# laser_power_pct,40
# exposure_time,0.2
# mode,kinetic
frame_index,pixel,intensity
0,0,651
0,1,651
0,2,651
0,3,650
0,4,651
0,5,651
0,6,648
0,7,654
0,8,648
0,9,644
0,10,660
0,11,652
0,12,655
0,13,650
0,14,648
0,15,644
0,16,645
0,17,642
0,18,646
0,19,642
0,20,646
0,21,641
0,22,648
0,23,652
0,24,647
0,25,644
0,26,645
0,27,646
0,28,650
0,29,650
0,30,649
0,31,645
0,32,647
0,33,651
0,34,644
0,35,648
0,36,648
0,37,655
0,38,645
0,39,646
0,40,654
0,41,646
0,42,642
0,43,650
0,44,648
0,45,651
0,46,651
0,47,649
0,48,645
0,49,647
0,50,645
0,51,651
0,52,648
0,53,647
0,54,645
0,55,651
0,56,646
0,57,646
0,58,649
0,59,644
0,60,648
0,61,647
0,62,655
0,63,666
0,64,691
0,65,823
0,66,934
0,67,662
0,68,653
0,69,652
0,70,653
0,71,655
0,72,663
0,73,654
0,74,646
0,75,645
0,76,643
0,77,647
0,78,664
0,79,657
0,80,660
0,81,643
0,82,648
0,83,644
0,84,643
0,85,644
0,86,647
0,87,646
0,88,642
0,89,659
0,90,644
0,91,642
0,92,651
0,93,644
0,94,646
0,95,650
0,96,652
0,97,652
0,98,653
0,99,647
0,100,649
0,101,655
0,102,657
0,103,677
0,104,656
0,105,662
0,106,656
0,107,665
0,108,657
0,109,655
0,110,656
0,111,661
0,112,663
0,113,657
0,114,663
0,115,657
0,116,651
0,117,655
0,118,654
0,119,655
0,120,660
0,121,656
0,122,655
0,123,651
0,124,655
0,125,649
0,126,652
0,127,655
0,128,657
0,129,656
0,130,662
0,131,661
0,132,664
0,133,663
0,134,658
0,135,659
0,136,662
0,137,655
0,138,658
0,139,657
0,140,655
0,141,668
0,142,660
0,143,658
0,144,659
0,145,661
0,146,656
0,147,659
0,148,666
0,149,662
0,150,666
0,151,663
0,152,663
0,153,667
0,154,660
0,155,663
0,156,667
0,157,662
0,158,662
0,159,665
0,160,662
0,161,676
0,162,663
0,163,661
0,164,667
0,165,662
0,166,666
0,167,676
0,168,663
0,169,666
0,170,664
0,171,671
0,172,677
0,173,673
0,174,674
0,175,674
0,176,664
0,177,662
0,178,660
0,179,670
0,180,662
0,181,672
0,182,663
0,183,662
0,184,664
0,185,664
0,186,662
0,187,662
0,188,681
0,189,666
0,190,662
0,191,666
0,192,660
0,193,658
0,194,665
0,195,659
0,196,670
0,197,670
0,198,666
0,199,669
0,200,660
0,201,653
0,202,664
0,203,656
0,204,665
0,205,660
0,206,658
0,207,665
0,208,666
0,209,666
0,210,668
0,211,665
0,212,661
0,213,657
0,214,660
0,215,659
0,216,659
0,217,659
0,218,667
0,219,653
0,220,669
0,221,658
0,222,659
0,223,650
0,224,660
0,225,666
0,226,656
0,227,658
0,228,654
0,229,656
0,230,661
0,231,659
0,232,657
0,233,653
0,234,657
0,235,655
0,236,656
0,237,659
0,238,658
0,239,652
0,240,662
0,241,665
0,242,668
0,243,674
0,244,675
0,245,688
0,246,711
0,247,736
0,248,791
0,249,906
0,250,1208
0,251,1507
0,252,1340
0,253,1014
0,254,787
0,255,709
0,256,702
0,257,676
0,258,676
0,259,672
0,260,670
0,261,658
0,262,665
0,263,666
0,264,668
0,265,660
0,266,667
0,267,667
0,268,661
0,269,680
0,270,661
0,271,658
0,272,667
0,273,665
0,274,666
0,275,655
0,276,654
0,277,658
0,278,653
0,279,654
0,280,655
0,281,656
0,282,661
0,283,660
0,284,660
0,285,653
0,286,660
0,287,663
0,288,665
0,289,660
0,290,658
0,291,663
0,292,661
0,293,667
0,294,658
0,295,660
0,296,660
0,297,655
0,298,662
0,299,663
0,300,655
0,301,659
0,302,662
0,303,651
0,304,657
0,305,670
0,306,660
0,307,667
0,308,666
0,309,654
0,310,662
0,311,663
0,312,661
0,313,659
0,314,657
0,315,663
0,316,656
0,317,652
0,318,658
0,319,653
0,320,667
0,321,662
0,322,658
0,323,653
0,324,662
0,325,664
0,326,653
0,327,657
0,328,649
0,329,656
0,330,655
0,331,662
0,332,657
0,333,656
0,334,659
0,335,659
0,336,656
0,337,658
0,338,667
0,339,673
0,340,658
0,341,663
0,342,660
0,343,662
0,344,658
0,345,655
0,346,662
0,347,653
0,348,658
0,349,667
0,350,657
0,351,655
0,352,657
0,353,659
0,354,663
0,355,659
0,356,661
0,357,662
0,358,658
0,359,655
0,360,658
0,361,657
0,362,659
0,363,662
0,364,661
0,365,662
0,366,668
0,367,650
0,368,658
0,369,670
0,370,663
0,371,653
0,372,660
0,373,660
0,374,667
0,375,660
0,376,653
0,377,661
0,378,664
0,379,662
0,380,665
0,381,655
0,382,667
0,383,660
0,384,658
0,385,667
0,386,661
0,387,665
0,388,662
0,389,662
0,390,667
0,391,671
0,392,666
0,393,664
0,394,667
0,395,661
0,396,657
0,397,674
0,398,672
0,399,672
0,400,672
0,401,669
0,402,667
0,403,664
0,404,672
0,405,678
0,406,676
0,407,680
0,408,683
0,409,688
0,410,699
0,411,673
0,412,684
0,413,690
0,414,685
0,415,691
0,416,699
0,417,691
0,418,684
0,419,694
0,420,690
0,421,692
0,422,684
0,423,686
0,424,675
0,425,679
0,426,691
0,427,678
0,428,681
0,429,680
0,430,676
0,431,666
0,432,666
0,433,658
0,434,665
0,435,669
0,436,660
0,437,669
0,438,656
0,439,664
0,440,662
0,441,670
0,442,667
0,443,660
0,444,660
0,445,663
0,446,658
0,447,658
0,448,660
0,449,662
0,450,662
0,451,659
0,452,660
0,453,656
0,454,662
0,455,658
0,456,661
0,457,659
0,458,659
0,459,667
0,460,666
0,461,668
0,462,665
0,463,665
0,464,655
0,465,656
0,466,661
0,467,666
0,468,657
0,469,681
0,470,656
0,471,658
0,472,659
0,473,660
0,474,655
0,475,666
0,476,658
0,477,660
0,478,665
0,479,658
0,480,662
0,481,662
0,482,652
0,483,657
0,484,654
0,485,663
0,486,658
0,487,660
0,488,660
0,489,664
0,490,661
0,491,662
0,492,656
0,493,663
0,494,661
0,495,662
0,496,667
0,497,665
0,498,658
0,499,664
0,500,666
0,501,663
0,502,660
0,503,659
0,504,660
0,505,667
0,506,656
0,507,665
0,508,669
0,509,669
0,510,674
0,511,665
0,512,672
0,513,655
0,514,663
0,515,658
0,516,671
0,517,666
0,518,660
0,519,659
0,520,670
0,521,670
0,522,675
0,523,661
0,524,668
0,525,654
0,526,667
0,527,664
0,528,670
0,529,669
0,530,664
0,531,665
0,532,671
0,533,661
0,534,663
0,535,673
0,536,659
0,537,667
0,538,668
0,539,670
0,540,669
0,541,671
0,542,675
0,543,667
0,544,672
0,545,675
0,546,672
0,547,683
0,548,680
0,549,669
0,550,669
0,551,672
0,552,669
