# laser_power_pct,10
# exposure_time,1.00002
# laser_nm,532.021
# mode,single
pixel_index,raman_shift_cm-1,wavelength_nm,intensity
0,-226.800,525.6780,96.0
1,-223.727,525.7630,97.0
2,-220.655,525.8479,96.0
3,-217.584,525.9328,99.0
4,-214.514,526.0178,94.0
5,-211.445,526.1027,98.0
6,-208.378,526.1876,96.0
7,-205.312,526.2725,96.0
8,-202.247,526.3574,95.0
9,-199.183,526.4423,95.0
10,-196.121,526.5272,97.0
11,-193.059,526.6121,97.0
12,-189.999,526.6970,95.0
13,-186.941,526.7818,98.0
14,-183.883,526.8667,97.0
15,-180.826,526.9515,97.0
16,-177.771,527.0364,97.0
17,-174.717,527.1212,96.0
18,-171.664,527.2061,98.0
19,-168.613,527.2909,96.0
20,-165.562,527.3757,96.0
21,-162.513,527.4606,97.0
22,-159.465,527.5454,98.0
23,-156.418,527.6302,97.0
24,-153.373,527.7150,95.0
25,-150.328,527.7998,97.0
26,-147.285,527.8846,96.0
27,-144.243,527.9693,99.0
28,-141.202,528.0541,97.0
29,-138.163,528.1389,98.0
30,-135.124,528.2237,97.0
31,-132.087,528.3084,95.0
32,-129.051,528.3932,97.0
33,-126.016,528.4779,97.0
34,-122.983,528.5626,96.0
35,-119.950,528.6474,97.0
36,-116.919,528.7321,96.0
37,-113.889,528.8168,95.0
38,-110.860,528.9015,96.0
39,-107.833,528.9863,96.0
40,-104.806,529.0710,98.0
41,-101.781,529.1556,96.0
42,-98.757,529.2403,98.0
43,-95.734,529.3250,96.0
44,-92.712,529.4097,96.0
45,-89.692,529.4944,96.0
46,-86.672,529.5790,97.0
47,-83.654,529.6637,98.0
48,-80.637,529.7483,97.0
49,-77.622,529.8330,94.0
50,-74.607,529.9176,98.0
51,-71.594,530.0023,96.0
52,-68.582,530.0869,97.0
53,-65.571,530.1715,97.0
54,-62.561,530.2561,99.0
55,-59.552,530.3407,99.0
56,-56.545,530.4253,95.0
57,-53.539,530.5099,99.0
58,-50.534,530.5945,95.0
59,-47.530,530.6791,96.0
60,-44.527,530.7637,95.0
61,-41.525,530.8482,98.0
62,-38.525,530.9328,99.0
63,-35.526,531.0173,104.0
64,-32.528,531.1019,105.0
65,-29.531,531.1864,111.0
66,-26.536,531.2710,120.0
67,-23.541,531.3555,108.0
68,-20.548,531.4400,100.0
69,-17.556,531.5246,97.0
70,-14.565,531.6091,98.0
71,-11.575,531.6936,97.0
72,-8.587,531.7781,97.0
73,-5.599,531.8626,98.0
74,-2.613,531.9470,97.0
75,0.372,532.0315,97.0
76,3.356,532.1160,96.0
77,6.339,532.2005,97.0
78,9.320,532.2849,97.0
79,12.300,532.3694,97.0
80,15.280,532.4538,98.0
81,18.258,532.5383,96.0
82,21.234,532.6227,98.0
83,24.210,532.7071,95.0
84,27.185,532.7916,95.0
85,30.158,532.8760,99.0
86,33.130,532.9604,96.0
87,36.101,533.0448,97.0
88,39.071,533.1292,96.0
89,42.040,533.2136,97.0
90,45.007,533.2980,97.0
91,47.973,533.3823,96.0
92,50.939,533.4667,95.0
93,53.903,533.5511,99.0
94,56.865,533.6354,97.0
95,59.827,533.7198,97.0
96,62.788,533.8041,99.0
97,65.747,533.8885,101.0
98,68.705,533.9728,103.0
99,71.662,534.0571,103.0
100,74.618,534.1415,106.0
101,77.573,534.2258,107.0
102,80.527,534.3101,108.0
103,83.479,534.3944,110.0
104,86.430,534.4787,111.0
105,89.380,534.5630,110.0
106,92.329,534.6472,111.0
107,95.277,534.7315,110.0
108,98.224,534.8158,112.0
109,101.169,534.9001,112.0
110,104.113,534.9843,112.0
111,107.057,535.0686,109.0
112,109.999,535.1528,110.0
113,112.940,535.2370,111.0
114,115.879,535.3213,113.0
115,118.818,535.4055,113.0
116,121.755,535.4897,112.0
117,124.691,535.5739,111.0
118,127.627,535.6581,109.0
119,130.561,535.7423,110.0
120,133.493,535.8265,111.0
121,136.425,535.9107,110.0
122,139.356,535.9949,112.0
123,142.285,536.0790,110.0
124,145.213,536.1632,109.0
125,148.140,536.2474,111.0
126,151.066,536.3315,111.0
127,153.991,536.4157,111.0
128,156.915,536.4998,109.0
129,159.837,536.5839,109.0
130,162.759,536.6681,111.0
131,165.679,536.7522,114.0
132,168.598,536.8363,111.0
133,171.516,536.9204,113.0
134,174.433,537.0045,112.0
135,177.348,537.0886,112.0
136,180.263,537.1727,113.0
137,183.176,537.2568,114.0
138,186.088,537.3408,114.0
139,189.000,537.4249,112.0
140,191.910,537.5090,111.0
141,194.818,537.5930,112.0
142,197.726,537.6771,115.0
143,200.633,537.7611,113.0
144,203.538,537.8451,114.0
145,206.442,537.9292,114.0
146,209.346,538.0132,112.0
147,212.248,538.0972,111.0
148,215.148,538.1812,114.0
149,218.048,538.2652,112.0
150,220.947,538.3492,112.0
151,223.844,538.4332,113.0
152,226.741,538.5172,115.0
153,229.636,538.6012,117.0
154,232.530,538.6851,116.0
155,235.423,538.7691,111.0
156,238.315,538.8530,113.0
157,241.206,538.9370,112.0
158,244.095,539.0209,113.0
159,246.984,539.1049,115.0
160,249.871,539.1888,114.0
161,252.757,539.2727,115.0
162,255.642,539.3566,115.0
163,258.526,539.4405,115.0
164,261.409,539.5244,115.0
165,264.291,539.6083,117.0
166,267.172,539.6922,117.0
167,270.051,539.7761,117.0
168,272.929,539.8600,114.0
169,275.807,539.9439,115.0
170,278.683,540.0277,118.0
171,281.558,540.1116,115.0
172,284.432,540.1954,116.0
173,287.304,540.2793,117.0
174,290.176,540.3631,118.0
175,293.046,540.4469,116.0
176,295.916,540.5308,117.0
177,298.784,540.6146,116.0
178,301.651,540.6984,117.0
179,304.517,540.7822,116.0
180,307.382,540.8660,115.0
181,310.246,540.9498,117.0
182,313.109,541.0336,116.0
183,315.970,541.1173,118.0
184,318.831,541.2011,117.0
185,321.690,541.2849,116.0
186,324.549,541.3686,117.0
187,327.406,541.4524,115.0
188,330.262,541.5361,115.0
189,333.117,541.6199,116.0
190,335.970,541.7036,117.0
191,338.823,541.7873,116.0
192,341.675,541.8710,114.0
193,344.525,541.9547,116.0
194,347.375,542.0384,116.0
195,350.223,542.1221,116.0
196,353.070,542.2058,113.0
197,355.916,542.2895,116.0
198,358.761,542.3732,117.0
199,361.605,542.4569,117.0
200,364.448,542.5405,115.0
201,367.289,542.6242,115.0
202,370.130,542.7078,116.0
203,372.969,542.7915,117.0
204,375.807,542.8751,115.0
205,378.645,542.9587,116.0
206,381.481,543.0424,118.0
207,384.316,543.1260,118.0
208,387.150,543.2096,119.0
209,389.983,543.2932,119.0
210,392.814,543.3768,117.0
211,395.645,543.4604,116.0
212,398.474,543.5440,116.0
213,401.303,543.6275,118.0
214,404.130,543.7111,116.0
215,406.956,543.7947,117.0
216,409.782,543.8782,115.0
217,412.606,543.9618,118.0
218,415.428,544.0453,117.0
219,418.250,544.1288,118.0
220,421.071,544.2124,115.0
221,423.891,544.2959,115.0
222,426.709,544.3794,117.0
223,429.527,544.4629,115.0
224,432.343,544.5464,119.0
225,435.158,544.6299,115.0
226,437.973,544.7134,120.0
227,440.786,544.7969,116.0
228,443.598,544.8804,115.0
229,446.409,544.9638,118.0
230,449.218,545.0473,119.0
231,452.027,545.1307,120.0
232,454.835,545.2142,117.0
233,457.641,545.2976,117.0
234,460.447,545.3811,119.0
235,463.251,545.4645,116.0
236,466.055,545.5479,118.0
237,468.857,545.6313,120.0
238,471.658,545.7147,116.0
239,474.458,545.7981,120.0
240,477.257,545.8815,116.0
241,480.055,545.9649,119.0
242,482.852,546.0483,120.0
243,485.647,546.1317,120.0
244,488.442,546.2150,125.0
245,491.236,546.2984,132.0
246,494.028,546.3817,148.0
247,496.819,546.4651,161.0
248,499.610,546.5484,173.0
249,502.399,546.6317,199.0
250,505.187,546.7151,252.0
251,507.974,546.7984,305.0
252,510.760,546.8817,298.0
253,513.545,546.9650,218.0
254,516.329,547.0483,156.0
255,519.112,547.1316,133.0
256,521.893,547.2149,127.0
257,524.674,547.2982,124.0
258,527.454,547.3814,122.0
259,530.232,547.4647,120.0
260,533.009,547.5479,120.0
261,535.786,547.6312,121.0
262,538.561,547.7144,120.0
263,541.335,547.7977,121.0
264,544.108,547.8809,119.0
265,546.880,547.9641,121.0
266,549.651,548.0473,120.0
267,552.421,548.1305,122.0
268,555.190,548.2137,118.0
269,557.958,548.2969,121.0
270,560.724,548.3801,119.0
271,563.490,548.4633,119.0
272,566.255,548.5465,118.0
273,569.018,548.6296,124.0
274,571.781,548.7128,118.0
275,574.542,548.7960,122.0
276,577.302,548.8791,120.0
277,580.061,548.9622,118.0
278,582.820,549.0454,121.0
279,585.577,549.1285,120.0
280,588.333,549.2116,120.0
281,591.088,549.2947,119.0
282,593.841,549.3778,120.0
283,596.594,549.4609,120.0
284,599.346,549.5440,120.0
285,602.097,549.6271,121.0
286,604.846,549.7102,123.0
287,607.595,549.7932,122.0
288,610.343,549.8763,120.0
289,613.089,549.9594,121.0
290,615.834,550.0424,122.0
291,618.579,550.1255,121.0
292,621.322,550.2085,121.0
293,624.064,550.2915,119.0
294,626.806,550.3745,121.0
295,629.546,550.4576,123.0
296,632.285,550.5406,121.0
297,635.023,550.6236,119.0
298,637.760,550.7066,122.0
299,640.496,550.7895,123.0
300,643.230,550.8725,120.0
301,645.964,550.9555,124.0
302,648.697,551.0385,124.0
303,651.429,551.1214,121.0
304,654.159,551.2044,120.0
305,656.889,551.2873,124.0
306,659.617,551.3703,124.0
307,662.345,551.4532,122.0
308,665.071,551.5361,122.0
309,667.797,551.6190,122.0
310,670.521,551.7019,121.0
311,673.244,551.7848,124.0
312,675.967,551.8677,121.0
313,678.688,551.9506,123.0
314,681.408,552.0335,123.0
315,684.127,552.1164,123.0
316,686.845,552.1992,123.0
317,689.562,552.2821,122.0
318,692.278,552.3650,123.0
319,694.993,552.4478,119.0
320,697.707,552.5306,123.0
321,700.420,552.6135,124.0
322,703.132,552.6963,123.0
323,705.842,552.7791,123.0
324,708.552,552.8619,122.0
325,711.261,552.9447,123.0
326,713.968,553.0275,123.0
327,716.675,553.1103,125.0
328,719.380,553.1931,121.0
329,722.085,553.2759,120.0
330,724.788,553.3587,124.0
331,727.491,553.4414,123.0
332,730.192,553.5242,121.0
333,732.893,553.6069,124.0
334,735.592,553.6897,123.0
335,738.290,553.7724,122.0
336,740.987,553.8551,126.0
337,743.684,553.9378,123.0
338,746.379,554.0206,123.0
339,749.073,554.1033,123.0
340,751.766,554.1860,126.0
341,754.458,554.2687,124.0
342,757.149,554.3513,124.0
343,759.839,554.4340,125.0
344,762.528,554.5167,123.0
345,765.216,554.5993,121.0
346,767.903,554.6820,125.0
347,770.589,554.7647,125.0
348,773.274,554.8473,124.0
349,775.957,554.9299,123.0
350,778.640,555.0126,125.0
351,781.322,555.0952,126.0
352,784.003,555.1778,124.0
353,786.682,555.2604,125.0
354,789.361,555.3430,123.0
355,792.039,555.4256,124.0
356,794.715,555.5082,126.0
357,797.391,555.5908,126.0
358,800.066,555.6733,124.0
359,802.739,555.7559,123.0
360,805.412,555.8384,127.0
361,808.083,555.9210,124.0
362,810.754,556.0035,128.0
363,813.423,556.0861,128.0
364,816.091,556.1686,128.0
365,818.759,556.2511,129.0
366,821.425,556.3336,126.0
367,824.091,556.4161,125.0
368,826.755,556.4986,125.0
369,829.418,556.5811,127.0
370,832.081,556.6636,126.0
371,834.742,556.7461,128.0
372,837.402,556.8286,126.0
373,840.061,556.9110,126.0
374,842.720,556.9935,126.0
375,845.377,557.0759,128.0
376,848.033,557.1584,124.0
377,850.688,557.2408,127.0
378,853.342,557.3233,124.0
379,855.995,557.4057,127.0
380,858.648,557.4881,127.0
381,861.299,557.5705,127.0
382,863.949,557.6529,128.0
383,866.598,557.7353,127.0
384,869.246,557.8177,127.0
385,871.893,557.9001,125.0
386,874.539,557.9824,129.0
387,877.184,558.0648,129.0
388,879.828,558.1471,129.0
389,882.471,558.2295,128.0
390,885.113,558.3118,128.0
391,887.754,558.3942,130.0
392,890.394,558.4765,130.0
393,893.033,558.5588,130.0
394,895.671,558.6411,128.0
395,898.308,558.7234,128.0
396,900.944,558.8057,127.0
397,903.579,558.8880,130.0
398,906.213,558.9703,132.0
399,908.846,559.0526,129.0
400,911.478,559.1349,127.0
401,914.109,559.2171,130.0
402,916.739,559.2994,127.0
403,919.367,559.3816,129.0
404,921.995,559.4639,129.0
405,924.622,559.5461,134.0
406,927.248,559.6283,133.0
407,929.873,559.7106,135.0
408,932.497,559.7928,135.0
409,935.120,559.8750,135.0
410,937.742,559.9572,137.0
411,940.363,560.0394,134.0
412,942.983,560.1215,133.0
413,945.601,560.2037,135.0
414,948.219,560.2859,134.0
415,950.836,560.3680,139.0
416,953.452,560.4502,137.0
417,956.067,560.5324,135.0
418,958.681,560.6145,136.0
419,961.294,560.6966,138.0
420,963.906,560.7787,137.0
421,966.517,560.8609,140.0
422,969.127,560.9430,135.0
423,971.735,561.0251,135.0
424,974.343,561.1072,135.0
425,976.950,561.1893,136.0
426,979.556,561.2713,137.0
427,982.161,561.3534,135.0
428,984.765,561.4355,132.0
429,987.368,561.5175,132.0
430,989.970,561.5996,133.0
431,992.571,561.6816,131.0
