# kind,background_subtracted
# version_label,T112_IPBSA_v5
# poly_order,5
# iterations_run,4
pixel_index,raman_shift_cm-1,intensity,background_intensity
0,200.000,0.0,669.1786043562938
1,201.000,10.120989226144275,670.7364327738558
2,202.000,9.6842260040994,672.2967389959006
3,203.000,0.0,673.8595277387543
4,204.000,0.0,675.4248036724421
5,205.000,0.0,676.9925714207562
6,206.000,0.0,678.5628355613252
7,207.000,5.478152374318256,680.1356006256817
8,208.000,7.094511900668294,681.7108710993317
9,209.000,1.2479505781774378,683.2886514218226
10,210.000,7.331999013188124,684.8689459868119
11,211.000,2.5566948578639312,686.4517591421361
12,212.000,12.740135810121615,688.0370951898784
13,213.000,2.282630613561764,689.6249583864383
14,214.000,8.308080057400844,691.2153529425991
15,215.000,0.0,692.8082830235976
16,216.000,0.0,694.4037527491917
17,217.000,1.6972038062709771,696.001766193729
18,218.000,0.0,697.6023273862163
19,219.000,1.8584396896130784,699.205440310387
20,220.000,3.6028340952298095,700.8111089047702
21,221.000,2.5693999372406324,702.4193370627594
22,222.000,10.890849367319333,704.0301286326807
23,223.000,9.895012582138747,705.6434874178613
24,224.000,0.0,707.2594171766985
25,225.000,1.067298377271868,708.8779216227281
26,226.000,0.0,710.4990044246924
27,227.000,0.0,712.1226692066097
28,228.000,13.05056245215826,713.7489195478418
29,229.000,0.0,715.3777589831636
30,230.000,6.434898997169057,717.0091910028309
31,231.000,0.0,718.6432190526491
32,232.000,0.3794184659578832,720.2798465340421
33,233.000,4.889366195879575,721.9190768041204
34,234.000,12.958687824250092,723.5609131757499
35,235.000,12.704744082379534,725.2053589176205
36,236.000,7.867651745685748,726.8524172543142
37,237.000,5.19655463362551,728.5020913663745
38,238.000,14.773778609625879,730.1543843903742
39,239.000,6.634261581016176,731.8092994189839
40,240.000,0.0,733.4668395010414
41,241.000,2.2843813583806423,735.1270076416193
42,242.000,5.91266019790578,736.7898068020942
43,243.000,10.500051099785196,738.4552399002148
44,244.000,0.0,740.1233098101708
45,245.000,0.0,741.7940193626612
46,246.000,2.286802655037036,743.467371344963
47,247.000,2.858631499000353,745.1433685009996
48,248.000,4.945414468590229,746.8220135314098
49,249.000,0.0,748.5033090936154
50,250.000,4.408928198108924,750.1872578018911
51,251.000,2.5494727725684925,751.8738622274315
52,252.000,0.0,753.5631248984212
53,253.000,0.7211716998979227,755.2550483001021
54,254.000,7.247088125157461,756.9496348748426
55,255.000,9.194555977793925,758.6468870222061
56,256.000,8.896104900980504,760.3468070990195
57,257.000,0.0,762.0493974194414
58,258.000,3.014246744968773,763.7546602550312
59,259.000,0.0,765.4625978348176
60,260.000,11.263193654633596,767.1732123453664
61,261.000,11.458079069149903,768.8865059308501
62,262.000,10.240291306884046,770.6024806931159
63,263.000,20.42847630824599,772.321138691754
64,264.000,5.588558055833232,774.0424819441668
65,265.000,8.88533757436312,775.7665124256368
66,266.000,4.5955759306039,777.4932320693961
67,267.000,5.552152233306742,779.2226427666933
68,268.000,7.95791963313593,780.954746366864
69,269.000,12.708381322602122,782.6895446773979
70,270.000,20.001723535991914,784.4270394640081
71,271.000,0.19642954930077394,786.1672324506992
72,272.000,11.316945680163712,787.9101253198363
73,273.000,3.184715287786844,789.6557197122131
74,274.000,10.097399772879044,791.4040172271209
75,275.000,0.0,793.1550194224167
76,276.000,0.0,794.908727814592
77,277.000,1.6075231211583514,796.6651438788416
78,278.000,14.333788950868552,798.4242690491315
