# laser_power_pct,60
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-226.925,525.6746,650
1,-223.851,525.7595,654
2,-220.779,525.8445,647
3,-217.708,525.9294,655
4,-214.638,526.0143,652
5,-211.570,526.0993,656
6,-208.502,526.1842,650
7,-205.436,526.2691,648
8,-202.371,526.3540,647
9,-199.307,526.4389,652
10,-196.245,526.5238,671
11,-193.183,526.6086,659
12,-190.123,526.6935,652
13,-187.064,526.7784,649
14,-184.007,526.8633,655
15,-180.950,526.9481,652
16,-177.895,527.0330,652
17,-174.841,527.1178,643
18,-171.788,527.2026,651
19,-168.736,527.2875,649
20,-165.685,527.3723,658
21,-162.636,527.4571,651
22,-159.588,527.5419,646
23,-156.541,527.6268,647
24,-153.496,527.7116,649
25,-150.451,527.7964,650
26,-147.408,527.8811,656
27,-144.366,527.9659,648
28,-141.325,528.0507,651
29,-138.285,528.1355,655
30,-135.247,528.2202,652
31,-132.209,528.3050,651
32,-129.173,528.3898,655
33,-126.138,528.4745,651
34,-123.105,528.5592,645
35,-120.072,528.6440,649
36,-117.041,528.7287,653
37,-114.011,528.8134,657
38,-110.982,528.8981,651
39,-107.954,528.9828,650
40,-104.928,529.0675,650
41,-101.902,529.1522,642
42,-98.878,529.2369,651
43,-95.855,529.3216,650
44,-92.833,529.4063,657
45,-89.813,529.4910,653
46,-86.794,529.5756,651
47,-83.775,529.6603,655
48,-80.758,529.7449,653
49,-77.742,529.8296,644
50,-74.728,529.9142,641
51,-71.714,529.9989,651
52,-68.702,530.0835,657
53,-65.691,530.1681,651
54,-62.681,530.2527,653
55,-59.672,530.3373,649
56,-56.665,530.4219,646
57,-53.659,530.5065,649
58,-50.653,530.5911,650
59,-47.649,530.6757,653
60,-44.647,530.7603,653
61,-41.645,530.8449,654
62,-38.645,530.9294,650
63,-35.645,531.0140,680
64,-32.647,531.0985,814
65,-29.650,531.1831,1170
66,-26.655,531.2676,1842
67,-23.660,531.3522,816
68,-20.667,531.4367,662
69,-17.674,531.5212,658
70,-14.683,531.6057,653
