# laser_power_pct,10
# exposure_time,0.5
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,656
1,-221.874,525.8142,649
2,-218.808,525.8990,654
3,-215.742,525.9838,659
4,-212.678,526.0686,653
5,-209.615,526.1534,653
6,-206.553,526.2381,656
7,-203.493,526.3229,657
8,-200.433,526.4077,655
9,-197.375,526.4924,648
10,-194.318,526.5772,668
11,-191.263,526.6619,660
12,-188.208,526.7467,653
13,-185.155,526.8314,658
14,-182.103,526.9161,655
15,-179.052,527.0008,656
16,-176.002,527.0855,655
17,-172.953,527.1703,649
18,-169.906,527.2550,654
19,-166.860,527.3397,650
20,-163.815,527.4243,655
21,-160.771,527.5090,651
22,-157.728,527.5937,647
23,-154.687,527.6784,655
24,-151.647,527.7630,654
25,-148.608,527.8477,650
26,-145.570,527.9324,658
27,-142.533,528.0170,656
28,-139.498,528.1017,653
29,-136.464,528.1863,655
30,-133.431,528.2709,657
31,-130.399,528.3555,655
32,-127.368,528.4402,652
33,-124.339,528.5248,651
34,-121.310,528.6094,643
35,-118.283,528.6940,648
36,-115.257,528.7786,651
37,-112.233,528.8632,660
38,-109.209,528.9477,659
39,-106.187,529.0323,648
40,-103.166,529.1169,652
41,-100.146,529.2014,650
42,-97.127,529.2860,647
43,-94.109,529.3705,652
44,-91.093,529.4551,652
45,-88.077,529.5396,657
46,-85.063,529.6242,655
47,-82.050,529.7087,656
48,-79.039,529.7932,653
49,-76.028,529.8777,656
50,-73.019,529.9622,648
51,-70.011,530.0467,655
52,-67.004,530.1312,652
53,-63.998,530.2157,657
54,-60.993,530.3002,657
55,-57.990,530.3847,655
56,-54.987,530.4691,651
57,-51.986,530.5536,651
58,-48.986,530.6381,648
59,-45.988,530.7225,649
60,-42.990,530.8070,647
61,-39.994,530.8914,654
62,-36.998,530.9758,652
63,-34.004,531.0603,652
64,-31.011,531.1447,661
65,-28.020,531.2291,653
66,-25.029,531.3135,652
67,-22.040,531.3979,660
68,-19.051,531.4823,664
69,-16.064,531.5667,660
70,-13.078,531.6511,649
71,-10.094,531.7355,653
72,-7.110,531.8198,665
73,-4.128,531.9042,650
74,-1.146,531.9886,651
75,1.834,532.0729,650
76,4.813,532.1573,650
77,7.790,532.2416,653
78,10.767,532.3259,657
79,13.742,532.4103,662
80,16.717,532.4946,669
81,19.690,532.5789,659
82,22.662,532.6632,658
83,25.632,532.7475,655
84,28.602,532.8318,647
85,31.570,532.9161,659
86,34.538,533.0004,655
87,37.504,533.0847,655
88,40.469,533.1689,651
89,43.433,533.2532,650
90,46.395,533.3375,655
91,49.357,533.4217,650
92,52.317,533.5060,647
93,55.276,533.5902,652
94,58.234,533.6744,648
95,61.191,533.7587,656
96,64.147,533.8429,643
97,67.102,533.9271,663
98,70.055,534.0113,659
99,73.007,534.0955,659
100,75.958,534.1797,656
101,78.908,534.2639,652
102,81.857,534.3481,648
103,84.805,534.4323,671
104,87.752,534.5164,658
105,90.697,534.6006,656
106,93.641,534.6847,650
107,96.584,534.7689,653
108,99.526,534.8530,654
109,102.467,534.9372,657
110,105.407,535.0213,661
111,108.345,535.1054,660
112,111.283,535.1896,653
113,114.219,535.2737,660
114,117.154,535.3578,653
115,120.088,535.4419,652
116,123.021,535.5260,656
117,125.952,535.6101,654
118,128.883,535.6942,655
119,131.812,535.7782,653
120,134.740,535.8623,653
121,137.667,535.9464,657
122,140.593,536.0304,663
123,143.518,536.1145,652
124,146.442,536.1985,653
