# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,646
1,-221.874,525.8142,650
2,-218.808,525.8990,655
3,-215.742,525.9838,654
4,-212.678,526.0686,647
5,-209.615,526.1534,655
6,-206.553,526.2381,643
7,-203.493,526.3229,649
8,-200.433,526.4077,649
9,-197.375,526.4924,653
10,-194.318,526.5772,657
11,-191.263,526.6619,658
12,-188.208,526.7467,651
13,-185.155,526.8314,654
14,-182.103,526.9161,646
15,-179.052,527.0008,645
16,-176.002,527.0855,647
17,-172.953,527.1703,655
18,-169.906,527.2550,651
19,-166.860,527.3397,653
20,-163.815,527.4243,650
21,-160.771,527.5090,651
22,-157.728,527.5937,650
23,-154.687,527.6784,648
24,-151.647,527.7630,647
25,-148.608,527.8477,644
26,-145.570,527.9324,646
27,-142.533,528.0170,651
28,-139.498,528.1017,650
29,-136.464,528.1863,648
30,-133.431,528.2709,650
31,-130.399,528.3555,649
32,-127.368,528.4402,644
33,-124.339,528.5248,647
34,-121.310,528.6094,647
35,-118.283,528.6940,647
36,-115.257,528.7786,649
37,-112.233,528.8632,652
38,-109.209,528.9477,647
39,-106.187,529.0323,643
40,-103.166,529.1169,647
41,-100.146,529.2014,646
42,-97.127,529.2860,648
43,-94.109,529.3705,652
44,-91.093,529.4551,653
45,-88.077,529.5396,647
46,-85.063,529.6242,653
47,-82.050,529.7087,653
48,-79.039,529.7932,643
49,-76.028,529.8777,648
50,-73.019,529.9622,646
51,-70.011,530.0467,651
52,-67.004,530.1312,649
53,-63.998,530.2157,650
54,-60.993,530.3002,647
55,-57.990,530.3847,652
56,-54.987,530.4691,648
57,-51.986,530.5536,644
58,-48.986,530.6381,647
59,-45.988,530.7225,647
60,-42.990,530.8070,643
61,-39.994,530.8914,655
62,-36.998,530.9758,649
63,-34.004,531.0603,655
64,-31.011,531.1447,654
65,-28.020,531.2291,653
66,-25.029,531.3135,653
67,-22.040,531.3979,658
68,-19.051,531.4823,654
69,-16.064,531.5667,646
70,-13.078,531.6511,646
71,-10.094,531.7355,655
72,-7.110,531.8198,650
73,-4.128,531.9042,647
74,-1.146,531.9886,646
75,1.834,532.0729,651
76,4.813,532.1573,648
77,7.790,532.2416,652
78,10.767,532.3259,662
79,13.742,532.4103,648
80,16.717,532.4946,658
81,19.690,532.5789,650
82,22.662,532.6632,649
83,25.632,532.7475,647
84,28.602,532.8318,647
85,31.570,532.9161,652
86,34.538,533.0004,648
87,37.504,533.0847,650
88,40.469,533.1689,644
89,43.433,533.2532,649
90,46.395,533.3375,648
91,49.357,533.4217,648
92,52.317,533.5060,650
93,55.276,533.5902,649
94,58.234,533.6744,647
95,61.191,533.7587,649
96,64.147,533.8429,650
97,67.102,533.9271,651
98,70.055,534.0113,653
99,73.007,534.0955,652
100,75.958,534.1797,649
101,78.908,534.2639,654
102,81.857,534.3481,653
103,84.805,534.4323,656
104,87.752,534.5164,654
105,90.697,534.6006,647
106,93.641,534.6847,655
107,96.584,534.7689,652
108,99.526,534.8530,653
109,102.467,534.9372,654
110,105.407,535.0213,657
111,108.345,535.1054,660
112,111.283,535.1896,654
113,114.219,535.2737,651
114,117.154,535.3578,654
115,120.088,535.4419,655
116,123.021,535.5260,645
117,125.952,535.6101,657
118,128.883,535.6942,649
119,131.812,535.7782,651
120,134.740,535.8623,658
121,137.667,535.9464,648
122,140.593,536.0304,657
123,143.518,536.1145,652
124,146.442,536.1985,655
125,149.364,536.2826,658
126,152.286,536.3666,649
127,155.206,536.4506,660
128,158.125,536.5346,663
129,161.043,536.6187,647
130,163.960,536.7027,650
131,166.876,536.7867,651
132,169.790,536.8707,654
133,172.704,536.9546,647
134,175.616,537.0386,657
135,178.527,537.1226,656
136,181.437,537.2066,658
137,184.346,537.2905,655
138,187.254,537.3745,650
139,190.161,537.4584,646
140,193.066,537.5424,652
141,195.971,537.6263,654
142,198.874,537.7103,654
143,201.776,537.7942,654
144,204.677,537.8781,647
145,207.577,537.9620,653
146,210.476,538.0459,648
147,213.374,538.1298,660
148,216.270,538.2137,658
149,219.165,538.2976,659
150,222.060,538.3815,656
151,224.953,538.4653,652
152,227.845,538.5492,646
153,230.736,538.6331,660
154,233.626,538.7169,645
155,236.514,538.8008,661
156,239.402,538.8846,651
157,242.288,538.9684,658
158,245.174,539.0523,657
159,248.058,539.1361,647
160,250.941,539.2199,655
161,253.823,539.3037,657
162,256.704,539.3875,654
163,259.583,539.4713,649
164,262.462,539.5551,649
165,265.340,539.6389,660
166,268.216,539.7227,654
167,271.091,539.8064,648
168,273.965,539.8902,656
169,276.838,539.9739,654
170,279.710,540.0577,649
171,282.581,540.1414,651
172,285.451,540.2252,652
173,288.319,540.3089,664
174,291.187,540.3926,651
175,294.053,540.4763,648
176,296.918,540.5601,647
177,299.783,540.6438,652
178,302.646,540.7275,654
179,305.508,540.8112,661
180,308.368,540.8948,648
181,311.228,540.9785,663
182,314.087,541.0622,657
183,316.944,541.1459,648
184,319.801,541.2295,649
185,322.656,541.3132,658
186,325.510,541.3968,648
187,328.363,541.4805,661
188,331.215,541.5641,683
189,334.066,541.6477,654
190,336.916,541.7313,655
191,339.764,541.8149,650
192,342.612,541.8986,650
193,345.458,541.9822,656
194,348.304,542.0657,651
195,351.148,542.1493,652
196,353.991,542.2329,649
197,356.833,542.3165,657
198,359.674,542.4001,652
199,362.514,542.4836,651
200,365.353,542.5672,647
201,368.191,542.6507,654
202,371.027,542.7343,652
203,373.863,542.8178,649
204,376.697,542.9013,658
205,379.530,542.9848,648
206,382.362,543.0684,647
207,385.194,543.1519,661
208,388.024,543.2354,654
209,390.853,543.3189,653
210,393.680,543.4024,653
211,396.507,543.4858,655
212,399.333,543.5693,643
213,402.157,543.6528,656
214,404.981,543.7362,655
215,407.803,543.8197,654
216,410.624,543.9032,653
