# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,656
1,-221.874,525.8142,652
2,-218.808,525.8990,647
3,-215.742,525.9838,650
4,-212.678,526.0686,656
5,-209.615,526.1534,652
6,-206.553,526.2381,650
7,-203.493,526.3229,645
8,-200.433,526.4077,652
9,-197.375,526.4924,647
10,-194.318,526.5772,659
11,-191.263,526.6619,661
12,-188.208,526.7467,655
13,-185.155,526.8314,645
14,-182.103,526.9161,647
15,-179.052,527.0008,655
16,-176.002,527.0855,650
17,-172.953,527.1703,644
18,-169.906,527.2550,652
19,-166.860,527.3397,648
20,-163.815,527.4243,643
21,-160.771,527.5090,647
22,-157.728,527.5937,644
23,-154.687,527.6784,650
24,-151.647,527.7630,646
25,-148.608,527.8477,649
26,-145.570,527.9324,647
27,-142.533,528.0170,654
28,-139.498,528.1017,649
29,-136.464,528.1863,652
30,-133.431,528.2709,651
31,-130.399,528.3555,652
32,-127.368,528.4402,644
33,-124.339,528.5248,642
34,-121.310,528.6094,646
35,-118.283,528.6940,647
36,-115.257,528.7786,648
37,-112.233,528.8632,657
38,-109.209,528.9477,652
39,-106.187,529.0323,647
40,-103.166,529.1169,648
41,-100.146,529.2014,649
42,-97.127,529.2860,654
43,-94.109,529.3705,647
44,-91.093,529.4551,652
45,-88.077,529.5396,657
46,-85.063,529.6242,652
47,-82.050,529.7087,652
48,-79.039,529.7932,653
49,-76.028,529.8777,652
50,-73.019,529.9622,648
51,-70.011,530.0467,648
52,-67.004,530.1312,646
53,-63.998,530.2157,654
54,-60.993,530.3002,651
55,-57.990,530.3847,644
56,-54.987,530.4691,648
57,-51.986,530.5536,647
58,-48.986,530.6381,642
59,-45.988,530.7225,648
60,-42.990,530.8070,648
61,-39.994,530.8914,647
62,-36.998,530.9758,650
63,-34.004,531.0603,652
64,-31.011,531.1447,662
65,-28.020,531.2291,651
66,-25.029,531.3135,656
67,-22.040,531.3979,662
68,-19.051,531.4823,654
69,-16.064,531.5667,648
70,-13.078,531.6511,652
71,-10.094,531.7355,659
72,-7.110,531.8198,664
73,-4.128,531.9042,648
74,-1.146,531.9886,648
75,1.834,532.0729,644
76,4.813,532.1573,648
77,7.790,532.2416,656
78,10.767,532.3259,653
79,13.742,532.4103,648
80,16.717,532.4946,668
81,19.690,532.5789,646
82,22.662,532.6632,649
83,25.632,532.7475,646
84,28.602,532.8318,652
85,31.570,532.9161,645
86,34.538,533.0004,647
87,37.504,533.0847,650
88,40.469,533.1689,647
89,43.433,533.2532,646
90,46.395,533.3375,650
91,49.357,533.4217,647
92,52.317,533.5060,649
93,55.276,533.5902,648
94,58.234,533.6744,648
95,61.191,533.7587,651
96,64.147,533.8429,651
97,67.102,533.9271,651
98,70.055,534.0113,653
99,73.007,534.0955,649
100,75.958,534.1797,651
101,78.908,534.2639,654
102,81.857,534.3481,648
103,84.805,534.4323,673
104,87.752,534.5164,652
105,90.697,534.6006,649
106,93.641,534.6847,649
107,96.584,534.7689,654
108,99.526,534.8530,653
109,102.467,534.9372,666
110,105.407,535.0213,654
111,108.345,535.1054,666
112,111.283,535.1896,661
113,114.219,535.2737,649
114,117.154,535.3578,652
115,120.088,535.4419,654
116,123.021,535.5260,648
117,125.952,535.6101,649
118,128.883,535.6942,653
119,131.812,535.7782,653
120,134.740,535.8623,653
121,137.667,535.9464,655
122,140.593,536.0304,655
123,143.518,536.1145,650
124,146.442,536.1985,654
125,149.364,536.2826,652
126,152.286,536.3666,651
127,155.206,536.4506,649
128,158.125,536.5346,656
129,161.043,536.6187,651
130,163.960,536.7027,646
131,166.876,536.7867,649
132,169.790,536.8707,654
133,172.704,536.9546,657
134,175.616,537.0386,656
135,178.527,537.1226,657
136,181.437,537.2066,658
137,184.346,537.2905,652
138,187.254,537.3745,647
139,190.161,537.4584,649
140,193.066,537.5424,651
141,195.971,537.6263,664
142,198.874,537.7103,653
143,201.776,537.7942,645
144,204.677,537.8781,655
145,207.577,537.9620,651
146,210.476,538.0459,658
147,213.374,538.1298,662
148,216.270,538.2137,652
149,219.165,538.2976,651
150,222.060,538.3815,651
151,224.953,538.4653,658
152,227.845,538.5492,650
153,230.736,538.6331,656
154,233.626,538.7169,651
155,236.514,538.8008,651
156,239.402,538.8846,657
157,242.288,538.9684,655
158,245.174,539.0523,659
159,248.058,539.1361,656
160,250.941,539.2199,657
161,253.823,539.3037,659
162,256.704,539.3875,651
163,259.583,539.4713,654
164,262.462,539.5551,648
165,265.340,539.6389,659
166,268.216,539.7227,648
167,271.091,539.8064,651
168,273.965,539.8902,650
169,276.838,539.9739,653
170,279.710,540.0577,648
171,282.581,540.1414,656
172,285.451,540.2252,653
173,288.319,540.3089,653
174,291.187,540.3926,650
175,294.053,540.4763,655
176,296.918,540.5601,646
177,299.783,540.6438,651
178,302.646,540.7275,657
179,305.508,540.8112,668
180,308.368,540.8948,658
181,311.228,540.9785,665
182,314.087,541.0622,647
183,316.944,541.1459,657
184,319.801,541.2295,647
185,322.656,541.3132,651
186,325.510,541.3968,651
187,328.363,541.4805,650
188,331.215,541.5641,668
189,334.066,541.6477,660
190,336.916,541.7313,651
191,339.764,541.8149,656
192,342.612,541.8986,655
193,345.458,541.9822,660
194,348.304,542.0657,653
195,351.148,542.1493,646
196,353.991,542.2329,648
197,356.833,542.3165,654
198,359.674,542.4001,656
199,362.514,542.4836,646
200,365.353,542.5672,653
201,368.191,542.6507,648
202,371.027,542.7343,658
203,373.863,542.8178,649
204,376.697,542.9013,657
205,379.530,542.9848,651
206,382.362,543.0684,649
207,385.194,543.1519,654
208,388.024,543.2354,651
209,390.853,543.3189,662
210,393.680,543.4024,655
211,396.507,543.4858,650
212,399.333,543.5693,656
213,402.157,543.6528,647
214,404.981,543.7362,652
215,407.803,543.8197,660
216,410.624,543.9032,653
217,413.445,543.9866,649
218,416.264,544.0700,651
219,419.082,544.1535,650
220,421.899,544.2369,651
221,424.714,544.3203,643
222,427.529,544.4037,650
223,430.343,544.4871,649
224,433.155,544.5705,658
225,435.967,544.6539,652
226,438.777,544.7373,653
227,441.587,544.8207,651
228,444.395,544.9040,657
229,447.202,544.9874,655
230,450.008,545.0707,654
231,452.813,545.1541,662
232,455.617,545.2374,651
233,458.420,545.3208,648
234,461.222,545.4041,653
235,464.023,545.4874,651
236,466.822,545.5707,655
237,469.621,545.6541,652
238,472.418,545.7374,645
239,475.214,545.8207,656
240,478.010,545.9040,648
241,480.804,545.9872,650
242,483.597,546.0705,651
243,486.389,546.1538,655
244,489.180,546.2370,652
245,491.970,546.3203,652
246,494.759,546.4036,660
247,497.547,546.4868,653
248,500.333,546.5700,655
249,503.119,546.6533,653
250,505.904,546.7365,659
251,508.687,546.8197,653
252,511.470,546.9029,651
253,514.251,546.9861,654
254,517.031,547.0693,659
255,519.810,547.1525,655
256,522.588,547.2357,657
257,525.366,547.3189,650
258,528.142,547.4020,656
259,530.916,547.4852,653
260,533.690,547.5684,651
261,536.463,547.6515,656
262,539.235,547.7346,659
263,542.006,547.8178,656
264,544.775,547.9009,651
265,547.544,547.9840,657
266,550.311,548.0672,659
267,553.078,548.1503,650
