# laser_power_pct,20
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,673
1,-221.919,525.8130,668
2,-218.852,525.8978,676
3,-215.787,525.9826,683
4,-212.722,526.0673,675
5,-209.659,526.1521,677
6,-206.597,526.2369,667
7,-203.537,526.3217,682
8,-200.477,526.4065,676
9,-197.419,526.4912,673
10,-194.362,526.5760,680
11,-191.306,526.6607,682
12,-188.251,526.7455,672
13,-185.198,526.8302,667
14,-182.145,526.9149,671
15,-179.094,526.9996,667
16,-176.044,527.0844,676
17,-172.996,527.1691,682
18,-169.948,527.2538,672
19,-166.902,527.3385,678
20,-163.857,527.4232,672
21,-160.813,527.5079,679
22,-157.770,527.5926,675
23,-154.728,527.6772,681
24,-151.688,527.7619,674
25,-148.649,527.8466,673
26,-145.611,527.9312,675
27,-142.574,528.0159,666
28,-139.539,528.1005,681
29,-136.504,528.1852,677
30,-133.471,528.2698,670
31,-130.439,528.3544,679
32,-127.408,528.4390,675
33,-124.379,528.5237,676
34,-121.350,528.6083,669
35,-118.323,528.6929,667
36,-115.297,528.7775,678
37,-112.272,528.8621,676
38,-109.248,528.9466,668
39,-106.226,529.0312,671
40,-103.204,529.1158,673
41,-100.184,529.2004,669
42,-97.165,529.2849,679
43,-94.148,529.3695,677
44,-91.131,529.4540,669
45,-88.116,529.5386,686
46,-85.101,529.6231,682
47,-82.088,529.7076,679
48,-79.076,529.7921,674
49,-76.066,529.8767,675
50,-73.056,529.9612,667
51,-70.048,530.0457,682
52,-67.041,530.1302,687
53,-64.035,530.2147,676
54,-61.030,530.2992,673
55,-58.026,530.3836,679
56,-55.024,530.4681,673
57,-52.023,530.5526,674
58,-49.023,530.6370,673
59,-46.024,530.7215,671
60,-43.026,530.8059,680
61,-40.029,530.8904,681
62,-37.034,530.9748,678
63,-34.040,531.0593,736
64,-31.047,531.1437,1055
65,-28.055,531.2281,1854
