# laser_power_pct,20
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,675
1,-221.919,525.8130,680
2,-218.852,525.8978,681
3,-215.787,525.9826,674
4,-212.722,526.0673,670
5,-209.659,526.1521,676
6,-206.597,526.2369,677
7,-203.537,526.3217,674
8,-200.477,526.4065,676
9,-197.419,526.4912,664
10,-194.362,526.5760,683
11,-191.306,526.6607,691
12,-188.251,526.7455,679
13,-185.198,526.8302,681
14,-182.145,526.9149,666
15,-179.094,526.9996,663
16,-176.044,527.0844,681
17,-172.996,527.1691,670
18,-169.948,527.2538,667
19,-166.902,527.3385,680
20,-163.857,527.4232,678
21,-160.813,527.5079,669
22,-157.770,527.5926,665
23,-154.728,527.6772,672
24,-151.688,527.7619,677
25,-148.649,527.8466,668
26,-145.611,527.9312,668
27,-142.574,528.0159,675
28,-139.539,528.1005,677
29,-136.504,528.1852,673
30,-133.471,528.2698,675
31,-130.439,528.3544,677
32,-127.408,528.4390,676
33,-124.379,528.5237,670
34,-121.350,528.6083,671
35,-118.323,528.6929,668
36,-115.297,528.7775,673
37,-112.272,528.8621,692
38,-109.248,528.9466,677
39,-106.226,529.0312,670
40,-103.204,529.1158,673
41,-100.184,529.2004,666
42,-97.165,529.2849,674
43,-94.148,529.3695,675
44,-91.131,529.4540,668
45,-88.116,529.5386,677
46,-85.101,529.6231,687
47,-82.088,529.7076,672
48,-79.076,529.7921,682
49,-76.066,529.8767,674
50,-73.056,529.9612,671
51,-70.048,530.0457,675
52,-67.041,530.1302,672
53,-64.035,530.2147,674
54,-61.030,530.2992,668
55,-58.026,530.3836,667
56,-55.024,530.4681,679
57,-52.023,530.5526,672
58,-49.023,530.6370,675
59,-46.024,530.7215,670
60,-43.026,530.8059,672
61,-40.029,530.8904,675
62,-37.034,530.9748,685
63,-34.040,531.0593,736
64,-31.047,531.1437,1057
65,-28.055,531.2281,1916
66,-25.064,531.3125,1828
67,-22.075,531.3969,732
68,-19.086,531.4813,678
69,-16.099,531.5657,685
70,-13.113,531.6501,674
71,-10.128,531.7345,671
72,-7.144,531.8189,688
73,-4.162,531.9032,680
74,-1.180,531.9876,669
75,1.800,532.0719,667
76,4.779,532.1563,677
77,7.757,532.2406,680
78,10.733,532.3250,678
79,13.709,532.4093,676
80,16.683,532.4936,693
81,19.657,532.5780,676
82,22.629,532.6623,671
83,25.599,532.7466,674
84,28.569,532.8309,667
85,31.538,532.9152,671
86,34.505,532.9995,678
87,37.472,533.0837,668
88,40.437,533.1680,673
89,43.401,533.2523,676
90,46.363,533.3365,671
91,49.325,533.4208,675
92,52.285,533.5050,676
93,55.245,533.5893,676
94,58.203,533.6735,680
95,61.160,533.7578,671
96,64.116,533.8420,680
97,67.071,533.9262,682
98,70.024,534.0104,684
99,72.977,534.0946,700
100,75.928,534.1788,694
101,78.878,534.2630,687
102,81.827,534.3472,691
103,84.775,534.4314,716
104,87.721,534.5156,698
105,90.667,534.5997,689
106,93.611,534.6839,691
107,96.554,534.7680,693
108,99.497,534.8522,692
109,102.437,534.9363,706
110,105.377,535.0205,695
111,108.316,535.1046,703
112,111.253,535.1887,679
113,114.190,535.2729,682
114,117.125,535.3570,697
115,120.059,535.4411,688
116,122.992,535.5252,688
117,125.924,535.6093,688
118,128.854,535.6933,690
119,131.784,535.7774,691
120,134.712,535.8615,696
121,137.639,535.9456,695
122,140.565,536.0296,699
123,143.490,536.1137,689
124,146.414,536.1977,683
125,149.337,536.2818,698
126,152.258,536.3658,685
127,155.179,536.4498,685
128,158.098,536.5339,685
129,161.016,536.6179,690
130,163.933,536.7019,686
131,166.849,536.7859,684
132,169.764,536.8699,694
133,172.677,536.9539,695
134,175.590,537.0379,696
135,178.501,537.1218,697
136,181.411,537.2058,700
137,184.320,537.2898,681
138,187.228,537.3737,696
139,190.135,537.4577,691
140,193.040,537.5416,689
141,195.945,537.6256,705
142,198.848,537.7095,692
143,201.751,537.7934,713
144,204.652,537.8774,700
145,207.552,537.9613,705
146,210.451,538.0452,703
147,213.349,538.1291,709
148,216.245,538.2130,704
149,219.141,538.2969,699
150,222.035,538.3807,712
151,224.928,538.4646,712
152,227.821,538.5485,718
153,230.712,538.6324,709
154,233.601,538.7162,730
155,236.490,538.8001,703
156,239.378,538.8839,721
157,242.264,538.9677,707
158,245.150,539.0516,723
159,248.034,539.1354,710
160,250.917,539.2192,725
161,253.799,539.3030,721
162,256.680,539.3868,726
163,259.560,539.4706,721
164,262.439,539.5544,728
165,265.317,539.6382,724
166,268.193,539.7220,721
167,271.068,539.8058,733
168,273.943,539.8895,731
169,276.816,539.9733,727
170,279.688,540.0570,726
171,282.559,540.1408,733
172,285.429,540.2245,744
173,288.297,540.3083,754
174,291.165,540.3920,754
175,294.031,540.4757,739
176,296.897,540.5594,726
177,299.761,540.6431,728
178,302.624,540.7268,724
179,305.486,540.8105,738
180,308.347,540.8942,713
181,311.207,540.9779,722
182,314.065,541.0616,715
183,316.923,541.1452,713
184,319.780,541.2289,719
185,322.635,541.3126,709
186,325.489,541.3962,707
187,328.342,541.4798,722
188,331.194,541.5635,726
189,334.045,541.6471,723
190,336.895,541.7307,718
191,339.744,541.8143,703
192,342.592,541.8980,712
193,345.438,541.9816,718
194,348.284,542.0652,714
195,351.128,542.1487,711
196,353.971,542.2323,718
197,356.814,542.3159,709
198,359.655,542.3995,708
199,362.495,542.4830,690
200,365.334,542.5666,702
201,368.171,542.6502,705
202,371.008,542.7337,699
203,373.844,542.8172,702
204,376.678,542.9008,706
205,379.511,542.9843,702
206,382.344,543.0678,698
207,385.175,543.1513,703
208,388.005,543.2348,710
209,390.834,543.3183,699
210,393.662,543.4018,702
211,396.489,543.4853,710
212,399.315,543.5688,698
213,402.139,543.6522,701
214,404.963,543.7357,700
215,407.785,543.8192,718
216,410.607,543.9026,695
217,413.427,543.9861,707
218,416.246,544.0695,713
219,419.064,544.1529,710
220,421.881,544.2364,706
221,424.697,544.3198,702
222,427.512,544.4032,698
223,430.326,544.4866,709
224,433.138,544.5700,702
225,435.950,544.6534,687
226,438.761,544.7368,697
227,441.570,544.8202,692
228,444.378,544.9035,692
229,447.186,544.9869,690
230,449.992,545.0703,692
231,452.797,545.1536,710
232,455.601,545.2370,697
233,458.404,545.3203,695
234,461.206,545.4036,697
235,464.006,545.4870,697
236,466.806,545.5703,701
237,469.605,545.6536,697
238,472.402,545.7369,700
239,475.199,545.8202,716
240,477.994,545.9035,710
241,480.788,545.9868,713
242,483.582,546.0701,720
243,486.374,546.1533,721
244,489.165,546.2366,749
245,491.955,546.3198,784
246,494.744,546.4031,910
247,497.532,546.4863,1159
248,500.319,546.5696,1463
249,503.104,546.6528,1832
250,505.889,546.7360,2520
251,508.672,546.8193,3481
252,511.455,546.9025,3298
253,514.236,546.9857,1862
254,517.017,547.0689,1115
255,519.796,547.1521,871
256,522.574,547.2353,797
257,525.351,547.3184,759
258,528.128,547.4016,744
259,530.903,547.4848,722
260,533.676,547.5679,714
261,536.449,547.6511,720
262,539.221,547.7342,723
263,541.992,547.8174,703
264,544.762,547.9005,705
265,547.530,547.9836,709
266,550.298,548.0667,696
267,553.064,548.1499,685
268,555.830,548.2330,698
269,558.594,548.3161,715
270,561.357,548.3992,697
271,564.120,548.4822,689
272,566.881,548.5653,694
273,569.641,548.6484,696
274,572.400,548.7315,705
275,575.158,548.8145,684
276,577.915,548.8976,683
277,580.671,548.9806,698
278,583.426,549.0636,689
279,586.179,549.1467,687
280,588.932,549.2297,694
281,591.684,549.3127,688
282,594.434,549.3957,702
283,597.184,549.4787,695
284,599.932,549.5617,704
285,602.680,549.6447,696
286,605.426,549.7277,703
287,608.172,549.8107,709
288,610.916,549.8936,695
289,613.659,549.9766,695
290,616.401,550.0596,695
291,619.142,550.1425,685
292,621.882,550.2255,703
293,624.621,550.3084,696
294,627.359,550.3913,696
295,630.096,550.4742,695
296,632.832,550.5572,696
297,635.567,550.6401,694
298,638.301,550.7230,695
299,641.034,550.8059,690
300,643.765,550.8888,688
301,646.496,550.9716,697
302,649.225,551.0545,685
303,651.954,551.1374,693
304,654.681,551.2202,688
305,657.408,551.3031,696
306,660.133,551.3859,697
307,662.858,551.4688,708
308,665.581,551.5516,700
309,668.303,551.6344,694
310,671.024,551.7173,696
311,673.745,551.8001,697
312,676.464,551.8829,695
313,679.182,551.9657,702
314,681.899,552.0485,692
315,684.615,552.1313,694
316,687.330,552.2140,687
317,690.044,552.2968,689
318,692.757,552.3796,694
319,695.469,552.4623,686
320,698.180,552.5451,699
321,700.889,552.6278,688
322,703.598,552.7106,684
323,706.306,552.7933,696
324,709.013,552.8760,703
325,711.718,552.9587,691
326,714.423,553.0414,691
327,717.126,553.1241,687
328,719.829,553.2068,688
329,722.530,553.2895,683
330,725.231,553.3722,694
331,727.930,553.4549,694
332,730.629,553.5376,692
333,733.326,553.6202,686
334,736.023,553.7029,694
335,738.718,553.7855,682
336,741.412,553.8682,689
337,744.105,553.9508,692
338,746.798,554.0334,702
339,749.489,554.1160,699
340,752.179,554.1986,693
341,754.868,554.2813,698
342,757.556,554.3639,685
343,760.243,554.4464,691
344,762.930,554.5290,693
345,765.615,554.6116,689
346,768.299,554.6942,690
347,770.982,554.7767,691
348,773.664,554.8593,696
349,776.345,554.9419,696
350,779.025,555.0244,699
351,781.703,555.1069,691
352,784.381,555.1895,693
353,787.058,555.2720,701
354,789.734,555.3545,693
355,792.409,555.4370,696
356,795.083,555.5195,680
357,797.755,555.6020,694
358,800.427,555.6845,689
359,803.098,555.7670,689
360,805.768,555.8494,692
361,808.436,555.9319,702
362,811.104,556.0144,701
363,813.771,556.0968,699
364,816.436,556.1793,696
365,819.101,556.2617,703
366,821.765,556.3441,704
367,824.427,556.4266,697
368,827.089,556.5090,707
369,829.749,556.5914,704
370,832.409,556.6738,707
371,835.068,556.7562,703
372,837.725,556.8386,699
373,840.382,556.9210,693
374,843.037,557.0034,691
375,845.692,557.0857,701
376,848.345,557.1681,691
377,850.998,557.2504,691
378,853.649,557.3328,698
379,856.300,557.4151,704
380,858.949,557.4975,693
381,861.597,557.5798,691
382,864.245,557.6621,693
383,866.891,557.7444,690
384,869.537,557.8267,691
385,872.181,557.9090,689
386,874.825,557.9913,698
387,877.467,558.0736,689
388,880.108,558.1559,705
389,882.749,558.2381,700
390,885.388,558.3204,700
391,888.027,558.4027,699
392,890.664,558.4849,697
393,893.300,558.5672,701
394,895.936,558.6494,690
395,898.570,558.7316,693
396,901.204,558.8138,696
397,903.836,558.8961,708
398,906.467,558.9783,708
399,909.098,559.0605,700
400,911.727,559.1427,700
401,914.355,559.2248,707
402,916.983,559.3070,711
403,919.609,559.3892,718
404,922.235,559.4714,720
405,924.859,559.5535,739
406,927.482,559.6357,739
407,930.105,559.7178,769
408,932.726,559.7999,770
409,935.346,559.8821,798
410,937.966,559.9642,808
411,940.584,560.0463,779
412,943.202,560.1284,784
413,945.818,560.2105,796
414,948.434,560.2926,811
415,951.048,560.3747,779
416,953.661,560.4568,793
417,956.274,560.5389,787
418,958.885,560.6209,802
419,961.496,560.7030,790
420,964.105,560.7850,798
421,966.714,560.8671,804
422,969.321,560.9491,795
423,971.928,561.0311,795
424,974.533,561.1132,778
425,977.138,561.1952,795
426,979.741,561.2772,777
427,982.344,561.3592,763
428,984.946,561.4412,749
429,987.546,561.5232,742
430,990.146,561.6051,734
431,992.744,561.6871,715
432,995.342,561.7691,709
433,997.939,561.8510,737
434,1000.534,561.9330,714
435,1003.129,562.0149,711
436,1005.723,562.0969,721
437,1008.315,562.1788,712
438,1010.907,562.2607,706
439,1013.498,562.3426,702
440,1016.088,562.4245,696
441,1018.676,562.5064,705
442,1021.264,562.5883,703
443,1023.851,562.6702,701
444,1026.437,562.7521,681
445,1029.022,562.8340,697
446,1031.606,562.9158,690
447,1034.188,562.9977,688
448,1036.770,563.0795,691
449,1039.351,563.1614,697
450,1041.931,563.2432,679
451,1044.510,563.3251,679
452,1047.088,563.4069,691
453,1049.665,563.4887,690
454,1052.241,563.5705,673
455,1054.816,563.6523,693
456,1057.391,563.7341,688
457,1059.964,563.8159,691
458,1062.536,563.8977,695
459,1065.107,563.9794,696
460,1067.677,564.0612,688
461,1070.247,564.1429,686
462,1072.815,564.2247,694
463,1075.382,564.3064,699
464,1077.949,564.3882,689
465,1080.514,564.4699,681
466,1083.078,564.5516,689
467,1085.642,564.6333,681
468,1088.204,564.7150,692
469,1090.766,564.7967,692
470,1093.326,564.8784,681
471,1095.886,564.9601,683
472,1098.444,565.0418,689
473,1101.002,565.1235,684
474,1103.559,565.2051,688
475,1106.114,565.2868,698
476,1108.669,565.3684,692
477,1111.223,565.4501,675
478,1113.776,565.5317,686
479,1116.327,565.6133,689
480,1118.878,565.6949,682
481,1121.428,565.7766,682
482,1123.977,565.8582,679
483,1126.525,565.9398,680
484,1129.072,566.0213,681
485,1131.618,566.1029,672
486,1134.163,566.1845,678
487,1136.707,566.2661,685
488,1139.251,566.3476,684
489,1141.793,566.4292,679
490,1144.334,566.5107,685
491,1146.874,566.5923,667
492,1149.414,566.6738,685
493,1151.952,566.7553,690
494,1154.490,566.8368,688
495,1157.026,566.9183,689
496,1159.562,566.9998,678
497,1162.096,567.0813,683
498,1164.630,567.1628,682
499,1167.162,567.2443,684
500,1169.694,567.3258,699
501,1172.225,567.4073,684
502,1174.755,567.4887,680
503,1177.283,567.5702,691
504,1179.811,567.6516,692
505,1182.338,567.7330,688
506,1184.864,567.8145,682
507,1187.389,567.8959,687
508,1189.913,567.9773,688
509,1192.436,568.0587,680
510,1194.959,568.1401,697
511,1197.480,568.2215,692
512,1200.000,568.3029,690
513,1202.519,568.3843,689
514,1205.038,568.4656,687
515,1207.555,568.5470,677
516,1210.072,568.6284,684
517,1212.587,568.7097,691
518,1215.102,568.7910,684
519,1217.615,568.8724,679
520,1220.128,568.9537,693
521,1222.640,569.0350,685
522,1225.150,569.1163,680
523,1227.660,569.1976,683
524,1230.169,569.2789,683
525,1232.677,569.3602,688
526,1235.184,569.4415,689
527,1237.690,569.5228,679
528,1240.195,569.6040,684
529,1242.700,569.6853,671
530,1245.203,569.7666,690
531,1247.705,569.8478,676
532,1250.207,569.9290,679
533,1252.707,570.0103,681
