# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,648
1,-224.001,525.7554,649
2,-220.928,525.8404,651
3,-217.855,525.9253,651
4,-214.785,526.0103,650
5,-211.715,526.0952,649
6,-208.646,526.1802,648
7,-205.579,526.2651,646
8,-202.513,526.3500,646
9,-199.448,526.4350,653
10,-196.385,526.5199,663
11,-193.322,526.6048,662
12,-190.261,526.6897,653
13,-187.201,526.7746,651
14,-184.142,526.8595,652
15,-181.085,526.9444,654
16,-178.029,527.0292,651
17,-174.974,527.1141,650
18,-171.920,527.1990,647
19,-168.867,527.2838,647
20,-165.815,527.3687,656
21,-162.765,527.4535,648
22,-159.716,527.5384,642
23,-156.668,527.6232,651
24,-153.622,527.7080,653
25,-150.576,527.7929,641
26,-147.532,527.8777,647
27,-144.489,527.9625,648
28,-141.447,528.0473,651
29,-138.406,528.1321,655
30,-135.367,528.2169,644
31,-132.329,528.3017,656
32,-129.291,528.3865,645
33,-126.256,528.4712,644
34,-123.221,528.5560,647
35,-120.188,528.6407,647
36,-117.155,528.7255,648
37,-114.124,528.8102,660
38,-111.094,528.8950,649
39,-108.066,528.9797,648
40,-105.038,529.0645,648
41,-102.012,529.1492,651
42,-98.987,529.2339,647
43,-95.963,529.3186,649
44,-92.940,529.4033,650
45,-89.919,529.4880,650
46,-86.899,529.5727,653
47,-83.879,529.6574,650
48,-80.862,529.7420,647
49,-77.845,529.8267,649
50,-74.829,529.9114,645
51,-71.815,529.9960,645
52,-68.802,530.0807,646
53,-65.790,530.1653,648
54,-62.779,530.2500,655
55,-59.769,530.3346,649
56,-56.761,530.4192,640
57,-53.754,530.5039,647
58,-50.748,530.5885,650
59,-47.743,530.6731,650
60,-44.739,530.7577,646
61,-41.737,530.8423,652
62,-38.736,530.9269,652
63,-35.735,531.0114,670
64,-32.737,531.0960,717
65,-29.739,531.1806,902
66,-26.742,531.2651,1314
67,-23.747,531.3497,700
68,-20.753,531.4343,663
69,-17.760,531.5188,653
70,-14.768,531.6033,654
71,-11.777,531.6879,650
72,-8.788,531.7724,664
73,-5.799,531.8569,650
74,-2.812,531.9414,657
75,0.174,532.0259,647
76,3.159,532.1104,651
77,6.142,532.1949,646
78,9.125,532.2794,660
79,12.106,532.3639,647
80,15.086,532.4483,655
81,18.065,532.5328,650
82,21.043,532.6173,652
83,24.019,532.7017,649
84,26.995,532.7862,651
85,29.969,532.8706,659
86,32.942,532.9550,647
87,35.914,533.0395,648
88,38.885,533.1239,650
89,41.854,533.2083,646
90,44.823,533.2927,652
91,47.790,533.3771,643
92,50.756,533.4615,649
93,53.721,533.5459,648
94,56.685,533.6303,649
95,59.647,533.7147,646
96,62.609,533.7990,649
97,65.569,533.8834,651
98,68.528,533.9678,647
99,71.486,534.0521,648
100,74.443,534.1364,660
101,77.398,534.2208,652
102,80.353,534.3051,657
103,83.306,534.3894,677
104,86.258,534.4738,652
105,89.209,534.5581,648
106,92.159,534.6424,654
107,95.107,534.7267,657
108,98.055,534.8110,656
109,101.001,534.8952,655
110,103.946,534.9795,659
111,106.890,535.0638,658
112,109.833,535.1481,655
113,112.775,535.2323,658
114,115.715,535.3166,655
115,118.655,535.4008,650
116,121.593,535.4851,652
117,124.530,535.5693,658
118,127.466,535.6535,655
119,130.401,535.7377,650
120,133.335,535.8219,658
121,136.267,535.9062,662
122,139.198,535.9904,660
123,142.129,536.0745,656
124,145.058,536.1587,649
125,147.985,536.2429,659
126,150.912,536.3271,658
127,153.838,536.4113,650
128,156.762,536.4954,654
129,159.686,536.5796,661
130,162.608,536.6637,651
131,165.529,536.7479,659
132,168.449,536.8320,667
133,171.367,536.9161,660
134,174.285,537.0002,653
135,177.201,537.0844,656
136,180.117,537.1685,659
137,183.031,537.2526,652
138,185.944,537.3367,664
139,188.856,537.4207,652
140,191.767,537.5048,662
141,194.676,537.5889,672
142,197.585,537.6730,659
143,200.492,537.7570,654
144,203.398,537.8411,661
145,206.303,537.9251,660
146,209.207,538.0092,668
147,212.110,538.0932,663
148,215.012,538.1772,660
149,217.912,538.2613,663
150,220.811,538.3453,661
151,223.710,538.4293,665
152,226.607,538.5133,663
153,229.503,538.5973,664
154,232.398,538.6813,670
155,235.291,538.7653,657
156,238.184,538.8492,667
157,241.075,538.9332,664
158,243.966,539.0172,659
159,246.855,539.1011,668
160,249.743,539.1851,665
161,252.630,539.2690,674
162,255.516,539.3530,662
163,258.400,539.4369,661
164,261.284,539.5208,665
165,264.166,539.6047,670
166,267.048,539.6886,656
167,269.928,539.7725,662
168,272.807,539.8564,670
169,275.685,539.9403,674
170,278.562,540.0242,672
171,281.437,540.1081,666
172,284.312,540.1919,666
173,287.186,540.2758,676
174,290.058,540.3597,674
175,292.929,540.4435,672
176,295.799,540.5274,662
177,298.668,540.6112,662
178,301.536,540.6950,673
179,304.403,540.7788,675
180,307.268,540.8627,664
181,310.133,540.9465,660
182,312.996,541.0303,658
183,315.858,541.1141,663
184,318.720,541.1978,661
185,321.580,541.2816,661
186,324.439,541.3654,671
187,327.296,541.4492,673
188,330.153,541.5329,679
189,333.009,541.6167,663
190,335.863,541.7004,660
191,338.716,541.7842,662
192,341.569,541.8679,652
193,344.420,541.9516,663
194,347.270,542.0354,660
195,350.119,542.1191,661
196,352.967,542.2028,658
197,355.813,542.2865,669
198,358.659,542.3702,654
199,361.503,542.4539,658
200,364.347,542.5376,661
201,367.189,542.6212,658
202,370.030,542.7049,654
203,372.870,542.7886,661
204,375.709,542.8722,667
205,378.547,542.9559,664
206,381.384,543.0395,660
207,384.219,543.1231,668
208,387.054,543.2068,664
209,389.887,543.2904,662
210,392.720,543.3740,658
211,395.551,543.4576,664
212,398.381,543.5412,660
213,401.210,543.6248,659
214,404.038,543.7084,664
215,406.865,543.7920,659
216,409.690,543.8755,663
217,412.515,543.9591,659
218,415.339,544.0426,666
219,418.161,544.1262,653
220,420.982,544.2097,663
221,423.803,544.2933,665
222,426.622,544.3768,657
223,429.440,544.4603,661
224,432.257,544.5439,652
225,435.073,544.6274,654
226,437.887,544.7109,650
227,440.701,544.7944,651
228,443.514,544.8779,654
229,446.325,544.9613,663
230,449.136,545.0448,660
231,451.945,545.1283,664
232,454.753,545.2118,663
233,457.560,545.2952,658
234,460.366,545.3787,660
235,463.171,545.4621,651
236,465.975,545.5455,664
237,468.778,545.6290,659
238,471.580,545.7124,655
239,474.380,545.7958,660
240,477.180,545.8792,659
241,479.978,545.9626,662
242,482.775,546.0460,660
243,485.572,546.1294,666
244,488.367,546.2128,682
245,491.161,546.2962,688
246,493.954,546.3795,718
247,496.746,546.4629,772
248,499.537,546.5462,822
249,502.327,546.6296,895
250,505.115,546.7129,1090
251,507.903,546.7963,1371
252,510.689,546.8796,1442
253,513.475,546.9629,1148
254,516.259,547.0462,866
255,519.042,547.1295,752
256,521.825,547.2128,703
257,524.606,547.2961,682
258,527.386,547.3794,679
259,530.165,547.4627,663
260,532.943,547.5459,668
261,535.720,547.6292,668
262,538.495,547.7125,669
263,541.270,547.7957,669
264,544.044,547.8789,662
265,546.816,547.9622,660
266,549.588,548.0454,659
267,552.358,548.1286,664
268,555.127,548.2119,656
269,557.895,548.2951,668
270,560.663,548.3783,656
271,563.429,548.4615,662
272,566.194,548.5446,655
273,568.958,548.6278,655
274,571.721,548.7110,667
275,574.482,548.7942,660
276,577.243,548.8773,655
277,580.003,548.9605,661
278,582.761,549.0436,661
