# laser_power_pct,1
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,652
1,-221.919,525.8130,650
2,-218.852,525.8978,660
3,-215.787,525.9826,658
4,-212.722,526.0673,651
5,-209.659,526.1521,643
6,-206.597,526.2369,659
7,-203.537,526.3217,647
8,-200.477,526.4065,649
9,-197.419,526.4912,651
10,-194.362,526.5760,666
11,-191.306,526.6607,660
12,-188.251,526.7455,650
13,-185.198,526.8302,641
14,-182.145,526.9149,650
15,-179.094,526.9996,657
16,-176.044,527.0844,645
17,-172.996,527.1691,650
18,-169.948,527.2538,651
19,-166.902,527.3385,658
20,-163.857,527.4232,650
21,-160.813,527.5079,647
22,-157.770,527.5926,648
23,-154.728,527.6772,650
24,-151.688,527.7619,648
25,-148.649,527.8466,649
26,-145.611,527.9312,652
27,-142.574,528.0159,651
28,-139.539,528.1005,650
29,-136.504,528.1852,654
30,-133.471,528.2698,652
31,-130.439,528.3544,649
32,-127.408,528.4390,656
33,-124.379,528.5237,649
34,-121.350,528.6083,653
35,-118.323,528.6929,647
36,-115.297,528.7775,650
37,-112.272,528.8621,657
38,-109.248,528.9466,650
39,-106.226,529.0312,650
40,-103.204,529.1158,647
41,-100.184,529.2004,652
42,-97.165,529.2849,644
43,-94.148,529.3695,648
44,-91.131,529.4540,654
45,-88.116,529.5386,653
46,-85.101,529.6231,654
47,-82.088,529.7076,651
48,-79.076,529.7921,644
49,-76.066,529.8767,655
50,-73.056,529.9612,646
51,-70.048,530.0457,652
52,-67.041,530.1302,649
53,-64.035,530.2147,659
54,-61.030,530.2992,657
55,-58.026,530.3836,650
56,-55.024,530.4681,652
57,-52.023,530.5526,645
58,-49.023,530.6370,652
59,-46.024,530.7215,655
60,-43.026,530.8059,649
61,-40.029,530.8904,657
62,-37.034,530.9748,643
63,-34.040,531.0593,651
64,-31.047,531.1437,664
65,-28.055,531.2281,662
66,-25.064,531.3125,667
67,-22.075,531.3969,653
68,-19.086,531.4813,656
69,-16.099,531.5657,649
70,-13.113,531.6501,656
71,-10.128,531.7345,652
72,-7.144,531.8189,671
73,-4.162,531.9032,647
74,-1.180,531.9876,650
75,1.800,532.0719,648
76,4.779,532.1563,654
77,7.757,532.2406,650
78,10.733,532.3250,668
79,13.709,532.4093,656
80,16.683,532.4936,666
81,19.657,532.5780,660
82,22.629,532.6623,649
83,25.599,532.7466,653
84,28.569,532.8309,651
85,31.538,532.9152,655
86,34.505,532.9995,649
87,37.472,533.0837,653
88,40.437,533.1680,645
89,43.401,533.2523,653
90,46.363,533.3365,652
91,49.325,533.4208,650
92,52.285,533.5050,649
93,55.245,533.5893,654
94,58.203,533.6735,651
95,61.160,533.7578,657
96,64.116,533.8420,654
97,67.071,533.9262,649
98,70.024,534.0104,655
99,72.977,534.0946,650
100,75.928,534.1788,652
101,78.878,534.2630,645
102,81.827,534.3472,658
103,84.775,534.4314,660
104,87.721,534.5156,652
105,90.667,534.5997,651
106,93.611,534.6839,650
107,96.554,534.7680,650
108,99.497,534.8522,648
109,102.437,534.9363,650
110,105.377,535.0205,652
111,108.316,535.1046,658
112,111.253,535.1887,648
113,114.190,535.2729,649
114,117.125,535.3570,651
115,120.059,535.4411,656
116,122.992,535.5252,649
117,125.924,535.6093,651
118,128.854,535.6933,651
119,131.784,535.7774,654
120,134.712,535.8615,658
121,137.639,535.9456,657
122,140.565,536.0296,656
123,143.490,536.1137,651
124,146.414,536.1977,651
125,149.337,536.2818,654
126,152.258,536.3658,647
127,155.179,536.4498,658
128,158.098,536.5339,655
129,161.016,536.6179,656
130,163.933,536.7019,652
131,166.849,536.7859,654
132,169.764,536.8699,650
133,172.677,536.9539,646
134,175.590,537.0379,653
135,178.501,537.1218,657
136,181.411,537.2058,655
137,184.320,537.2898,648
138,187.228,537.3737,653
139,190.135,537.4577,650
140,193.040,537.5416,656
141,195.945,537.6256,663
142,198.848,537.7095,656
143,201.751,537.7934,655
144,204.652,537.8774,658
145,207.552,537.9613,651
146,210.451,538.0452,648
147,213.349,538.1291,658
148,216.245,538.2130,652
149,219.141,538.2969,654
150,222.035,538.3807,651
151,224.928,538.4646,649
152,227.821,538.5485,647
153,230.712,538.6324,654
154,233.601,538.7162,651
155,236.490,538.8001,651
156,239.378,538.8839,653
157,242.264,538.9677,648
158,245.150,539.0516,649
159,248.034,539.1354,655
160,250.917,539.2192,648
161,253.799,539.3030,648
162,256.680,539.3868,648
163,259.560,539.4706,650
164,262.439,539.5544,649
165,265.317,539.6382,648
166,268.193,539.7220,649
167,271.068,539.8058,651
168,273.943,539.8895,656
169,276.816,539.9733,645
170,279.688,540.0570,644
171,282.559,540.1408,651
172,285.429,540.2245,656
173,288.297,540.3083,656
174,291.165,540.3920,653
175,294.031,540.4757,652
176,296.897,540.5594,654
177,299.761,540.6431,653
178,302.624,540.7268,655
179,305.486,540.8105,664
180,308.347,540.8942,650
181,311.207,540.9779,662
182,314.065,541.0616,653
183,316.923,541.1452,647
184,319.780,541.2289,648
185,322.635,541.3126,656
186,325.489,541.3962,654
187,328.342,541.4798,658
188,331.194,541.5635,666
189,334.045,541.6471,650
190,336.895,541.7307,656
191,339.744,541.8143,643
192,342.592,541.8980,647
193,345.438,541.9816,651
194,348.284,542.0652,651
195,351.128,542.1487,653
196,353.971,542.2323,653
197,356.814,542.3159,653
198,359.655,542.3995,657
199,362.495,542.4830,649
200,365.334,542.5666,648
201,368.171,542.6502,651
202,371.008,542.7337,642
203,373.844,542.8172,655
204,376.678,542.9008,652
205,379.511,542.9843,651
206,382.344,543.0678,652
207,385.175,543.1513,656
208,388.005,543.2348,653
209,390.834,543.3183,660
210,393.662,543.4018,651
211,396.489,543.4853,650
212,399.315,543.5688,649
213,402.139,543.6522,655
214,404.963,543.7357,662
215,407.785,543.8192,648
216,410.607,543.9026,655
217,413.427,543.9861,643
218,416.246,544.0695,656
219,419.064,544.1529,656
220,421.881,544.2364,655
221,424.697,544.3198,650
222,427.512,544.4032,651
223,430.326,544.4866,650
224,433.138,544.5700,651
225,435.950,544.6534,647
226,438.761,544.7368,652
227,441.570,544.8202,650
228,444.378,544.9035,654
229,447.186,544.9869,657
230,449.992,545.0703,655
231,452.797,545.1536,658
232,455.601,545.2370,653
233,458.404,545.3203,653
234,461.206,545.4036,649
235,464.006,545.4870,650
236,466.806,545.5703,651
237,469.605,545.6536,654
238,472.402,545.7369,648
239,475.199,545.8202,649
240,477.994,545.9035,654
241,480.788,545.9868,655
242,483.582,546.0701,655
243,486.374,546.1533,650
244,489.165,546.2366,653
245,491.955,546.3198,654
246,494.744,546.4031,658
247,497.532,546.4863,650
248,500.319,546.5696,662
249,503.104,546.6528,663
250,505.889,546.7360,675
251,508.672,546.8193,683
252,511.455,546.9025,676
253,514.236,546.9857,660
254,517.017,547.0689,659
255,519.796,547.1521,649
256,522.574,547.2353,661
257,525.351,547.3184,662
258,528.128,547.4016,653
259,530.903,547.4848,649
260,533.676,547.5679,647
261,536.449,547.6511,651
262,539.221,547.7342,662
263,541.992,547.8174,652
264,544.762,547.9005,652
265,547.530,547.9836,648
266,550.298,548.0667,659
267,553.064,548.1499,649
268,555.830,548.2330,655
269,558.594,548.3161,669
270,561.357,548.3992,650
271,564.120,548.4822,649
272,566.881,548.5653,660
273,569.641,548.6484,656
274,572.400,548.7315,659
275,575.158,548.8145,651
276,577.915,548.8976,653
277,580.671,548.9806,645
278,583.426,549.0636,656
279,586.179,549.1467,660
280,588.932,549.2297,651
281,591.684,549.3127,655
282,594.434,549.3957,656
283,597.184,549.4787,658
284,599.932,549.5617,659
285,602.680,549.6447,658
286,605.426,549.7277,656
287,608.172,549.8107,651
288,610.916,549.8936,649
289,613.659,549.9766,650
290,616.401,550.0596,652
291,619.142,550.1425,655
292,621.882,550.2255,656
293,624.621,550.3084,656
294,627.359,550.3913,651
295,630.096,550.4742,655
296,632.832,550.5572,648
297,635.567,550.6401,656
298,638.301,550.7230,653
299,641.034,550.8059,652
300,643.765,550.8888,648
301,646.496,550.9716,651
302,649.225,551.0545,650
303,651.954,551.1374,653
304,654.681,551.2202,654
305,657.408,551.3031,659
306,660.133,551.3859,651
307,662.858,551.4688,659
308,665.581,551.5516,661
309,668.303,551.6344,656
310,671.024,551.7173,653
311,673.745,551.8001,660
312,676.464,551.8829,649
313,679.182,551.9657,647
314,681.899,552.0485,646
315,684.615,552.1313,645
316,687.330,552.2140,650
317,690.044,552.2968,652
318,692.757,552.3796,650
319,695.469,552.4623,654
320,698.180,552.5451,661
321,700.889,552.6278,653
322,703.598,552.7106,654
323,706.306,552.7933,654
324,709.013,552.8760,654
325,711.718,552.9587,656
