# laser_power_pct,20.0
# exposure_time,5.0
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,730
1,-224.001,525.7554,754
2,-220.928,525.8404,751
3,-217.855,525.9253,745
4,-214.785,526.0103,733
5,-211.715,526.0952,735
6,-208.646,526.1802,734
7,-205.579,526.2651,737
8,-202.513,526.3500,741
9,-199.448,526.4350,740
10,-196.385,526.5199,747
11,-193.322,526.6048,763
12,-190.261,526.6897,753
13,-187.201,526.7746,757
14,-184.142,526.8595,746
15,-181.085,526.9444,754
16,-178.029,527.0292,732
17,-174.974,527.1141,749
18,-171.920,527.1990,743
19,-168.867,527.2838,731
20,-165.815,527.3687,749
21,-162.765,527.4535,744
22,-159.716,527.5384,742
23,-156.668,527.6232,737
24,-153.622,527.7080,749
25,-150.576,527.7929,745
26,-147.532,527.8777,737
27,-144.489,527.9625,723
28,-141.447,528.0473,745
29,-138.406,528.1321,727
30,-135.367,528.2169,740
31,-132.329,528.3017,735
32,-129.291,528.3865,743
33,-126.256,528.4712,737
34,-123.221,528.5560,730
35,-120.188,528.6407,743
36,-117.155,528.7255,727
37,-114.124,528.8102,741
38,-111.094,528.8950,739
39,-108.066,528.9797,733
40,-105.038,529.0645,738
41,-102.012,529.1492,734
42,-98.987,529.2339,741
43,-95.963,529.3186,750
44,-92.940,529.4033,736
45,-89.919,529.4880,728
46,-86.899,529.5727,746
47,-83.879,529.6574,749
48,-80.862,529.7420,738
49,-77.845,529.8267,744
50,-74.829,529.9114,743
51,-71.815,529.9960,746
52,-68.802,530.0807,740
53,-65.790,530.1653,745
54,-62.779,530.2500,733
55,-59.769,530.3346,731
56,-56.761,530.4192,745
57,-53.754,530.5039,727
58,-50.748,530.5885,734
59,-47.743,530.6731,735
60,-44.739,530.7577,741
61,-41.737,530.8423,744
62,-38.736,530.9269,764
63,-35.735,531.0114,816
64,-32.737,531.0960,910
65,-29.739,531.1806,1348
66,-26.742,531.2651,3612
67,-23.747,531.3497,978
68,-20.753,531.4343,782
69,-17.760,531.5188,759
70,-14.768,531.6033,756
71,-11.777,531.6879,748
72,-8.788,531.7724,748
73,-5.799,531.8569,745
74,-2.812,531.9414,733
75,0.174,532.0259,744
76,3.159,532.1104,731
77,6.142,532.1949,745
78,9.125,532.2794,756
79,12.106,532.3639,735
80,15.086,532.4483,756
81,18.065,532.5328,731
82,21.043,532.6173,751
83,24.019,532.7017,730
84,26.995,532.7862,731
85,29.969,532.8706,748
86,32.942,532.9550,729
87,35.914,533.0395,729
88,38.885,533.1239,737
89,41.854,533.2083,735
90,44.823,533.2927,740
91,47.790,533.3771,733
92,50.756,533.4615,731
93,53.721,533.5459,739
94,56.685,533.6303,727
95,59.647,533.7147,731
96,62.609,533.7990,768
97,65.569,533.8834,754
98,68.528,533.9678,770
99,71.486,534.0521,776
100,74.443,534.1364,789
101,77.398,534.2208,785
102,80.353,534.3051,792
103,83.306,534.3894,827
104,86.258,534.4738,796
105,89.209,534.5581,784
106,92.159,534.6424,806
107,95.107,534.7267,795
108,98.055,534.8110,795
109,101.001,534.8952,773
110,103.946,534.9795,769
111,106.890,535.0638,802
112,109.833,535.1481,783
113,112.775,535.2323,800
114,115.715,535.3166,780
115,118.655,535.4008,790
116,121.593,535.4851,781
117,124.530,535.5693,778
118,127.466,535.6535,794
119,130.401,535.7377,778
120,133.335,535.8219,784
121,136.267,535.9062,780
122,139.198,535.9904,783
123,142.129,536.0745,788
124,145.058,536.1587,787
125,147.985,536.2429,775
126,150.912,536.3271,773
127,153.838,536.4113,775
128,156.762,536.4954,782
129,159.686,536.5796,778
130,162.608,536.6637,767
131,165.529,536.7479,769
132,168.449,536.8320,768
133,171.367,536.9161,782
134,174.285,537.0002,783
135,177.201,537.0844,771
136,180.117,537.1685,770
137,183.031,537.2526,769
138,185.944,537.3367,774
139,188.856,537.4207,782
140,191.767,537.5048,777
141,194.676,537.5889,779
142,197.585,537.6730,773
143,200.492,537.7570,781
144,203.398,537.8411,798
145,206.303,537.9251,822
146,209.207,538.0092,796
147,212.110,538.0932,812
148,215.012,538.1772,809
149,217.912,538.2613,806
150,220.811,538.3453,793
151,223.710,538.4293,810
152,226.607,538.5133,811
153,229.503,538.5973,824
154,232.398,538.6813,821
155,235.291,538.7653,801
156,238.184,538.8492,791
157,241.075,538.9332,822
158,243.966,539.0172,818
159,246.855,539.1011,812
160,249.743,539.1851,814
161,252.630,539.2690,824
162,255.516,539.3530,833
163,258.400,539.4369,825
164,261.284,539.5208,818
165,264.166,539.6047,836
166,267.048,539.6886,828
167,269.928,539.7725,818
168,272.807,539.8564,863
169,275.685,539.9403,843
170,278.562,540.0242,851
171,281.437,540.1081,864
172,284.312,540.1919,865
173,287.186,540.2758,878
174,290.058,540.3597,857
175,292.929,540.4435,843
176,295.799,540.5274,838
177,298.668,540.6112,827
178,301.536,540.6950,826
179,304.403,540.7788,842
180,307.268,540.8627,806
181,310.133,540.9465,834
182,312.996,541.0303,821
183,315.858,541.1141,829
184,318.720,541.1978,794
185,321.580,541.2816,797
186,324.439,541.3654,786
187,327.296,541.4492,807
188,330.153,541.5329,803
189,333.009,541.6167,816
190,335.863,541.7004,806
191,338.716,541.7842,798
192,341.569,541.8679,795
193,344.420,541.9516,794
194,347.270,542.0354,796
195,350.119,542.1191,803
196,352.967,542.2028,796
197,355.813,542.2865,809
198,358.659,542.3702,785
199,361.503,542.4539,786
200,364.347,542.5376,814
201,367.189,542.6212,800
202,370.030,542.7049,780
203,372.870,542.7886,786
204,375.709,542.8722,782
205,378.547,542.9559,796
206,381.384,543.0395,796
207,384.219,543.1231,786
208,387.054,543.2068,784
209,389.887,543.2904,797
210,392.720,543.3740,787
211,395.551,543.4576,778
212,398.381,543.5412,790
213,401.210,543.6248,783
214,404.038,543.7084,789
215,406.865,543.7920,794
216,409.690,543.8755,786
217,412.515,543.9591,778
218,415.339,544.0426,800
219,418.161,544.1262,794
