raman_shift_cm-1,intensity
200.000000,0.01024815269
201.000000,0.01122621429
202.000000,0.01016681071
203.000000,0.006953386769
204.000000,0.01143468347
205.000000,0.01042720914
206.000000,0.008366528863
207.000000,0.01063858045
208.000000,0.01037078882
209.000000,0.01028629699
210.000000,0.009690882306
211.000000,0.01066122547
212.000000,0.008331749934
213.000000,0.009268438445
214.000000,0.008732957012
215.000000,0.01084375031
216.000000,0.009706929108
217.000000,0.009020004611
218.000000,0.007968538488
219.000000,0.008955114293
220.000000,0.009603120872
221.000000,0.008886365114
222.000000,0.01222909991
223.000000,0.01155298729
224.000000,0.004062255876
225.000000,0.005787739657
226.000000,0.009300214001
227.000000,0.00882344222
228.000000,0.0100489527
229.000000,0.009988763485
230.000000,0.01391302488
231.000000,0.007373509397
232.000000,0.008837595096
233.000000,0.01360859194
234.000000,0.0108493255
235.000000,0.01086822849
236.000000,0.008615264188
237.000000,0.006294961643
238.000000,0.009834940611
239.000000,0.009647353292
240.000000,0.007250131768
241.000000,0.008061346252
242.000000,0.009300781234
243.000000,0.007612087499
244.000000,0.009357003718
245.000000,0.009802616479
246.000000,0.00950589909
247.000000,0.008372191693
248.000000,0.0105884073
249.000000,0.01123217363
250.000000,0.01018758579
251.000000,0.008066277436
252.000000,0.01104593652
253.000000,0.008513941226
254.000000,0.01146991009
255.000000,0.00739995137
256.000000,0.01136927391
257.000000,0.009473883932
258.000000,0.007204820172
259.000000,0.009022570322
260.000000,0.009736341778
261.000000,0.01024735309
262.000000,0.00744677558
263.000000,0.007420233873
264.000000,0.009951963181
265.000000,0.008678353191
266.000000,0.009898965143
267.000000,0.01097361214
268.000000,0.006226009162
269.000000,0.01031635834
270.000000,0.01203163613
271.000000,0.00892443878
272.000000,0.007866153819
273.000000,0.01115477763
274.000000,0.009913513388
275.000000,0.01151295506
276.000000,0.008965193678
277.000000,0.006532659374
278.000000,0.009365204732
279.000000,0.008498569159
280.000000,0.01112259567
281.000000,0.01004172251
282.000000,0.006367535028
283.000000,0.007310607615
284.000000,0.01148750959
285.000000,0.01088899905
286.000000,0.008254255883
287.000000,0.009461657137
288.000000,0.01056017212
289.000000,0.01036181862
290.000000,0.01137550257
291.000000,0.009950171028
292.000000,0.009448626225
293.000000,0.009151222766
294.000000,0.01168224644
295.000000,0.004991256924
296.000000,0.009303073198
297.000000,0.00972141457
298.000000,0.006880664869
299.000000,0.01040340212
300.000000,0.008245177338
301.000000,0.01122431348
302.000000,0.009364030816
303.000000,0.01104492166
304.000000,0.01194995769
305.000000,0.01049387215
306.000000,0.007920239926
307.000000,0.006510041117
308.000000,0.01333297026
309.000000,0.009340377322
310.000000,0.008283046663
311.000000,0.009880015571
312.000000,0.009227596865
313.000000,0.01128734562
314.000000,0.00960213805
315.000000,0.0097074646
316.000000,0.008033303648
317.000000,0.01047152425
318.000000,0.007453330189
319.000000,0.01082117223
320.000000,0.01257544221
321.000000,0.006472995788
322.000000,0.004667211122
323.000000,0.0109841206
324.000000,0.01471744616
325.000000,0.007683711743
326.000000,0.007249960251
327.000000,0.0107616415
328.000000,0.007985435752
329.000000,0.008701432334
330.000000,0.009019050747
331.000000,0.01064863465
332.000000,0.008765490801
333.000000,0.01003597718
334.000000,0.009261280755
