# laser_power_pct,20
# exposure_time,5.00001
# mode,kinetic
frame_index,pixel_index,intensity
0,0,584
0,1,584
0,2,586
0,3,589
0,4,585
0,5,584
0,6,580
0,7,589
0,8,581
0,9,573
0,10,587
0,11,579
0,12,585
0,13,587
0,14,583
0,15,579
0,16,582
0,17,583
0,18,583
0,19,584
0,20,578
0,21,586
0,22,586
0,23,577
0,24,580
0,25,579
0,26,588
0,27,584
0,28,583
0,29,592
0,30,580
0,31,591
0,32,576
0,33,581
0,34,572
0,35,581
0,36,586
0,37,574
0,38,584
0,39,579
0,40,586
0,41,579
0,42,579
0,43,584
0,44,582
0,45,592
0,46,586
0,47,589
0,48,580
0,49,581
0,50,583
0,51,580
0,52,579
0,53,582
0,54,583
0,55,574
0,56,579
0,57,581
0,58,579
0,59,591
0,60,597
0,61,692
0,62,935
0,63,1018
0,64,1345
0,65,2107
0,66,1579
0,67,1163
0,68,651
0,69,600
0,70,592
0,71,579
0,72,575
0,73,586
0,74,573
0,75,579
0,76,577
0,77,581
0,78,585
0,79,589
0,80,593
0,81,593
0,82,589
0,83,574
0,84,580
0,85,578
0,86,580
0,87,577
0,88,574
0,89,578
0,90,581
0,91,583
0,92,579
0,93,594
0,94,601
0,95,624
0,96,635
0,97,674
0,98,701
0,99,728
0,100,763
0,101,792
0,102,818
0,103,844
0,104,832
0,105,827
0,106,831
0,107,849
0,108,838
0,109,859
0,110,838
0,111,842
0,112,840
0,113,838
0,114,842
0,115,837
0,116,834
0,117,846
0,118,838
0,119,855
0,120,848
0,121,846
0,122,861
0,123,854
0,124,843
0,125,853
0,126,841
0,127,840
0,128,850
0,129,856
0,130,848
0,131,849
0,132,859
0,133,855
0,134,865
0,135,863
0,136,854
0,137,867
0,138,869
0,139,873
0,140,880
0,141,894
0,142,887
0,143,895
0,144,913
0,145,926
0,146,933
0,147,950
0,148,941
0,149,950
0,150,945
0,151,955
0,152,955
0,153,953
0,154,966
0,155,965
0,156,975
0,157,982
0,158,966
0,159,990
0,160,996
0,161,1002
0,162,993
0,163,1013
0,164,1020
0,165,1033
0,166,1042
0,167,1057
0,168,1064
0,169,1072
0,170,1071
0,171,1094
0,172,1094
0,173,1098
0,174,1075
0,175,1066
