# laser_power_pct,20
# exposure_time,5.00001
# mode,kinetic
frame_index,pixel_index,intensity
0,0,116
0,1,116
0,2,117
0,3,113
0,4,117
0,5,119
0,6,113
0,7,116
0,8,117
0,9,114
0,10,116
0,11,117
0,12,118
0,13,115
0,14,119
0,15,113
0,16,114
0,17,115
0,18,117
0,19,117
0,20,116
0,21,114
0,22,118
0,23,114
0,24,119
0,25,113
0,26,115
0,27,113
0,28,120
0,29,116
0,30,114
0,31,116
0,32,116
0,33,115
0,34,115
0,35,117
0,36,116
0,37,117
0,38,114
0,39,115
0,40,114
0,41,116
0,42,115
0,43,116
0,44,113
0,45,116
0,46,117
0,47,119
0,48,117
0,49,114
0,50,111
0,51,116
0,52,116
0,53,115
0,54,115
0,55,114
0,56,115
0,57,116
0,58,117
0,59,116
0,60,122
0,61,144
0,62,192
0,63,187
0,64,273
0,65,415
0,66,349
0,67,248
0,68,136
0,69,124
0,70,121
0,71,115
0,72,114
0,73,115
0,74,116
0,75,116
0,76,114
0,77,113
0,78,117
0,79,117
0,80,117
0,81,115
0,82,116
0,83,116
0,84,113
0,85,116
0,86,115
0,87,114
0,88,112
0,89,117
0,90,115
0,91,112
0,92,115
0,93,120
0,94,118
0,95,122
0,96,128
0,97,127
0,98,133
0,99,139
0,100,142
0,101,149
0,102,154
0,103,158
0,104,149
0,105,153
0,106,156
0,107,151
0,108,154
0,109,156
0,110,158
0,111,157
0,112,157
0,113,154
0,114,152
0,115,155
0,116,152
0,117,149
0,118,154
0,119,152
0,120,153
0,121,155
0,122,156
0,123,155
0,124,154
0,125,158
0,126,152
0,127,152
0,128,155
0,129,153
0,130,152
0,131,151
0,132,153
0,133,156
0,134,159
0,135,155
0,136,156
0,137,157
0,138,155
0,139,159
0,140,160
0,141,161
0,142,161
0,143,163
0,144,165
0,145,173
0,146,173
0,147,169
0,148,173
0,149,172
0,150,168
0,151,176
0,152,174
0,153,173
0,154,178
0,155,176
0,156,177
0,157,174
0,158,174
0,159,182
0,160,179
0,161,184
0,162,184
0,163,183
0,164,186
0,165,184
0,166,192
0,167,188
0,168,191
0,169,195
0,170,196
0,171,198
0,172,203
0,173,204
0,174,192
0,175,192
0,176,193
0,177,187
0,178,185
0,179,191
0,180,182
0,181,178
0,182,182
0,183,179
0,184,176
0,185,178
0,186,168
0,187,176
0,188,179
0,189,180
0,190,179
0,191,178
0,192,180
0,193,177
0,194,178
0,195,175
0,196,173
0,197,179
0,198,177
0,199,179
0,200,175
0,201,174
0,202,180
0,203,175
0,204,180
0,205,175
0,206,174
0,207,178
0,208,175
0,209,176
0,210,174
0,211,172
0,212,175
0,213,175
0,214,180
0,215,177
0,216,179
0,217,175
0,218,177
0,219,173
0,220,174
0,221,178
0,222,171
0,223,172
0,224,173
0,225,170
0,226,172
0,227,170
0,228,168
0,229,167
0,230,171
0,231,170
0,232,173
0,233,171
0,234,175
0,235,175
0,236,180
0,237,177
0,238,185
0,239,185
0,240,188
0,241,194
0,242,206
0,243,232
0,244,285
0,245,429
0,246,621
0,247,701
0,248,896
0,249,1233
0,250,1696
0,251,1986
0,252,1554
0,253,867
0,254,467
0,255,298
0,256,244
0,257,220
0,258,212
0,259,203
0,260,199
0,261,191
0,262,190
0,263,190
0,264,186
0,265,187
0,266,183
0,267,181
0,268,181
0,269,181
0,270,183
0,271,178
0,272,182
0,273,176
0,274,179
0,275,179
0,276,181
0,277,179
0,278,177
0,279,179
0,280,176
0,281,180
0,282,181
0,283,182
0,284,181
0,285,180
0,286,188
0,287,187
0,288,184
0,289,184
0,290,186
0,291,185
0,292,176
0,293,182
0,294,183
0,295,183
0,296,183
0,297,184
0,298,186
0,299,182
0,300,186
0,301,184
0,302,181
0,303,184
0,304,187
0,305,186
0,306,185
0,307,183
0,308,185
0,309,185
0,310,183
0,311,186
0,312,181
0,313,190
0,314,183
0,315,180
0,316,184
0,317,186
0,318,185
0,319,182
0,320,176
0,321,182
0,322,175
0,323,178
0,324,182
0,325,182
0,326,186
0,327,184
0,328,181
0,329,182
0,330,189
0,331,188
0,332,185
0,333,190
0,334,188
0,335,197
0,336,187
0,337,195
0,338,191
0,339,192
0,340,195
0,341,185
0,342,186
0,343,187
0,344,184
0,345,188
0,346,187
0,347,185
0,348,188
0,349,188
0,350,194
0,351,191
0,352,189
0,353,193
0,354,189
0,355,193
0,356,191
0,357,194
0,358,199
0,359,191
0,360,193
0,361,195
0,362,198
0,363,195
0,364,200
0,365,195
0,366,194
0,367,202
0,368,195
0,369,197
0,370,198
0,371,202
0,372,195
0,373,197
0,374,197
0,375,197
0,376,196
0,377,194
0,378,195
0,379,193
0,380,197
0,381,197
0,382,201
0,383,201
0,384,201
0,385,199
0,386,209
0,387,206
0,388,211
0,389,209
0,390,208
0,391,207
0,392,205
0,393,208
0,394,207
0,395,207
0,396,206
0,397,210
0,398,211
0,399,202
0,400,207
0,401,209
0,402,219
0,403,224
0,404,235
0,405,248
0,406,252
0,407,260
0,408,268
0,409,277
0,410,273
0,411,272
0,412,270
0,413,275
0,414,274
0,415,272
0,416,274
0,417,280
0,418,272
0,419,275
0,420,277
0,421,271
0,422,273
0,423,268
0,424,273
0,425,268
0,426,263
0,427,252
0,428,238
0,429,234
0,430,229
0,431,233
0,432,226
0,433,217
0,434,215
0,435,221
0,436,213
0,437,213
0,438,214
0,439,213
0,440,211
0,441,211
0,442,209
0,443,212
0,444,208
0,445,209
0,446,208
0,447,211
0,448,202
0,449,203
0,450,206
0,451,202
0,452,200
0,453,206
0,454,203
0,455,205
0,456,204
0,457,205
0,458,211
0,459,203
0,460,207
0,461,204
0,462,207
0,463,203
0,464,210
0,465,205
0,466,204
0,467,208
0,468,206
0,469,204
0,470,206
0,471,208
0,472,212
0,473,208
0,474,209
0,475,205
0,476,207
0,477,204
0,478,208
0,479,204
0,480,208
0,481,204
0,482,208
0,483,205
0,484,205
0,485,212
0,486,208
0,487,208
0,488,210
0,489,211
0,490,213
0,491,209
0,492,215
0,493,210
0,494,204
0,495,212
0,496,208
0,497,212
0,498,205
0,499,217
0,500,208
0,501,213
0,502,208
0,503,211
0,504,208
0,505,216
0,506,213
0,507,220
0,508,204
0,509,210
0,510,219
0,511,216
0,512,221
0,513,222
0,514,219
0,515,221
0,516,220
0,517,215
0,518,219
0,519,217
0,520,215
0,521,215
0,522,213
0,523,227
0,524,219
0,525,226
0,526,223
0,527,218
0,528,220
0,529,220
0,530,225
0,531,223
0,532,217
0,533,213
0,534,221
0,535,221
0,536,225
0,537,221
0,538,222
0,539,225
0,540,229
0,541,224
0,542,239
0,543,235
0,544,235
0,545,233
0,546,238
0,547,235
0,548,236
0,549,230
0,550,228
0,551,236
0,552,223
0,553,231
0,554,231
0,555,234
0,556,230
0,557,232
0,558,236
0,559,241
0,560,239
0,561,244
0,562,249
0,563,250
0,564,245
0,565,247
0,566,241
0,567,239
0,568,246
0,569,250
0,570,247
0,571,247
0,572,258
0,573,260
0,574,255
0,575,258
0,576,252
0,577,252
0,578,254
0,579,250
0,580,251
0,581,251
0,582,244
0,583,243
0,584,240
0,585,234
0,586,237
0,587,238
0,588,231
0,589,233
0,590,219
0,591,231
0,592,235
0,593,227
0,594,229
0,595,222
0,596,227
0,597,223
0,598,233
0,599,227
0,600,228
0,601,228
0,602,219
0,603,230
0,604,226
0,605,231
0,606,231
0,607,235
0,608,230
0,609,237
0,610,234
0,611,232
0,612,238
0,613,230
0,614,236
0,615,228
0,616,243
0,617,237
0,618,237
0,619,240
0,620,236
0,621,224
0,622,223
0,623,223
0,624,225
0,625,226
0,626,222
0,627,226
0,628,224
0,629,219
0,630,226
0,631,224
0,632,222
0,633,222
0,634,223
0,635,215
0,636,218
0,637,220
0,638,220
0,639,218
0,640,225
0,641,221
0,642,222
0,643,223
0,644,222
0,645,217
0,646,220
0,647,225
0,648,224
0,649,229
0,650,226
0,651,228
0,652,220
0,653,219
0,654,224
0,655,224
0,656,224
0,657,218
0,658,227
0,659,223
0,660,225
0,661,217
0,662,222
0,663,223
0,664,220
0,665,228
0,666,223
0,667,225
0,668,226
0,669,228
0,670,231
0,671,224
0,672,225
0,673,228
0,674,224
0,675,221
0,676,226
0,677,220
0,678,230
0,679,227
0,680,229
0,681,222
0,682,223
0,683,221
0,684,220
0,685,224
0,686,226
0,687,221
0,688,216
0,689,224
0,690,218
0,691,215
0,692,222
0,693,230
0,694,222
0,695,224
0,696,223
0,697,225
0,698,222
0,699,217
0,700,224
0,701,225
0,702,228
0,703,219
0,704,219
0,705,224
0,706,224
0,707,217
0,708,222
0,709,226
0,710,221
0,711,222
0,712,227
0,713,223
0,714,229
0,715,228
0,716,219
0,717,226
0,718,230
0,719,224
0,720,224
0,721,226
0,722,221
0,723,219
0,724,224
0,725,222
0,726,228
0,727,226
0,728,229
0,729,230
0,730,226
0,731,231
0,732,228
0,733,227
0,734,226
0,735,225
0,736,221
0,737,232
0,738,232
0,739,228
0,740,222
0,741,229
0,742,225
0,743,228
0,744,228
0,745,223
0,746,231
0,747,227
0,748,227
0,749,229
0,750,227
0,751,230
0,752,229
0,753,224
0,754,224
0,755,222
0,756,228
0,757,231
0,758,226
0,759,221
0,760,226
0,761,228
0,762,225
0,763,225
0,764,228
0,765,227
0,766,232
0,767,229
0,768,226
0,769,222
0,770,227
0,771,227
0,772,227
0,773,225
0,774,226
0,775,229
0,776,227
0,777,224
0,778,228
0,779,219
0,780,226
0,781,221
0,782,228
0,783,227
0,784,227
0,785,227
0,786,231
0,787,227
0,788,234
0,789,238
0,790,224
0,791,225
0,792,226
0,793,228
0,794,228
0,795,228
0,796,220
0,797,227
0,798,231
0,799,229
0,800,232
0,801,228
0,802,229
0,803,233
0,804,235
0,805,229
0,806,229
0,807,233
0,808,229
0,809,231
0,810,229
0,811,233
0,812,232
0,813,225
0,814,227
0,815,234
0,816,233
0,817,231
0,818,240
0,819,231
0,820,227
0,821,230
0,822,235
0,823,231
0,824,235
0,825,237
0,826,235
0,827,231
0,828,231
0,829,232
0,830,230
0,831,232
0,832,231
0,833,233
0,834,232
0,835,231
0,836,235
0,837,233
0,838,234
0,839,234
0,840,227
0,841,231
0,842,233
0,843,231
0,844,235
0,845,231
0,846,231
0,847,235
0,848,229
0,849,230
0,850,231
0,851,228
0,852,236
0,853,232
0,854,237
0,855,236
0,856,233
0,857,239
0,858,231
0,859,236
0,860,229
0,861,234
0,862,233
0,863,235
0,864,228
0,865,232
0,866,233
0,867,234
0,868,232
0,869,236
0,870,231
0,871,236
0,872,232
0,873,233
0,874,237
0,875,233
0,876,236
0,877,228
0,878,236
0,879,236
0,880,234
0,881,235
0,882,238
0,883,245
0,884,235
0,885,233
0,886,237
0,887,234
0,888,235
0,889,234
0,890,247
0,891,235
0,892,235
0,893,231
0,894,243
0,895,237
0,896,239
0,897,233
0,898,236
0,899,229
0,900,242
0,901,239
0,902,243
0,903,237
0,904,240
0,905,236
0,906,236
0,907,235
0,908,235
0,909,239
0,910,236
0,911,236
0,912,230
0,913,241
0,914,234
0,915,239
0,916,239
0,917,239
0,918,238
0,919,238
0,920,235
0,921,233
0,922,238
0,923,234
0,924,237
0,925,235
0,926,235
0,927,238
0,928,238
0,929,238
0,930,235
0,931,241
0,932,236
0,933,237
0,934,240
0,935,238
0,936,235
0,937,241
0,938,239
0,939,233
0,940,237
0,941,239
0,942,233
0,943,241
0,944,241
0,945,236
0,946,237
0,947,238
0,948,239
0,949,232
0,950,233
0,951,233
0,952,241
0,953,235
0,954,242
0,955,236
0,956,237
0,957,237
0,958,241
0,959,242
0,960,233
0,961,234
0,962,237
0,963,240
0,964,235
0,965,240
0,966,233
0,967,242
0,968,240
0,969,236
0,970,235
0,971,241
0,972,239
0,973,237
0,974,237
0,975,238
0,976,233
0,977,236
0,978,245
0,979,241
0,980,236
0,981,234
0,982,243
0,983,241
0,984,240
0,985,234
0,986,238
0,987,239
0,988,239
0,989,240
0,990,238
0,991,242
0,992,247
0,993,237
0,994,242
0,995,235
0,996,240
0,997,240
0,998,235
0,999,235
0,1000,240
0,1001,239
0,1002,241
0,1003,246
0,1004,250
0,1005,239
0,1006,237
0,1007,241
0,1008,238
0,1009,245
0,1010,236
0,1011,238
0,1012,239
0,1013,243
0,1014,240
0,1015,239
0,1016,238
0,1017,235
0,1018,241
0,1019,243
0,1020,234
0,1021,239
0,1022,239
0,1023,238
1,0,114
1,1,116
1,2,114
1,3,113
1,4,116
1,5,117
1,6,114
1,7,116
1,8,119
1,9,114
1,10,117
1,11,115
