# laser_power_pct,20
# exposure_time,1.00002
# mode,kinetic
frame_index,pixel_index,intensity
0,0,97
0,1,97
0,2,96
0,3,99
0,4,96
0,5,99
0,6,97
0,7,96
0,8,98
0,9,97
0,10,96
0,11,98
0,12,97
0,13,99
0,14,99
0,15,97
0,16,97
0,17,97
0,18,98
0,19,99
0,20,97
0,21,98
0,22,99
0,23,98
0,24,99
0,25,96
0,26,98
0,27,99
0,28,98
0,29,98
0,30,96
0,31,98
0,32,96
0,33,96
0,34,98
0,35,98
0,36,97
0,37,98
0,38,98
0,39,97
0,40,97
0,41,96
0,42,97
0,43,97
0,44,96
0,45,99
0,46,98
0,47,99
0,48,96
0,49,98
0,50,98
0,51,97
0,52,99
0,53,97
0,54,98
0,55,95
0,56,99
0,57,97
0,58,99
0,59,98
0,60,99
0,61,102
0,62,110
0,63,115
0,64,123
0,65,152
0,66,134
0,67,124
0,68,102
0,69,97
0,70,99
0,71,98
0,72,97
0,73,98
0,74,99
0,75,99
0,76,96
0,77,97
0,78,100
0,79,99
0,80,100
0,81,98
0,82,99
0,83,96
0,84,96
0,85,98
0,86,98
0,87,99
0,88,96
0,89,96
0,90,98
0,91,98
0,92,98
0,93,98
0,94,98
0,95,98
0,96,101
0,97,101
0,98,103
0,99,104
0,100,104
0,101,103
0,102,105
0,103,107
0,104,104
0,105,106
0,106,104
0,107,103
0,108,106
0,109,104
0,110,104
0,111,105
0,112,103
0,113,104
0,114,105
0,115,106
0,116,106
0,117,105
0,118,105
0,119,103
0,120,107
0,121,106
0,122,106
0,123,105
0,124,104
0,125,104
0,126,102
0,127,105
0,128,105
0,129,107
0,130,105
0,131,107
0,132,103
0,133,107
0,134,106
0,135,105
0,136,107
0,137,105
0,138,107
0,139,107
0,140,103
0,141,109
0,142,108
0,143,107
0,144,108
0,145,106
0,146,109
0,147,111
0,148,111
0,149,109
0,150,111
0,151,107
0,152,109
0,153,109
0,154,107
0,155,111
0,156,111
0,157,110
0,158,109
0,159,110
0,160,110
0,161,109
0,162,110
0,163,110
0,164,115
0,165,110
0,166,114
0,167,113
0,168,111
0,169,114
0,170,115
0,171,115
0,172,115
0,173,111
0,174,113
0,175,114
0,176,111
0,177,111
0,178,113
0,179,110
0,180,111
0,181,112
0,182,112
0,183,111
0,184,109
0,185,110
0,186,109
0,187,110
0,188,113
0,189,110
0,190,109
0,191,113
0,192,107
0,193,109
0,194,110
0,195,111
0,196,111
0,197,109
0,198,108
0,199,111
0,200,108
0,201,110
0,202,110
0,203,110
0,204,109
0,205,110
0,206,108
0,207,109
0,208,109
0,209,109
0,210,109
0,211,111
0,212,110
0,213,109
0,214,109
0,215,112
0,216,111
0,217,109
0,218,107
0,219,112
0,220,111
0,221,108
0,222,110
0,223,107
0,224,108
0,225,105
0,226,110
0,227,110
0,228,110
0,229,108
0,230,110
0,231,111
0,232,110
0,233,110
0,234,113
0,235,109
0,236,108
0,237,112
0,238,109
0,239,111
0,240,115
0,241,111
0,242,116
0,243,120
0,244,131
0,245,160
0,246,192
0,247,212
0,248,249
0,249,317
0,250,410
0,251,476
0,252,380
0,253,246
0,254,162
0,255,135
0,256,123
0,257,120
0,258,118
0,259,115
0,260,113
0,261,111
0,262,113
0,263,114
0,264,115
0,265,110
0,266,114
0,267,111
0,268,110
0,269,111
0,270,113
0,271,111
0,272,111
0,273,112
0,274,109
0,275,110
0,276,111
0,277,106
0,278,110
0,279,113
0,280,111
0,281,108
0,282,110
0,283,110
0,284,113
0,285,110
0,286,112
0,287,110
0,288,113
0,289,111
0,290,111
0,291,109
0,292,111
0,293,112
0,294,111
0,295,112
0,296,112
0,297,112
0,298,112
0,299,112
0,300,111
0,301,111
0,302,112
0,303,112
0,304,113
0,305,112
0,306,113
0,307,112
0,308,112
0,309,109
0,310,112
0,311,110
0,312,114
0,313,111
0,314,110
0,315,111
0,316,109
0,317,111
0,318,111
0,319,110
0,320,111
0,321,111
0,322,109
0,323,111
0,324,112
0,325,110
0,326,110
0,327,113
0,328,111
0,329,110
0,330,110
0,331,112
0,332,112
0,333,110
0,334,112
0,335,114
0,336,114
0,337,114
0,338,116
0,339,113
0,340,113
0,341,113
0,342,115
0,343,113
0,344,110
0,345,110
0,346,112
0,347,111
0,348,113
0,349,111
0,350,113
0,351,111
0,352,110
0,353,114
0,354,115
0,355,114
0,356,113
0,357,111
0,358,113
0,359,114
0,360,112
0,361,113
0,362,117
0,363,116
0,364,114
0,365,113
0,366,114
0,367,115
0,368,114
0,369,113
0,370,114
0,371,113
0,372,114
0,373,113
0,374,112
0,375,113
0,376,112
0,377,112
0,378,114
0,379,112
0,380,113
0,381,114
0,382,116
0,383,114
0,384,114
0,385,114
0,386,117
0,387,114
0,388,115
0,389,115
0,390,118
0,391,114
0,392,116
0,393,116
0,394,117
0,395,117
0,396,116
0,397,115
0,398,117
0,399,117
0,400,118
0,401,119
0,402,117
0,403,118
0,404,121
0,405,123
0,406,127
0,407,126
0,408,130
0,409,127
0,410,126
0,411,129
0,412,127
0,413,130
0,414,130
0,415,130
0,416,132
0,417,127
0,418,130
0,419,134
0,420,129
0,421,131
0,422,130
0,423,129
0,424,128
0,425,129
0,426,125
0,427,125
0,428,124
0,429,123
0,430,121
0,431,120
0,432,119
0,433,118
0,434,120
0,435,119
0,436,118
0,437,117
0,438,118
0,439,118
0,440,118
0,441,117
0,442,118
0,443,115
0,444,113
0,445,117
0,446,115
0,447,115
0,448,115
0,449,116
0,450,115
0,451,116
0,452,117
0,453,116
0,454,116
0,455,120
0,456,113
0,457,115
0,458,116
0,459,118
0,460,115
0,461,112
0,462,116
0,463,118
0,464,116
0,465,116
0,466,114
0,467,116
0,468,117
0,469,116
0,470,114
0,471,118
0,472,116
0,473,117
0,474,118
0,475,119
0,476,119
0,477,116
0,478,115
0,479,115
0,480,117
0,481,115
0,482,115
0,483,114
0,484,117
0,485,116
0,486,117
0,487,117
0,488,116
0,489,119
0,490,115
0,491,115
0,492,117
0,493,117
0,494,115
0,495,118
0,496,115
0,497,117
0,498,119
0,499,118
0,500,115
0,501,116
0,502,117
0,503,115
0,504,118
0,505,116
0,506,117
0,507,117
0,508,118
0,509,116
0,510,119
0,511,117
0,512,115
0,513,119
0,514,119
0,515,118
0,516,118
0,517,118
0,518,119
0,519,118
0,520,118
0,521,121
0,522,118
0,523,119
0,524,119
0,525,119
0,526,118
0,527,120
0,528,120
0,529,116
0,530,119
0,531,120
0,532,117
0,533,118
0,534,120
0,535,117
0,536,120
0,537,120
0,538,122
0,539,118
0,540,118
0,541,119
0,542,120
0,543,123
0,544,122
0,545,121
0,546,120
0,547,120
0,548,122
0,549,120
0,550,122
0,551,122
0,552,120
0,553,122
0,554,123
0,555,122
0,556,124
0,557,122
0,558,122
0,559,123
0,560,124
0,561,124
0,562,126
0,563,123
0,564,125
0,565,125
0,566,123
0,567,122
0,568,123
0,569,124
0,570,125
0,571,124
0,572,124
0,573,127
0,574,125
0,575,126
0,576,124
0,577,126
0,578,126
0,579,127
0,580,124
0,581,123
0,582,125
0,583,126
0,584,123
0,585,122
0,586,123
0,587,120
0,588,123
0,589,120
0,590,120
0,591,121
0,592,123
0,593,120
0,594,118
0,595,120
0,596,121
0,597,120
0,598,121
0,599,124
0,600,120
0,601,118
0,602,121
0,603,119
0,604,119
0,605,121
0,606,120
0,607,122
0,608,124
0,609,122
0,610,123
0,611,118
0,612,124
0,613,122
0,614,121
0,615,121
0,616,122
0,617,121
0,618,122
0,619,120
0,620,120
0,621,122
0,622,120
0,623,122
0,624,119
0,625,120
0,626,120
0,627,117
0,628,119
0,629,115
0,630,120
0,631,119
0,632,119
0,633,119
0,634,119
0,635,118
0,636,120
0,637,118
0,638,119
0,639,120
0,640,118
0,641,119
0,642,119
0,643,121
0,644,118
0,645,116
0,646,117
0,647,119
0,648,120
0,649,120
0,650,119
0,651,119
0,652,121
0,653,117
0,654,119
0,655,119
0,656,119
0,657,119
0,658,118
0,659,124
0,660,117
0,661,118
0,662,121
0,663,119
0,664,120
0,665,117
0,666,119
0,667,119
0,668,119
0,669,118
0,670,121
0,671,119
0,672,121
0,673,118
0,674,122
0,675,119
0,676,122
0,677,120
0,678,121
0,679,118
0,680,120
0,681,118
0,682,121
0,683,119
0,684,117
0,685,118
0,686,119
0,687,118
0,688,119
0,689,119
0,690,117
0,691,118
0,692,116
0,693,118
0,694,120
0,695,119
0,696,119
0,697,119
0,698,119
0,699,121
0,700,119
0,701,119
0,702,121
0,703,119
0,704,121
0,705,123
0,706,118
0,707,116
0,708,119
0,709,122
0,710,117
0,711,120
0,712,117
0,713,120
0,714,120
0,715,119
0,716,122
0,717,120
0,718,121
0,719,120
0,720,122
0,721,121
0,722,119
0,723,120
0,724,117
0,725,119
0,726,121
0,727,117
0,728,120
0,729,119
0,730,121
0,731,119
0,732,121
0,733,120
0,734,117
0,735,119
0,736,120
0,737,120
0,738,116
0,739,120
0,740,123
0,741,122
0,742,122
0,743,119
0,744,122
0,745,120
0,746,117
0,747,120
0,748,119
0,749,122
0,750,121
0,751,120
0,752,120
0,753,121
0,754,119
0,755,122
0,756,119
0,757,118
0,758,120
0,759,121
0,760,119
0,761,119
0,762,119
0,763,119
0,764,120
0,765,119
0,766,121
0,767,120
0,768,118
0,769,118
0,770,120
0,771,122
0,772,119
0,773,119
0,774,120
0,775,119
0,776,119
0,777,120
0,778,119
0,779,118
0,780,119
0,781,119
0,782,120
0,783,119
0,784,120
0,785,123
0,786,120
0,787,118
0,788,119
0,789,119
0,790,120
0,791,122
0,792,121
0,793,121
0,794,117
0,795,119
0,796,122
0,797,122
0,798,119
0,799,118
0,800,118
0,801,122
0,802,120
0,803,119
0,804,121
0,805,122
0,806,120
0,807,122
0,808,121
0,809,119
0,810,122
0,811,123
0,812,121
0,813,117
0,814,119
0,815,120
0,816,122
0,817,119
0,818,122
0,819,123
0,820,122
0,821,122
0,822,123
0,823,120
0,824,118
0,825,121
0,826,119
0,827,121
0,828,120
0,829,122
0,830,122
0,831,125
0,832,120
0,833,119
0,834,118
0,835,122
0,836,122
0,837,121
0,838,118
0,839,121
0,840,122
0,841,121
0,842,121
0,843,122
0,844,119
0,845,118
0,846,121
0,847,122
0,848,121
0,849,120
0,850,119
0,851,121
0,852,122
0,853,117
0,854,118
0,855,122
0,856,123
0,857,123
0,858,120
0,859,120
0,860,123
0,861,118
0,862,120
0,863,121
0,864,123
0,865,119
0,866,120
0,867,122
0,868,122
0,869,120
0,870,123
0,871,121
0,872,120
0,873,119
0,874,123
0,875,121
0,876,122
0,877,123
0,878,123
0,879,122
0,880,120
0,881,123
0,882,120
0,883,124
0,884,121
0,885,121
0,886,121
0,887,121
0,888,121
0,889,119
0,890,121
0,891,122
0,892,121
0,893,123
0,894,123
0,895,124
0,896,119
0,897,119
0,898,125
0,899,122
0,900,121
0,901,121
0,902,120
0,903,123
0,904,122
0,905,121
0,906,120
0,907,122
0,908,122
0,909,123
0,910,118
0,911,125
0,912,123
0,913,120
0,914,121
0,915,122
0,916,121
0,917,121
0,918,122
0,919,121
0,920,125
0,921,121
0,922,125
0,923,121
0,924,120
0,925,121
0,926,119
0,927,120
0,928,122
0,929,117
0,930,123
0,931,121
0,932,121
0,933,121
0,934,121
0,935,121
0,936,123
0,937,125
0,938,123
0,939,124
0,940,122
0,941,118
0,942,121
0,943,123
0,944,123
0,945,120
0,946,120
0,947,124
0,948,122
0,949,124
0,950,121
0,951,124
0,952,122
0,953,118
0,954,122
0,955,121
0,956,124
0,957,122
0,958,122
0,959,125
0,960,121
0,961,125
0,962,121
0,963,121
0,964,124
0,965,120
0,966,124
0,967,124
0,968,122
0,969,121
0,970,121
0,971,125
0,972,120
0,973,118
0,974,123
0,975,122
0,976,124
0,977,120
0,978,121
0,979,121
0,980,122
0,981,124
0,982,122
0,983,122
0,984,123
0,985,121
0,986,124
0,987,121
0,988,122
0,989,121
0,990,122
0,991,122
0,992,123
0,993,121
0,994,127
0,995,124
0,996,121
0,997,123
0,998,123
0,999,119
0,1000,124
0,1001,125
0,1002,122
0,1003,118
0,1004,122
0,1005,124
0,1006,123
0,1007,124
0,1008,122
0,1009,123
0,1010,124
0,1011,125
0,1012,121
0,1013,126
0,1014,122
0,1015,124
0,1016,121
0,1017,123
0,1018,120
0,1019,123
0,1020,121
0,1021,121
0,1022,119
0,1023,122
1,0,99
1,1,97
1,2,97
1,3,98
1,4,97
1,5,98
1,6,97
1,7,97
1,8,97
1,9,96
1,10,99
1,11,97
1,12,97
1,13,97
1,14,99
1,15,98
1,16,97
1,17,97
1,18,97
1,19,97
1,20,98
1,21,97
1,22,99
1,23,98
1,24,98
1,25,96
1,26,98
1,27,98
1,28,97
1,29,98
1,30,98
1,31,97
1,32,97
1,33,97
1,34,98
1,35,99
1,36,99
1,37,99
1,38,98
1,39,99
1,40,99
1,41,97
1,42,98
1,43,95
1,44,96
1,45,96
1,46,98
1,47,99
1,48,97
1,49,100
1,50,97
1,51,99
1,52,97
1,53,97
1,54,97
1,55,97
1,56,95
1,57,97
1,58,96
1,59,97
1,60,98
1,61,102
1,62,109
1,63,111
1,64,123
1,65,155
1,66,138
1,67,128
1,68,100
1,69,97
1,70,99
1,71,97
1,72,99
1,73,97
1,74,97
1,75,97
1,76,99
1,77,98
1,78,99
1,79,97
1,80,101
1,81,99
1,82,99
1,83,96
1,84,96
1,85,97
1,86,98
1,87,98
1,88,96
1,89,97
1,90,99
1,91,99
1,92,97
1,93,96
1,94,97
1,95,99
1,96,100
1,97,99
1,98,100
1,99,103
1,100,103
1,101,104
1,102,103
1,103,104
1,104,105
1,105,105
1,106,106
1,107,104
1,108,104
1,109,103
1,110,105
1,111,105
1,112,105
1,113,103
1,114,106
1,115,106
1,116,105
1,117,104
1,118,103
1,119,106
1,120,104
1,121,106
1,122,106
1,123,103
1,124,106
1,125,105
1,126,105
1,127,106
1,128,104
1,129,107
1,130,104
1,131,103
1,132,103
1,133,106
1,134,103
1,135,107
1,136,106
1,137,105
1,138,106
1,139,106
1,140,108
1,141,108
1,142,108
1,143,108
1,144,106
1,145,107
1,146,107
1,147,107
1,148,108
1,149,108
1,150,109
1,151,108
1,152,107
1,153,108
1,154,109
1,155,109
1,156,110
1,157,110
1,158,109
1,159,110
1,160,111
1,161,112
1,162,109
1,163,113
1,164,111
1,165,112
1,166,109
1,167,114
1,168,113
1,169,114
1,170,114
1,171,113
1,172,114
1,173,116
1,174,113
1,175,114
1,176,112
1,177,114
1,178,110
1,179,111
1,180,111
1,181,111
1,182,108
1,183,113
1,184,111
1,185,110
1,186,110
1,187,110
1,188,111
1,189,110
1,190,111
1,191,109
1,192,109
1,193,108
1,194,112
1,195,111
1,196,109
1,197,109
1,198,109
1,199,108
1,200,109
1,201,111
1,202,107
1,203,108
1,204,110
1,205,108
1,206,108
1,207,109
1,208,111
1,209,111
1,210,107
1,211,110
1,212,111
1,213,110
1,214,110
1,215,111
1,216,110
1,217,110
1,218,108
1,219,109
1,220,108
1,221,109
1,222,107
1,223,108
1,224,108
1,225,109
1,226,106
1,227,109
1,228,107
1,229,110
1,230,108
1,231,110
1,232,108
1,233,108
1,234,108
1,235,108
1,236,109
1,237,110
1,238,110
1,239,111
1,240,112
1,241,113
1,242,115
1,243,119
1,244,133
1,245,158
1,246,198
1,247,216
1,248,248
1,249,315
1,250,413
1,251,486
1,252,388
1,253,247
1,254,165
1,255,133
1,256,122
1,257,119
1,258,118
1,259,115
1,260,117
1,261,113
1,262,112
1,263,111
1,264,110
1,265,109
1,266,112
1,267,113
1,268,112
1,269,115
1,270,108
1,271,111
1,272,110
1,273,110
1,274,106
1,275,108
1,276,109
1,277,110
1,278,110
1,279,109
1,280,108
1,281,111
1,282,108
1,283,110
1,284,112
1,285,111
1,286,112
1,287,110
1,288,111
1,289,111
1,290,111
1,291,110
1,292,112
1,293,111
1,294,109
1,295,113
1,296,112
1,297,111
1,298,112
1,299,109
1,300,111
1,301,111
1,302,112
1,303,113
1,304,111
1,305,110
1,306,113
1,307,109
1,308,112
1,309,110
1,310,112
1,311,110
1,312,112
1,313,111
1,314,110
1,315,110
1,316,110
1,317,110
1,318,111
1,319,109
1,320,112
1,321,113
1,322,107
1,323,110
1,324,108
1,325,108
1,326,111
1,327,110
1,328,111
1,329,113
1,330,112
1,331,112
1,332,112
1,333,112
1,334,111
1,335,110
1,336,112
1,337,112
1,338,112
1,339,114
1,340,112
1,341,112
1,342,109
1,343,112
1,344,112
1,345,112
1,346,110
1,347,111
1,348,111
1,349,113
1,350,112
1,351,113
1,352,112
1,353,113
1,354,110
1,355,111
1,356,110
1,357,115
1,358,113
1,359,113
1,360,113
1,361,115
1,362,114
1,363,114
1,364,112
1,365,113
1,366,114
1,367,111
1,368,115
1,369,112
1,370,115
1,371,114
1,372,113
1,373,113
1,374,113
1,375,114
1,376,115
1,377,112
1,378,112
1,379,112
1,380,113
1,381,114
1,382,111
1,383,118
1,384,117
1,385,116
1,386,114
1,387,116
1,388,114
1,389,117
1,390,118
1,391,115
1,392,112
1,393,114
1,394,117
1,395,114
1,396,115
1,397,115
1,398,115
1,399,116
1,400,114
1,401,116
1,402,118
1,403,120
1,404,119
1,405,122
1,406,124
1,407,129
1,408,128
1,409,129
1,410,130
1,411,131
1,412,128
1,413,129
1,414,131
1,415,132
1,416,130
1,417,130
1,418,129
1,419,129
1,420,129
1,421,131
1,422,131
1,423,131
1,424,130
1,425,127
1,426,128
1,427,122
1,428,123
1,429,122
1,430,120
1,431,119
1,432,117
1,433,118
1,434,116
1,435,119
1,436,116
1,437,117
1,438,115
1,439,119
1,440,115
1,441,114
1,442,115
1,443,115
1,444,117
1,445,112
1,446,113
1,447,114
1,448,113
1,449,114
1,450,113
1,451,115
1,452,117
1,453,114
1,454,116
1,455,115
1,456,115
1,457,117
1,458,113
1,459,115
1,460,117
1,461,113
1,462,113
1,463,113
1,464,115
1,465,115
1,466,117
1,467,115
1,468,115
1,469,116
1,470,115
1,471,115
1,472,115
1,473,114
1,474,111
1,475,117
1,476,117
1,477,114
1,478,113
1,479,115
1,480,114
1,481,112
1,482,112
1,483,115
1,484,116
1,485,113
1,486,115
1,487,113
1,488,115
1,489,114
1,490,118
1,491,116
1,492,115
1,493,115
1,494,116
1,495,115
1,496,119
1,497,112
1,498,117
1,499,115
1,500,116
1,501,116
1,502,113
1,503,117
1,504,114
1,505,116
1,506,118
1,507,116
1,508,119
1,509,118
1,510,117
1,511,119
1,512,118
1,513,119
1,514,117
1,515,118
1,516,118
1,517,116
1,518,119
1,519,117
1,520,116
1,521,116
1,522,116
1,523,116
1,524,118
1,525,117
1,526,121
1,527,116
1,528,117
1,529,115
1,530,117
1,531,119
1,532,116
1,533,119
1,534,115
1,535,116
1,536,117
1,537,118
1,538,119
1,539,120
1,540,118
1,541,117
1,542,119
1,543,119
1,544,122
1,545,121
1,546,122
1,547,118
1,548,117
1,549,117
1,550,118
1,551,120
1,552,121
1,553,119
1,554,118
1,555,121
1,556,119
1,557,120
1,558,122
1,559,119
1,560,121
1,561,124
1,562,124
1,563,122
1,564,124
1,565,122
1,566,121
1,567,122
1,568,124
1,569,124
1,570,122
1,571,123
1,572,124
1,573,126
1,574,125
1,575,124
1,576,128
1,577,123
1,578,125
1,579,125
1,580,125
1,581,125
1,582,121
1,583,122
1,584,119
1,585,117
1,586,120
1,587,123
1,588,124
1,589,119
1,590,120
1,591,120
1,592,121
1,593,122
1,594,121
1,595,119
1,596,119
1,597,120
1,598,121
1,599,121
1,600,119
1,601,119
1,602,120
1,603,121
1,604,119
1,605,122
1,606,120
1,607,121
1,608,119
1,609,119
1,610,120
1,611,120
1,612,117
1,613,122
1,614,120
1,615,121
1,616,123
1,617,120
1,618,120
1,619,119
1,620,118
1,621,120
1,622,120
1,623,120
1,624,118
1,625,118
1,626,116
1,627,117
1,628,118
1,629,116
1,630,117
1,631,121
1,632,118
1,633,115
1,634,117
1,635,119
1,636,117
1,637,117
1,638,116
1,639,118
1,640,117
1,641,117
1,642,117
1,643,118
1,644,116
1,645,118
1,646,116
1,647,119
1,648,118
1,649,118
1,650,119
1,651,121
1,652,119
1,653,119
1,654,117
1,655,117
1,656,121
1,657,118
1,658,117
1,659,116
1,660,120
1,661,118
1,662,120
1,663,117
1,664,118
1,665,119
1,666,119
1,667,115
1,668,118
1,669,118
1,670,119
1,671,119
1,672,119
1,673,119
1,674,120
1,675,117
1,676,120
1,677,121
1,678,118
1,679,117
1,680,118
1,681,119
1,682,116
1,683,119
1,684,120
1,685,117
1,686,119
1,687,117
1,688,120
1,689,119
1,690,116
1,691,117
1,692,119
1,693,118
1,694,116
1,695,116
1,696,118
1,697,116
1,698,117
1,699,118
1,700,117
1,701,118
1,702,115
1,703,119
1,704,119
1,705,118
1,706,120
1,707,118
1,708,115
1,709,117
1,710,116
1,711,118
1,712,119
1,713,119
1,714,117
1,715,119
1,716,117
1,717,118
1,718,120
1,719,123
1,720,119
1,721,118
1,722,118
1,723,119
1,724,120
1,725,118
1,726,117
1,727,117
1,728,118
1,729,116
1,730,118
1,731,121
1,732,122
1,733,116
1,734,119
1,735,119
1,736,121
1,737,119
1,738,116
1,739,117
1,740,118
1,741,119
1,742,118
1,743,119
1,744,120
1,745,117
1,746,119
1,747,118
1,748,120
1,749,122
