# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.085,525.6702,657
1,-224.010,525.7552,649
2,-220.937,525.8401,657
3,-217.864,525.9251,651
4,-214.793,526.0100,647
5,-211.724,526.0950,643
6,-208.655,526.1799,646
7,-205.588,526.2649,647
8,-202.521,526.3498,643
9,-199.457,526.4347,648
10,-196.393,526.5197,657
11,-193.330,526.6046,654
12,-190.269,526.6895,649
13,-187.209,526.7744,645
14,-184.150,526.8593,652
15,-181.093,526.9442,645
16,-178.036,527.0290,647
17,-174.981,527.1139,647
18,-171.927,527.1988,645
19,-168.874,527.2836,650
20,-165.822,527.3685,648
21,-162.772,527.4534,646
22,-159.723,527.5382,642
23,-156.675,527.6230,647
24,-153.628,527.7079,648
25,-150.583,527.7927,644
26,-147.538,527.8775,640
27,-144.495,527.9623,649
28,-141.453,528.0471,647
29,-138.412,528.1319,645
30,-135.373,528.2167,641
31,-132.334,528.3015,648
32,-129.297,528.3863,646
33,-126.261,528.4711,644
34,-123.227,528.5558,646
35,-120.193,528.6406,650
36,-117.161,528.7254,650
37,-114.130,528.8101,649
38,-111.100,528.8948,650
39,-108.071,528.9796,648
40,-105.043,529.0643,647
41,-102.017,529.1490,654
42,-98.992,529.2338,651
43,-95.968,529.3185,650
44,-92.945,529.4032,650
45,-89.924,529.4879,661
46,-86.903,529.5726,654
47,-83.884,529.6572,654
48,-80.866,529.7419,649
49,-77.849,529.8266,649
50,-74.833,529.9113,640
51,-71.819,529.9959,645
52,-68.806,530.0806,660
53,-65.794,530.1652,647
54,-62.783,530.2499,649
55,-59.773,530.3345,647
56,-56.765,530.4191,647
57,-53.757,530.5038,640
58,-50.751,530.5884,647
59,-47.746,530.6730,648
60,-44.743,530.7576,647
61,-41.740,530.8422,647
62,-38.739,530.9268,646
63,-35.738,531.0114,655
64,-32.739,531.0959,650
65,-29.742,531.1805,641
66,-26.745,531.2651,657
67,-23.749,531.3496,652
68,-20.755,531.4342,656
69,-17.762,531.5187,644
70,-14.770,531.6033,649
71,-11.779,531.6878,653
72,-8.790,531.7723,657
73,-5.801,531.8568,646
74,-2.814,531.9414,643
75,0.172,532.0259,646
76,3.157,532.1104,646
77,6.140,532.1949,642
78,9.123,532.2793,656
79,12.104,532.3638,649
80,15.084,532.4483,663
81,18.063,532.5328,650
82,21.041,532.6172,652
83,24.018,532.7017,644
84,26.993,532.7861,646
85,29.968,532.8706,652
86,32.941,532.9550,652
87,35.913,533.0394,650
88,38.884,533.1239,643
89,41.853,533.2083,648
90,44.822,533.2927,647
91,47.789,533.3771,649
92,50.755,533.4615,647
93,53.720,533.5459,651
94,56.684,533.6303,644
95,59.647,533.7147,648
96,62.608,533.7990,646
97,65.568,533.8834,648
98,68.528,533.9677,647
99,71.486,534.0521,649
100,74.442,534.1364,651
101,77.398,534.2208,646
102,80.353,534.3051,647
103,83.306,534.3894,659
104,86.258,534.4738,644
105,89.209,534.5581,643
106,92.159,534.6424,650
107,95.108,534.7267,642
108,98.055,534.8110,649
109,101.002,534.8953,644
110,103.947,534.9795,646
111,106.891,535.0638,654
112,109.834,535.1481,653
113,112.776,535.2323,653
114,115.716,535.3166,659
115,118.656,535.4008,642
116,121.594,535.4851,646
117,124.531,535.5693,650
118,127.467,535.6535,647
119,130.402,535.7378,647
120,133.336,535.8220,652
121,136.268,535.9062,649
122,139.200,535.9904,651
123,142.130,536.0746,649
124,145.059,536.1588,640
125,147.987,536.2430,651
126,150.914,536.3271,649
127,153.839,536.4113,657
128,156.764,536.4955,646
129,159.687,536.5796,649
130,162.610,536.6638,653
131,165.531,536.7479,641
132,168.451,536.8320,651
133,171.369,536.9162,646
134,174.287,537.0003,649
135,177.203,537.0844,654
136,180.119,537.1685,651
137,183.033,537.2526,652
138,185.946,537.3367,650
139,188.858,537.4208,649
140,191.769,537.5049,648
141,194.679,537.5890,658
142,197.587,537.6730,650
143,200.494,537.7571,650
144,203.401,537.8412,648
145,206.306,537.9252,648
146,209.210,538.0093,647
147,212.113,538.0933,653
148,215.014,538.1773,646
149,217.915,538.2613,646
150,220.814,538.3454,641
151,223.713,538.4294,645
152,226.610,538.5134,651
153,229.506,538.5974,654
154,232.401,538.6814,645
155,235.294,538.7654,646
156,238.187,538.8493,650
157,241.079,538.9333,651
158,243.969,539.0173,649
159,246.858,539.1012,647
160,249.746,539.1852,644
161,252.633,539.2691,653
162,255.519,539.3531,645
163,258.404,539.4370,644
164,261.288,539.5209,649
165,264.170,539.6048,648
166,267.051,539.6887,646
167,269.932,539.7726,646
168,272.811,539.8565,641
169,275.689,539.9404,651
170,278.566,540.0243,639
171,281.441,540.1082,649
172,284.316,540.1921,651
173,287.189,540.2759,649
174,290.062,540.3598,641
175,292.933,540.4436,651
176,295.803,540.5275,643
177,298.672,540.6113,648
178,301.540,540.6951,649
179,304.407,540.7790,670
180,307.272,540.8628,653
181,310.137,540.9466,658
182,313.000,541.0304,648
183,315.863,541.1142,645
184,318.724,541.1980,648
185,321.584,541.2818,650
186,324.443,541.3655,651
187,327.301,541.4493,648
188,330.158,541.5331,663
189,333.013,541.6168,652
190,335.868,541.7006,649
191,338.721,541.7843,647
192,341.573,541.8681,646
193,344.424,541.9518,650
194,347.275,542.0355,651
195,350.123,542.1192,646
196,352.971,542.2029,650
197,355.818,542.2866,648
198,358.664,542.3703,644
199,361.508,542.4540,647
200,364.352,542.5377,646
201,367.194,542.6214,644
202,370.035,542.7050,646
203,372.875,542.7887,651
204,375.714,542.8724,644
205,378.552,542.9560,649
206,381.389,543.0396,647
207,384.224,543.1233,653
208,387.059,543.2069,654
209,389.892,543.2905,654
210,392.725,543.3741,652
211,395.556,543.4578,652
212,398.386,543.5414,653
213,401.215,543.6249,653
214,404.043,543.7085,648
215,406.870,543.7921,654
216,409.696,543.8757,646
217,412.521,543.9593,648
218,415.344,544.0428,658
219,418.167,544.1264,652
220,420.988,544.2099,651
221,423.808,544.2934,650
222,426.627,544.3770,645
223,429.445,544.4605,647
224,432.262,544.5440,648
225,435.078,544.6275,646
226,437.893,544.7110,652
227,440.707,544.7945,646
228,443.519,544.8780,643
229,446.331,544.9615,649
230,449.141,545.0450,653
231,451.951,545.1285,647
232,454.759,545.2119,652
233,457.566,545.2954,652
234,460.372,545.3788,648
235,463.177,545.4623,643
236,465.981,545.5457,652
237,468.784,545.6291,648
238,471.585,545.7126,653
239,474.386,545.7960,645
240,477.186,545.8794,654
241,479.984,545.9628,642
242,482.781,546.0462,648
243,485.578,546.1296,651
244,488.373,546.2130,651
245,491.167,546.2963,642
246,493.960,546.3797,653
247,496.752,546.4631,652
248,499.543,546.5464,651
249,502.333,546.6298,648
250,505.121,546.7131,650
251,507.909,546.7964,654
252,510.695,546.8798,650
253,513.481,546.9631,647
254,516.265,547.0464,656
255,519.049,547.1297,645
256,521.831,547.2130,653
257,524.612,547.2963,653
258,527.392,547.3796,652
259,530.171,547.4629,648
260,532.949,547.5461,645
261,535.726,547.6294,649
262,538.502,547.7126,656
263,541.276,547.7959,655
264,544.050,547.8791,649
265,546.822,547.9624,649
266,549.594,548.0456,645
267,552.364,548.1288,648
268,555.134,548.2120,645
269,557.902,548.2953,670
270,560.669,548.3785,646
271,563.435,548.4616,646
272,566.200,548.5448,654
273,568.964,548.6280,650
274,571.727,548.7112,654
275,574.489,548.7944,647
276,577.250,548.8775,649
277,580.009,548.9607,648
278,582.768,549.0438,650
279,585.525,549.1270,650
280,588.282,549.2101,643
281,591.037,549.2932,653
282,593.792,549.3763,653
283,596.545,549.4594,651
284,599.297,549.5425,658
285,602.048,549.6256,650
286,604.799,549.7087,645
287,607.548,549.7918,651
288,610.296,549.8749,650
289,613.042,549.9580,645
290,615.788,550.0410,655
291,618.533,550.1241,645
292,621.277,550.2071,654
293,624.020,550.2902,652
294,626.761,550.3732,646
295,629.502,550.4562,651
296,632.241,550.5392,652
297,634.980,550.6223,647
298,637.717,550.7053,647
299,640.453,550.7883,646
300,643.189,550.8713,653
301,645.923,550.9542,642
302,648.656,551.0372,645
303,651.388,551.1202,647
304,654.119,551.2032,644
305,656.849,551.2861,654
306,659.578,551.3691,651
307,662.306,551.4520,657
308,665.033,551.5349,650
309,667.759,551.6179,649
310,670.483,551.7008,650
311,673.207,551.7837,646
312,675.930,551.8666,644
313,678.651,551.9495,653
