# laser_power_pct,40
# exposure_time,0.5
# mode,kinetic
frame_index,pixel,intensity
0,0,661
0,1,652
0,2,656
0,3,656
0,4,664
0,5,657
0,6,647
0,7,654
0,8,651
0,9,649
0,10,669
0,11,664
0,12,657
0,13,659
0,14,655
0,15,658
0,16,653
0,17,650
0,18,653
0,19,660
0,20,659
0,21,653
0,22,661
0,23,655
0,24,656
0,25,660
0,26,646
0,27,654
0,28,663
0,29,659
0,30,655
0,31,659
0,32,651
0,33,655
0,34,654
0,35,653
0,36,655
0,37,661
0,38,652
0,39,657
0,40,653
0,41,651
0,42,655
0,43,653
0,44,659
0,45,660
0,46,660
0,47,665
0,48,654
0,49,663
0,50,657
0,51,661
0,52,649
0,53,653
0,54,655
0,55,658
0,56,657
0,57,647
0,58,656
0,59,650
0,60,661
0,61,660
0,62,670
0,63,697
0,64,799
0,65,1383
0,66,1419
0,67,698
0,68,674
0,69,662
0,70,657
0,71,657
0,72,666
0,73,653
0,74,655
0,75,654
0,76,647
0,77,657
0,78,667
0,79,665
0,80,669
0,81,655
0,82,657
0,83,651
0,84,651
0,85,664
0,86,649
0,87,651
0,88,658
0,89,658
0,90,650
0,91,653
0,92,659
0,93,660
0,94,655
0,95,660
0,96,661
0,97,674
0,98,669
0,99,669
0,100,678
0,101,685
0,102,681
0,103,689
0,104,687
0,105,679
0,106,687
0,107,687
0,108,669
0,109,673
0,110,683
0,111,683
0,112,684
0,113,685
0,114,693
0,115,686
0,116,681
0,117,674
0,118,678
0,119,676
0,120,687
0,121,682
0,122,683
0,123,689
0,124,679
0,125,687
0,126,685
0,127,679
0,128,681
0,129,686
0,130,678
0,131,680
0,132,685
0,133,682
0,134,683
0,135,683
0,136,685
0,137,690
0,138,679
0,139,683
0,140,685
0,141,683
0,142,685
0,143,691
0,144,694
0,145,691
0,146,696
0,147,700
0,148,703
0,149,704
0,150,696
0,151,699
0,152,701
0,153,696
0,154,708
0,155,703
0,156,689
0,157,701
0,158,682
0,159,700
0,160,706
0,161,702
0,162,704
0,163,705
0,164,711
0,165,714
0,166,705
0,167,704
0,168,716
0,169,723
0,170,726
0,171,731
0,172,728
0,173,737
0,174,734
0,175,729
0,176,714
0,177,711
0,178,697
0,179,722
0,180,696
0,181,710
0,182,709
0,183,709
0,184,703
0,185,702
0,186,704
0,187,705
0,188,718
0,189,701
0,190,707
0,191,696
0,192,716
0,193,702
0,194,691
0,195,701
0,196,696
0,197,713
0,198,694
0,199,701
0,200,698
0,201,692
0,202,706
0,203,693
0,204,700
0,205,702
0,206,692
0,207,708
0,208,690
0,209,706
0,210,696
0,211,693
0,212,690
0,213,695
0,214,704
0,215,702
0,216,690
0,217,697
0,218,703
0,219,695
0,220,690
0,221,686
0,222,686
0,223,689
0,224,696
0,225,692
0,226,689
0,227,689
0,228,680
0,229,684
0,230,688
0,231,694
0,232,683
0,233,692
0,234,678
0,235,694
0,236,686
0,237,696
0,238,696
0,239,697
0,240,703
0,241,707
0,242,706
0,243,734
0,244,768
0,245,844
0,246,996
0,247,1115
0,248,1267
0,249,1732
0,250,2575
0,251,3232
0,252,2415
0,253,1539
0,254,1023
0,255,846
0,256,781
0,257,764
0,258,738
0,259,729
0,260,727
0,261,710
0,262,709
0,263,713
0,264,715
0,265,709
0,266,697
0,267,692
0,268,694
0,269,705
0,270,691
0,271,683
0,272,693
0,273,687
0,274,696
0,275,685
0,276,691
0,277,694
0,278,687
0,279,692
0,280,685
0,281,690
0,282,698
0,283,694
0,284,691
0,285,689
0,286,687
0,287,700
0,288,679
0,289,700
0,290,700
0,291,691
0,292,699
0,293,683
0,294,689
0,295,699
0,296,702
0,297,694
0,298,686
0,299,688
0,300,691
0,301,706
0,302,697
0,303,700
0,304,692
0,305,697
0,306,693
0,307,696
0,308,714
0,309,699
0,310,686
0,311,700
0,312,690
0,313,695
0,314,681
0,315,691
0,316,689
0,317,677
0,318,687
0,319,679
0,320,692
0,321,689
0,322,703
0,323,692
0,324,689
0,325,698
0,326,695
0,327,692
0,328,679
0,329,700
0,330,695
0,331,688
0,332,696
0,333,682
0,334,694
0,335,709
0,336,707
0,337,696
0,338,698
0,339,707
0,340,699
0,341,706
0,342,692
0,343,694
0,344,693
0,345,695
0,346,693
0,347,692
0,348,697
0,349,689
0,350,697
0,351,699
0,352,686
0,353,690
0,354,695
0,355,695
0,356,694
0,357,701
0,358,683
0,359,693
0,360,707
0,361,704
0,362,700
0,363,695
0,364,691
0,365,701
0,366,698
0,367,701
0,368,697
0,369,710
0,370,694
0,371,699
0,372,692
0,373,696
0,374,694
0,375,693
0,376,710
0,377,699
0,378,694
0,379,689
0,380,691
0,381,696
0,382,703
0,383,692
0,384,691
0,385,705
0,386,717
0,387,700
0,388,714
0,389,722
0,390,714
0,391,708
0,392,705
0,393,713
0,394,703
0,395,685
0,396,708
0,397,715
0,398,704
0,399,720
0,400,718
0,401,712
0,402,714
0,403,725
0,404,728
0,405,746
0,406,756
0,407,750
0,408,772
0,409,780
0,410,794
0,411,775
0,412,778
0,413,771
0,414,776
0,415,779
0,416,785
0,417,780
0,418,769
0,419,767
0,420,784
0,421,780
0,422,768
0,423,785
0,424,783
0,425,783
0,426,778
0,427,763
0,428,752
0,429,733
0,430,723
0,431,710
0,432,715
0,433,721
0,434,719
0,435,711
0,436,713
0,437,706
0,438,707
0,439,704
0,440,703
0,441,706
0,442,707
0,443,698
0,444,709
0,445,707
0,446,703
0,447,698
0,448,693
0,449,698
0,450,696
0,451,687
0,452,693
0,453,690
0,454,683
0,455,687
0,456,693
0,457,702
0,458,707
0,459,718
0,460,695
0,461,688
0,462,706
0,463,702
0,464,693
0,465,695
0,466,691
0,467,697
0,468,699
0,469,717
0,470,698
0,471,703
0,472,695
0,473,702
0,474,693
0,475,705
0,476,696
0,477,703
0,478,690
0,479,693
0,480,689
0,481,692
0,482,702
0,483,694
0,484,699
0,485,691
0,486,698
0,487,700
0,488,695
0,489,694
0,490,706
0,491,704
0,492,703
0,493,699
0,494,699
0,495,697
0,496,700
0,497,695
0,498,701
0,499,705
0,500,703
0,501,702
0,502,701
0,503,696
0,504,696
0,505,694
0,506,697
0,507,713
0,508,708
0,509,696
0,510,720
0,511,699
0,512,707
0,513,712
0,514,708
0,515,700
0,516,706
0,517,702
0,518,709
0,519,711
0,520,704
0,521,696
0,522,713
0,523,704
0,524,705
0,525,712
0,526,716
0,527,701
0,528,699
0,529,700
0,530,696
0,531,715
0,532,699
0,533,704
0,534,702
0,535,705
0,536,708
0,537,710
0,538,710
0,539,711
0,540,710
0,541,723
0,542,713
0,543,713
0,544,742
0,545,740
0,546,723
0,547,722
0,548,722
0,549,716
0,550,718
0,551,714
0,552,724
0,553,717
0,554,724
0,555,715
0,556,723
0,557,715
0,558,720
0,559,736
0,560,734
0,561,727
0,562,760
0,563,741
0,564,732
0,565,738
0,566,738
0,567,729
0,568,754
0,569,744
0,570,739
0,571,738
0,572,766
0,573,762
0,574,754
0,575,750
0,576,758
0,577,740
0,578,743
0,579,748
0,580,757
0,581,742
0,582,740
0,583,715
0,584,716
0,585,714
0,586,719
0,587,718
0,588,722
0,589,713
0,590,718
0,591,716
0,592,712
0,593,715
0,594,725
0,595,714
0,596,704
0,597,705
0,598,709
0,599,715
0,600,707
0,601,716
0,602,712
0,603,702
0,604,710
0,605,726
0,606,721
0,607,725
0,608,733
0,609,725
0,610,720
0,611,717
0,612,712
0,613,722
0,614,720
0,615,718
0,616,733
0,617,726
0,618,717
0,619,718
0,620,720
0,621,723
0,622,711
0,623,707
0,624,716
0,625,711
0,626,705
0,627,711
0,628,702
0,629,700
0,630,705
0,631,718
0,632,716
0,633,701
0,634,701
0,635,689
0,636,700
0,637,709
0,638,701
0,639,716
0,640,710
0,641,690
0,642,702
0,643,713
0,644,710
0,645,699
0,646,693
0,647,697
0,648,706
0,649,716
0,650,724
0,651,707
0,652,708
0,653,711
0,654,708
0,655,702
0,656,704
0,657,710
0,658,701
0,659,700
0,660,705
0,661,710
0,662,702
0,663,710
0,664,707
0,665,703
0,666,703
0,667,702
0,668,704
0,669,703
0,670,695
0,671,705
0,672,694
0,673,720
0,674,694
0,675,703
0,676,719
0,677,705
0,678,719
0,679,717
0,680,721
0,681,705
0,682,700
0,683,703
0,684,709
0,685,703
0,686,698
0,687,711
0,688,708
0,689,711
0,690,703
0,691,699
0,692,704
0,693,701
0,694,717
0,695,697
0,696,715
0,697,706
0,698,711
0,699,708
0,700,709
0,701,696
0,702,688
0,703,702
0,704,711
0,705,699
0,706,704
0,707,708
0,708,702
0,709,710
0,710,695
0,711,709
0,712,702
0,713,695
0,714,700
0,715,699
0,716,703
0,717,704
0,718,706
0,719,713
0,720,701
0,721,691
0,722,703
0,723,704
0,724,712
0,725,698
0,726,705
0,727,703
