# kind,background_subtracted
# version_label,v1_ipbsa5
# poly_order,5
# iterations_run,10
pixel_index,raman_shift_cm-1,intensity,background_intensity
0,-224.846,6.829268074890649,90.17073192510935
1,-221.778,6.721920449695247,90.27807955030475
2,-218.712,6.614927397233856,90.38507260276614
3,-215.647,8.508287250725829,90.49171274927417
4,-212.583,4.401998350621341,90.59800164937866
5,-209.521,7.296059044585917,90.70394095541408
6,-206.460,5.190467687484897,90.8095323125151
7,-203.399,5.085222641367906,90.9147773586321
8,-200.340,5.980322275453361,91.01967772454664
9,-197.283,5.875764966112982,91.12423503388702
10,-194.226,5.7715490968562335,91.22845090314377
11,-191.171,5.667673058314847,91.33232694168515
12,-188.116,5.564135248227302,91.4358647517727
13,-185.064,6.4609340714232815,91.53906592857672
14,-182.012,7.3580679398082225,91.64193206019178
15,-178.961,6.255535272347728,91.74446472765227
16,-175.912,3.1533344950521354,91.84666550494786
17,-172.864,6.051464040960937,91.94853595903906
18,-169.817,3.9499223501273093,92.05007764987269
19,-166.771,4.848707869602563,92.15129213039744
20,-163.726,3.7478190534206703,92.25218094657933
21,-160.683,4.647254362582757,92.35274563741724
22,-157.641,1.5470122650415306,92.45298773495847
23,-154.600,5.447091235685832,92.55290876431417
24,-151.560,3.347489756325075,92.65251024367493
25,-148.521,5.248206315673784,92.75179368432622
26,-145.484,5.149239409336033,92.85076059066397
27,-142.447,4.050587539789973,92.94941246021003
28,-139.412,2.9522492163722944,93.0477507836277
29,-136.379,5.854222955262713,93.14577704473729
30,-133.346,4.7565072794684795,93.24349272053152
31,-130.314,3.6591007188088582,93.34089928119114
32,-127.284,2.5620018098995985,93.4379981901004
33,-124.255,3.4652090961374284,93.53479090386257
34,-121.227,4.368721127684594,93.6312788723154
35,-118.200,3.2725364614532566,93.72746353854674
36,-115.175,3.176653661090029,93.82334633890997
37,-112.150,5.081071296960488,93.91892870303951
38,-109.127,1.9857879461336267,94.01421205386637
39,-106.105,2.890802192366337,94.10919780763366
40,-103.084,2.796112626087904,94.2038873739121
41,-100.065,2.7017178443845467,94.29828215561545
42,-97.046,2.6076164509838264,94.39238354901617
43,-94.029,2.513807056239145,94.48619294376086
44,-91.013,4.4202882771143095,94.57971172288569
45,-87.998,3.327058737167917,94.67294126283208
46,-84.984,3.2341170665379337,94.76588293346207
47,-81.972,2.1414619019261067,94.8585380980739
48,-78.960,1.0490918865825023,94.9509081134175
49,-75.950,3.9570056702899876,95.04299432971001
50,-72.941,1.86520190934867,95.13479809065133
51,-69.933,0.0,95.22632073343954
52,-66.927,0.0,95.31756358878648
53,-63.921,1.5914720190667282,95.40852798093327
54,-60.917,3.500784772334214,95.49921522766579
55,-57.914,1.410373359669805,95.5896266403302
56,-54.912,0.3202364761515639,95.67976352384844
57,-51.911,1.2303728232662081,95.76962717673379
58,-48.912,0.14078110889366258,95.85921889110634
59,-45.913,1.0514600472915276,95.94853995270847
60,-42.916,0.962408359079518,96.03759164092048
61,-39.920,6.87362477122403,96.12637522877597
62,-36.925,9.78510801702258,96.21489198297742
63,-33.931,8.696856836088301,96.3031431639117
64,-30.939,11.608869974334453,96.39113002566555
65,-27.947,16.521146183958834,96.47885381604117
66,-24.957,19.4336842234284,96.5663157765716
67,-21.968,12.346482857463627,96.65351714253637
68,-18.980,2.2595408570230546,96.74045914297695
69,-15.993,3.172856999287788,96.82714300071221
70,-13.008,0.0864300676459493,96.91356993235405
71,-10.023,1.000258851677188,96.99974114832281
72,-7.040,0.0,97.08565785286282
73,-4.058,0.0,97.17132124405796
74,-1.077,0.0,97.25673251384706
75,1.903,0.6581071519604933,97.3418928480395
76,4.881,0.0,97.42680342633075
77,7.859,0.48853457768225894,97.51146542231774
78,10.835,1.4041199964854485,97.59588000351455
79,13.810,0.0,97.68004833136779
80,16.784,0.23602843872784263,97.76397156127216
81,19.757,0.0,97.84765084258596
82,22.728,0.0,97.93108731864665
83,25.699,0.0,98.01428212678623
84,28.668,0.0,98.09723639834692
85,31.636,0.0,98.17995125869655
86,34.603,0.7375721727559039,98.2624278272441
87,37.569,0.0,98.34466721745525
88,40.534,0.0,98.42667053686786
89,43.497,0.0,98.50843888710749
90,46.460,0.0,98.58997336390289
91,49.421,0.0,98.67127505710155
92,52.381,0.0,98.75234505068522
93,55.340,0.16681557721464912,98.83318442278535
94,58.297,0.0,98.91379424569868
95,61.254,0.0,98.99417558590272
96,64.209,0.0,99.07432950407124
97,67.164,0.8457429449101568,99.15425705508984
98,70.117,0.7660407119285821,99.23395928807142
99,73.069,2.686562753628337,99.31343724637166
100,76.020,3.607308032395366,99.39269196760463
101,78.969,4.528275516341765,99.47172448365824
102,81.918,5.449464179290288,99.55053582070971
103,84.865,6.37087300075882,99.62912699924118
104,87.811,4.292500965944868,99.70749903405513
105,90.757,4.2143470657100295,99.78565293428997
106,93.700,6.136410296564492,99.86358970343551
107,96.643,5.058689660651552,99.94131033934845
108,99.585,2.9811841657320457,100.01881583426795
109,102.525,4.903892825168896,100.0961071748311
110,105.465,4.826814657911527,100.17318534208847
111,108.403,3.74994868848043,100.25005131151957
112,111.340,4.673293946951631,100.32670605304837
113,114.276,6.596849468941102,100.4031505310589
114,117.211,4.520614295589382,100.47938570441062
115,120.144,4.444587473545951,100.55541252645405
116,123.077,4.368768054953762,100.63123194504624
117,126.008,6.293155097433754,100.70684490256625
118,128.938,3.2177476640692646,100.78225233593074
119,131.868,5.142544823390637,100.85745517660936
120,134.795,5.067545649359559,100.93245435064044
121,137.722,5.992749221353691,101.00725077864631
122,140.648,5.918154624151057,101.08184537584894
123,143.572,2.843760947914575,101.15623905208543
124,146.496,3.769567288176532,101.23043271182347
125,149.418,4.6955727458231,101.3044272541769
126,152.339,4.621776427078757,101.37822357292124
127,155.259,2.5481774434908715,101.45182255650913
128,158.178,4.474774911914082,101.52522508808592
129,161.096,5.401567954494894,101.5984320455051
130,164.012,3.3285556986560607,101.67144430134394
131,166.928,3.2557372770811526,101.74426272291885
132,169.842,6.183111827699008,101.81688817230099
133,172.755,5.110678493668246,101.88932150633175
134,175.667,5.038436423361716,101.96156357663828
135,178.578,1.966384770351013,102.03361522964899
136,181.488,5.894522693390954,102.10547730660905
137,184.397,6.822849356404092,102.17715064359591
138,187.304,5.751363928465139,102.24863607153486
139,190.211,4.680065583785549,102.31993441621445
140,193.116,3.6089535016979255,102.39104649830207
141,196.020,6.5380268666405215,102.46197313335948
142,198.923,6.467284868141789,102.53271513185821
143,201.825,7.396726700804791,102.60327329919521
144,204.726,4.326351564291713,102.67364843570829
145,207.625,6.256158663308383,102.74384133669162
146,210.524,4.186147207588718,102.81385279241128
147,213.421,7.116316411879211,102.88368358812079
148,216.318,3.0466654959234916,102.95333450407651
149,219.213,2.977193684446675,103.02280631555332
150,222.107,5.907900207140003,103.09209979286
151,225.000,4.838784298645237,103.16121570135476
152,227.891,4.769845198539159,103.23015480146084
153,230.782,3.701082151318076,103.29891784868192
154,233.672,4.632494406382307,103.3675055936177
155,236.560,5.564081218020661,103.43591878197934
156,239.447,5.495841845394949,103.50415815460505
157,242.333,3.4277755525243947,103.5722244474756
158,245.218,3.359881608270257,103.64011839172974
159,248.102,6.292159286320199,103.7078407136798
160,250.985,6.2246078651728,103.7753921348272
161,253.867,5.157226628122103,103.8427733718779
162,256.748,4.090014863242033,103.90998513675797
163,259.627,5.022971863370913,103.97702813662909
164,262.505,6.956096926095967,104.04390307390403
165,265.383,3.889389353737755,104.11061064626224
166,268.259,6.822848453334757,104.17715154666524
167,271.134,4.756473536627752,104.24352646337225
168,274.008,7.690263920044359,104.30973607995564
169,276.880,6.624218924683532,104.37578107531647
170,279.752,8.558337876300058,104.44166212369994
171,282.623,4.492620105288964,104.50737989471104
172,285.492,6.427064946670129,104.57293505332987
173,288.360,5.36167174007268,104.63832825992732
174,291.228,8.296439829719475,104.70356017028053
175,294.094,7.231368564411682,104.76863143558832
176,296.959,4.166457297513148,104.83354270248685
177,299.823,7.101705386934995,104.898294613065
178,302.685,4.037112195120031,104.96288780487997
179,305.547,6.972677089027272,105.02732291097273
180,308.408,3.908399440116412,105.09160055988359
181,311.267,5.844278624332361,105.15572137566764
182,314.126,4.780314022089627,105.21968597791037
183,316.983,6.716505018256939,105.28349498174306
184,319.839,2.652851002141631,105.34714899785837
185,322.694,4.589351367474151,105.41064863252585
186,325.548,4.526005512392601,105.4739944876074
187,328.401,4.4628128394271585,105.53718716057284
188,331.253,3.399772755484605,105.6002272445154
189,334.103,1.3368846718327916,105.66311532816721
190,336.953,0.2741480040851485,105.72585199591485
191,339.801,5.21156217218514,105.78843782781486
192,342.649,3.149126600390801,105.8508733996092
