# laser_power_pct,40
# exposure_time,0.2
# mode,kinetic
frame_index,pixel,intensity
0,0,654
0,1,648
0,2,653
0,3,649
0,4,648
0,5,649
0,6,646
0,7,640
0,8,648
0,9,647
0,10,666
0,11,656
0,12,642
0,13,646
0,14,649
0,15,649
0,16,646
0,17,643
0,18,642
0,19,651
0,20,650
0,21,651
0,22,641
0,23,648
0,24,646
0,25,645
0,26,648
0,27,650
0,28,653
0,29,655
0,30,646
0,31,652
0,32,652
0,33,646
0,34,647
0,35,646
0,36,649
0,37,650
0,38,644
0,39,646
0,40,655
0,41,649
0,42,643
0,43,655
0,44,647
0,45,650
0,46,651
0,47,655
0,48,653
0,49,652
0,50,647
0,51,648
0,52,656
0,53,647
0,54,649
0,55,650
0,56,643
0,57,644
0,58,645
0,59,647
0,60,643
0,61,654
0,62,663
0,63,666
0,64,689
0,65,827
0,66,932
0,67,668
0,68,655
0,69,650
0,70,653
0,71,645
0,72,664
0,73,651
0,74,649
0,75,647
0,76,643
0,77,643
0,78,660
0,79,657
0,80,653
0,81,648
0,82,643
0,83,650
0,84,644
0,85,650
0,86,651
0,87,648
0,88,651
0,89,643
0,90,651
0,91,650
0,92,649
0,93,651
0,94,644
0,95,653
0,96,650
0,97,652
0,98,653
0,99,648
0,100,658
0,101,661
0,102,653
0,103,664
0,104,657
0,105,654
0,106,658
0,107,653
0,108,651
0,109,657
0,110,655
0,111,656
0,112,654
0,113,651
0,114,663
0,115,654
0,116,651
0,117,658
0,118,651
0,119,655
0,120,660
0,121,653
0,122,654
0,123,659
0,124,654
0,125,648
0,126,655
0,127,655
0,128,657
0,129,657
0,130,647
0,131,655
0,132,659
0,133,653
0,134,654
0,135,662
0,136,651
0,137,655
0,138,656
0,139,657
0,140,659
0,141,660
0,142,663
0,143,667
0,144,662
0,145,655
0,146,660
0,147,663
0,148,662
0,149,661
0,150,664
0,151,664
0,152,663
0,153,670
0,154,663
0,155,653
0,156,665
0,157,667
0,158,661
0,159,655
0,160,669
0,161,666
0,162,657
0,163,674
0,164,670
0,165,660
0,166,660
0,167,672
0,168,662
0,169,673
0,170,662
0,171,665
0,172,671
0,173,670
0,174,670
0,175,664
0,176,658
0,177,669
0,178,658
0,179,682
0,180,663
0,181,674
0,182,659
0,183,662
0,184,660
0,185,662
0,186,658
0,187,668
0,188,669
0,189,668
0,190,661
0,191,666
0,192,654
0,193,663
0,194,661
0,195,661
0,196,657
0,197,659
0,198,660
0,199,658
0,200,659
0,201,653
0,202,655
0,203,658
0,204,664
0,205,655
0,206,668
0,207,663
0,208,660
0,209,661
0,210,663
0,211,659
0,212,662
0,213,659
0,214,662
0,215,657
0,216,664
0,217,659
0,218,668
0,219,661
0,220,663
0,221,661
0,222,659
0,223,658
0,224,659
0,225,655
0,226,653
0,227,657
0,228,651
0,229,655
0,230,662
0,231,658
0,232,662
0,233,656
0,234,654
0,235,656
0,236,660
0,237,653
0,238,660
0,239,653
0,240,656
0,241,657
0,242,661
0,243,659
0,244,673
0,245,686
0,246,724
0,247,734
0,248,777
0,249,921
0,250,1187
0,251,1511
0,252,1305
0,253,978
0,254,801
0,255,721
0,256,687
0,257,669
0,258,670
0,259,668
0,260,668
0,261,663
0,262,667
0,263,666
0,264,664
0,265,663
0,266,663
0,267,656
0,268,665
0,269,677
0,270,665
0,271,660
0,272,657
0,273,663
0,274,666
0,275,654
0,276,651
0,277,656
0,278,657
0,279,656
0,280,654
0,281,665
0,282,664
0,283,663
0,284,661
0,285,655
0,286,655
0,287,660
0,288,658
0,289,658
0,290,662
0,291,657
0,292,657
0,293,670
0,294,658
0,295,660
0,296,653
0,297,658
0,298,657
0,299,661
0,300,656
0,301,662
0,302,655
0,303,663
0,304,655
0,305,658
0,306,660
0,307,662
0,308,664
0,309,657
0,310,659
0,311,658
0,312,663
0,313,660
0,314,657
0,315,651
0,316,655
0,317,656
0,318,649
0,319,649
0,320,659
0,321,657
0,322,663
0,323,667
0,324,658
0,325,656
0,326,656
0,327,661
0,328,659
0,329,659
0,330,643
