# laser_power_pct,20
# exposure_time,5
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,740
1,-224.001,525.7554,740
2,-220.928,525.8404,742
3,-217.855,525.9253,751
4,-214.785,526.0103,743
5,-211.715,526.0952,756
6,-208.646,526.1802,735
7,-205.579,526.2651,746
8,-202.513,526.3500,729
9,-199.448,526.4350,717
10,-196.385,526.5199,752
11,-193.322,526.6048,748
12,-190.261,526.6897,743
13,-187.201,526.7746,747
14,-184.142,526.8595,736
15,-181.085,526.9444,740
16,-178.029,527.0292,740
17,-174.974,527.1141,746
18,-171.920,527.1990,741
19,-168.867,527.2838,751
20,-165.815,527.3687,743
21,-162.765,527.4535,747
22,-159.716,527.5384,743
23,-156.668,527.6232,737
24,-153.622,527.7080,748
25,-150.576,527.7929,735
26,-147.532,527.8777,751
27,-144.489,527.9625,742
28,-141.447,528.0473,743
29,-138.406,528.1321,747
30,-135.367,528.2169,741
31,-132.329,528.3017,749
32,-129.291,528.3865,729
33,-126.256,528.4712,729
34,-123.221,528.5560,721
35,-120.188,528.6407,740
36,-117.155,528.7255,736
37,-114.124,528.8102,746
38,-111.094,528.8950,742
39,-108.066,528.9797,730
40,-105.038,529.0645,746
41,-102.012,529.1492,739
42,-98.987,529.2339,739
43,-95.963,529.3186,736
44,-92.940,529.4033,738
45,-89.919,529.4880,754
46,-86.899,529.5727,744
47,-83.879,529.6574,746
48,-80.862,529.7420,732
49,-77.845,529.8267,747
50,-74.829,529.9114,735
51,-71.815,529.9960,730
52,-68.802,530.0807,750
53,-65.790,530.1653,740
54,-62.779,530.2500,752
55,-59.769,530.3346,737
56,-56.761,530.4192,731
57,-53.754,530.5039,738
58,-50.748,530.5885,734
59,-47.743,530.6731,729
60,-44.739,530.7577,755
61,-41.737,530.8423,755
62,-38.736,530.9269,788
63,-35.735,531.0114,902
64,-32.737,531.0960,1426
65,-29.739,531.1806,3785
66,-26.742,531.2651,7646
67,-23.747,531.3497,1101
68,-20.753,531.4343,806
69,-17.760,531.5188,762
70,-14.768,531.6033,742
71,-11.777,531.6879,763
72,-8.788,531.7724,755
73,-5.799,531.8569,742
74,-2.812,531.9414,732
75,0.174,532.0259,729
76,3.159,532.1104,743
77,6.142,532.1949,737
78,9.125,532.2794,744
79,12.106,532.3639,752
80,15.086,532.4483,736
81,18.065,532.5328,734
82,21.043,532.6173,741
83,24.019,532.7017,737
84,26.995,532.7862,737
85,29.969,532.8706,741
86,32.942,532.9550,736
87,35.914,533.0395,737
88,38.885,533.1239,740
89,41.854,533.2083,733
90,44.823,533.2927,743
91,47.790,533.3771,730
92,50.756,533.4615,728
93,53.721,533.5459,749
94,56.685,533.6303,733
95,59.647,533.7147,746
96,62.609,533.7990,765
97,65.569,533.8834,760
98,68.528,533.9678,782
99,71.486,534.0521,774
100,74.443,534.1364,815
101,77.398,534.2208,785
102,80.353,534.3051,793
103,83.306,534.3894,843
104,86.258,534.4738,814
105,89.209,534.5581,800
106,92.159,534.6424,795
107,95.107,534.7267,811
108,98.055,534.8110,821
109,101.001,534.8952,810
110,103.946,534.9795,786
111,106.890,535.0638,812
112,109.833,535.1481,781
113,112.775,535.2323,801
114,115.715,535.3166,804
115,118.655,535.4008,802
116,121.593,535.4851,795
117,124.530,535.5693,812
118,127.466,535.6535,796
119,130.401,535.7377,800
120,133.335,535.8219,798
121,136.267,535.9062,797
122,139.198,535.9904,801
123,142.129,536.0745,793
124,145.058,536.1587,801
125,147.985,536.2429,784
126,150.912,536.3271,791
127,153.838,536.4113,811
128,156.762,536.4954,791
129,159.686,536.5796,794
130,162.608,536.6637,786
131,165.529,536.7479,787
132,168.449,536.8320,791
133,171.367,536.9161,786
134,174.285,537.0002,799
135,177.201,537.0844,816
136,180.117,537.1685,788
137,183.031,537.2526,787
138,185.944,537.3367,792
139,188.856,537.4207,802
140,191.767,537.5048,803
141,194.676,537.5889,819
142,197.585,537.6730,819
143,200.492,537.7570,825
144,203.398,537.8411,822
145,206.303,537.9251,837
146,209.207,538.0092,822
147,212.110,538.0932,855
148,215.012,538.1772,857
149,217.912,538.2613,869
150,220.811,538.3453,845
151,223.710,538.4293,820
152,226.607,538.5133,858
153,229.503,538.5973,851
154,232.398,538.6813,856
155,235.291,538.7653,860
156,238.184,538.8492,867
157,241.075,538.9332,871
158,243.966,539.0172,887
159,246.855,539.1011,881
160,249.743,539.1851,890
161,252.630,539.2690,885
162,255.516,539.3530,875
163,258.400,539.4369,892
164,261.284,539.5208,878
165,264.166,539.6047,892
166,267.048,539.6886,912
167,269.928,539.7725,894
168,272.807,539.8564,904
169,275.685,539.9403,919
170,278.562,540.0242,923
171,281.437,540.1081,938
172,284.312,540.1919,939
173,287.186,540.2758,968
174,290.058,540.3597,946
175,292.929,540.4435,927
176,295.799,540.5274,903
177,298.668,540.6112,907
178,301.536,540.6950,885
179,304.403,540.7788,893
180,307.268,540.8627,862
181,310.133,540.9465,877
182,312.996,541.0303,880
183,315.858,541.1141,883
184,318.720,541.1978,864
185,321.580,541.2816,872
186,324.439,541.3654,870
187,327.296,541.4492,869
188,330.153,541.5329,881
189,333.009,541.6167,850
190,335.863,541.7004,861
191,338.716,541.7842,843
192,341.569,541.8679,842
193,344.420,541.9516,860
194,347.270,542.0354,832
195,350.119,542.1191,826
196,352.967,542.2028,830
197,355.813,542.2865,848
198,358.659,542.3702,847
199,361.503,542.4539,833
200,364.347,542.5376,827
201,367.189,542.6212,837
202,370.030,542.7049,818
203,372.870,542.7886,841
204,375.709,542.8722,828
205,378.547,542.9559,831
206,381.384,543.0395,835
207,384.219,543.1231,832
208,387.054,543.2068,843
209,389.887,543.2904,847
210,392.720,543.3740,814
211,395.551,543.4576,812
212,398.381,543.5412,824
213,401.210,543.6248,807
214,404.038,543.7084,819
215,406.865,543.7920,831
216,409.690,543.8755,820
217,412.515,543.9591,834
218,415.339,544.0426,849
219,418.161,544.1262,824
220,420.982,544.2097,855
221,423.803,544.2933,808
222,426.622,544.3768,833
223,429.440,544.4603,804
224,432.257,544.5439,803
225,435.073,544.6274,808
226,437.887,544.7109,802
227,440.701,544.7944,811
228,443.514,544.8779,784
229,446.325,544.9613,780
230,449.136,545.0448,790
231,451.945,545.1283,801
232,454.753,545.2118,810
233,457.560,545.2952,798
234,460.366,545.3787,824
235,463.171,545.4621,795
236,465.975,545.5455,827
237,468.778,545.6290,823
238,471.580,545.7124,823
239,474.380,545.7958,836
240,477.180,545.8792,867
241,479.978,545.9626,865
242,482.775,546.0460,879
243,485.572,546.1294,910
244,488.367,546.2128,961
245,491.161,546.2962,1143
246,493.954,546.3795,1398
247,496.746,546.4629,1827
248,499.537,546.5462,2249
249,502.327,546.6296,3222
250,505.115,546.7129,5307
251,507.903,546.7963,8306
252,510.689,546.8796,9482
253,513.475,546.9629,6238
254,516.259,547.0462,3004
255,519.042,547.1295,1700
256,521.825,547.2128,1247
257,524.606,547.2961,1058
258,527.386,547.3794,969
259,530.165,547.4627,921
260,532.943,547.5459,898
261,535.720,547.6292,884
262,538.495,547.7125,861
263,541.270,547.7957,832
264,544.044,547.8789,826
265,546.816,547.9622,846
266,549.588,548.0454,812
267,552.358,548.1286,806
268,555.127,548.2119,816
269,557.895,548.2951,813
270,560.663,548.3783,795
271,563.429,548.4615,795
272,566.194,548.5446,793
273,568.958,548.6278,801
274,571.721,548.7110,813
275,574.482,548.7942,804
276,577.243,548.8773,781
277,580.003,548.9605,780
278,582.761,549.0436,795
279,585.519,549.1268,799
280,588.275,549.2099,813
281,591.031,549.2930,791
282,593.785,549.3761,806
283,596.539,549.4592,795
284,599.291,549.5423,805
285,602.042,549.6254,795
286,604.792,549.7085,814
287,607.541,549.7916,802
288,610.289,549.8747,823
289,613.036,549.9578,831
290,615.782,550.0408,799
291,618.527,550.1239,826
292,621.270,550.2069,797
293,624.013,550.2900,806
294,626.755,550.3730,795
295,629.495,550.4560,795
296,632.235,550.5391,786
297,634.973,550.6221,812
298,637.711,550.7051,806
299,640.447,550.7881,787
300,643.182,550.8711,801
301,645.916,550.9540,795
302,648.650,551.0370,803
303,651.382,551.1200,798
304,654.113,551.2030,796
305,656.843,551.2859,824
306,659.572,551.3689,801
307,662.300,551.4518,815
308,665.026,551.5347,810
309,667.752,551.6177,806
310,670.477,551.7006,794
311,673.201,551.7835,797
312,675.923,551.8664,793
313,678.645,551.9493,802
314,681.365,552.0322,778
315,684.085,552.1151,800
316,686.803,552.1980,774
317,689.521,552.2808,780
318,692.237,552.3637,769
319,694.952,552.4466,782
320,697.667,552.5294,781
