# laser_power_pct,40
# exposure_time,2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,692
1,-224.001,525.7554,691
2,-220.928,525.8404,681
3,-217.855,525.9253,690
4,-214.785,526.0103,684
5,-211.715,526.0952,690
6,-208.646,526.1802,680
7,-205.579,526.2651,688
8,-202.513,526.3500,678
9,-199.448,526.4350,681
10,-196.385,526.5199,695
11,-193.322,526.6048,691
12,-190.261,526.6897,685
13,-187.201,526.7746,683
14,-184.142,526.8595,689
15,-181.085,526.9444,681
16,-178.029,527.0292,679
17,-174.974,527.1141,680
18,-171.920,527.1990,671
19,-168.867,527.2838,688
20,-165.815,527.3687,681
21,-162.765,527.4535,684
22,-159.716,527.5384,683
23,-156.668,527.6232,692
24,-153.622,527.7080,684
25,-150.576,527.7929,685
26,-147.532,527.8777,685
27,-144.489,527.9625,689
28,-141.447,528.0473,685
29,-138.406,528.1321,684
30,-135.367,528.2169,689
31,-132.329,528.3017,689
32,-129.291,528.3865,682
33,-126.256,528.4712,688
34,-123.221,528.5560,682
35,-120.188,528.6407,680
36,-117.155,528.7255,690
37,-114.124,528.8102,686
38,-111.094,528.8950,679
39,-108.066,528.9797,690
40,-105.038,529.0645,702
41,-102.012,529.1492,692
42,-98.987,529.2339,689
43,-95.963,529.3186,679
44,-92.940,529.4033,697
45,-89.919,529.4880,686
46,-86.899,529.5727,692
47,-83.879,529.6574,686
48,-80.862,529.7420,691
49,-77.845,529.8267,694
50,-74.829,529.9114,677
51,-71.815,529.9960,686
52,-68.802,530.0807,691
53,-65.790,530.1653,690
54,-62.779,530.2500,689
55,-59.769,530.3346,682
56,-56.761,530.4192,675
57,-53.754,530.5039,676
58,-50.748,530.5885,694
59,-47.743,530.6731,689
60,-44.739,530.7577,698
61,-41.737,530.8423,710
62,-38.736,530.9269,736
63,-35.735,531.0114,835
64,-32.737,531.0960,1227
65,-29.739,531.1806,3084
66,-26.742,531.2651,7045
67,-23.747,531.3497,1039
68,-20.753,531.4343,751
69,-17.760,531.5188,713
70,-14.768,531.6033,702
71,-11.777,531.6879,683
72,-8.788,531.7724,699
73,-5.799,531.8569,689
74,-2.812,531.9414,682
75,0.174,532.0259,682
76,3.159,532.1104,677
77,6.142,532.1949,683
78,9.125,532.2794,697
79,12.106,532.3639,696
80,15.086,532.4483,688
81,18.065,532.5328,692
82,21.043,532.6173,692
83,24.019,532.7017,681
84,26.995,532.7862,687
85,29.969,532.8706,687
86,32.942,532.9550,686
87,35.914,533.0395,679
88,38.885,533.1239,681
89,41.854,533.2083,678
90,44.823,533.2927,690
91,47.790,533.3771,681
92,50.756,533.4615,685
93,53.721,533.5459,695
94,56.685,533.6303,690
95,59.647,533.7147,688
96,62.609,533.7990,705
97,65.569,533.8834,698
98,68.528,533.9678,705
99,71.486,534.0521,719
100,74.443,534.1364,747
101,77.398,534.2208,739
102,80.353,534.3051,765
103,83.306,534.3894,774
