pixel_index,raman_shift_cm-1,intensity
894,2097.098,0.25189073094236747
895,2099.284,0.27215640542031233
896,2101.470,0.26611183434224983
897,2103.654,0.2560192101755012
898,2105.838,0.2418785237077669
899,2108.021,0.23826138850399908
900,2110.203,0.19781002087971483
901,2112.385,0.1427866129619834
902,2114.565,0.1573827539563302
903,2116.745,0.18655008118813374
904,2118.924,0.17240686078433948
905,2121.102,0.17404910898436465
906,2123.280,0.17973856413848674
907,2125.456,0.21457078896694148
908,2127.632,0.20204475336900438
909,2129.807,0.22635204594179867
910,2131.981,0.21382500752086533
911,2134.155,0.2118214020697773
912,2136.327,0.22803179789423883
913,2138.499,0.24788456161606018
914,2140.670,0.20823598356061898
915,2142.840,0.2511593759394001
916,2145.010,0.30015370794154783
917,2147.179,0.29328957152833013
918,2149.346,0.3175919256062155
919,2151.513,0.33622693466259485
920,2153.680,0.3240990148440377
921,2155.845,0.2812081549129989
922,2158.010,0.2549121178425207
923,2160.174,0.23063926934965567
924,2162.337,0.25979504524091457
925,2164.499,0.2768071310313788
926,2166.661,0.23836541373850262
927,2168.822,0.21044695175313072
928,2170.982,0.2193616078036808
929,2173.141,0.17039382130873212
930,2175.299,0.1254729773614583
931,2177.457,0.11738521523665257
932,2179.614,0.13155889981272867
933,2181.770,0.15342239587349277
934,2183.925,0.24490508813426196
935,2186.079,0.28498154083457483
936,2188.233,0.2841756911797827
937,2190.386,0.3226314521765323
938,2192.538,0.31210953921701085
939,2194.689,0.2853960908134601
940,2196.840,0.30442049110586517
941,2198.990,0.30361042409332134
942,2201.139,0.24370344829000812
943,2203.287,0.15505709800969258
944,2205.434,0.07167181318394372
945,2207.581,0.04090535460329636
946,2209.727,0.051019456907833986
947,2211.872,0.13115735211347096
948,2214.016,0.12467408064455165
949,2216.159,0.15259505181097252
950,2218.302,0.2622780259088681
951,2220.444,0.28129211829688017
952,2222.585,0.32175785734770745
953,2224.725,0.22945888679738263
954,2226.865,0.19099291833547694
955,2229.004,0.21405051618735643
956,2231.142,0.24074994159745486
957,2233.279,0.26744827414017946
958,2235.415,0.17312007578737948
959,2237.551,0.17350630344574916
960,2239.686,0.17753429921062347
961,2241.820,0.1997756708254984
962,2243.954,0.2548020259310015
963,2246.086,0.22158792598606364
964,2248.218,0.2608259743481658
965,2250.349,0.24865736115698747
966,2252.479,0.2219158952338179
967,2254.609,0.2279593351405548
968,2256.737,0.17854839325597485
969,2258.865,0.20523242669174926
970,2260.992,0.20924819777174242
971,2263.119,0.25657276051727246
972,2265.244,0.2524905500583233
973,2267.369,0.24840699734232138
974,2269.493,0.27346533161542125
975,2271.616,0.19611616323158781
976,2273.739,0.16652814443991754
977,2275.861,0.11224791143251814
978,2277.982,0.04501369905328535
979,2280.102,0.09273195763404926
980,2282.221,0.07649552268958286
981,2284.340,0.08454364876619377
982,2286.458,0.0800424940679812
983,2288.575,0.11034981544940779
984,2290.691,0.14632234962939886
985,2292.807,0.16165020432954688
986,2294.921,0.24335833164529677
987,2297.035,0.17934864758585395
988,2299.149,0.18536210597558084
989,2301.261,0.2468270658456189
990,2303.373,0.19536031146000687
991,2305.484,0.17708282041352752
992,2307.594,0.16285132854175888
993,2309.703,0.15266581729292297
994,2311.812,0.1756695137276
995,2313.920,0.15940905206062486
996,2316.027,0.1921236851798935
997,2318.133,0.1450973921347934
998,2320.239,0.13935557702714269
999,2322.344,0.14980264792190495
1000,2324.448,0.0776753638560365
1001,2326.551,0.07273760701288809
1002,2328.654,0.14146563465019096
1003,2330.755,0.23933502389352498
1004,2332.856,0.286201829201661
1005,2334.957,0.2201366334959655
1006,2337.056,0.21316551998060346
1007,2339.155,0.27176474533771067
1008,2341.253,0.26317061433936284
1009,2343.350,0.25700308250487464
1010,2345.446,0.2164283048828174
1011,2347.542,0.2442571555007471
1012,2349.637,0.26155998979368605
1013,2351.731,0.22907435864850417
1014,2353.825,0.15368128523126517
1015,2355.917,0.060476321167779755
1016,2358.009,0.008555471310673359
1017,2360.100,0.06511008642857337
1018,2362.190,0.007922896436484177
1019,2364.280,0.00982951749598042
1020,2366.369,0.020031631505347983
1021,2368.457,0.036302996689028005
1022,2370.544,0.05641737127146215
1023,2372.631,0.07814851347709227
