# laser_power_pct,30.0
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,654
1,-224.001,525.7554,658
2,-220.928,525.8404,653
3,-217.855,525.9253,658
4,-214.785,526.0103,655
5,-211.715,526.0952,654
6,-208.646,526.1802,655
7,-205.579,526.2651,658
8,-202.513,526.3500,654
9,-199.448,526.4350,655
10,-196.385,526.5199,664
11,-193.322,526.6048,660
12,-190.261,526.6897,653
13,-187.201,526.7746,645
14,-184.142,526.8595,652
15,-181.085,526.9444,652
16,-178.029,527.0292,651
17,-174.974,527.1141,651
18,-171.920,527.1990,648
19,-168.867,527.2838,655
20,-165.815,527.3687,658
21,-162.765,527.4535,654
22,-159.716,527.5384,653
23,-156.668,527.6232,656
24,-153.622,527.7080,650
25,-150.576,527.7929,654
26,-147.532,527.8777,651
27,-144.489,527.9625,657
28,-141.447,528.0473,649
29,-138.406,528.1321,655
30,-135.367,528.2169,651
31,-132.329,528.3017,659
32,-129.291,528.3865,653
33,-126.256,528.4712,649
34,-123.221,528.5560,646
35,-120.188,528.6407,652
36,-117.155,528.7255,645
37,-114.124,528.8102,662
38,-111.094,528.8950,654
39,-108.066,528.9797,650
40,-105.038,529.0645,654
41,-102.012,529.1492,651
42,-98.987,529.2339,651
43,-95.963,529.3186,651
44,-92.940,529.4033,653
45,-89.919,529.4880,656
46,-86.899,529.5727,649
47,-83.879,529.6574,651
48,-80.862,529.7420,654
49,-77.845,529.8267,654
50,-74.829,529.9114,653
51,-71.815,529.9960,655
52,-68.802,530.0807,654
53,-65.790,530.1653,651
54,-62.779,530.2500,656
55,-59.769,530.3346,653
56,-56.761,530.4192,648
57,-53.754,530.5039,658
58,-50.748,530.5885,654
59,-47.743,530.6731,647
60,-44.739,530.7577,653
61,-41.737,530.8423,656
62,-38.736,530.9269,661
63,-35.735,531.0114,681
64,-32.737,531.0960,783
65,-29.739,531.1806,1121
66,-26.742,531.2651,1675
67,-23.747,531.3497,703
68,-20.753,531.4343,663
69,-17.760,531.5188,648
70,-14.768,531.6033,662
71,-11.777,531.6879,649
72,-8.788,531.7724,669
73,-5.799,531.8569,650
74,-2.812,531.9414,652
75,0.174,532.0259,655
76,3.159,532.1104,648
77,6.142,532.1949,658
78,9.125,532.2794,657
79,12.106,532.3639,650
80,15.086,532.4483,666
81,18.065,532.5328,652
82,21.043,532.6173,655
83,24.019,532.7017,647
84,26.995,532.7862,650
85,29.969,532.8706,650
86,32.942,532.9550,657
87,35.914,533.0395,650
88,38.885,533.1239,653
89,41.854,533.2083,654
90,44.823,533.2927,656
91,47.790,533.3771,649
92,50.756,533.4615,654
93,53.721,533.5459,649
94,56.685,533.6303,647
95,59.647,533.7147,660
96,62.609,533.7990,647
97,65.569,533.8834,655
98,68.528,533.9678,663
99,71.486,534.0521,653
100,74.443,534.1364,660
101,77.398,534.2208,662
