# laser_power_pct,30.0
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,651
1,-224.001,525.7554,658
2,-220.928,525.8404,658
3,-217.855,525.9253,656
4,-214.785,526.0103,661
5,-211.715,526.0952,650
6,-208.646,526.1802,656
7,-205.579,526.2651,660
8,-202.513,526.3500,654
9,-199.448,526.4350,661
10,-196.385,526.5199,669
11,-193.322,526.6048,665
12,-190.261,526.6897,650
13,-187.201,526.7746,654
14,-184.142,526.8595,649
15,-181.085,526.9444,650
16,-178.029,527.0292,651
17,-174.974,527.1141,647
18,-171.920,527.1990,649
19,-168.867,527.2838,656
20,-165.815,527.3687,648
21,-162.765,527.4535,651
22,-159.716,527.5384,653
23,-156.668,527.6232,653
24,-153.622,527.7080,651
25,-150.576,527.7929,659
26,-147.532,527.8777,656
27,-144.489,527.9625,656
28,-141.447,528.0473,648
29,-138.406,528.1321,656
30,-135.367,528.2169,657
31,-132.329,528.3017,659
32,-129.291,528.3865,654
33,-126.256,528.4712,649
34,-123.221,528.5560,653
35,-120.188,528.6407,656
36,-117.155,528.7255,659
37,-114.124,528.8102,664
38,-111.094,528.8950,654
39,-108.066,528.9797,654
40,-105.038,529.0645,659
41,-102.012,529.1492,654
42,-98.987,529.2339,651
43,-95.963,529.3186,645
44,-92.940,529.4033,652
45,-89.919,529.4880,657
46,-86.899,529.5727,659
47,-83.879,529.6574,654
48,-80.862,529.7420,652
49,-77.845,529.8267,652
50,-74.829,529.9114,655
51,-71.815,529.9960,657
52,-68.802,530.0807,649
53,-65.790,530.1653,656
54,-62.779,530.2500,652
55,-59.769,530.3346,657
56,-56.761,530.4192,658
57,-53.754,530.5039,654
58,-50.748,530.5885,652
59,-47.743,530.6731,655
60,-44.739,530.7577,648
61,-41.737,530.8423,656
62,-38.736,530.9269,670
63,-35.735,531.0114,676
64,-32.737,531.0960,749
65,-29.739,531.1806,1091
66,-26.742,531.2651,1666
67,-23.747,531.3497,720
68,-20.753,531.4343,665
69,-17.760,531.5188,647
70,-14.768,531.6033,651
71,-11.777,531.6879,650
72,-8.788,531.7724,668
73,-5.799,531.8569,656
74,-2.812,531.9414,658
75,0.174,532.0259,657
76,3.159,532.1104,658
77,6.142,532.1949,647
78,9.125,532.2794,664
79,12.106,532.3639,656
80,15.086,532.4483,663
81,18.065,532.5328,659
82,21.043,532.6173,659
83,24.019,532.7017,660
84,26.995,532.7862,653
85,29.969,532.8706,656
86,32.942,532.9550,661
87,35.914,533.0395,644
88,38.885,533.1239,652
89,41.854,533.2083,650
90,44.823,533.2927,654
91,47.790,533.3771,650
92,50.756,533.4615,663
93,53.721,533.5459,653
94,56.685,533.6303,660
95,59.647,533.7147,655
96,62.609,533.7990,659
97,65.569,533.8834,660
98,68.528,533.9678,661
99,71.486,534.0521,657
100,74.443,534.1364,669
101,77.398,534.2208,662
102,80.353,534.3051,665
103,83.306,534.3894,674
104,86.258,534.4738,668
105,89.209,534.5581,668
106,92.159,534.6424,674
107,95.107,534.7267,662
108,98.055,534.8110,662
109,101.001,534.8952,671
110,103.946,534.9795,667
111,106.890,535.0638,672
112,109.833,535.1481,661
113,112.775,535.2323,662
114,115.715,535.3166,668
115,118.655,535.4008,661
116,121.593,535.4851,674
117,124.530,535.5693,671
118,127.466,535.6535,666
119,130.401,535.7377,659
120,133.335,535.8219,664
121,136.267,535.9062,665
122,139.198,535.9904,670
123,142.129,536.0745,668
124,145.058,536.1587,667
125,147.985,536.2429,662
126,150.912,536.3271,657
127,153.838,536.4113,664
128,156.762,536.4954,669
129,159.686,536.5796,662
130,162.608,536.6637,670
131,165.529,536.7479,665
132,168.449,536.8320,663
133,171.367,536.9161,662
134,174.285,537.0002,666
135,177.201,537.0844,672
136,180.117,537.1685,665
137,183.031,537.2526,665
138,185.944,537.3367,663
139,188.856,537.4207,659
140,191.767,537.5048,660
141,194.676,537.5889,674
142,197.585,537.6730,679
143,200.492,537.7570,670
144,203.398,537.8411,672
145,206.303,537.9251,668
146,209.207,538.0092,669
147,212.110,538.0932,683
148,215.012,538.1772,679
149,217.912,538.2613,670
150,220.811,538.3453,679
151,223.710,538.4293,681
152,226.607,538.5133,669
153,229.503,538.5973,672
154,232.398,538.6813,675
155,235.291,538.7653,675
156,238.184,538.8492,680
157,241.075,538.9332,684
158,243.966,539.0172,685
159,246.855,539.1011,678
160,249.743,539.1851,673
161,252.630,539.2690,682
162,255.516,539.3530,677
163,258.400,539.4369,668
164,261.284,539.5208,679
165,264.166,539.6047,681
166,267.048,539.6886,683
167,269.928,539.7725,689
168,272.807,539.8564,687
169,275.685,539.9403,685
170,278.562,540.0242,688
171,281.437,540.1081,690
172,284.312,540.1919,681
173,287.186,540.2758,692
174,290.058,540.3597,690
175,292.929,540.4435,682
176,295.799,540.5274,683
177,298.668,540.6112,679
178,301.536,540.6950,679
179,304.403,540.7788,696
180,307.268,540.8627,673
181,310.133,540.9465,683
182,312.996,541.0303,676
183,315.858,541.1141,671
184,318.720,541.1978,670
185,321.580,541.2816,667
186,324.439,541.3654,668
187,327.296,541.4492,674
188,330.153,541.5329,700
189,333.009,541.6167,683
190,335.863,541.7004,671
191,338.716,541.7842,666
192,341.569,541.8679,675
193,344.420,541.9516,683
194,347.270,542.0354,668
195,350.119,542.1191,675
196,352.967,542.2028,674
197,355.813,542.2865,667
198,358.659,542.3702,675
199,361.503,542.4539,669
200,364.347,542.5376,675
201,367.189,542.6212,674
202,370.030,542.7049,675
203,372.870,542.7886,670
204,375.709,542.8722,676
205,378.547,542.9559,669
206,381.384,543.0395,676
207,384.219,543.1231,669
208,387.054,543.2068,679
209,389.887,543.2904,678
210,392.720,543.3740,677
211,395.551,543.4576,677
212,398.381,543.5412,675
213,401.210,543.6248,668
214,404.038,543.7084,672
215,406.865,543.7920,671
216,409.690,543.8755,669
217,412.515,543.9591,674
218,415.339,544.0426,683
219,418.161,544.1262,677
220,420.982,544.2097,671
221,423.803,544.2933,670
222,426.622,544.3768,665
223,429.440,544.4603,668
224,432.257,544.5439,665
225,435.073,544.6274,668
226,437.887,544.7109,663
227,440.701,544.7944,668
228,443.514,544.8779,668
229,446.325,544.9613,660
230,449.136,545.0448,669
231,451.945,545.1283,673
232,454.753,545.2118,659
233,457.560,545.2952,664
234,460.366,545.3787,664
235,463.171,545.4621,665
236,465.975,545.5455,667
237,468.778,545.6290,665
238,471.580,545.7124,669
239,474.380,545.7958,668
240,477.180,545.8792,662
241,479.978,545.9626,676
242,482.775,546.0460,683
243,485.572,546.1294,691
244,488.367,546.2128,698
245,491.161,546.2962,721
246,493.954,546.3795,791
247,496.746,546.4629,846
248,499.537,546.5462,914
249,502.327,546.6296,1089
250,505.115,546.7129,1385
251,507.903,546.7963,1857
252,510.689,546.8796,2061
253,513.475,546.9629,1465
254,516.259,547.0462,1017
255,519.042,547.1295,820
256,521.825,547.2128,739
257,524.606,547.2961,714
258,527.386,547.3794,693
259,530.165,547.4627,681
260,532.943,547.5459,683
261,535.720,547.6292,673
262,538.495,547.7125,683
263,541.270,547.7957,687
264,544.044,547.8789,673
265,546.816,547.9622,672
266,549.588,548.0454,663
267,552.358,548.1286,664
268,555.127,548.2119,664
269,557.895,548.2951,682
270,560.663,548.3783,672
271,563.429,548.4615,662
272,566.194,548.5446,665
273,568.958,548.6278,668
274,571.721,548.7110,663
275,574.482,548.7942,666
276,577.243,548.8773,664
277,580.003,548.9605,655
278,582.761,549.0436,668
279,585.519,549.1268,669
280,588.275,549.2099,673
281,591.031,549.2930,673
282,593.785,549.3761,668
283,596.539,549.4592,675
284,599.291,549.5423,672
285,602.042,549.6254,671
286,604.792,549.7085,668
287,607.541,549.7916,668
288,610.289,549.8747,667
289,613.036,549.9578,662
290,615.782,550.0408,666
291,618.527,550.1239,671
292,621.270,550.2069,669
293,624.013,550.2900,666
294,626.755,550.3730,665
295,629.495,550.4560,667
296,632.235,550.5391,667
297,634.973,550.6221,665
298,637.711,550.7051,670
299,640.447,550.7881,662
300,643.182,550.8711,660
301,645.916,550.9540,670
302,648.650,551.0370,661
303,651.382,551.1200,672
304,654.113,551.2030,668
305,656.843,551.2859,684
306,659.572,551.3689,664
307,662.300,551.4518,670
308,665.026,551.5347,679
309,667.752,551.6177,674
310,670.477,551.7006,667
311,673.201,551.7835,668
312,675.923,551.8664,674
313,678.645,551.9493,675
314,681.365,552.0322,668
315,684.085,552.1151,672
316,686.803,552.1980,658
317,689.521,552.2808,662
318,692.237,552.3637,659
319,694.952,552.4466,663
320,697.667,552.5294,672
321,700.380,552.6123,666
322,703.092,552.6951,660
323,705.803,552.7779,666
324,708.513,552.8608,665
325,711.222,552.9436,669
326,713.930,553.0264,670
327,716.637,553.1092,669
328,719.343,553.1920,666
329,722.048,553.2748,665
330,724.752,553.3575,665
331,727.455,553.4403,662
332,730.156,553.5231,664
333,732.857,553.6058,663
334,735.557,553.6886,668
335,738.256,553.7713,659
336,740.953,553.8541,669
337,743.650,553.9368,664
338,746.345,554.0195,670
339,749.040,554.1022,682
340,751.733,554.1850,669
341,754.426,554.2677,663
342,757.117,554.3503,670
343,759.807,554.4330,668
344,762.497,554.5157,662
345,765.185,554.5984,667
346,767.872,554.6811,669
347,770.558,554.7637,663
348,773.243,554.8464,679
349,775.928,554.9290,666
350,778.611,555.0116,667
351,781.293,555.0943,666
352,783.974,555.1769,662
353,786.654,555.2595,677
354,789.333,555.3421,667
355,792.011,555.4247,673
356,794.688,555.5073,662
357,797.364,555.5899,665
358,800.039,555.6725,668
359,802.712,555.7551,671
360,805.385,555.8376,665
361,808.057,555.9202,663
362,810.728,556.0027,672
363,813.398,556.0853,675
364,816.066,556.1678,677
365,818.734,556.2504,670
366,821.401,556.3329,675
367,824.066,556.4154,670
368,826.731,556.4979,664
369,829.395,556.5804,676
370,832.057,556.6629,666
371,834.719,556.7454,672
372,837.379,556.8279,666
373,840.039,556.9103,663
374,842.697,556.9928,665
375,845.355,557.0753,672
376,848.011,557.1577,662
377,850.667,557.2402,667
378,853.321,557.3226,670
379,855.975,557.4050,673
380,858.627,557.4874,671
381,861.278,557.5699,668
382,863.929,557.6523,668
383,866.578,557.7347,672
384,869.226,557.8171,667
385,871.874,557.8995,665
386,874.520,557.9818,668
387,877.165,558.0642,667
388,879.810,558.1466,665
389,882.453,558.2289,675
390,885.095,558.3113,670
391,887.736,558.3936,666
392,890.377,558.4760,675
393,893.016,558.5583,676
394,895.654,558.6406,675
395,898.291,558.7229,661
396,900.927,558.8052,667
397,903.563,558.8875,669
398,906.197,558.9698,672
399,908.830,559.0521,674
400,911.462,559.1344,691
401,914.093,559.2166,675
402,916.723,559.2989,680
403,919.353,559.3812,684
404,921.981,559.4634,692
405,924.608,559.5457,687
406,927.234,559.6279,693
407,929.859,559.7101,702
408,932.483,559.7923,712
409,935.106,559.8745,707
