# kind,background_subtracted
# version_label,v1_poly5
# poly_order,5
# iterations_run,9
pixel_index,raman_shift_cm-1,intensity,background_intensity
0,-226.387,2.619915517655457,93.38008448234454
1,-223.315,2.5648434655964962,93.4351565344035
2,-220.244,4.5100237519808815,93.48997624801912
3,-217.175,3.4554550554502867,93.54454494454971
4,-214.107,4.401136060082351,93.59886393991765
5,-211.040,3.3470654553797914,93.65293454462021
6,-207.974,3.293241936259463,93.70675806374054
7,-204.909,4.239664203041286,93.76033579695871
8,-201.846,2.186330961437406,93.8136690385626
9,-198.784,3.1332409225411766,93.86675907745882
10,-195.723,5.080392802816192,93.91960719718381
11,-192.663,3.0277853240853574,93.97221467591464
12,-189.605,1.97541721351989,94.02458278648011
13,-186.547,2.923287203628405,94.0767127963716
14,-183.491,1.8713940322459166,94.12860596775408
15,-180.436,4.8197364425228955,94.1802635574771
16,-177.382,4.768313182914298,94.2316868170857
17,-174.330,3.7171230071686097,94.28287699283139
18,-171.279,2.666164674316903,94.3338353256831
19,-168.229,2.615436948661838,94.38456305133816
20,-165.180,1.5649385997667338,94.43506140023327
21,-162.132,3.514668402444613,94.48533159755539
22,-159.085,2.464625136747216,94.53537486325278
23,-156.040,3.414807587954016,94.58519241204598
24,-152.996,1.3652145465613614,94.63478545343864
25,-149.953,2.315844808271393,94.6841551917286
26,-146.911,4.266697173981143,94.73330282601886
27,-143.871,2.217770449771592,94.78222955022841
28,-140.832,2.1690634468966863,94.83093655310331
29,-137.793,4.120574981772336,94.87942501822766
30,-134.757,1.0723038759655452,94.92769612403445
31,-131.721,2.0242489561833708,94.97575104381663
32,-128.686,1.9764090542619925,95.02359094573801
33,-125.653,0.9287830071557721,95.07121699284423
34,-122.621,1.881369656926239,95.11863034307376
35,-119.590,0.0,95.16583214926881
36,-116.560,1.7871764408137096,95.21282355918629
37,-113.532,2.740394284491174,95.25960571550883
38,-110.504,2.6938202441443337,95.30617975585567
39,-107.478,2.647453187206324,95.35254681279368
40,-104.453,1.6012919861517645,95.39870801384824
41,-101.429,0.555335518485677,95.44466448151432
42,-98.407,1.5095826667326548,95.49041733326735
43,-95.385,0.46403231842583637,95.53596768157416
44,-92.365,1.4186833660959621,95.58131663390404
45,-89.346,1.3735347072603759,95.62646529273962
46,-86.328,1.3285852444121247,95.67141475558788
47,-83.311,0.2838338850089599,95.71616611499104
48,-80.296,1.2392795414623947,95.7607204585376
49,-77.282,1.1949211311267334,95.80507886887327
50,-74.268,0.15075757628808617,95.84924242371191
51,-71.256,1.1067878041534698,95.89321219584653
52,-68.246,1.063010746839808,95.93698925316019
53,-65.236,1.0194253413629326,95.98057465863707
54,-62.228,1.9760305296267262,96.02396947037327
55,-59.221,0.9328252584120662,96.06717474158793
56,-56.214,0.8898084793659109,96.11019152063409
57,-53.210,0.8469791489903002,96.1530208510097
58,-50.206,0.0,96.19566377136856
59,-47.203,0.7618786844687548,96.23812131553125
60,-44.202,0.7196054875038413,96.28039451249616
61,-41.202,1.6775156135495877,96.32248438645041
62,-38.203,7.635608043219207,96.36439195678079
63,-35.205,5.593881761915199,96.4061182380848
64,-32.209,11.552335759818519,96.44766424018148
65,-29.213,44.51096903187748,96.48903096812252
66,-26.219,47.469780577796925,96.53021942220307
67,-23.226,10.428769402027129,96.57123059797287
68,-20.234,3.387934513752967,96.61206548624703
69,-17.243,1.3472749268828608,96.65272507311714
70,-14.254,0.0,96.69321033996214
71,-11.265,0.2664777365406934,96.7335222634593
72,-8.278,0.0,96.77366181559525
73,-5.292,0.0,96.81362996367679
74,-2.307,1.1465723296579995,96.853427670342
75,0.677,0.0,96.89305589357116
76,3.659,0.06748441330235266,96.93251558669765
77,6.640,0.0,96.97180769841894
78,9.621,0.0,97.01093317280764
79,12.600,0.0,97.0498929493223
80,15.578,1.9113120371814887,97.08868796281851
81,18.554,0.0,97.12731914355977
82,21.530,1.834212582771471,97.16578741722853
83,24.504,0.0,97.20409370493705
84,27.477,0.7577610767615397,97.24223892323846
85,30.449,0.0,97.28022398413766
86,33.420,0.0,97.31804979510231
87,36.390,0.0,97.35571725907378
88,39.359,0.6067727255219211,97.39322727447808
89,42.326,0.0,97.4305807352369
90,45.292,0.5322214692215397,97.46777853077846
91,48.257,0.0,97.50482154604859
92,51.221,0.0,97.54171066152159
93,54.184,0.0,97.57844675321125
94,57.145,0.0,97.61503069268181
95,60.106,2.348536652941135,97.65146334705886
96,63.065,0.31225442095961853,97.68774557904038
97,66.023,1.2761217530923261,97.72387824690767
98,68.980,0.24013779546373826,97.75986220453626
99,71.936,0.0,97.79569830140696
100,74.891,0.1686126173832463,97.83138738261675
101,77.844,1.1330697111101955,97.8669302888898
102,80.796,3.0976721434116428,97.90232785658836
103,83.748,4.062419082276222,97.93758091772378
104,86.698,3.027309700032575,97.97269029996743
105,89.647,0.9923431733382984,98.0076568266617
106,92.594,2.957518683169056,98.04248131683094
107,95.541,1.9228354148075937,98.0771645851924
108,98.486,2.888292557832756,98.11170744216724
109,101.430,3.85388930610857,98.14611069389143
110,104.374,1.819624857773249,98.18037514222675
111,107.316,1.7854984152282185,98.21450158477178
112,110.256,2.7515091851272473,98.24849081487275
113,113.196,1.7176563783653478,98.28234362163465
114,116.135,1.6839392100679191,98.31606078993208
115,119.072,1.6503568995797764,98.34964310042022
116,122.008,1.616908670454123,98.38309132954588
117,124.943,2.583593750441679,98.41640624955832
118,127.877,2.5504113714796546,98.44958862852035
119,130.810,3.5173607696808205,98.48263923031918
120,133.742,1.484441185322524,98.51555881467748
121,136.672,1.4516518628357744,98.54834813716423
122,139.601,3.4189920507942304,98.58100794920577
123,142.530,2.386461001903257,98.61353899809674
124,145.457,0.3540579729889828,98.64594202701102
125,148.383,2.321782224987331,98.67821777501267
126,151.307,4.289633022933032,98.71036697706697
127,154.231,3.2576096359486826,98.74239036405132
128,157.154,1.2257113372338324,98.77428866276617
129,160.075,3.1939374040539263,98.80606259594607
130,162.995,1.1622871177294058,98.8377128822706
