# laser_power_pct,60
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,655
1,-224.001,525.7554,648
2,-220.928,525.8404,651
3,-217.855,525.9253,651
4,-214.785,526.0103,650
5,-211.715,526.0952,648
6,-208.646,526.1802,649
7,-205.579,526.2651,653
8,-202.513,526.3500,653
9,-199.448,526.4350,650
10,-196.385,526.5199,660
11,-193.322,526.6048,657
12,-190.261,526.6897,646
13,-187.201,526.7746,649
14,-184.142,526.8595,641
15,-181.085,526.9444,643
16,-178.029,527.0292,642
17,-174.974,527.1141,645
18,-171.920,527.1990,646
19,-168.867,527.2838,655
20,-165.815,527.3687,647
21,-162.765,527.4535,644
22,-159.716,527.5384,649
23,-156.668,527.6232,649
24,-153.622,527.7080,649
25,-150.576,527.7929,642
26,-147.532,527.8777,647
27,-144.489,527.9625,651
28,-141.447,528.0473,640
29,-138.406,528.1321,651
30,-135.367,528.2169,646
31,-132.329,528.3017,651
32,-129.291,528.3865,648
33,-126.256,528.4712,643
34,-123.221,528.5560,643
35,-120.188,528.6407,652
36,-117.155,528.7255,642
37,-114.124,528.8102,651
38,-111.094,528.8950,651
39,-108.066,528.9797,648
40,-105.038,529.0645,651
41,-102.012,529.1492,643
42,-98.987,529.2339,647
43,-95.963,529.3186,651
44,-92.940,529.4033,651
45,-89.919,529.4880,652
46,-86.899,529.5727,655
47,-83.879,529.6574,651
48,-80.862,529.7420,652
49,-77.845,529.8267,644
50,-74.829,529.9114,646
51,-71.815,529.9960,651
52,-68.802,530.0807,649
53,-65.790,530.1653,644
54,-62.779,530.2500,649
55,-59.769,530.3346,647
56,-56.761,530.4192,645
57,-53.754,530.5039,647
58,-50.748,530.5885,650
59,-47.743,530.6731,642
60,-44.739,530.7577,642
61,-41.737,530.8423,651
62,-38.736,530.9269,655
63,-35.735,531.0114,664
64,-32.737,531.0960,754
65,-29.739,531.1806,1073
66,-26.742,531.2651,1743
67,-23.747,531.3497,718
68,-20.753,531.4343,663
69,-17.760,531.5188,655
70,-14.768,531.6033,653
71,-11.777,531.6879,653
72,-8.788,531.7724,658
73,-5.799,531.8569,646
74,-2.812,531.9414,651
75,0.174,532.0259,648
76,3.159,532.1104,651
77,6.142,532.1949,649
78,9.125,532.2794,655
79,12.106,532.3639,652
80,15.086,532.4483,662
81,18.065,532.5328,646
82,21.043,532.6173,649
83,24.019,532.7017,647
84,26.995,532.7862,646
85,29.969,532.8706,649
86,32.942,532.9550,657
87,35.914,533.0395,651
88,38.885,533.1239,650
89,41.854,533.2083,648
90,44.823,533.2927,647
91,47.790,533.3771,643
92,50.756,533.4615,644
93,53.721,533.5459,654
94,56.685,533.6303,649
95,59.647,533.7147,657
96,62.609,533.7990,651
97,65.569,533.8834,656
98,68.528,533.9678,655
99,71.486,534.0521,657
100,74.443,534.1364,660
101,77.398,534.2208,657
102,80.353,534.3051,666
103,83.306,534.3894,672
104,86.258,534.4738,662
105,89.209,534.5581,667
106,92.159,534.6424,655
107,95.107,534.7267,663
108,98.055,534.8110,656
109,101.001,534.8952,657
110,103.946,534.9795,663
111,106.890,535.0638,665
112,109.833,535.1481,658
113,112.775,535.2323,666
114,115.715,535.3166,666
115,118.655,535.4008,665
116,121.593,535.4851,658
117,124.530,535.5693,659
118,127.466,535.6535,658
119,130.401,535.7377,661
120,133.335,535.8219,659
121,136.267,535.9062,660
122,139.198,535.9904,660
123,142.129,536.0745,660
124,145.058,536.1587,660
125,147.985,536.2429,652
126,150.912,536.3271,650
127,153.838,536.4113,657
128,156.762,536.4954,652
129,159.686,536.5796,657
130,162.608,536.6637,654
131,165.529,536.7479,666
132,168.449,536.8320,663
133,171.367,536.9161,660
134,174.285,537.0002,660
135,177.201,537.0844,657
136,180.117,537.1685,660
137,183.031,537.2526,664
138,185.944,537.3367,657
139,188.856,537.4207,654
140,191.767,537.5048,659
141,194.676,537.5889,668
142,197.585,537.6730,670
143,200.492,537.7570,660
144,203.398,537.8411,658
145,206.303,537.9251,665
146,209.207,538.0092,661
147,212.110,538.0932,660
148,215.012,538.1772,673
149,217.912,538.2613,672
150,220.811,538.3453,668
151,223.710,538.4293,670
152,226.607,538.5133,665
153,229.503,538.5973,674
154,232.398,538.6813,678
155,235.291,538.7653,668
156,238.184,538.8492,667
157,241.075,538.9332,670
158,243.966,539.0172,669
159,246.855,539.1011,669
160,249.743,539.1851,675
161,252.630,539.2690,681
162,255.516,539.3530,677
163,258.400,539.4369,675
164,261.284,539.5208,679
165,264.166,539.6047,674
166,267.048,539.6886,675
167,269.928,539.7725,676
168,272.807,539.8564,669
169,275.685,539.9403,681
