# kind,background_subtracted
# version_label,v1_poly4
# poly_order,4
# iterations_run,9
pixel_index,raman_shift_cm-1,intensity,background_intensity
0,130.965,0.0,736.5008591882308
1,133.907,0.0,736.5755242643895
2,136.848,1.3472797688576748,736.6527202311423
3,139.788,3.2675636477604257,736.7324363522396
4,142.727,0.0,736.8146619142598
5,145.664,0.0,736.8993862266087
6,148.601,2.0134013784797844,736.9865986215202
7,151.536,2.9237115459445704,737.0762884540554
8,154.470,0.0,737.1684451021036
9,157.403,0.0,737.2630579663816
10,160.335,8.639883529566305,737.3601164704337
11,163.266,19.540389939367856,737.4596100606321
12,166.196,9.438471793823055,737.561528206177
13,169.125,12.334139600904336,737.6658603990957
14,172.052,20.2274038457565,737.7725961542435
15,174.978,17.118274990696364,737.8817250093036
16,177.904,20.006763475213347,737.9932365247867
17,180.828,15.892879715969002,738.107120284031
18,183.751,17.77663410679702,738.223365893203
19,186.672,10.658037018703908,738.3419629812961
20,189.593,27.53709879986775,738.4629012001323
21,192.513,8.413829775639556,738.5861702243604
22,195.431,15.288240248542365,738.7117597514576
23,198.349,21.160340498271353,738.8396595017286
24,201.265,19.030140781694286,738.9698592183057
25,204.180,13.89765133285107,739.1023486671489
26,207.094,11.762882362953974,739.237117637046
27,210.007,12.625844060387408,739.3741559396126
28,212.918,23.48654659070837,739.5134534092916
29,215.829,16.345000096645776,739.6549999033542
30,218.739,6.201214698101126,739.7987853018989
31,221.647,7.055200492148174,739.9447995078518
32,224.554,10.906967553032814,740.0930324469672
33,227.460,18.756525932173417,740.2434740678266
34,230.365,22.603885658160493,740.3961143418395
35,233.269,28.44905673675703,740.550943263243
36,236.172,42.29204915089815,740.7079508491018
37,239.074,14.13287286069135,740.8671271393086
38,241.974,15.971537803416368,741.0284621965836
39,244.874,22.808053893525198,741.1919461064748
40,247.772,11.642431022642313,741.3575689773577
41,250.669,38.47467905956432,741.5253209404357
42,253.565,13.30480785026009,741.6951921497399
43,256.460,12.132827217871068,741.8671727821289
44,259.354,7.9587469627105065,742.0412530372895
45,262.247,21.782576862264477,742.2174231377355
46,265.139,11.604326671190961,742.395673328809
47,268.029,17.42400612132053,742.5759938786795
48,270.919,11.24162492165567,742.7583750783443
49,273.807,10.05719275837157,742.9428072416284
50,276.694,13.870719294815558,743.1292807051844
51,279.580,22.6822141715071,743.3177858284929
52,282.465,8.491687006138136,743.5083129938619
53,285.349,16.299147393572866,743.7008526064271
54,288.232,23.10460490584785,743.8953950941521
55,291.114,6.908069092171672,744.0919309078283
56,293.994,2.7095494789256236,744.2904505210744
57,296.874,9.509055569662905,744.4909444303371
58,299.752,14.306596845109311,744.6934031548907
59,302.629,0.0,744.8978172368372
60,305.505,16.895822758893473,745.1041772411065
