# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,646
1,-221.919,525.8130,645
2,-218.852,525.8978,655
3,-215.787,525.9826,648
4,-212.722,526.0673,643
5,-209.659,526.1521,642
6,-206.597,526.2369,642
7,-203.537,526.3217,644
8,-200.477,526.4065,643
9,-197.419,526.4912,638
10,-194.362,526.5760,652
11,-191.306,526.6607,659
12,-188.251,526.7455,643
13,-185.198,526.8302,639
14,-182.145,526.9149,644
15,-179.094,526.9996,640
16,-176.044,527.0844,634
17,-172.996,527.1691,644
18,-169.948,527.2538,639
19,-166.902,527.3385,647
20,-163.857,527.4232,648
21,-160.813,527.5079,639
22,-157.770,527.5926,643
23,-154.728,527.6772,643
24,-151.688,527.7619,640
25,-148.649,527.8466,643
26,-145.611,527.9312,652
27,-142.574,528.0159,641
28,-139.539,528.1005,646
29,-136.504,528.1852,641
30,-133.471,528.2698,643
31,-130.439,528.3544,646
32,-127.408,528.4390,646
33,-124.379,528.5237,643
34,-121.350,528.6083,641
35,-118.323,528.6929,642
36,-115.297,528.7775,645
37,-112.272,528.8621,654
38,-109.248,528.9466,638
39,-106.226,529.0312,641
40,-103.204,529.1158,644
41,-100.184,529.2004,646
42,-97.165,529.2849,648
43,-94.148,529.3695,647
44,-91.131,529.4540,645
45,-88.116,529.5386,648
46,-85.101,529.6231,645
47,-82.088,529.7076,642
48,-79.076,529.7921,647
49,-76.066,529.8767,643
50,-73.056,529.9612,642
51,-70.048,530.0457,640
52,-67.041,530.1302,643
53,-64.035,530.2147,643
54,-61.030,530.2992,649
55,-58.026,530.3836,646
56,-55.024,530.4681,642
57,-52.023,530.5526,638
58,-49.023,530.6370,643
59,-46.024,530.7215,641
60,-43.026,530.8059,645
61,-40.029,530.8904,648
62,-37.034,530.9748,647
63,-34.040,531.0593,644
64,-31.047,531.1437,679
65,-28.055,531.2281,739
66,-25.064,531.3125,844
67,-22.075,531.3969,657
68,-19.086,531.4813,648
69,-16.099,531.5657,644
70,-13.113,531.6501,647
71,-10.128,531.7345,651
72,-7.144,531.8189,651
73,-4.162,531.9032,643
74,-1.180,531.9876,641
75,1.800,532.0719,643
76,4.779,532.1563,648
77,7.757,532.2406,649
78,10.733,532.3250,649
79,13.709,532.4093,650
80,16.683,532.4936,667
81,19.657,532.5780,649
82,22.629,532.6623,643
83,25.599,532.7466,649
84,28.569,532.8309,641
85,31.538,532.9152,643
86,34.505,532.9995,643
87,37.472,533.0837,642
88,40.437,533.1680,639
89,43.401,533.2523,647
90,46.363,533.3365,647
91,49.325,533.4208,640
92,52.285,533.5050,646
93,55.245,533.5893,642
94,58.203,533.6735,640
95,61.160,533.7578,641
96,64.116,533.8420,644
97,67.071,533.9262,646
98,70.024,534.0104,650
99,72.977,534.0946,648
100,75.928,534.1788,650
101,78.878,534.2630,647
102,81.827,534.3472,644
103,84.775,534.4314,668
104,87.721,534.5156,648
105,90.667,534.5997,648
106,93.611,534.6839,652
107,96.554,534.7680,654
108,99.497,534.8522,650
109,102.437,534.9363,644
110,105.377,535.0205,646
111,108.316,535.1046,654
112,111.253,535.1887,651
113,114.190,535.2729,646
114,117.125,535.3570,658
115,120.059,535.4411,647
116,122.992,535.5252,643
117,125.924,535.6093,654
118,128.854,535.6933,648
119,131.784,535.7774,649
120,134.712,535.8615,653
121,137.639,535.9456,644
122,140.565,536.0296,654
123,143.490,536.1137,648
124,146.414,536.1977,648
125,149.337,536.2818,644
126,152.258,536.3658,650
127,155.179,536.4498,648
128,158.098,536.5339,654
129,161.016,536.6179,652
130,163.933,536.7019,648
131,166.849,536.7859,643
132,169.764,536.8699,647
133,172.677,536.9539,648
