# laser_power_pct,20
# exposure_time,2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,691
1,-221.874,525.8142,677
2,-218.808,525.8990,683
3,-215.742,525.9838,703
4,-212.678,526.0686,679
5,-209.615,526.1534,689
6,-206.553,526.2381,675
7,-203.493,526.3229,690
8,-200.433,526.4077,689
9,-197.375,526.4924,691
10,-194.318,526.5772,702
11,-191.263,526.6619,691
12,-188.208,526.7467,678
13,-185.155,526.8314,687
14,-182.103,526.9161,689
15,-179.052,527.0008,682
16,-176.002,527.0855,685
17,-172.953,527.1703,677
18,-169.906,527.2550,680
19,-166.860,527.3397,678
20,-163.815,527.4243,683
21,-160.771,527.5090,688
22,-157.728,527.5937,692
23,-154.687,527.6784,695
24,-151.647,527.7630,688
25,-148.608,527.8477,687
26,-145.570,527.9324,681
27,-142.533,528.0170,695
28,-139.498,528.1017,696
29,-136.464,528.1863,693
30,-133.431,528.2709,684
31,-130.399,528.3555,683
32,-127.368,528.4402,683
33,-124.339,528.5248,690
34,-121.310,528.6094,682
35,-118.283,528.6940,684
36,-115.257,528.7786,693
37,-112.233,528.8632,684
38,-109.209,528.9477,686
39,-106.187,529.0323,680
40,-103.166,529.1169,688
41,-100.146,529.2014,695
42,-97.127,529.2860,687
43,-94.109,529.3705,677
44,-91.093,529.4551,678
45,-88.077,529.5396,694
46,-85.063,529.6242,694
47,-82.050,529.7087,685
48,-79.039,529.7932,693
49,-76.028,529.8777,690
50,-73.019,529.9622,693
51,-70.011,530.0467,689
52,-67.004,530.1312,689
53,-63.998,530.2157,689
54,-60.993,530.3002,682
55,-57.990,530.3847,691
56,-54.987,530.4691,682
57,-51.986,530.5536,677
58,-48.986,530.6381,685
59,-45.988,530.7225,691
60,-42.990,530.8070,685
61,-39.994,530.8914,684
62,-36.998,530.9758,686
63,-34.004,531.0603,691
64,-31.011,531.1447,693
65,-28.020,531.2291,692
66,-25.029,531.3135,716
67,-22.040,531.3979,721
68,-19.051,531.4823,708
69,-16.064,531.5667,684
70,-13.078,531.6511,698
71,-10.094,531.7355,689
72,-7.110,531.8198,701
