# laser_power_pct,10
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,653
1,-221.874,525.8142,649
2,-218.808,525.8990,660
3,-215.742,525.9838,663
4,-212.678,526.0686,658
5,-209.615,526.1534,656
6,-206.553,526.2381,653
7,-203.493,526.3229,657
8,-200.433,526.4077,659
9,-197.375,526.4924,652
10,-194.318,526.5772,673
11,-191.263,526.6619,665
12,-188.208,526.7467,655
13,-185.155,526.8314,654
14,-182.103,526.9161,659
15,-179.052,527.0008,654
16,-176.002,527.0855,655
17,-172.953,527.1703,649
18,-169.906,527.2550,645
19,-166.860,527.3397,646
20,-163.815,527.4243,653
21,-160.771,527.5090,651
22,-157.728,527.5937,644
23,-154.687,527.6784,652
24,-151.647,527.7630,649
25,-148.608,527.8477,656
26,-145.570,527.9324,649
27,-142.533,528.0170,649
28,-139.498,528.1017,659
29,-136.464,528.1863,662
30,-133.431,528.2709,650
31,-130.399,528.3555,653
32,-127.368,528.4402,649
33,-124.339,528.5248,649
34,-121.310,528.6094,648
35,-118.283,528.6940,651
36,-115.257,528.7786,647
37,-112.233,528.8632,654
38,-109.209,528.9477,656
39,-106.187,529.0323,655
40,-103.166,529.1169,648
41,-100.146,529.2014,651
42,-97.127,529.2860,657
43,-94.109,529.3705,654
44,-91.093,529.4551,650
45,-88.077,529.5396,657
46,-85.063,529.6242,667
47,-82.050,529.7087,658
48,-79.039,529.7932,653
49,-76.028,529.8777,647
50,-73.019,529.9622,655
51,-70.011,530.0467,658
52,-67.004,530.1312,655
53,-63.998,530.2157,649
54,-60.993,530.3002,657
55,-57.990,530.3847,656
56,-54.987,530.4691,653
57,-51.986,530.5536,648
58,-48.986,530.6381,653
59,-45.988,530.7225,652
60,-42.990,530.8070,647
61,-39.994,530.8914,655
62,-36.998,530.9758,650
63,-34.004,531.0603,661
64,-31.011,531.1447,659
65,-28.020,531.2291,653
66,-25.029,531.3135,663
67,-22.040,531.3979,653
68,-19.051,531.4823,653
69,-16.064,531.5667,660
70,-13.078,531.6511,648
71,-10.094,531.7355,661
72,-7.110,531.8198,667
73,-4.128,531.9042,659
74,-1.146,531.9886,650
75,1.834,532.0729,650
76,4.813,532.1573,644
77,7.790,532.2416,652
78,10.767,532.3259,654
79,13.742,532.4103,651
80,16.717,532.4946,659
81,19.690,532.5789,658
82,22.662,532.6632,649
83,25.632,532.7475,656
84,28.602,532.8318,656
85,31.570,532.9161,662
86,34.538,533.0004,654
87,37.504,533.0847,654
88,40.469,533.1689,652
89,43.433,533.2532,645
90,46.395,533.3375,652
91,49.357,533.4217,651
92,52.317,533.5060,645
93,55.276,533.5902,643
94,58.234,533.6744,658
95,61.191,533.7587,653
96,64.147,533.8429,649
97,67.102,533.9271,652
98,70.055,534.0113,657
99,73.007,534.0955,650
100,75.958,534.1797,657
101,78.908,534.2639,650
102,81.857,534.3481,660
103,84.805,534.4323,672
104,87.752,534.5164,652
105,90.697,534.6006,651
106,93.641,534.6847,661
107,96.584,534.7689,653
108,99.526,534.8530,653
109,102.467,534.9372,656
110,105.407,535.0213,658
111,108.345,535.1054,661
112,111.283,535.1896,659
113,114.219,535.2737,652
114,117.154,535.3578,652
115,120.088,535.4419,661
116,123.021,535.5260,652
117,125.952,535.6101,658
118,128.883,535.6942,649
119,131.812,535.7782,648
120,134.740,535.8623,652
121,137.667,535.9464,655
122,140.593,536.0304,660
123,143.518,536.1145,659
124,146.442,536.1985,645
125,149.364,536.2826,649
126,152.286,536.3666,655
127,155.206,536.4506,652
128,158.125,536.5346,657
129,161.043,536.6187,656
130,163.960,536.7027,656
131,166.876,536.7867,654
132,169.790,536.8707,658
133,172.704,536.9546,658
134,175.616,537.0386,650
135,178.527,537.1226,657
136,181.437,537.2066,658
137,184.346,537.2905,658
138,187.254,537.3745,656
139,190.161,537.4584,657
140,193.066,537.5424,652
141,195.971,537.6263,656
142,198.874,537.7103,656
143,201.776,537.7942,650
144,204.677,537.8781,652
145,207.577,537.9620,654
146,210.476,538.0459,647
147,213.374,538.1298,662
148,216.270,538.2137,657
149,219.165,538.2976,650
150,222.060,538.3815,656
151,224.953,538.4653,650
152,227.845,538.5492,656
153,230.736,538.6331,651
154,233.626,538.7169,656
155,236.514,538.8008,658
156,239.402,538.8846,658
157,242.288,538.9684,659
158,245.174,539.0523,651
159,248.058,539.1361,648
160,250.941,539.2199,652
161,253.823,539.3037,661
162,256.704,539.3875,655
163,259.583,539.4713,659
164,262.462,539.5551,654
165,265.340,539.6389,652
166,268.216,539.7227,656
167,271.091,539.8064,651
168,273.965,539.8902,657
169,276.838,539.9739,656
170,279.710,540.0577,655
171,282.581,540.1414,657
172,285.451,540.2252,654
173,288.319,540.3089,657
174,291.187,540.3926,652
175,294.053,540.4763,651
176,296.918,540.5601,651
177,299.783,540.6438,647
178,302.646,540.7275,651
179,305.508,540.8112,666
180,308.368,540.8948,657
181,311.228,540.9785,659
182,314.087,541.0622,652
183,316.944,541.1459,653
184,319.801,541.2295,654
185,322.656,541.3132,652
186,325.510,541.3968,655
187,328.363,541.4805,656
188,331.215,541.5641,670
189,334.066,541.6477,654
190,336.916,541.7313,652
191,339.764,541.8149,654
192,342.612,541.8986,651
193,345.458,541.9822,660
194,348.304,542.0657,654
