# laser_power_pct,40
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,667
1,-221.874,525.8142,666
2,-218.808,525.8990,669
3,-215.742,525.9838,664
4,-212.678,526.0686,661
5,-209.615,526.1534,661
6,-206.553,526.2381,667
7,-203.493,526.3229,665
8,-200.433,526.4077,662
9,-197.375,526.4924,663
10,-194.318,526.5772,680
11,-191.263,526.6619,669
12,-188.208,526.7467,662
13,-185.155,526.8314,671
14,-182.103,526.9161,666
15,-179.052,527.0008,656
16,-176.002,527.0855,664
17,-172.953,527.1703,667
18,-169.906,527.2550,661
19,-166.860,527.3397,664
20,-163.815,527.4243,659
21,-160.771,527.5090,662
22,-157.728,527.5937,663
23,-154.687,527.6784,663
24,-151.647,527.7630,666
25,-148.608,527.8477,664
26,-145.570,527.9324,651
27,-142.533,528.0170,667
28,-139.498,528.1017,662
29,-136.464,528.1863,667
30,-133.431,528.2709,673
31,-130.399,528.3555,671
32,-127.368,528.4402,665
33,-124.339,528.5248,664
34,-121.310,528.6094,660
35,-118.283,528.6940,666
36,-115.257,528.7786,669
37,-112.233,528.8632,678
38,-109.209,528.9477,661
39,-106.187,529.0323,660
40,-103.166,529.1169,666
41,-100.146,529.2014,673
42,-97.127,529.2860,672
43,-94.109,529.3705,665
44,-91.093,529.4551,672
45,-88.077,529.5396,660
46,-85.063,529.6242,673
47,-82.050,529.7087,664
48,-79.039,529.7932,663
49,-76.028,529.8777,657
50,-73.019,529.9622,662
51,-70.011,530.0467,661
52,-67.004,530.1312,658
53,-63.998,530.2157,657
54,-60.993,530.3002,657
55,-57.990,530.3847,659
56,-54.987,530.4691,662
57,-51.986,530.5536,659
58,-48.986,530.6381,662
59,-45.988,530.7225,659
60,-42.990,530.8070,664
61,-39.994,530.8914,665
62,-36.998,530.9758,670
63,-34.004,531.0603,672
64,-31.011,531.1447,681
65,-28.020,531.2291,679
66,-25.029,531.3135,699
67,-22.040,531.3979,703
68,-19.051,531.4823,680
69,-16.064,531.5667,662
70,-13.078,531.6511,669
71,-10.094,531.7355,667
72,-7.110,531.8198,680
73,-4.128,531.9042,665
74,-1.146,531.9886,663
75,1.834,532.0729,659
