# laser_power_pct,20
# exposure_time,2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,688
1,-221.874,525.8142,680
2,-218.808,525.8990,682
3,-215.742,525.9838,691
4,-212.678,526.0686,695
5,-209.615,526.1534,685
6,-206.553,526.2381,680
7,-203.493,526.3229,683
8,-200.433,526.4077,682
9,-197.375,526.4924,681
10,-194.318,526.5772,694
11,-191.263,526.6619,695
12,-188.208,526.7467,685
13,-185.155,526.8314,682
14,-182.103,526.9161,681
15,-179.052,527.0008,695
16,-176.002,527.0855,680
17,-172.953,527.1703,687
18,-169.906,527.2550,685
19,-166.860,527.3397,681
20,-163.815,527.4243,679
21,-160.771,527.5090,679
22,-157.728,527.5937,687
23,-154.687,527.6784,690
24,-151.647,527.7630,688
25,-148.608,527.8477,688
26,-145.570,527.9324,687
27,-142.533,528.0170,682
28,-139.498,528.1017,688
29,-136.464,528.1863,690
30,-133.431,528.2709,678
31,-130.399,528.3555,688
32,-127.368,528.4402,691
33,-124.339,528.5248,678
34,-121.310,528.6094,685
35,-118.283,528.6940,688
36,-115.257,528.7786,686
37,-112.233,528.8632,680
38,-109.209,528.9477,689
39,-106.187,529.0323,682
40,-103.166,529.1169,687
41,-100.146,529.2014,683
42,-97.127,529.2860,683
43,-94.109,529.3705,685
44,-91.093,529.4551,674
45,-88.077,529.5396,687
46,-85.063,529.6242,682
47,-82.050,529.7087,684
48,-79.039,529.7932,677
49,-76.028,529.8777,687
50,-73.019,529.9622,685
51,-70.011,530.0467,679
52,-67.004,530.1312,682
53,-63.998,530.2157,691
54,-60.993,530.3002,678
55,-57.990,530.3847,676
56,-54.987,530.4691,682
57,-51.986,530.5536,681
58,-48.986,530.6381,683
59,-45.988,530.7225,687
60,-42.990,530.8070,685
61,-39.994,530.8914,687
62,-36.998,530.9758,687
63,-34.004,531.0603,686
64,-31.011,531.1447,707
65,-28.020,531.2291,699
66,-25.029,531.3135,713
67,-22.040,531.3979,715
68,-19.051,531.4823,713
69,-16.064,531.5667,695
70,-13.078,531.6511,692
71,-10.094,531.7355,692
72,-7.110,531.8198,697
73,-4.128,531.9042,679
74,-1.146,531.9886,694
75,1.834,532.0729,686
76,4.813,532.1573,695
77,7.790,532.2416,687
78,10.767,532.3259,699
79,13.742,532.4103,690
80,16.717,532.4946,697
81,19.690,532.5789,676
82,22.662,532.6632,684
83,25.632,532.7475,680
84,28.602,532.8318,683
85,31.570,532.9161,691
86,34.538,533.0004,683
87,37.504,533.0847,685
88,40.469,533.1689,683
89,43.433,533.2532,676
90,46.395,533.3375,684
91,49.357,533.4217,676
92,52.317,533.5060,683
93,55.276,533.5902,690
94,58.234,533.6744,693
95,61.191,533.7587,690
96,64.147,533.8429,672
97,67.102,533.9271,682
98,70.055,534.0113,700
99,73.007,534.0955,703
100,75.958,534.1797,706
101,78.908,534.2639,703
102,81.857,534.3481,706
103,84.805,534.4323,729
104,87.752,534.5164,737
105,90.697,534.6006,709
106,93.641,534.6847,707
107,96.584,534.7689,707
108,99.526,534.8530,698
109,102.467,534.9372,710
110,105.407,535.0213,707
111,108.345,535.1054,714
112,111.283,535.1896,707
113,114.219,535.2737,692
114,117.154,535.3578,705
115,120.088,535.4419,712
116,123.021,535.5260,700
117,125.952,535.6101,703
118,128.883,535.6942,696
119,131.812,535.7782,707
120,134.740,535.8623,689
121,137.667,535.9464,704
122,140.593,536.0304,704
123,143.518,536.1145,708
124,146.442,536.1985,705
125,149.364,536.2826,697
126,152.286,536.3666,692
127,155.206,536.4506,698
128,158.125,536.5346,718
129,161.043,536.6187,710
130,163.960,536.7027,701
131,166.876,536.7867,692
132,169.790,536.8707,706
133,172.704,536.9546,699
134,175.616,537.0386,706
135,178.527,537.1226,704
136,181.437,537.2066,699
137,184.346,537.2905,711
138,187.254,537.3745,693
139,190.161,537.4584,688
140,193.066,537.5424,702
141,195.971,537.6263,709
142,198.874,537.7103,715
143,201.776,537.7942,702
144,204.677,537.8781,703
145,207.577,537.9620,694
146,210.476,538.0459,698
147,213.374,538.1298,709
148,216.270,538.2137,703
149,219.165,538.2976,701
150,222.060,538.3815,688
151,224.953,538.4653,698
152,227.845,538.5492,700
153,230.736,538.6331,700
154,233.626,538.7169,695
155,236.514,538.8008,691
156,239.402,538.8846,691
157,242.288,538.9684,716
158,245.174,539.0523,696
159,248.058,539.1361,696
160,250.941,539.2199,695
161,253.823,539.3037,714
162,256.704,539.3875,702
163,259.583,539.4713,694
164,262.462,539.5551,692
165,265.340,539.6389,708
166,268.216,539.7227,692
167,271.091,539.8064,697
168,273.965,539.8902,708
169,276.838,539.9739,697
170,279.710,540.0577,688
