# laser_power_pct,10
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,650
1,-221.874,525.8142,656
2,-218.808,525.8990,660
3,-215.742,525.9838,657
4,-212.678,526.0686,648
5,-209.615,526.1534,651
6,-206.553,526.2381,653
7,-203.493,526.3229,649
8,-200.433,526.4077,651
9,-197.375,526.4924,646
10,-194.318,526.5772,670
11,-191.263,526.6619,667
12,-188.208,526.7467,647
13,-185.155,526.8314,652
14,-182.103,526.9161,649
15,-179.052,527.0008,660
16,-176.002,527.0855,654
17,-172.953,527.1703,649
18,-169.906,527.2550,655
19,-166.860,527.3397,657
20,-163.815,527.4243,643
21,-160.771,527.5090,652
22,-157.728,527.5937,652
23,-154.687,527.6784,653
24,-151.647,527.7630,653
25,-148.608,527.8477,660
26,-145.570,527.9324,653
27,-142.533,528.0170,656
28,-139.498,528.1017,654
29,-136.464,528.1863,660
30,-133.431,528.2709,653
31,-130.399,528.3555,651
32,-127.368,528.4402,656
33,-124.339,528.5248,649
34,-121.310,528.6094,654
35,-118.283,528.6940,646
36,-115.257,528.7786,657
37,-112.233,528.8632,651
38,-109.209,528.9477,652
39,-106.187,529.0323,646
40,-103.166,529.1169,649
41,-100.146,529.2014,654
42,-97.127,529.2860,649
43,-94.109,529.3705,651
44,-91.093,529.4551,647
45,-88.077,529.5396,650
46,-85.063,529.6242,658
47,-82.050,529.7087,657
48,-79.039,529.7932,649
49,-76.028,529.8777,652
50,-73.019,529.9622,651
51,-70.011,530.0467,651
52,-67.004,530.1312,654
53,-63.998,530.2157,660
54,-60.993,530.3002,652
55,-57.990,530.3847,652
56,-54.987,530.4691,657
57,-51.986,530.5536,651
58,-48.986,530.6381,654
59,-45.988,530.7225,653
60,-42.990,530.8070,654
61,-39.994,530.8914,661
62,-36.998,530.9758,653
63,-34.004,531.0603,657
64,-31.011,531.1447,664
65,-28.020,531.2291,650
66,-25.029,531.3135,654
67,-22.040,531.3979,655
68,-19.051,531.4823,659
69,-16.064,531.5667,652
70,-13.078,531.6511,652
71,-10.094,531.7355,657
72,-7.110,531.8198,673
73,-4.128,531.9042,655
74,-1.146,531.9886,652
75,1.834,532.0729,656
76,4.813,532.1573,645
77,7.790,532.2416,656
78,10.767,532.3259,661
79,13.742,532.4103,651
80,16.717,532.4946,666
81,19.690,532.5789,650
82,22.662,532.6632,651
83,25.632,532.7475,662
84,28.602,532.8318,650
85,31.570,532.9161,657
86,34.538,533.0004,663
87,37.504,533.0847,655
88,40.469,533.1689,649
89,43.433,533.2532,651
90,46.395,533.3375,654
91,49.357,533.4217,651
92,52.317,533.5060,660
93,55.276,533.5902,653
94,58.234,533.6744,650
95,61.191,533.7587,656
96,64.147,533.8429,651
97,67.102,533.9271,656
98,70.055,534.0113,661
99,73.007,534.0955,653
100,75.958,534.1797,656
101,78.908,534.2639,657
102,81.857,534.3481,655
103,84.805,534.4323,661
104,87.752,534.5164,662
105,90.697,534.6006,655
106,93.641,534.6847,657
107,96.584,534.7689,654
108,99.526,534.8530,654
109,102.467,534.9372,656
110,105.407,535.0213,659
111,108.345,535.1054,658
112,111.283,535.1896,653
113,114.219,535.2737,651
114,117.154,535.3578,660
115,120.088,535.4419,659
116,123.021,535.5260,654
117,125.952,535.6101,647
118,128.883,535.6942,657
119,131.812,535.7782,655
120,134.740,535.8623,655
121,137.667,535.9464,659
122,140.593,536.0304,664
123,143.518,536.1145,650
124,146.442,536.1985,646
125,149.364,536.2826,653
126,152.286,536.3666,657
127,155.206,536.4506,658
128,158.125,536.5346,656
129,161.043,536.6187,658
130,163.960,536.7027,653
131,166.876,536.7867,655
132,169.790,536.8707,659
133,172.704,536.9546,661
134,175.616,537.0386,655
135,178.527,537.1226,657
136,181.437,537.2066,652
137,184.346,537.2905,660
138,187.254,537.3745,648
139,190.161,537.4584,656
140,193.066,537.5424,651
141,195.971,537.6263,664
142,198.874,537.7103,653
143,201.776,537.7942,652
144,204.677,537.8781,656
145,207.577,537.9620,651
146,210.476,538.0459,651
147,213.374,538.1298,658
148,216.270,538.2137,654
149,219.165,538.2976,658
150,222.060,538.3815,655
151,224.953,538.4653,649
152,227.845,538.5492,655
153,230.736,538.6331,657
154,233.626,538.7169,663
155,236.514,538.8008,654
156,239.402,538.8846,656
157,242.288,538.9684,653
158,245.174,539.0523,653
159,248.058,539.1361,651
160,250.941,539.2199,655
161,253.823,539.3037,655
162,256.704,539.3875,647
163,259.583,539.4713,649
164,262.462,539.5551,655
165,265.340,539.6389,654
166,268.216,539.7227,653
167,271.091,539.8064,652
168,273.965,539.8902,662
169,276.838,539.9739,651
170,279.710,540.0577,652
171,282.581,540.1414,651
172,285.451,540.2252,651
173,288.319,540.3089,659
174,291.187,540.3926,656
175,294.053,540.4763,648
176,296.918,540.5601,652
177,299.783,540.6438,651
178,302.646,540.7275,667
179,305.508,540.8112,668
180,308.368,540.8948,653
181,311.228,540.9785,659
182,314.087,541.0622,655
183,316.944,541.1459,653
184,319.801,541.2295,657
185,322.656,541.3132,648
186,325.510,541.3968,658
187,328.363,541.4805,655
188,331.215,541.5641,675
189,334.066,541.6477,664
190,336.916,541.7313,657
191,339.764,541.8149,652
192,342.612,541.8986,656
193,345.458,541.9822,666
194,348.304,542.0657,657
195,351.148,542.1493,650
196,353.991,542.2329,657
197,356.833,542.3165,660
198,359.674,542.4001,656
199,362.514,542.4836,646
