# laser_power_pct,80
# exposure_time,2
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,688
1,-221.874,525.8142,682
2,-218.808,525.8990,700
3,-215.742,525.9838,685
4,-212.678,526.0686,691
5,-209.615,526.1534,687
6,-206.553,526.2381,686
7,-203.493,526.3229,697
8,-200.433,526.4077,692
9,-197.375,526.4924,689
10,-194.318,526.5772,700
11,-191.263,526.6619,702
12,-188.208,526.7467,676
13,-185.155,526.8314,681
14,-182.103,526.9161,685
15,-179.052,527.0008,688
16,-176.002,527.0855,697
17,-172.953,527.1703,682
18,-169.906,527.2550,694
19,-166.860,527.3397,691
20,-163.815,527.4243,695
21,-160.771,527.5090,685
22,-157.728,527.5937,691
23,-154.687,527.6784,695
24,-151.647,527.7630,686
25,-148.608,527.8477,684
26,-145.570,527.9324,691
27,-142.533,528.0170,692
28,-139.498,528.1017,695
29,-136.464,528.1863,691
30,-133.431,528.2709,691
31,-130.399,528.3555,701
32,-127.368,528.4402,698
33,-124.339,528.5248,690
34,-121.310,528.6094,677
35,-118.283,528.6940,681
36,-115.257,528.7786,685
37,-112.233,528.8632,698
38,-109.209,528.9477,688
39,-106.187,529.0323,687
40,-103.166,529.1169,689
41,-100.146,529.2014,697
42,-97.127,529.2860,695
43,-94.109,529.3705,687
44,-91.093,529.4551,691
45,-88.077,529.5396,680
46,-85.063,529.6242,701
47,-82.050,529.7087,698
48,-79.039,529.7932,682
49,-76.028,529.8777,691
50,-73.019,529.9622,691
51,-70.011,530.0467,687
52,-67.004,530.1312,686
53,-63.998,530.2157,686
54,-60.993,530.3002,686
55,-57.990,530.3847,688
56,-54.987,530.4691,696
57,-51.986,530.5536,684
58,-48.986,530.6381,683
59,-45.988,530.7225,690
60,-42.990,530.8070,691
61,-39.994,530.8914,698
62,-36.998,530.9758,688
63,-34.004,531.0603,709
64,-31.011,531.1447,700
65,-28.020,531.2291,726
66,-25.029,531.3135,793
67,-22.040,531.3979,809
68,-19.051,531.4823,735
69,-16.064,531.5667,689
70,-13.078,531.6511,704
71,-10.094,531.7355,687
72,-7.110,531.8198,705
73,-4.128,531.9042,695
74,-1.146,531.9886,687
75,1.834,532.0729,687
76,4.813,532.1573,682
77,7.790,532.2416,679
78,10.767,532.3259,691
79,13.742,532.4103,687
80,16.717,532.4946,703
81,19.690,532.5789,684
82,22.662,532.6632,687
83,25.632,532.7475,696
84,28.602,532.8318,683
85,31.570,532.9161,698
86,34.538,533.0004,696
87,37.504,533.0847,681
88,40.469,533.1689,689
89,43.433,533.2532,697
90,46.395,533.3375,681
91,49.357,533.4217,686
92,52.317,533.5060,682
93,55.276,533.5902,691
94,58.234,533.6744,692
95,61.191,533.7587,703
96,64.147,533.8429,698
97,67.102,533.9271,714
98,70.055,534.0113,732
99,73.007,534.0955,748
100,75.958,534.1797,766
101,78.908,534.2639,785
102,81.857,534.3481,783
103,84.805,534.4323,832
104,87.752,534.5164,806
105,90.697,534.6006,763
106,93.641,534.6847,784
107,96.584,534.7689,781
108,99.526,534.8530,779
109,102.467,534.9372,788
110,105.407,535.0213,777
111,108.345,535.1054,780
112,111.283,535.1896,766
113,114.219,535.2737,763
114,117.154,535.3578,780
115,120.088,535.4419,772
116,123.021,535.5260,748
117,125.952,535.6101,750
118,128.883,535.6942,758
119,131.812,535.7782,751
120,134.740,535.8623,750
121,137.667,535.9464,756
122,140.593,536.0304,755
123,143.518,536.1145,737
124,146.442,536.1985,748
125,149.364,536.2826,753
126,152.286,536.3666,754
127,155.206,536.4506,752
128,158.125,536.5346,738
129,161.043,536.6187,735
130,163.960,536.7027,746
131,166.876,536.7867,727
132,169.790,536.8707,748
133,172.704,536.9546,743
134,175.616,537.0386,750
135,178.527,537.1226,739
136,181.437,537.2066,744
137,184.346,537.2905,736
138,187.254,537.3745,731
139,190.161,537.4584,735
140,193.066,537.5424,741
141,195.971,537.6263,736
142,198.874,537.7103,736
143,201.776,537.7942,740
144,204.677,537.8781,752
145,207.577,537.9620,723
146,210.476,538.0459,738
147,213.374,538.1298,751
148,216.270,538.2137,744
149,219.165,538.2976,744
150,222.060,538.3815,741
151,224.953,538.4653,733
152,227.845,538.5492,734
153,230.736,538.6331,733
154,233.626,538.7169,731
155,236.514,538.8008,743
156,239.402,538.8846,729
157,242.288,538.9684,751
158,245.174,539.0523,737
159,248.058,539.1361,737
160,250.941,539.2199,741
161,253.823,539.3037,741
162,256.704,539.3875,733
163,259.583,539.4713,729
164,262.462,539.5551,747
165,265.340,539.6389,734
166,268.216,539.7227,724
167,271.091,539.8064,720
168,273.965,539.8902,741
169,276.838,539.9739,727
170,279.710,540.0577,730
171,282.581,540.1414,739
172,285.451,540.2252,734
173,288.319,540.3089,748
174,291.187,540.3926,725
175,294.053,540.4763,737
176,296.918,540.5601,723
177,299.783,540.6438,729
178,302.646,540.7275,727
179,305.508,540.8112,746
180,308.368,540.8948,755
181,311.228,540.9785,732
182,314.087,541.0622,760
183,316.944,541.1459,741
184,319.801,541.2295,749
185,322.656,541.3132,739
186,325.510,541.3968,724
187,328.363,541.4805,744
188,331.215,541.5641,749
189,334.066,541.6477,754
190,336.916,541.7313,733
191,339.764,541.8149,739
192,342.612,541.8986,734
193,345.458,541.9822,741
194,348.304,542.0657,731
195,351.148,542.1493,747
196,353.991,542.2329,727
197,356.833,542.3165,720
198,359.674,542.4001,731
199,362.514,542.4836,734
200,365.353,542.5672,736
201,368.191,542.6507,723
202,371.027,542.7343,725
203,373.863,542.8178,731
204,376.697,542.9013,744
205,379.530,542.9848,735
206,382.362,543.0684,729
207,385.194,543.1519,737
208,388.024,543.2354,741
209,390.853,543.3189,727
210,393.680,543.4024,728
211,396.507,543.4858,731
212,399.333,543.5693,738
213,402.157,543.6528,739
214,404.981,543.7362,736
215,407.803,543.8197,748
216,410.624,543.9032,739
217,413.445,543.9866,721
218,416.264,544.0700,742
219,419.082,544.1535,731
220,421.899,544.2369,736
