# laser_power_pct,15
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,670
1,-221.874,525.8142,675
2,-218.808,525.8990,670
3,-215.742,525.9838,670
4,-212.678,526.0686,667
5,-209.615,526.1534,678
6,-206.553,526.2381,666
7,-203.493,526.3229,671
8,-200.433,526.4077,670
9,-197.375,526.4924,668
10,-194.318,526.5772,677
11,-191.263,526.6619,669
12,-188.208,526.7467,667
13,-185.155,526.8314,671
14,-182.103,526.9161,663
15,-179.052,527.0008,665
16,-176.002,527.0855,673
17,-172.953,527.1703,667
18,-169.906,527.2550,665
19,-166.860,527.3397,667
20,-163.815,527.4243,667
21,-160.771,527.5090,663
22,-157.728,527.5937,665
23,-154.687,527.6784,664
24,-151.647,527.7630,667
25,-148.608,527.8477,663
26,-145.570,527.9324,672
27,-142.533,528.0170,665
28,-139.498,528.1017,669
29,-136.464,528.1863,676
30,-133.431,528.2709,677
31,-130.399,528.3555,673
32,-127.368,528.4402,663
33,-124.339,528.5248,670
34,-121.310,528.6094,663
35,-118.283,528.6940,664
36,-115.257,528.7786,666
37,-112.233,528.8632,676
38,-109.209,528.9477,663
39,-106.187,529.0323,659
40,-103.166,529.1169,669
41,-100.146,529.2014,664
42,-97.127,529.2860,664
43,-94.109,529.3705,667
44,-91.093,529.4551,671
45,-88.077,529.5396,668
46,-85.063,529.6242,678
47,-82.050,529.7087,672
48,-79.039,529.7932,677
49,-76.028,529.8777,668
50,-73.019,529.9622,666
51,-70.011,530.0467,670
52,-67.004,530.1312,666
53,-63.998,530.2157,665
54,-60.993,530.3002,670
55,-57.990,530.3847,670
56,-54.987,530.4691,669
57,-51.986,530.5536,671
58,-48.986,530.6381,664
59,-45.988,530.7225,666
60,-42.990,530.8070,664
61,-39.994,530.8914,667
62,-36.998,530.9758,677
63,-34.004,531.0603,671
64,-31.011,531.1447,672
65,-28.020,531.2291,671
66,-25.029,531.3135,690
67,-22.040,531.3979,685
68,-19.051,531.4823,679
69,-16.064,531.5667,669
70,-13.078,531.6511,673
71,-10.094,531.7355,669
72,-7.110,531.8198,677
73,-4.128,531.9042,668
74,-1.146,531.9886,663
75,1.834,532.0729,671
76,4.813,532.1573,663
77,7.790,532.2416,665
78,10.767,532.3259,670
79,13.742,532.4103,663
80,16.717,532.4946,678
81,19.690,532.5789,669
82,22.662,532.6632,663
83,25.632,532.7475,671
84,28.602,532.8318,667
85,31.570,532.9161,670
86,34.538,533.0004,676
87,37.504,533.0847,663
88,40.469,533.1689,663
89,43.433,533.2532,664
90,46.395,533.3375,668
91,49.357,533.4217,671
92,52.317,533.5060,675
93,55.276,533.5902,666
94,58.234,533.6744,662
95,61.191,533.7587,670
96,64.147,533.8429,671
97,67.102,533.9271,671
98,70.055,534.0113,683
99,73.007,534.0955,675
100,75.958,534.1797,682
101,78.908,534.2639,685
102,81.857,534.3481,680
103,84.805,534.4323,692
104,87.752,534.5164,694
105,90.697,534.6006,683
106,93.641,534.6847,696
107,96.584,534.7689,693
108,99.526,534.8530,702
109,102.467,534.9372,692
110,105.407,535.0213,687
111,108.345,535.1054,707
112,111.283,535.1896,688
113,114.219,535.2737,691
114,117.154,535.3578,683
115,120.088,535.4419,691
116,123.021,535.5260,687
117,125.952,535.6101,680
118,128.883,535.6942,689
119,131.812,535.7782,684
120,134.740,535.8623,694
121,137.667,535.9464,688
122,140.593,536.0304,695
123,143.518,536.1145,685
124,146.442,536.1985,687
125,149.364,536.2826,690
126,152.286,536.3666,680
127,155.206,536.4506,677
128,158.125,536.5346,690
129,161.043,536.6187,690
130,163.960,536.7027,692
131,166.876,536.7867,683
132,169.790,536.8707,690
133,172.704,536.9546,689
134,175.616,537.0386,692
135,178.527,537.1226,695
136,181.437,537.2066,687
137,184.346,537.2905,683
138,187.254,537.3745,683
139,190.161,537.4584,686
140,193.066,537.5424,684
141,195.971,537.6263,691
142,198.874,537.7103,681
143,201.776,537.7942,689
144,204.677,537.8781,689
145,207.577,537.9620,682
146,210.476,538.0459,696
147,213.374,538.1298,701
148,216.270,538.2137,683
149,219.165,538.2976,691
150,222.060,538.3815,684
151,224.953,538.4653,695
152,227.845,538.5492,681
153,230.736,538.6331,686
154,233.626,538.7169,684
155,236.514,538.8008,686
156,239.402,538.8846,693
157,242.288,538.9684,697
158,245.174,539.0523,685
159,248.058,539.1361,685
160,250.941,539.2199,690
161,253.823,539.3037,696
162,256.704,539.3875,679
163,259.583,539.4713,695
164,262.462,539.5551,688
165,265.340,539.6389,673
166,268.216,539.7227,698
167,271.091,539.8064,687
168,273.965,539.8902,696
169,276.838,539.9739,676
170,279.710,540.0577,694
171,282.581,540.1414,690
172,285.451,540.2252,697
173,288.319,540.3089,689
174,291.187,540.3926,688
175,294.053,540.4763,684
176,296.918,540.5601,696
177,299.783,540.6438,683
178,302.646,540.7275,689
179,305.508,540.8112,703
180,308.368,540.8948,691
181,311.228,540.9785,697
182,314.087,541.0622,688
183,316.944,541.1459,688
184,319.801,541.2295,691
185,322.656,541.3132,686
186,325.510,541.3968,686
187,328.363,541.4805,678
188,331.215,541.5641,705
189,334.066,541.6477,685
190,336.916,541.7313,689
191,339.764,541.8149,688
192,342.612,541.8986,687
193,345.458,541.9822,689
194,348.304,542.0657,683
195,351.148,542.1493,679
196,353.991,542.2329,694
197,356.833,542.3165,691
198,359.674,542.4001,687
199,362.514,542.4836,682
200,365.353,542.5672,682
201,368.191,542.6507,688
202,371.027,542.7343,685
203,373.863,542.8178,691
204,376.697,542.9013,685
205,379.530,542.9848,690
206,382.362,543.0684,695
207,385.194,543.1519,691
208,388.024,543.2354,696
209,390.853,543.3189,710
210,393.680,543.4024,683
211,396.507,543.4858,697
212,399.333,543.5693,693
213,402.157,543.6528,700
214,404.981,543.7362,691
215,407.803,543.8197,690
216,410.624,543.9032,695
217,413.445,543.9866,690
218,416.264,544.0700,701
219,419.082,544.1535,692
220,421.899,544.2369,700
221,424.714,544.3203,687
222,427.529,544.4037,687
223,430.343,544.4871,687
224,433.155,544.5705,698
225,435.967,544.6539,692
226,438.777,544.7373,695
227,441.587,544.8207,693
228,444.395,544.9040,686
229,447.202,544.9874,697
230,450.008,545.0707,693
231,452.813,545.1541,695
232,455.617,545.2374,690
233,458.420,545.3208,684
234,461.222,545.4041,690
235,464.023,545.4874,686
236,466.822,545.5707,688
237,469.621,545.6541,695
238,472.418,545.7374,682
239,475.214,545.8207,687
240,478.010,545.9040,688
241,480.804,545.9872,692
242,483.597,546.0705,688
243,486.389,546.1538,698
244,489.180,546.2370,696
245,491.970,546.3203,693
246,494.759,546.4036,685
247,497.547,546.4868,696
248,500.333,546.5700,687
249,503.119,546.6533,697
250,505.904,546.7365,693
251,508.687,546.8197,697
252,511.470,546.9029,695
253,514.251,546.9861,687
254,517.031,547.0693,696
255,519.810,547.1525,697
256,522.588,547.2357,704
257,525.366,547.3189,691
258,528.142,547.4020,705
259,530.916,547.4852,694
260,533.690,547.5684,685
261,536.463,547.6515,705
262,539.235,547.7346,694
263,542.006,547.8178,692
264,544.775,547.9009,690
265,547.544,547.9840,691
266,550.311,548.0672,687
267,553.078,548.1503,686
268,555.843,548.2334,689
269,558.607,548.3165,705
270,561.370,548.3995,689
271,564.133,548.4826,691
272,566.894,548.5657,698
273,569.654,548.6488,691
274,572.413,548.7318,702
275,575.171,548.8149,687
276,577.928,548.8979,690
277,580.683,548.9810,692
278,583.438,549.0640,686
279,586.192,549.1470,691
280,588.944,549.2301,694
281,591.696,549.3131,691
282,594.447,549.3961,699
283,597.196,549.4791,696
284,599.944,549.5621,694
285,602.692,549.6451,690
286,605.438,549.7281,686
287,608.183,549.8110,684
288,610.928,549.8940,684
289,613.671,549.9770,686
290,616.413,550.0599,691
291,619.154,550.1429,685
292,621.894,550.2258,693
293,624.633,550.3087,695
294,627.371,550.3917,683
295,630.107,550.4746,694
296,632.843,550.5575,693
297,635.578,550.6404,690
298,638.312,550.7233,688
299,641.044,550.8062,692
300,643.776,550.8891,687
301,646.506,550.9720,698
302,649.236,551.0548,676
303,651.964,551.1377,691
304,654.692,551.2206,681
305,657.418,551.3034,682
306,660.144,551.3863,686
307,662.868,551.4691,686
308,665.591,551.5519,692
309,668.313,551.6347,684
310,671.034,551.7176,693
311,673.755,551.8004,701
312,676.474,551.8832,694
313,679.192,551.9660,690
314,681.909,552.0488,694
315,684.625,552.1315,682
316,687.340,552.2143,690
317,690.053,552.2971,689
318,692.766,552.3799,683
319,695.478,552.4626,686
320,698.189,552.5454,708
321,700.899,552.6281,673
322,703.607,552.7108,692
323,706.315,552.7936,693
324,709.022,552.8763,709
325,711.727,552.9590,689
326,714.432,553.0417,694
327,717.135,553.1244,693
328,719.838,553.2071,694
329,722.539,553.2898,692
330,725.240,553.3725,701
331,727.939,553.4551,690
332,730.637,553.5378,686
333,733.335,553.6205,695
334,736.031,553.7031,687
335,738.726,553.7858,692
336,741.420,553.8684,691
337,744.114,553.9510,695
338,746.806,554.0337,693
339,749.497,554.1163,699
340,752.187,554.1989,699
341,754.876,554.2815,684
342,757.564,554.3641,693
343,760.251,554.4467,691
344,762.937,554.5293,693
