# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.942,525.7294,645
1,-221.874,525.8142,649
2,-218.808,525.8990,655
3,-215.742,525.9838,653
4,-212.678,526.0686,652
5,-209.615,526.1534,647
6,-206.553,526.2381,650
7,-203.493,526.3229,651
8,-200.433,526.4077,645
9,-197.375,526.4924,654
10,-194.318,526.5772,662
11,-191.263,526.6619,653
12,-188.208,526.7467,647
13,-185.155,526.8314,640
14,-182.103,526.9161,646
15,-179.052,527.0008,645
16,-176.002,527.0855,646
17,-172.953,527.1703,644
18,-169.906,527.2550,648
19,-166.860,527.3397,644
20,-163.815,527.4243,650
21,-160.771,527.5090,652
22,-157.728,527.5937,645
23,-154.687,527.6784,654
24,-151.647,527.7630,646
25,-148.608,527.8477,647
26,-145.570,527.9324,656
27,-142.533,528.0170,650
28,-139.498,528.1017,648
29,-136.464,528.1863,650
30,-133.431,528.2709,651
31,-130.399,528.3555,649
32,-127.368,528.4402,646
33,-124.339,528.5248,649
34,-121.310,528.6094,646
35,-118.283,528.6940,654
36,-115.257,528.7786,650
37,-112.233,528.8632,650
38,-109.209,528.9477,651
39,-106.187,529.0323,645
40,-103.166,529.1169,651
41,-100.146,529.2014,649
42,-97.127,529.2860,650
43,-94.109,529.3705,644
44,-91.093,529.4551,648
45,-88.077,529.5396,647
46,-85.063,529.6242,651
47,-82.050,529.7087,652
48,-79.039,529.7932,644
49,-76.028,529.8777,652
50,-73.019,529.9622,644
51,-70.011,530.0467,646
52,-67.004,530.1312,648
53,-63.998,530.2157,645
54,-60.993,530.3002,644
55,-57.990,530.3847,651
56,-54.987,530.4691,654
57,-51.986,530.5536,647
58,-48.986,530.6381,643
59,-45.988,530.7225,645
60,-42.990,530.8070,646
61,-39.994,530.8914,644
62,-36.998,530.9758,651
63,-34.004,531.0603,653
64,-31.011,531.1447,658
65,-28.020,531.2291,652
66,-25.029,531.3135,664
67,-22.040,531.3979,654
68,-19.051,531.4823,652
69,-16.064,531.5667,652
70,-13.078,531.6511,646
71,-10.094,531.7355,651
72,-7.110,531.8198,662
73,-4.128,531.9042,653
74,-1.146,531.9886,643
75,1.834,532.0729,646
76,4.813,532.1573,648
77,7.790,532.2416,645
78,10.767,532.3259,660
79,13.742,532.4103,654
80,16.717,532.4946,667
81,19.690,532.5789,651
82,22.662,532.6632,656
83,25.632,532.7475,650
84,28.602,532.8318,645
85,31.570,532.9161,651
86,34.538,533.0004,655
87,37.504,533.0847,645
88,40.469,533.1689,646
89,43.433,533.2532,644
90,46.395,533.3375,647
91,49.357,533.4217,645
92,52.317,533.5060,655
93,55.276,533.5902,649
94,58.234,533.6744,642
95,61.191,533.7587,647
