# laser_power_pct,20
# exposure_time,2.00001
# laser_nm,532.021
# mode,single
pixel_index,raman_shift_cm-1,wavelength_nm,intensity
0,-224.846,525.7320,108.0
1,-221.778,525.8168,109.0
2,-218.712,525.9016,107.0
3,-215.647,525.9864,107.0
4,-212.583,526.0712,108.0
5,-209.521,526.1560,109.0
6,-206.460,526.2407,109.0
7,-203.399,526.3255,108.0
8,-200.340,526.4102,107.0
9,-197.283,526.4950,106.0
10,-194.226,526.5797,108.0
11,-191.171,526.6645,108.0
12,-188.116,526.7492,109.0
13,-185.064,526.8339,109.0
14,-182.012,526.9186,108.0
15,-178.961,527.0033,109.0
16,-175.912,527.0880,110.0
17,-172.864,527.1727,107.0
18,-169.817,527.2574,108.0
19,-166.771,527.3421,107.0
20,-163.726,527.4268,107.0
21,-160.683,527.5115,107.0
22,-157.641,527.5962,108.0
23,-154.600,527.6808,108.0
24,-151.560,527.7655,107.0
25,-148.521,527.8501,109.0
26,-145.484,527.9348,108.0
27,-142.447,528.0194,111.0
28,-139.412,528.1040,110.0
29,-136.379,528.1887,111.0
30,-133.346,528.2733,109.0
31,-130.314,528.3579,109.0
32,-127.284,528.4425,107.0
33,-124.255,528.5271,106.0
34,-121.227,528.6117,109.0
35,-118.200,528.6963,108.0
36,-115.175,528.7809,109.0
37,-112.150,528.8655,106.0
38,-109.127,528.9500,107.0
39,-106.105,529.0346,107.0
40,-103.084,529.1191,111.0
41,-100.065,529.2037,107.0
42,-97.046,529.2882,108.0
43,-94.029,529.3728,107.0
44,-91.013,529.4573,109.0
45,-87.998,529.5419,108.0
46,-84.984,529.6264,111.0
47,-81.972,529.7109,110.0
48,-78.960,529.7954,107.0
49,-75.950,529.8799,108.0
50,-72.941,529.9644,108.0
51,-69.933,530.0489,110.0
52,-66.927,530.1334,110.0
53,-63.921,530.2179,107.0
54,-60.917,530.3023,110.0
55,-57.914,530.3868,108.0
56,-54.912,530.4713,107.0
57,-51.911,530.5557,109.0
58,-48.912,530.6402,109.0
59,-45.913,530.7246,107.0
60,-42.916,530.8090,106.0
61,-39.920,530.8935,111.0
62,-36.925,530.9779,110.0
63,-33.931,531.0623,108.0
64,-30.939,531.1467,111.0
65,-27.947,531.2311,110.0
66,-24.957,531.3155,111.0
67,-21.968,531.3999,109.0
68,-18.980,531.4843,108.0
69,-15.993,531.5687,108.0
70,-13.008,531.6531,108.0
71,-10.023,531.7374,111.0
72,-7.040,531.8218,109.0
73,-4.058,531.9062,105.0
74,-1.077,531.9905,107.0
75,1.903,532.0749,108.0
76,4.881,532.1592,109.0
77,7.859,532.2435,109.0
78,10.835,532.3279,110.0
79,13.810,532.4122,109.0
80,16.784,532.4965,109.0
81,19.757,532.5808,110.0
82,22.728,532.6651,110.0
83,25.699,532.7494,107.0
84,28.668,532.8337,108.0
85,31.636,532.9180,110.0
86,34.603,533.0022,110.0
87,37.569,533.0865,106.0
88,40.534,533.1708,109.0
89,43.497,533.2550,108.0
90,46.460,533.3393,112.0
91,49.421,533.4235,113.0
92,52.381,533.5078,114.0
93,55.340,533.5920,121.0
94,58.297,533.6762,130.0
95,61.254,533.7604,144.0
96,64.209,533.8447,162.0
97,67.164,533.9289,185.0
98,70.117,534.0131,214.0
99,73.069,534.0973,237.0
100,76.020,534.1814,263.0
101,78.969,534.2656,295.0
102,81.918,534.3498,298.0
103,84.865,534.4340,313.0
104,87.811,534.5181,319.0
105,90.757,534.6023,329.0
106,93.700,534.6864,316.0
107,96.643,534.7706,320.0
108,99.585,534.8547,322.0
109,102.525,534.9389,327.0
110,105.465,535.0230,324.0
111,108.403,535.1071,319.0
112,111.340,535.1912,323.0
113,114.276,535.2753,322.0
114,117.211,535.3594,318.0
115,120.144,535.4435,318.0
116,123.077,535.5276,318.0
117,126.008,535.6117,313.0
118,128.938,535.6958,325.0
119,131.868,535.7798,320.0
120,134.795,535.8639,312.0
121,137.722,535.9480,324.0
122,140.648,536.0320,320.0
123,143.572,536.1160,327.0
124,146.496,536.2001,322.0
125,149.418,536.2841,333.0
