# laser_power_pct,20
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,678
1,-221.919,525.8130,672
2,-218.852,525.8978,688
3,-215.787,525.9826,679
4,-212.722,526.0673,678
5,-209.659,526.1521,662
6,-206.597,526.2369,665
7,-203.537,526.3217,672
8,-200.477,526.4065,675
9,-197.419,526.4912,677
10,-194.362,526.5760,689
11,-191.306,526.6607,683
12,-188.251,526.7455,673
13,-185.198,526.8302,670
14,-182.145,526.9149,674
15,-179.094,526.9996,672
16,-176.044,527.0844,679
17,-172.996,527.1691,667
18,-169.948,527.2538,671
19,-166.902,527.3385,670
20,-163.857,527.4232,673
21,-160.813,527.5079,664
22,-157.770,527.5926,678
23,-154.728,527.6772,677
24,-151.688,527.7619,667
25,-148.649,527.8466,680
26,-145.611,527.9312,661
27,-142.574,528.0159,676
28,-139.539,528.1005,676
29,-136.504,528.1852,684
30,-133.471,528.2698,676
31,-130.439,528.3544,672
32,-127.408,528.4390,668
33,-124.379,528.5237,671
34,-121.350,528.6083,673
35,-118.323,528.6929,679
36,-115.297,528.7775,685
37,-112.272,528.8621,675
38,-109.248,528.9466,673
39,-106.226,529.0312,678
40,-103.204,529.1158,682
41,-100.184,529.2004,680
42,-97.165,529.2849,674
43,-94.148,529.3695,670
44,-91.131,529.4540,677
45,-88.116,529.5386,670
46,-85.101,529.6231,679
47,-82.088,529.7076,676
48,-79.076,529.7921,673
49,-76.066,529.8767,672
50,-73.056,529.9612,669
51,-70.048,530.0457,674
52,-67.041,530.1302,674
53,-64.035,530.2147,678
54,-61.030,530.2992,676
55,-58.026,530.3836,673
56,-55.024,530.4681,675
57,-52.023,530.5526,667
58,-49.023,530.6370,673
59,-46.024,530.7215,670
60,-43.026,530.8059,679
61,-40.029,530.8904,677
62,-37.034,530.9748,671
63,-34.040,531.0593,703
64,-31.047,531.1437,753
65,-28.055,531.2281,937
66,-25.064,531.3125,1113
67,-22.075,531.3969,708
68,-19.086,531.4813,686
69,-16.099,531.5657,683
70,-13.113,531.6501,673
71,-10.128,531.7345,671
72,-7.144,531.8189,681
73,-4.162,531.9032,672
74,-1.180,531.9876,676
75,1.800,532.0719,673
76,4.779,532.1563,667
77,7.757,532.2406,670
78,10.733,532.3250,681
79,13.709,532.4093,675
80,16.683,532.4936,680
81,19.657,532.5780,677
82,22.629,532.6623,673
83,25.599,532.7466,675
84,28.569,532.8309,679
85,31.538,532.9152,675
86,34.505,532.9995,676
87,37.472,533.0837,670
88,40.437,533.1680,671
89,43.401,533.2523,664
90,46.363,533.3365,670
91,49.325,533.4208,666
92,52.285,533.5050,679
93,55.245,533.5893,678
94,58.203,533.6735,671
95,61.160,533.7578,678
96,64.116,533.8420,677
97,67.071,533.9262,683
98,70.024,534.0104,687
99,72.977,534.0946,672
100,75.928,534.1788,691
101,78.878,534.2630,685
102,81.827,534.3472,680
103,84.775,534.4314,708
104,87.721,534.5156,686
105,90.667,534.5997,677
106,93.611,534.6839,682
107,96.554,534.7680,692
108,99.497,534.8522,685
109,102.437,534.9363,688
110,105.377,535.0205,685
111,108.316,535.1046,686
112,111.253,535.1887,688
113,114.190,535.2729,680
114,117.125,535.3570,690
115,120.059,535.4411,673
116,122.992,535.5252,677
117,125.924,535.6093,694
118,128.854,535.6933,673
119,131.784,535.7774,682
120,134.712,535.8615,682
121,137.639,535.9456,691
122,140.565,536.0296,684
123,143.490,536.1137,686
124,146.414,536.1977,687
125,149.337,536.2818,684
126,152.258,536.3658,685
127,155.179,536.4498,684
128,158.098,536.5339,685
129,161.016,536.6179,684
130,163.933,536.7019,671
131,166.849,536.7859,677
132,169.764,536.8699,697
133,172.677,536.9539,668
134,175.590,537.0379,681
135,178.501,537.1218,686
136,181.411,537.2058,689
137,184.320,537.2898,687
138,187.228,537.3737,684
139,190.135,537.4577,687
140,193.040,537.5416,683
141,195.945,537.6256,701
142,198.848,537.7095,674
143,201.751,537.7934,684
144,204.652,537.8774,681
145,207.552,537.9613,676
146,210.451,538.0452,684
147,213.349,538.1291,694
148,216.245,538.2130,687
149,219.141,538.2969,681
150,222.035,538.3807,687
151,224.928,538.4646,693
152,227.821,538.5485,683
153,230.712,538.6324,690
154,233.601,538.7162,694
155,236.490,538.8001,690
156,239.378,538.8839,692
157,242.264,538.9677,690
158,245.150,539.0516,687
159,248.034,539.1354,682
160,250.917,539.2192,685
161,253.799,539.3030,695
162,256.680,539.3868,694
163,259.560,539.4706,697
164,262.439,539.5544,693
165,265.317,539.6382,698
166,268.193,539.7220,701
167,271.068,539.8058,696
168,273.943,539.8895,693
169,276.816,539.9733,685
170,279.688,540.0570,684
171,282.559,540.1408,714
172,285.429,540.2245,701
173,288.297,540.3083,711
174,291.165,540.3920,694
175,294.031,540.4757,694
176,296.897,540.5594,693
177,299.761,540.6431,685
178,302.624,540.7268,691
179,305.486,540.8105,705
180,308.347,540.8942,693
181,311.207,540.9779,705
182,314.065,541.0616,690
183,316.923,541.1452,703
184,319.780,541.2289,690
185,322.635,541.3126,695
186,325.489,541.3962,682
187,328.342,541.4798,696
188,331.194,541.5635,704
189,334.045,541.6471,699
190,336.895,541.7307,688
191,339.744,541.8143,685
192,342.592,541.8980,685
193,345.438,541.9816,687
194,348.284,542.0652,684
195,351.128,542.1487,687
196,353.971,542.2323,681
197,356.814,542.3159,688
198,359.655,542.3995,686
199,362.495,542.4830,677
200,365.334,542.5666,692
201,368.171,542.6502,693
202,371.008,542.7337,682
203,373.844,542.8172,678
204,376.678,542.9008,691
205,379.511,542.9843,685
206,382.344,543.0678,679
207,385.175,543.1513,691
208,388.005,543.2348,691
209,390.834,543.3183,694
210,393.662,543.4018,693
211,396.489,543.4853,688
212,399.315,543.5688,680
213,402.139,543.6522,685
214,404.963,543.7357,673
215,407.785,543.8192,687
216,410.607,543.9026,686
217,413.427,543.9861,679
218,416.246,544.0695,692
219,419.064,544.1529,689
220,421.881,544.2364,681
221,424.697,544.3198,686
222,427.512,544.4032,675
223,430.326,544.4866,696
224,433.138,544.5700,679
225,435.950,544.6534,683
226,438.761,544.7368,681
227,441.570,544.8202,674
228,444.378,544.9035,685
229,447.186,544.9869,678
230,449.992,545.0703,682
231,452.797,545.1536,688
232,455.601,545.2370,684
233,458.404,545.3203,673
234,461.206,545.4036,680
235,464.006,545.4870,682
236,466.806,545.5703,686
237,469.605,545.6536,680
238,472.402,545.7369,685
239,475.199,545.8202,690
240,477.994,545.9035,690
241,480.788,545.9868,691
242,483.582,546.0701,682
243,486.374,546.1533,688
244,489.165,546.2366,702
245,491.955,546.3198,699
246,494.744,546.4031,713
247,497.532,546.4863,759
248,500.319,546.5696,797
249,503.104,546.6528,933
250,505.889,546.7360,1278
251,508.672,546.8193,1787
252,511.455,546.9025,1720
253,514.236,546.9857,1042
254,517.017,547.0689,818
255,519.796,547.1521,757
256,522.574,547.2353,707
257,525.351,547.3184,709
258,528.128,547.4016,685
259,530.903,547.4848,691
260,533.676,547.5679,688
261,536.449,547.6511,693
262,539.221,547.7342,687
263,541.992,547.8174,696
264,544.762,547.9005,686
265,547.530,547.9836,687
266,550.298,548.0667,688
267,553.064,548.1499,687
268,555.830,548.2330,686
269,558.594,548.3161,693
270,561.357,548.3992,682
271,564.120,548.4822,673
272,566.881,548.5653,684
273,569.641,548.6484,679
274,572.400,548.7315,690
275,575.158,548.8145,676
276,577.915,548.8976,681
277,580.671,548.9806,679
278,583.426,549.0636,679
279,586.179,549.1467,682
280,588.932,549.2297,681
281,591.684,549.3127,684
282,594.434,549.3957,682
283,597.184,549.4787,684
284,599.932,549.5617,683
285,602.680,549.6447,679
286,605.426,549.7277,686
287,608.172,549.8107,679
288,610.916,549.8936,679
289,613.659,549.9766,682
290,616.401,550.0596,690
291,619.142,550.1425,682
292,621.882,550.2255,688
293,624.621,550.3084,680
294,627.359,550.3913,677
295,630.096,550.4742,682
296,632.832,550.5572,691
297,635.567,550.6401,680
298,638.301,550.7230,674
299,641.034,550.8059,680
300,643.765,550.8888,687
301,646.496,550.9716,689
302,649.225,551.0545,669
303,651.954,551.1374,675
304,654.681,551.2202,680
305,657.408,551.3031,685
306,660.133,551.3859,683
307,662.858,551.4688,699
308,665.581,551.5516,692
309,668.303,551.6344,686
310,671.024,551.7173,690
311,673.745,551.8001,689
312,676.464,551.8829,678
313,679.182,551.9657,685
314,681.899,552.0485,686
315,684.615,552.1313,673
316,687.330,552.2140,677
317,690.044,552.2968,676
318,692.757,552.3796,682
319,695.469,552.4623,677
320,698.180,552.5451,687
321,700.889,552.6278,680
322,703.598,552.7106,683
323,706.306,552.7933,680
324,709.013,552.8760,685
325,711.718,552.9587,679
326,714.423,553.0414,683
327,717.126,553.1241,687
328,719.829,553.2068,678
329,722.530,553.2895,684
330,725.231,553.3722,683
331,727.930,553.4549,681
332,730.629,553.5376,675
333,733.326,553.6202,679
334,736.023,553.7029,680
335,738.718,553.7855,680
336,741.412,553.8682,677
337,744.105,553.9508,685
338,746.798,554.0334,690
339,749.489,554.1160,694
340,752.179,554.1986,678
341,754.868,554.2813,685
342,757.556,554.3639,682
343,760.243,554.4464,680
344,762.930,554.5290,685
345,765.615,554.6116,683
346,768.299,554.6942,675
347,770.982,554.7767,687
348,773.664,554.8593,691
349,776.345,554.9419,680
350,779.025,555.0244,683
351,781.703,555.1069,673
352,784.381,555.1895,677
353,787.058,555.2720,678
354,789.734,555.3545,682
355,792.409,555.4370,689
356,795.083,555.5195,674
357,797.755,555.6020,687
358,800.427,555.6845,685
359,803.098,555.7670,686
360,805.768,555.8494,679
361,808.436,555.9319,684
362,811.104,556.0144,685
363,813.771,556.0968,675
364,816.436,556.1793,683
365,819.101,556.2617,684
366,821.765,556.3441,690
367,824.427,556.4266,676
368,827.089,556.5090,678
369,829.749,556.5914,681
370,832.409,556.6738,675
371,835.068,556.7562,674
372,837.725,556.8386,705
373,840.382,556.9210,680
374,843.037,557.0034,680
375,845.692,557.0857,680
376,848.345,557.1681,694
377,850.998,557.2504,678
378,853.649,557.3328,685
379,856.300,557.4151,687
380,858.949,557.4975,678
381,861.597,557.5798,688
