# laser_power_pct,20
# exposure_time,0.25
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,655
1,-221.919,525.8130,656
2,-218.852,525.8978,651
3,-215.787,525.9826,652
4,-212.722,526.0673,656
5,-209.659,526.1521,656
6,-206.597,526.2369,656
7,-203.537,526.3217,657
8,-200.477,526.4065,651
9,-197.419,526.4912,658
10,-194.362,526.5760,670
11,-191.306,526.6607,658
12,-188.251,526.7455,648
13,-185.198,526.8302,649
14,-182.145,526.9149,653
15,-179.094,526.9996,656
16,-176.044,527.0844,652
17,-172.996,527.1691,652
18,-169.948,527.2538,651
19,-166.902,527.3385,652
20,-163.857,527.4232,653
21,-160.813,527.5079,647
22,-157.770,527.5926,645
23,-154.728,527.6772,650
24,-151.688,527.7619,652
25,-148.649,527.8466,654
26,-145.611,527.9312,655
27,-142.574,528.0159,655
28,-139.539,528.1005,656
29,-136.504,528.1852,647
30,-133.471,528.2698,650
31,-130.439,528.3544,656
32,-127.408,528.4390,649
33,-124.379,528.5237,651
34,-121.350,528.6083,648
35,-118.323,528.6929,656
36,-115.297,528.7775,649
37,-112.272,528.8621,653
38,-109.248,528.9466,647
39,-106.226,529.0312,655
40,-103.204,529.1158,655
41,-100.184,529.2004,659
42,-97.165,529.2849,655
43,-94.148,529.3695,655
44,-91.131,529.4540,651
45,-88.116,529.5386,650
46,-85.101,529.6231,649
47,-82.088,529.7076,657
48,-79.076,529.7921,653
49,-76.066,529.8767,654
50,-73.056,529.9612,649
51,-70.048,530.0457,655
52,-67.041,530.1302,653
53,-64.035,530.2147,646
54,-61.030,530.2992,652
55,-58.026,530.3836,649
56,-55.024,530.4681,649
57,-52.023,530.5526,649
58,-49.023,530.6370,651
59,-46.024,530.7215,650
60,-43.026,530.8059,651
61,-40.029,530.8904,648
62,-37.034,530.9748,652
63,-34.040,531.0593,659
64,-31.047,531.1437,676
65,-28.055,531.2281,734
66,-25.064,531.3125,767
67,-22.075,531.3969,668
68,-19.086,531.4813,655
69,-16.099,531.5657,656
70,-13.113,531.6501,661
71,-10.128,531.7345,659
72,-7.144,531.8189,662
73,-4.162,531.9032,651
74,-1.180,531.9876,649
75,1.800,532.0719,653
76,4.779,532.1563,652
77,7.757,532.2406,647
78,10.733,532.3250,662
79,13.709,532.4093,656
80,16.683,532.4936,671
81,19.657,532.5780,654
82,22.629,532.6623,650
83,25.599,532.7466,649
84,28.569,532.8309,650
85,31.538,532.9152,655
86,34.505,532.9995,653
87,37.472,533.0837,651
88,40.437,533.1680,656
89,43.401,533.2523,653
90,46.363,533.3365,651
91,49.325,533.4208,652
92,52.285,533.5050,652
93,55.245,533.5893,639
94,58.203,533.6735,650
95,61.160,533.7578,661
96,64.116,533.8420,652
97,67.071,533.9262,661
98,70.024,534.0104,651
99,72.977,534.0946,657
100,75.928,534.1788,659
101,78.878,534.2630,656
102,81.827,534.3472,654
103,84.775,534.4314,668
104,87.721,534.5156,659
105,90.667,534.5997,659
106,93.611,534.6839,655
107,96.554,534.7680,655
108,99.497,534.8522,656
109,102.437,534.9363,654
110,105.377,535.0205,658
111,108.316,535.1046,651
112,111.253,535.1887,654
113,114.190,535.2729,649
114,117.125,535.3570,666
115,120.059,535.4411,656
116,122.992,535.5252,653
117,125.924,535.6093,654
118,128.854,535.6933,654
119,131.784,535.7774,652
120,134.712,535.8615,653
121,137.639,535.9456,657
122,140.565,536.0296,662
123,143.490,536.1137,656
124,146.414,536.1977,655
125,149.337,536.2818,653
126,152.258,536.3658,651
127,155.179,536.4498,652
128,158.098,536.5339,661
129,161.016,536.6179,648
130,163.933,536.7019,652
131,166.849,536.7859,651
132,169.764,536.8699,654
133,172.677,536.9539,655
134,175.590,537.0379,659
135,178.501,537.1218,662
136,181.411,537.2058,651
137,184.320,537.2898,662
138,187.228,537.3737,659
139,190.135,537.4577,648
140,193.040,537.5416,656
141,195.945,537.6256,662
142,198.848,537.7095,648
143,201.751,537.7934,656
144,204.652,537.8774,655
145,207.552,537.9613,655
146,210.451,538.0452,653
147,213.349,538.1291,659
148,216.245,538.2130,660
149,219.141,538.2969,655
150,222.035,538.3807,663
151,224.928,538.4646,650
152,227.821,538.5485,659
153,230.712,538.6324,663
154,233.601,538.7162,658
155,236.490,538.8001,660
156,239.378,538.8839,652
157,242.264,538.9677,660
158,245.150,539.0516,656
159,248.034,539.1354,658
160,250.917,539.2192,661
161,253.799,539.3030,667
162,256.680,539.3868,656
163,259.560,539.4706,654
164,262.439,539.5544,658
165,265.317,539.6382,661
166,268.193,539.7220,657
167,271.068,539.8058,659
168,273.943,539.8895,659
169,276.816,539.9733,655
170,279.688,540.0570,656
171,282.559,540.1408,663
172,285.429,540.2245,656
173,288.297,540.3083,661
174,291.165,540.3920,660
175,294.031,540.4757,660
176,296.897,540.5594,656
177,299.761,540.6431,660
178,302.624,540.7268,656
179,305.486,540.8105,674
180,308.347,540.8942,657
181,311.207,540.9779,672
182,314.065,541.0616,657
183,316.923,541.1452,658
184,319.780,541.2289,652
185,322.635,541.3126,647
186,325.489,541.3962,658
187,328.342,541.4798,661
188,331.194,541.5635,673
189,334.045,541.6471,659
190,336.895,541.7307,656
191,339.744,541.8143,659
192,342.592,541.8980,655
193,345.438,541.9816,658
194,348.284,542.0652,651
195,351.128,542.1487,659
196,353.971,542.2323,653
197,356.814,542.3159,656
198,359.655,542.3995,656
199,362.495,542.4830,664
200,365.334,542.5666,660
201,368.171,542.6502,651
202,371.008,542.7337,658
203,373.844,542.8172,659
204,376.678,542.9008,659
205,379.511,542.9843,650
206,382.344,543.0678,654
207,385.175,543.1513,657
208,388.005,543.2348,658
209,390.834,543.3183,668
210,393.662,543.4018,646
211,396.489,543.4853,661
212,399.315,543.5688,656
213,402.139,543.6522,647
214,404.963,543.7357,650
215,407.785,543.8192,663
216,410.607,543.9026,660
217,413.427,543.9861,651
218,416.246,544.0695,672
219,419.064,544.1529,653
220,421.881,544.2364,651
221,424.697,544.3198,655
222,427.512,544.4032,658
223,430.326,544.4866,649
224,433.138,544.5700,655
225,435.950,544.6534,649
226,438.761,544.7368,659
227,441.570,544.8202,651
228,444.378,544.9035,654
229,447.186,544.9869,656
230,449.992,545.0703,669
231,452.797,545.1536,661
232,455.601,545.2370,656
233,458.404,545.3203,649
234,461.206,545.4036,651
235,464.006,545.4870,655
236,466.806,545.5703,661
237,469.605,545.6536,662
238,472.402,545.7369,651
239,475.199,545.8202,653
240,477.994,545.9035,656
241,480.788,545.9868,657
242,483.582,546.0701,661
243,486.374,546.1533,655
244,489.165,546.2366,659
245,491.955,546.3198,655
246,494.744,546.4031,667
247,497.532,546.4863,671
248,500.319,546.5696,683
249,503.104,546.6528,714
250,505.889,546.7360,810
251,508.672,546.8193,940
252,511.455,546.9025,928
253,514.236,546.9857,740
254,517.017,547.0689,698
255,519.796,547.1521,672
256,522.574,547.2353,669
257,525.351,547.3184,662
258,528.128,547.4016,664
259,530.903,547.4848,658
260,533.676,547.5679,661
261,536.449,547.6511,652
262,539.221,547.7342,663
263,541.992,547.8174,660
264,544.762,547.9005,656
265,547.530,547.9836,656
266,550.298,548.0667,656
267,553.064,548.1499,658
268,555.830,548.2330,664
269,558.594,548.3161,668
270,561.357,548.3992,659
271,564.120,548.4822,660
272,566.881,548.5653,659
273,569.641,548.6484,656
274,572.400,548.7315,660
275,575.158,548.8145,655
276,577.915,548.8976,653
277,580.671,548.9806,658
278,583.426,549.0636,653
279,586.179,549.1467,655
280,588.932,549.2297,650
281,591.684,549.3127,646
282,594.434,549.3957,665
283,597.184,549.4787,652
284,599.932,549.5617,663
285,602.680,549.6447,660
286,605.426,549.7277,658
287,608.172,549.8107,654
288,610.916,549.8936,648
289,613.659,549.9766,654
290,616.401,550.0596,657
291,619.142,550.1425,651
292,621.882,550.2255,651
293,624.621,550.3084,654
294,627.359,550.3913,655
295,630.096,550.4742,663
296,632.832,550.5572,652
297,635.567,550.6401,662
298,638.301,550.7230,660
299,641.034,550.8059,654
300,643.765,550.8888,657
301,646.496,550.9716,658
302,649.225,551.0545,657
303,651.954,551.1374,647
304,654.681,551.2202,655
305,657.408,551.3031,653
306,660.133,551.3859,654
307,662.858,551.4688,656
308,665.581,551.5516,660
309,668.303,551.6344,655
310,671.024,551.7173,655
311,673.745,551.8001,651
312,676.464,551.8829,652
313,679.182,551.9657,653
314,681.899,552.0485,658
315,684.615,552.1313,648
316,687.330,552.2140,648
317,690.044,552.2968,654
318,692.757,552.3796,648
319,695.469,552.4623,652
320,698.180,552.5451,665
321,700.889,552.6278,652
322,703.598,552.7106,652
323,706.306,552.7933,652
324,709.013,552.8760,655
325,711.718,552.9587,655
326,714.423,553.0414,653
327,717.126,553.1241,660
328,719.829,553.2068,654
329,722.530,553.2895,653
330,725.231,553.3722,655
331,727.930,553.4549,659
332,730.629,553.5376,655
333,733.326,553.6202,657
334,736.023,553.7029,655
335,738.718,553.7855,656
336,741.412,553.8682,655
337,744.105,553.9508,651
338,746.798,554.0334,652
339,749.489,554.1160,680
340,752.179,554.1986,661
341,754.868,554.2813,648
342,757.556,554.3639,655
343,760.243,554.4464,655
344,762.930,554.5290,648
345,765.615,554.6116,648
346,768.299,554.6942,650
347,770.982,554.7767,666
348,773.664,554.8593,660
349,776.345,554.9419,655
350,779.025,555.0244,651
