pixel_index,raman_shift_cm-1,corrected_intensity,background_intensity
111,108.6058327176521,1496.646186516435,1224.353813483565
112,111.54228693181994,1508.4940898980115,1240.5059101019885
113,114.47759885663223,1364.3992237127857,1256.6007762872143
114,117.4117690376595,1406.3613872909502,1272.6386127090498
115,120.3447980201275,1423.3803803116905,1288.6196196883095
116,123.27668634892807,1390.4560028033832,1304.5439971966168
117,126.20743456862341,1382.5880551437992,1320.4119448562008
118,129.13704322345268,1378.7763380603012,1336.2236619396988
119,132.06551285731456,1354.0206526300474,1351.9793473699526
120,134.99284401378466,1400.3208002801869,1367.6791997198131
121,137.91903723610247,1287.6765827880647,1383.3234172119353
122,140.84409306718004,1343.0878022814188,1398.9121977185812
123,143.7680120496042,1270.5542612385818,1414.4457387614182
124,146.6907947256235,1428.0757624886817,1429.9242375113183
125,149.61244163716773,1273.6521092118403,1445.3478907881597
126,152.53295332582837,1245.283104939376,1460.716895060624
127,155.45233033287602,1266.968553554001,1476.031446445999
128,158.37057319924946,1332.708259290024,1491.291740709976
129,161.28768246555583,1220.50202673355,1506.49797326645
130,164.20365867208554,1199.3496608226808,1521.6503391773192
131,167.1185023587843,1174.2509668477117,1536.7490331522883
132,170.03221406528772,1161.2057504513389,1551.7942495486611
133,172.94479433089745,1192.2138176288524,1566.7861823711476
134,175.85624369458344,1202.2749747283417,1581.7250252716583
135,178.76656269499685,1157.3890284508918,1596.6109715491082
136,181.67575187046137,1205.555785850788,1611.444214149212
137,184.58381175896895,1245.7750543357104,1626.2249456642896
138,187.4907428981885,1201.0466416669412,1640.9533583330588
139,190.39654582546794,1135.370355959558,1655.629644040442
140,193.30122107782782,1125.7460056826387,1670.2539943173613
141,196.2047691919568,1202.173399659461,1684.826600340539
142,199.10719070422718,1141.6523470677005,1699.3476529322995
143,202.0084861506879,1078.1826574396343,1713.8173425603657
144,204.908656067052,1129.7641406623363,1728.2358593376637
145,207.80770098872014,1116.3966069778842,1742.6033930221158
146,210.70562145076136,1110.0798669835538,1756.9201330164462
147,213.60241798793444,1119.8137316320233,1771.1862683679767
148,216.49809113465133,1047.5980122315698,1785.4019877684302
149,219.39264142502475,1056.4325204462732,1799.5674795537268
150,222.2860693928356,1038.3170682962148,1813.6829317037852
151,225.1783755715395,1145.2514681576774,1827.7485318423226
152,228.0695604942582,1020.2355327633443,1841.7644672366557
153,230.95962469383375,1076.2690752025044,1855.7309247974956
154,233.84856870273296,985.3519089212466,1869.6480910787534
155,236.73639305312994,1053.4838477226629,1883.5161522773371
156,239.6230982768823,1083.66470576705,1897.33529423295
157,242.50868490551792,1006.8942975721054,1911.1057024278946
158,245.39315347022654,981.172438013132,1924.827561986868
159,248.27650450191157,1027.4989423232366,1938.5010576767634
160,251.15873853113385,1068.873626093529,1952.126373906471
161,254.03985608813545,942.2963052733251,1965.703694726675
162,256.91985770285055,1044.7667961703435,1979.2332038296565
163,259.7987439048751,1000.2849154509088,1992.7150845490912
164,262.6765152235035,936.8504801401507,2006.1495198598493
165,265.55317218770284,882.4633076222037,2019.5366923777963
166,268.42871532611497,967.1232156404092,2032.8767843595908
167,271.30314516708245,966.8300222975147,2046.1699777024853
168,274.17646223861163,916.5835460558719,2059.416453944128
169,277.04866706839033,895.383605737642,2072.616394262358
170,279.9197601838026,914.2300205249894,2085.7699794750106
171,282.7897421119074,869.1226099602882,2098.877390039712
172,285.65861337944256,922.0611939463188,2111.938806053681
173,288.5263745128295,851.04559274647,2124.95440725353
174,291.3930260381773,896.0756269849371,2137.924373015063
175,294.25856848128063,870.1511176469239,2150.848882353076
176,297.12300236760683,890.2718860788436,2163.7281139211564
177,299.98632822231946,913.4377539885172,2176.562246011483
178,302.8485465702549,897.6485434453743,2189.3514565546257
179,305.7096579359413,849.9040768806535,2202.0959231193465
180,308.56966284359066,799.204177087604,2214.795822912396
181,311.42856181710226,784.5486672216839,2227.451332778316
182,314.28635538004613,849.9373708007597,2240.0626291992403
183,317.1430440556929,792.3701117053106,2252.6298882946894
184,319.9986283669966,743.8467141786268,2265.153285821373
185,322.8531088365991,803.3670028270053,2277.6329971729947
186,325.7064859868105,765.9308026199578,2290.069197380042
187,328.55876033964375,835.5379388904048,2302.462061109595
188,331.4099324167974,719.1882373348799,2314.81176266512
189,334.2600027396556,803.8815240137283,2327.1184759862717
190,337.10897182928807,752.6176253513067,2339.3823746486933
191,339.95684020644154,763.3963681361838,2351.603631863816
192,342.80360839157413,800.2175795213416,2363.7824204786584
193,345.6492769048016,728.081087024374,2375.918912975626
194,348.49384626595753,713.9867185276898,2388.01328147231
195,351.33731699453756,752.9343022787098,2400.0656977212902
196,354.1796896097509,678.9236668900685,2412.0763331099315
197,357.0209646304727,670.9546413398139,2424.045358660186
198,359.86114257527703,748.0270549716079,2435.972945028392
199,362.7002239624255,694.1407374949285,2447.8592625050715
200,365.53820930988053,699.2955189852673,2459.7044810147327
201,368.375099135264,646.491229884331,2471.508770115669
202,371.2108939559204,651.7277010002408,2483.272298999759
203,374.0455942888754,673.0047635077335,2494.9952364922665
204,376.87920065083154,703.3222489483642,2506.677751051636
205,379.7117135581835,653.679989230699,2518.320010769301
206,382.54313352704395,613.0778166305245,2529.9221833694755
207,385.373461073181,634.515563791042,2541.484436208958
208,388.2026967120785,639.99306372307,2553.00693627693
209,391.0308409588929,641.5101498052436,2564.4898501947564
210,393.85789432848804,659.0666557842169,2575.933344215783
211,396.68385733541544,626.6624157748583,2587.3375842251417
212,399.5087304939143,638.2972642604573,2598.7027357395427
213,402.332514317916,639.9710360929184,2610.0289639070816
214,405.1552093210526,550.6835664929686,2621.3164335070314
215,407.976816016644,575.4346910503482,2632.565308949652
216,410.7973349176978,545.2242457240218,2643.775754275978
217,413.6167665369267,517.0520668423696,2654.9479331576304
218,416.43511138672466,607.9179911033907,2666.0820088966093
219,419.25236997918415,593.8218555749072,2677.178144425093
220,422.0685428261007,542.7634976947593,2688.2365023052407
221,424.88363043895106,607.7427552710051,2699.257244728995
222,427.69763332891046,526.7594664821281,2710.240533517872
223,430.5105520068507,614.8134698772274,2721.1865301227726
224,433.3223869833376,590.9046043762273,2732.0953956237727
225,436.13313876863157,614.0327092700709,2742.967290729929
226,438.9428078726914,542.1976242209239,2753.802375779076
227,441.7513948051658,541.3991892623717,2764.6008107376283
228,444.5589000753999,513.6372447996246,2775.3627552003754
229,447.36532419244406,594.9116316097143,2786.0883683902857
230,450.17066766503626,471.2221908416932,2796.777809158307
231,452.9749310016153,560.5687640168371,2807.431235983163
232,455.77811471030765,513.951193028849,2818.048806971151
233,458.5802192989493,488.369320144051,2828.630679855949
234,461.38124527506403,470.82298800158696,2839.177011998413
235,464.1811931458827,514.3120396136319,2849.687960386368
236,466.9800634183262,485.8363183655774,2860.1636816344226
237,469.77785659901633,455.3956680162428,2870.604331983757
238,472.57457319426453,464.98993269807306,2881.010067301927
239,475.3702137100962,563.6189569173366,2891.3810430826634
240,478.1647786522244,475.28258555432603,2901.717414445674
241,480.958268526063,500.98066386356277,2912.0193361364372
242,483.7506838367331,512.7130374739909,2922.286962526009
243,486.542025089035,515.4795523891808,2932.5204476108192
244,489.3322927874933,445.280054987531,2942.719945012469
245,492.12148743630996,514.114392022464,2952.885607977536
246,494.9096095394046,489.9824106226315,2963.0175893773685
247,497.6966596003849,436.88395829211004,2973.11604170789
248,500.4826381225657,376.81888291060477,2983.1811170893952
249,503.267545608969,517.7870327336486,2993.2129672663514
250,506.05138256229174,485.7882563928024,3003.2117436071976
251,508.83414948496187,638.8224028958521,3013.177597104148
252,511.6158468790972,554.8893216270162,3023.110678372984
253,514.39647524651,506.98886234714064,3033.0111376528594
254,517.1760350887173,422.1208751938975,3042.8791248061025
255,519.9545269069569,426.2852106819919,3052.714789318008
256,522.7319512021343,448.48171970335534,3062.5182802966447
257,525.5083084748863,388.7102535273516,3072.2897464726484
258,528.2835992255442,428.97066380097203,3082.029336199028
259,531.0578239541355,391.2628025490385,3091.7371974509615
260,533.8309831603972,348.5865221744043,3101.4134778255957
261,536.6030773437648,344.94167545815344,3111.0583245418466
262,539.3741070033918,341.3281155598006,3120.6718844401994
263,542.1440726381135,347.74569601749135,3130.2543039825086
264,544.9129747464782,368.19427074820305,3139.805729251797
265,547.6808138267464,351.673694047945,3149.326305952055
266,550.4475903768792,315.1838205919594,3158.8161794080406
267,553.2133048945383,354.7245054349178,3168.275494565082
268,555.9779578770863,350.29560401112667,3177.7043959888733
269,558.741549821606,349.89697213472573,3187.1030278652743
270,561.5040812248723,307.52846599988607,3196.471534000114
271,564.2655525833632,297.18994218101307,3205.810057818987
272,567.0259643932789,295.8812576329465,3215.1187423670535
273,569.7853171505118,334.60226969115774,3224.3977303088423
274,572.5436113506637,295.3528360719547,3233.6471639280453
275,575.300847489048,385.13281487267886,3242.867185127321
276,578.0570260606704,271.94206457190467,3252.0579354280953
277,580.8121475602609,290.78044402964497,3261.219555970355
278,583.5662124822481,279.6478124875439,3270.352187512456
279,586.3192213207682,243.54402956908416,3279.455970430916
280,589.0711745696665,380.4689552797827,3288.5310447202173
281,591.8220727224979,250.4224500073933,3297.5775499926067
282,594.5719162725156,261.4043745221052,3306.595625477895
283,597.3207057126959,265.4145899767427,3315.5854100232573
284,600.0684415357108,259.45295790697037,3324.5470420930296
285,602.8151242339444,191.51934023148806,3333.480659768512
286,605.5607542995007,269.6135992522313,3342.3864007477687
287,608.3053322241717,222.73559765457594,3351.264402345424
288,611.0488584994785,223.88519850753437,3360.1148014924656
289,613.7913336166337,253.06226526395676,3368.9377347360432
290,616.5327580665773,229.26666176073195,3377.733338239268
291,619.2731323399585,296.49825221898755,3386.5017477810125
292,622.0124569271163,174.75690124429002,3395.24309875571
293,624.7507323181122,258.0424738268448,3403.957526173155
294,627.4879590027305,283.35483534169634,3412.6451646583037
295,630.2241374704469,200.69385154893007,3421.30614845107
296,632.9592682104623,284.0593885938688,3429.940611406131
297,635.6933517116803,222.45131300727917,3438.548686992721
298,638.4263884627118,193.86949170556545,3447.1305082944345
299,641.158378951903,203.3137919909732,3455.686208009027
300,643.8893236672795,274.7840815517902,3464.21591844821
301,646.6192230966043,257.28022846254316,3472.719771537457
302,649.3480777273369,197.802101184202,3481.197898815798
303,652.0758880466568,164.3495685643784,3489.6504314356216
304,654.8026545414643,229.92249983752663,3498.0775001624734
305,657.5283776983514,167.52076462514015,3506.47923537486
306,660.253058003637,197.14423293595883,3514.855767064041
307,662.9766959433603,200.79277516616276,3523.2072248338372
308,665.6992920032588,223.46626209957776,3531.5337379004222
309,668.4208466687953,135.16456490787004,3539.83543509213
310,671.1413604251347,221.8875551507499,3548.11244484925
311,673.8608337571693,239.63510477617365,3556.3648952238264
312,676.5792671495027,159.40708612053913,3564.592913879461
313,679.2966610864393,211.2033719088913,3572.7966280911087
314,682.0130160520234,135.02383525511686,3580.976164744883
315,684.7283325299978,117.86834966215065,3589.1316503378494
316,687.4426110038125,147.73678902216943,3597.2632109778306
317,690.1558519566619,203.62902761679743,3605.3709723832026
318,692.868055871417,166.54494011730367,3613.4550598826963
319,695.579223230706,165.4844015848039,3621.515598415196
320,698.2893545168386,215.44728747045974,3629.5527125295403
321,700.9984502118704,123.43347361568067,3637.5665263843193
322,703.7065107975428,154.44283625231947,3645.5571637476805
323,706.4135367553458,149.47525200287964,3653.5247479971204
324,709.1195285664634,168.53059788070914,3661.469402119291
325,711.8244867117957,137.60875129020587,3669.391248709794
326,714.5284116719846,53.7095900270142,3677.290409972986
327,717.2313039273643,157.8329922782268,3685.167007721773
328,719.9331639579933,82.97883662258482,3693.021163377415
329,722.6339922436616,116.14700203067787,3700.852997969322
330,725.3337892638621,131.3373678651442,3708.662632134856
331,728.0325554978075,122.54981388087253,3716.4501861191275
332,730.7302914244399,154.78422022519862,3724.2157797748014
333,733.4269975224064,163.04046743810977,3731.9595325618902
334,736.1226742700852,168.31843645244226,3739.6815635475577
335,738.8173221455725,171.61800859408504,3747.381991405915
336,741.5109416266654,108.93906558217259,3755.0609344178274
337,744.203533190916,89.28148952929587,3762.718510470704
338,746.8950973155576,123.64516294169061,3770.3548370583094
339,749.585634477576,67.02996871944924,3777.9700312805508
340,752.275145153654,146.43579015671457,3785.5642098432854
341,754.9636298202095,124.86251094187719,3793.137489058123
342,757.651088953374,69.31001515778462,3800.6899848422154
343,760.3375230289997,105.77818728193415,3808.221812718066
344,763.0229325226718,139.26691218667656,3815.7330878133234
345,765.707317909683,115.7760751394153,3823.2239248605847
346,768.3906796650481,89.30556180280564,3830.6944381971944
347,771.073018263509,141.85525823495936,3838.1447417650406
348,773.754334179532,83.42505088963753,3845.5749491103625
349,776.4346278873015,57.01482661645878,3852.985173383541
350,779.1138998607247,148.62447266109302,3860.375527338907
351,781.7921505734308,98.25387666546703,3867.746123334533
352,784.4693804987717,22.902926667959946,3875.09707333204
353,787.145590109826,84.57151110361065,3882.4284888963894
354,789.8207798793968,14.259518804305117,3889.740481195695
355,792.4949502799948,120.9668389989929,3897.033161001007
356,795.1681017838766,50.69336131387354,3904.3066386861265
357,797.8402348630063,67.43897577260577,3911.5610242273942
358,800.5113499890922,53.20357279650216,3918.796427203498
359,803.1814476335301,70.98704320473462,3926.0129567952654
360,805.8505282674861,61.78927821452908,3933.210721785471
361,808.5185923618096,103.61016944137009,3940.38983055863
362,811.1856403871095,148.44960889920094,3947.550391100799
363,813.8516728136932,115.30748900061826,3954.6925109993817
364,816.5166901116122,20.183702557080323,3961.8162974429197
365,819.1806927506274,83.07814277910165,3968.9218572208983
366,821.8436812002308,4.990703276454951,3976.009296723545
367,824.5056559296545,0.0,3983.078721941627
368,827.1666174078396,80.8697615337469,3990.130238466253
369,829.8265661034585,69.83604851132532,3997.1639514886747
370,832.4855024849082,49.820034199919064,4004.179965800081
371,835.1434270203171,89.82161420859575,4011.1783857914043
372,837.800340177542,40.84068454688622,4018.159315453114
373,840.4562424241626,38.87714162497741,4025.1228583750226
374,843.1111342274786,39.93088225392057,4032.0691177460794
375,845.7650160545319,70.00180364582593,4038.998196354174
376,848.4178883720845,0.0,4045.9101965859372
377,851.0697516466315,57.194779573465894,4052.805220426534
378,853.7206063443801,46.31663054052933,4059.6833694594707
379,856.3704529312879,0.0,4066.5447448663926
380,859.0192918730282,20.610552573118184,4073.389447426882
381,861.6671236350059,0.0,4080.217577518256
382,864.31394868235,45.97076488462517,4087.029235115375
383,866.9597674799295,44.17548020956656,4093.8245197904334
384,869.6045804923382,0.0,4100.6035307127595
385,872.2483881838899,67.63363335137456,4107.366366648625
386,874.8911910186428,94.88687403896711,4114.113125961033
387,877.532989460375,25.15609339047751,4120.8439066095225
388,880.1737839725984,83.44119385002796,4127.558806149972
389,882.8135750185533,0.0,4134.257921734392
390,885.4523630612158,23.058649889268054,4140.941350110732
391,888.0901485632864,44.390812377328075,4147.609187622672
392,890.7269319871929,95.73846979056907,4154.261530209431
393,893.3627137951172,42.101526594442475,4160.8984734055575
394,895.9974944489448,0.0,4167.520112340742
395,898.631274410303,0.0,4174.1265417396025
396,901.2640541405545,0.0,4180.717855921493
397,903.8958341007889,29.70585119970019,4187.2941488003
398,906.5266147518397,20.144486115754262,4193.855513884246
399,909.1563965542456,66.59795572431813,4200.402044275682
400,911.785179968309,55.066167329104246,4206.933832670896
401,914.412965454046,20.549028640094548,4213.450971359905
402,917.0397534712083,0.0,4219.953552226262
403,919.6655444792959,47.55833325315052,4226.4416667468495
404,922.2903389375183,0.0,4232.91540599168
405,924.914137304827,19.625139376299558,4239.3748606237
406,927.5369400399219,42.17987910141255,4245.820120898587
407,930.1587476012165,27.74872333545045,4252.25127666455
408,932.7795604468668,65.33158263787573,4258.668417362124
409,935.3993790347723,0.0,4265.071632023981
410,938.0182038225445,11.538990725282929,4271.461009274717
411,940.6360352675474,12.163362669337403,4277.836637330663
412,943.2528738268853,102.80139600032362,4284.198603999676
413,945.8687199573735,0.0,4290.546996680943
414,948.4835741155871,0.0,4296.881902364781
415,951.0974367578167,59.7965923675647,4303.203407632435
416,953.7103083401039,57.488401344120575,4309.511598655879
417,956.3221893182211,0.0,4315.806561197615
418,958.9330801476809,0.0,4322.088380610472
419,961.5429812837137,0.0,4328.357141837409
420,964.1518931813114,0.0,4334.612929411309
421,966.7598162951818,0.0,4340.855827454785
422,969.366751079788,0.0,4347.0859196799765
423,971.9726979893106,0.0,4353.30328938835
424,974.5776574776903,0.0,4359.508019470496
425,977.1816299985851,16.299807594066806,4365.700192405933
426,979.7846160053978,8.120109737094936,4371.879890262905
427,982.3866159512661,0.0,4378.047194698183
428,984.9876302890789,32.79781304313656,4384.202186956863
429,987.5876594714425,0.0,4390.344947872161
430,990.186703950719,31.52444213477338,4396.475557865227
431,992.7847641789988,0.0,4402.594096944925
432,995.3818406081166,0.0,4408.700644707652
433,997.9779336896427,0.0,4414.795280337126
434,1000.573043874887,0.0,4420.878082604189
435,1003.1671716149039,0.0,4426.949129866603
436,1005.7603173604717,0.0,4433.008500068859
437,1008.3524815621288,0.0,4439.056270741967
438,1010.9436646701442,86.90748099673783,4445.092519003262
439,1013.5338671345313,0.0,4451.117321556198
440,1016.1230894050258,0.0,4457.130754690156
441,1018.711331931127,128.86710571976437,4463.132894280236
442,1021.2985951620632,0.0,4469.123815787058
443,1023.8848795468114,0.0,4475.103594256569
444,1026.470185534075,34.92769568016956,4481.07230431983
445,1029.054513572306,28.969979807170603,4487.030020192829
446,1031.6378641097094,0.0,4492.97681567627
447,1034.2202375942145,13.087235844616771,4498.912764155383
448,1036.8016344735036,2.1620614002904404,4504.83793859971
449,1039.3820551949946,3.247588437081504,4510.7524115629185
450,1041.9615002058513,65.3437448174027,4516.656255182597
451,1044.5399699529753,0.0,4522.5495411800475
452,1047.117464883021,0.0,4528.432340860096
453,1049.6939854423679,59.69527488911626,4534.304725110884
454,1052.2695320771581,45.83323559632572,4540.166764403674
455,1054.8441052332637,0.0,4546.018528792644
456,1057.4177053563044,53.139912085307515,4551.8600879146925
457,1059.9903328916403,78.30848901076388,4557.691510989236
458,1062.5619882843885,61.48713318199407,4563.512866818006
459,1065.132671979384,50.6757762151492,4569.324223784851
460,1067.702384421232,27.87435014446055,4575.125649855539
461,1070.2711260542715,27.082787422446017,4580.917212577554
462,1072.838897322574,56.30102092010384,4586.698979079896
463,1075.4056986699793,98.52898392711995,4592.47101607288
464,1077.9715305400584,61.76661015206082,4598.233389847939
465,1080.5363933761182,10.013833722583513,4603.9861662774165
466,1083.1002876212347,35.27058918561943,4609.729410814381
467,1085.6632137182005,115.5368115075944,4615.463188492406
468,1088.2251721095913,60.81243607461511,4621.187563925385
469,1090.7861632376814,16.097398692673778,4626.902601307326
470,1093.3461875445328,74.39163558784912,4632.608364412151
471,1095.905245471927,25.695083406507365,4638.304916593493
472,1098.46333746141,107.00767921549686,4643.992320784503
473,1101.0204639542565,73.3293605023564,4649.670639497644
474,1103.5766253915,42.66006517550886,4655.339934824491
475,1106.1318222139191,83.99973156446686,4661.000268435533
476,1108.686054862038,69.34829842002819,4666.651701579972
477,1111.2393237761314,58.70570491447961,4672.29429508552
478,1113.7916293962098,76.07189064179329,4677.928109358207
479,1116.3429721620435,0.446795617832322,4683.553204382168
480,1118.8933525131456,10.830360280546302,4689.169639719454
481,1121.442770888781,11.22252549017503,4694.777474509825
482,1123.9912277279564,65.62323252944589,4700.376767470554
483,1126.5387234694306,62.03242310377482,4705.967576896225
484,1129.0852585517114,0.0,4711.54996065853
485,1131.630833413053,107.87602379392501,4717.123976206075
486,1134.1754484914625,100.3103194358282,4722.689680564172
487,1136.7191042246905,19.7528696653535,4728.2471303346465
488,1139.2618010502408,29.20361830437014,4733.79638169563
489,1141.803539405368,67.66250959863282,4739.337490401367
490,1144.3443197270637,82.12948821799,4744.87051178201
491,1146.884142452086,24.60449925658213,4750.395500743418
492,1149.4230080169348,52.08748823303995,4755.91251176696
493,1151.960916857867,86.57840109068638,4761.421598909314
494,1154.497869410875,31.077184197735733,4766.922815802264
495,1157.0338661117146,78.58378434749557,4772.416215652504
496,1159.5689073958924,91.09814875856591,4777.901851241434
497,1162.102993698651,129.62022507503752,4783.3797749249625
498,1164.6361254550068,62.149961366699245,4788.850038633301
499,1167.168303099705,99.68730612922718,4794.312693870773
500,1169.699527067262,133.2322082843939,4799.767791715606
501,1172.2297977919327,53.78461718026665,4805.215382819733
502,1174.7591157077213,104.34448259140845,4810.655517408592
503,1177.2874812483974,198.9117547190699,4816.08824528093
504,1179.8148948474795,113.48638419140207,4821.513615808598
505,1182.341356938219,189.06832206365107,4826.931677936349
506,1184.866867953646,103.65751981835638,4832.342480181644
507,1187.3914283265335,118.2539293655509,4837.746070634449
508,1189.9150384893949,122.85750304296744,4843.142496957033
509,1192.4376988745196,152.4681936162342,4848.531806383766
510,1194.9594099139338,113.0859542790713,4853.914045720929
511,1197.480172039423,235.71073865350172,4859.289261346498
512,1199.999985682517,110.3425007900396,4864.65749920996
513,1202.5188512745185,156.98119516789848,4870.0188048321015
514,1205.0367692464622,110.62677669518871,4875.373223304811
515,1207.5537400291519,187.27920070912205,4880.720799290878
516,1210.0697640531457,189.93842297620176,4886.061577023798
517,1212.5848417487398,181.6043996924327,4891.395600307567
518,1215.0989735460025,191.27708748351688,4896.722912516483
519,1217.6121598747504,95.95644340505623,4902.043556594944
520,1220.124401164562,225.64242494275004,4907.35757505725
521,1222.6356978447595,135.33499001260043,4912.6650099874
522,1225.1460503444202,149.03409696110248,4917.9659030388975
523,1227.6554590923877,168.73970456545612,4923.260295434544
524,1230.1639245172487,134.4517720337608,4928.548227966239
525,1232.671447047365,176.17025900521276,4933.829740994787
526,1235.1780271108323,179.8951255503116,4939.104874449688
527,1237.683665135513,204.6263321710585,4944.3736678289415
528,1240.1883615490297,161.3638398011517,4949.636160198848
