# laser_power_pct,15
# exposure_time,2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,666
1,-224.001,525.7554,661
2,-220.928,525.8404,672
3,-217.855,525.9253,659
4,-214.785,526.0103,663
5,-211.715,526.0952,657
6,-208.646,526.1802,661
7,-205.579,526.2651,654
8,-202.513,526.3500,653
9,-199.448,526.4350,660
10,-196.385,526.5199,671
11,-193.322,526.6048,667
12,-190.261,526.6897,664
13,-187.201,526.7746,667
14,-184.142,526.8595,663
15,-181.085,526.9444,656
16,-178.029,527.0292,658
17,-174.974,527.1141,659
18,-171.920,527.1990,659
19,-168.867,527.2838,655
20,-165.815,527.3687,657
21,-162.765,527.4535,656
22,-159.716,527.5384,655
23,-156.668,527.6232,660
24,-153.622,527.7080,657
25,-150.576,527.7929,654
26,-147.532,527.8777,653
27,-144.489,527.9625,658
28,-141.447,528.0473,661
29,-138.406,528.1321,658
30,-135.367,528.2169,666
31,-132.329,528.3017,658
32,-129.291,528.3865,657
33,-126.256,528.4712,654
34,-123.221,528.5560,656
35,-120.188,528.6407,655
36,-117.155,528.7255,659
37,-114.124,528.8102,662
38,-111.094,528.8950,656
39,-108.066,528.9797,661
40,-105.038,529.0645,660
41,-102.012,529.1492,658
42,-98.987,529.2339,659
43,-95.963,529.3186,658
44,-92.940,529.4033,655
45,-89.919,529.4880,666
46,-86.899,529.5727,660
47,-83.879,529.6574,659
48,-80.862,529.7420,662
49,-77.845,529.8267,652
50,-74.829,529.9114,658
51,-71.815,529.9960,662
52,-68.802,530.0807,660
53,-65.790,530.1653,662
54,-62.779,530.2500,656
55,-59.769,530.3346,659
56,-56.761,530.4192,655
57,-53.754,530.5039,662
58,-50.748,530.5885,648
59,-47.743,530.6731,653
60,-44.739,530.7577,655
61,-41.737,530.8423,658
62,-38.736,530.9269,668
63,-35.735,531.0114,700
64,-32.737,531.0960,701
65,-29.739,531.1806,686
66,-26.742,531.2651,709
67,-23.747,531.3497,721
68,-20.753,531.4343,683
69,-17.760,531.5188,667
70,-14.768,531.6033,659
71,-11.777,531.6879,655
72,-8.788,531.7724,670
73,-5.799,531.8569,659
74,-2.812,531.9414,654
75,0.174,532.0259,651
76,3.159,532.1104,658
77,6.142,532.1949,657
78,9.125,532.2794,660
79,12.106,532.3639,660
80,15.086,532.4483,681
81,18.065,532.5328,654
82,21.043,532.6173,662
83,24.019,532.7017,663
84,26.995,532.7862,654
85,29.969,532.8706,660
86,32.942,532.9550,668
87,35.914,533.0395,661
88,38.885,533.1239,661
89,41.854,533.2083,653
90,44.823,533.2927,659
91,47.790,533.3771,657
92,50.756,533.4615,670
93,53.721,533.5459,658
94,56.685,533.6303,653
95,59.647,533.7147,661
96,62.609,533.7990,665
97,65.569,533.8834,657
98,68.528,533.9678,663
99,71.486,534.0521,659
100,74.443,534.1364,659
101,77.398,534.2208,664
102,80.353,534.3051,668
103,83.306,534.3894,692
104,86.258,534.4738,669
105,89.209,534.5581,671
106,92.159,534.6424,668
107,95.107,534.7267,667
108,98.055,534.8110,669
109,101.001,534.8952,675
110,103.946,534.9795,671
111,106.890,535.0638,668
112,109.833,535.1481,674
113,112.775,535.2323,669
114,115.715,535.3166,680
115,118.655,535.4008,661
116,121.593,535.4851,661
117,124.530,535.5693,666
118,127.466,535.6535,656
119,130.401,535.7377,672
120,133.335,535.8219,671
121,136.267,535.9062,662
122,139.198,535.9904,668
123,142.129,536.0745,667
124,145.058,536.1587,659
125,147.985,536.2429,665
126,150.912,536.3271,666
127,153.838,536.4113,667
128,156.762,536.4954,665
129,159.686,536.5796,668
130,162.608,536.6637,667
131,165.529,536.7479,667
132,168.449,536.8320,663
133,171.367,536.9161,658
134,174.285,537.0002,670
135,177.201,537.0844,675
136,180.117,537.1685,668
137,183.031,537.2526,672
138,185.944,537.3367,660
139,188.856,537.4207,654
140,191.767,537.5048,667
141,194.676,537.5889,663
142,197.585,537.6730,665
143,200.492,537.7570,667
144,203.398,537.8411,669
145,206.303,537.9251,654
146,209.207,538.0092,671
147,212.110,538.0932,673
148,215.012,538.1772,664
149,217.912,538.2613,671
150,220.811,538.3453,662
151,223.710,538.4293,663
152,226.607,538.5133,670
153,229.503,538.5973,678
154,232.398,538.6813,668
155,235.291,538.7653,667
156,238.184,538.8492,671
157,241.075,538.9332,671
158,243.966,539.0172,669
159,246.855,539.1011,665
160,249.743,539.1851,667
161,252.630,539.2690,678
162,255.516,539.3530,666
163,258.400,539.4369,672
164,261.284,539.5208,667
165,264.166,539.6047,673
166,267.048,539.6886,658
167,269.928,539.7725,665
168,272.807,539.8564,662
169,275.685,539.9403,664
170,278.562,540.0242,657
171,281.437,540.1081,668
172,284.312,540.1919,665
173,287.186,540.2758,665
174,290.058,540.3597,667
175,292.929,540.4435,669
176,295.799,540.5274,667
177,298.668,540.6112,666
178,301.536,540.6950,667
179,304.403,540.7788,671
180,307.268,540.8627,663
181,310.133,540.9465,670
182,312.996,541.0303,652
183,315.858,541.1141,667
184,318.720,541.1978,669
185,321.580,541.2816,659
186,324.439,541.3654,658
187,327.296,541.4492,672
188,330.153,541.5329,682
189,333.009,541.6167,671
190,335.863,541.7004,664
191,338.716,541.7842,661
192,341.569,541.8679,663
193,344.420,541.9516,668
194,347.270,542.0354,663
195,350.119,542.1191,663
196,352.967,542.2028,659
197,355.813,542.2865,668
198,358.659,542.3702,672
199,361.503,542.4539,669
200,364.347,542.5376,665
201,367.189,542.6212,663
202,370.030,542.7049,665
203,372.870,542.7886,667
204,375.709,542.8722,663
205,378.547,542.9559,671
206,381.384,543.0395,673
207,384.219,543.1231,674
208,387.054,543.2068,667
209,389.887,543.2904,674
210,392.720,543.3740,669
211,395.551,543.4576,663
212,398.381,543.5412,659
213,401.210,543.6248,658
214,404.038,543.7084,668
215,406.865,543.7920,661
216,409.690,543.8755,655
217,412.515,543.9591,667
218,415.339,544.0426,675
219,418.161,544.1262,663
220,420.982,544.2097,657
221,423.803,544.2933,661
222,426.622,544.3768,666
223,429.440,544.4603,667
224,432.257,544.5439,665
225,435.073,544.6274,661
226,437.887,544.7109,662
227,440.701,544.7944,655
228,443.514,544.8779,668
229,446.325,544.9613,664
230,449.136,545.0448,661
231,451.945,545.1283,666
232,454.753,545.2118,662
233,457.560,545.2952,660
234,460.366,545.3787,662
235,463.171,545.4621,656
236,465.975,545.5455,667
237,468.778,545.6290,660
238,471.580,545.7124,664
239,474.380,545.7958,659
240,477.180,545.8792,666
241,479.978,545.9626,667
242,482.775,546.0460,668
243,485.572,546.1294,660
244,488.367,546.2128,669
245,491.161,546.2962,655
246,493.954,546.3795,654
247,496.746,546.4629,670
248,499.537,546.5462,658
249,502.327,546.6296,669
250,505.115,546.7129,674
251,507.903,546.7963,705
252,510.689,546.8796,687
253,513.475,546.9629,670
254,516.259,547.0462,666
255,519.042,547.1295,656
256,521.825,547.2128,663
257,524.606,547.2961,659
258,527.386,547.3794,666
259,530.165,547.4627,663
260,532.943,547.5459,657
261,535.720,547.6292,663
262,538.495,547.7125,667
263,541.270,547.7957,667
264,544.044,547.8789,659
265,546.816,547.9622,661
266,549.588,548.0454,657
267,552.358,548.1286,673
268,555.127,548.2119,669
269,557.895,548.2951,687
270,560.663,548.3783,658
271,563.429,548.4615,664
272,566.194,548.5446,663
273,568.958,548.6278,663
274,571.721,548.7110,667
275,574.482,548.7942,666
276,577.243,548.8773,657
277,580.003,548.9605,667
278,582.761,549.0436,663
279,585.519,549.1268,664
280,588.275,549.2099,655
281,591.031,549.2930,661
282,593.785,549.3761,667
283,596.539,549.4592,654
284,599.291,549.5423,662
285,602.042,549.6254,667
286,604.792,549.7085,655
287,607.541,549.7916,656
288,610.289,549.8747,659
289,613.036,549.9578,658
290,615.782,550.0408,663
291,618.527,550.1239,661
292,621.270,550.2069,661
293,624.013,550.2900,661
294,626.755,550.3730,669
295,629.495,550.4560,665
296,632.235,550.5391,661
297,634.973,550.6221,656
298,637.711,550.7051,662
299,640.447,550.7881,663
300,643.182,550.8711,661
301,645.916,550.9540,662
302,648.650,551.0370,657
303,651.382,551.1200,665
304,654.113,551.2030,660
305,656.843,551.2859,664
306,659.572,551.3689,660
307,662.300,551.4518,680
308,665.026,551.5347,664
309,667.752,551.6177,669
310,670.477,551.7006,658
311,673.201,551.7835,663
312,675.923,551.8664,661
313,678.645,551.9493,657
314,681.365,552.0322,659
315,684.085,552.1151,662
