# laser_power_pct,40
# exposure_time,0.5
# mode,kinetic
frame_index,pixel,intensity
0,0,655
0,1,654
0,2,666
0,3,652
0,4,653
0,5,652
0,6,657
0,7,657
0,8,657
0,9,656
0,10,672
0,11,669
0,12,657
0,13,662
0,14,654
0,15,652
0,16,653
0,17,655
0,18,647
0,19,662
0,20,654
0,21,647
0,22,646
0,23,655
0,24,654
0,25,656
0,26,656
0,27,654
0,28,660
0,29,656
0,30,657
0,31,660
0,32,651
0,33,659
0,34,655
0,35,659
0,36,664
0,37,654
0,38,653
0,39,655
0,40,659
0,41,652
0,42,649
0,43,656
0,44,655
0,45,659
0,46,657
0,47,655
0,48,655
0,49,655
0,50,647
0,51,654
0,52,652
0,53,660
0,54,659
0,55,659
0,56,650
0,57,645
0,58,659
0,59,655
0,60,652
0,61,665
0,62,670
0,63,677
0,64,831
0,65,1568
0,66,1676
0,67,680
0,68,670
0,69,659
0,70,663
0,71,651
0,72,671
0,73,655
0,74,658
0,75,652
0,76,655
0,77,650
0,78,660
0,79,663
0,80,669
0,81,660
0,82,663
0,83,658
0,84,656
0,85,659
0,86,659
0,87,649
0,88,651
0,89,657
0,90,648
0,91,656
0,92,655
0,93,654
0,94,654
0,95,658
0,96,660
0,97,668
0,98,671
0,99,675
0,100,676
0,101,671
0,102,669
0,103,689
0,104,677
0,105,675
0,106,675
0,107,674
0,108,672
0,109,675
0,110,674
0,111,682
0,112,666
0,113,667
0,114,680
0,115,667
0,116,672
0,117,674
0,118,665
0,119,682
0,120,670
0,121,674
0,122,672
0,123,672
0,124,666
0,125,677
0,126,667
0,127,671
0,128,680
0,129,672
0,130,673
0,131,671
0,132,679
0,133,671
0,134,672
0,135,673
0,136,664
0,137,675
0,138,674
0,139,682
0,140,673
0,141,688
0,142,675
0,143,674
0,144,690
0,145,687
0,146,677
0,147,685
0,148,686
0,149,685
0,150,687
0,151,694
0,152,684
0,153,699
0,154,692
0,155,689
0,156,691
0,157,694
0,158,690
0,159,700
0,160,691
0,161,705
0,162,693
0,163,699
0,164,698
0,165,691
0,166,694
0,167,703
0,168,706
0,169,707
0,170,712
0,171,718
0,172,728
0,173,711
0,174,705
0,175,707
0,176,702
0,177,695
0,178,693
0,179,720
0,180,685
0,181,697
0,182,703
0,183,688
0,184,688
0,185,697
0,186,682
0,187,684
0,188,702
0,189,697
0,190,685
0,191,681
0,192,679
0,193,688
0,194,691
0,195,693
0,196,682
0,197,689
0,198,680
0,199,679
0,200,671
0,201,688
0,202,685
0,203,679
0,204,692
0,205,672
0,206,679
0,207,688
0,208,678
0,209,691
0,210,673
0,211,683
0,212,671
0,213,679
0,214,675
0,215,683
0,216,679
0,217,678
0,218,695
0,219,667
0,220,679
0,221,683
0,222,680
0,223,674
0,224,683
0,225,667
0,226,671
0,227,675
0,228,667
0,229,677
0,230,685
0,231,676
0,232,666
0,233,663
0,234,674
0,235,676
0,236,679
0,237,676
0,238,683
0,239,677
0,240,687
0,241,700
0,242,702
0,243,729
0,244,763
0,245,837
0,246,1049
0,247,1186
0,248,1385
0,249,1865
0,250,2565
0,251,3046
0,252,2125
0,253,1375
0,254,951
0,255,798
0,256,751
0,257,720
0,258,711
0,259,707
0,260,693
0,261,691
0,262,690
0,263,693
0,264,684
0,265,677
0,266,672
0,267,679
0,268,676
0,269,688
0,270,663
0,271,668
0,272,673
0,273,668
0,274,677
0,275,677
0,276,667
0,277,676
0,278,672
0,279,683
0,280,667
0,281,674
0,282,679
0,283,668
0,284,689
0,285,669
0,286,675
0,287,679
0,288,667
0,289,679
0,290,677
0,291,668
0,292,673
0,293,683
0,294,668
0,295,670
0,296,674
0,297,676
0,298,666
0,299,671
0,300,664
0,301,673
0,302,670
0,303,681
0,304,669
0,305,679
0,306,675
0,307,683
0,308,681
0,309,672
0,310,671
0,311,673
0,312,673
0,313,664
0,314,670
0,315,665
0,316,666
0,317,674
0,318,671
