# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-226.925,525.6746,648
1,-223.851,525.7595,646
2,-220.779,525.8445,652
3,-217.708,525.9294,653
4,-214.638,526.0143,654
5,-211.570,526.0993,650
6,-208.502,526.1842,648
7,-205.436,526.2691,653
8,-202.371,526.3540,649
9,-199.307,526.4389,650
10,-196.245,526.5238,661
11,-193.183,526.6086,659
12,-190.123,526.6935,647
13,-187.064,526.7784,649
14,-184.007,526.8633,642
15,-180.950,526.9481,646
16,-177.895,527.0330,651
17,-174.841,527.1178,649
18,-171.788,527.2026,649
19,-168.736,527.2875,650
20,-165.685,527.3723,647
21,-162.636,527.4571,643
22,-159.588,527.5419,653
23,-156.541,527.6268,648
24,-153.496,527.7116,645
25,-150.451,527.7964,648
26,-147.408,527.8811,653
27,-144.366,527.9659,652
28,-141.325,528.0507,646
29,-138.285,528.1355,644
30,-135.247,528.2202,647
31,-132.209,528.3050,654
32,-129.173,528.3898,649
33,-126.138,528.4745,653
34,-123.105,528.5592,638
35,-120.072,528.6440,646
36,-117.041,528.7287,658
37,-114.011,528.8134,649
38,-110.982,528.8981,648
39,-107.954,528.9828,655
40,-104.928,529.0675,649
41,-101.902,529.1522,657
42,-98.878,529.2369,650
43,-95.855,529.3216,645
44,-92.833,529.4063,654
45,-89.813,529.4910,654
46,-86.794,529.5756,653
47,-83.775,529.6603,649
48,-80.758,529.7449,647
49,-77.742,529.8296,644
50,-74.728,529.9142,648
51,-71.714,529.9989,648
52,-68.702,530.0835,647
53,-65.691,530.1681,651
54,-62.681,530.2527,658
55,-59.672,530.3373,649
56,-56.665,530.4219,647
57,-53.659,530.5065,648
58,-50.653,530.5911,652
59,-47.649,530.6757,648
60,-44.647,530.7603,646
61,-41.645,530.8449,655
62,-38.645,530.9294,655
63,-35.645,531.0140,658
64,-32.647,531.0985,730
65,-29.650,531.1831,875
66,-26.655,531.2676,1304
67,-23.660,531.3522,716
68,-20.667,531.4367,659
69,-17.674,531.5212,650
70,-14.683,531.6057,649
71,-11.694,531.6902,645
72,-8.705,531.7747,656
73,-5.717,531.8592,647
74,-2.731,531.9437,648
75,0.254,532.0282,649
76,3.238,532.1127,647
77,6.221,532.1971,650
78,9.202,532.2816,649
79,12.183,532.3661,647
80,15.162,532.4505,661
81,18.140,532.5350,651
82,21.117,532.6194,652
83,24.093,532.7038,647
84,27.068,532.7882,648
85,30.041,532.8727,652
86,33.013,532.9571,652
87,35.985,533.0415,651
88,38.955,533.1259,642
89,41.923,533.2103,650
90,44.891,533.2947,647
91,47.857,533.3790,644
92,50.823,533.4634,651
93,53.787,533.5478,654
94,56.750,533.6321,652
95,59.712,533.7165,645
96,62.672,533.8009,651
97,65.632,533.8852,651
98,68.590,533.9695,653
99,71.547,534.0539,663
100,74.503,534.1382,656
101,77.458,534.2225,659
102,80.412,534.3068,656
103,83.365,534.3911,687
104,86.316,534.4754,658
105,89.266,534.5597,654
106,92.215,534.6440,657
107,95.163,534.7283,654
108,98.110,534.8125,658
109,101.056,534.8968,663
110,104.000,534.9811,661
111,106.943,535.0653,658
112,109.886,535.1496,664
113,112.827,535.2338,655
114,115.766,535.3180,659
115,118.705,535.4023,661
116,121.643,535.4865,661
117,124.579,535.5707,659
118,127.514,535.6549,653
119,130.449,535.7391,657
120,133.382,535.8233,658
121,136.313,535.9075,662
122,139.244,535.9917,662
123,142.174,536.0758,660
124,145.102,536.1600,662
125,148.029,536.2442,655
126,150.955,536.3283,661
127,153.880,536.4125,663
128,156.804,536.4966,659
129,159.727,536.5808,656
130,162.648,536.6649,654
131,165.569,536.7490,659
132,168.488,536.8331,659
133,171.406,536.9172,657
134,174.323,537.0013,660
135,177.239,537.0854,663
136,180.154,537.1695,662
137,183.067,537.2536,655
138,185.980,537.3377,660
139,188.891,537.4218,654
140,191.801,537.5058,661
141,194.710,537.5899,663
142,197.618,537.6739,663
143,200.525,537.7580,658
144,203.430,537.8420,658
145,206.335,537.9260,657
146,209.238,538.0101,672
147,212.140,538.0941,668
148,215.041,538.1781,671
149,217.941,538.2621,663
150,220.840,538.3461,658
151,223.738,538.4301,667
152,226.634,538.5141,664
153,229.530,538.5981,671
154,232.424,538.6820,671
155,235.317,538.7660,677
156,238.209,538.8500,670
157,241.100,538.9339,663
158,243.990,539.0179,668
159,246.878,539.1018,675
160,249.766,539.1857,669
161,252.652,539.2697,683
162,255.538,539.3536,660
163,258.422,539.4375,679
164,261.305,539.5214,668
165,264.187,539.6053,672
166,267.068,539.6892,676
167,269.947,539.7731,665
168,272.826,539.8570,674
169,275.703,539.9408,673
170,278.580,540.0247,670
171,281.455,540.1086,683
172,284.329,540.1924,676
173,287.202,540.2763,670
174,290.074,540.3601,676
175,292.944,540.4440,673
176,295.814,540.5278,671
177,298.682,540.6116,664
178,301.550,540.6954,672
179,304.416,540.7792,691
180,307.281,540.8630,672
181,310.145,540.9468,680
