# laser_power_pct,20.0
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,652
1,-224.001,525.7554,656
2,-220.928,525.8404,652
3,-217.855,525.9253,658
4,-214.785,526.0103,661
5,-211.715,526.0952,655
6,-208.646,526.1802,655
7,-205.579,526.2651,658
8,-202.513,526.3500,656
9,-199.448,526.4350,652
10,-196.385,526.5199,667
11,-193.322,526.6048,663
12,-190.261,526.6897,651
13,-187.201,526.7746,651
14,-184.142,526.8595,655
15,-181.085,526.9444,655
16,-178.029,527.0292,652
17,-174.974,527.1141,649
18,-171.920,527.1990,654
19,-168.867,527.2838,644
20,-165.815,527.3687,650
21,-162.765,527.4535,649
22,-159.716,527.5384,652
23,-156.668,527.6232,655
24,-153.622,527.7080,658
25,-150.576,527.7929,653
26,-147.532,527.8777,656
27,-144.489,527.9625,652
28,-141.447,528.0473,654
29,-138.406,528.1321,655
30,-135.367,528.2169,654
31,-132.329,528.3017,660
32,-129.291,528.3865,655
33,-126.256,528.4712,655
34,-123.221,528.5560,648
35,-120.188,528.6407,652
36,-117.155,528.7255,653
37,-114.124,528.8102,658
38,-111.094,528.8950,651
39,-108.066,528.9797,659
40,-105.038,529.0645,653
41,-102.012,529.1492,656
42,-98.987,529.2339,656
43,-95.963,529.3186,656
44,-92.940,529.4033,654
45,-89.919,529.4880,659
46,-86.899,529.5727,655
47,-83.879,529.6574,651
48,-80.862,529.7420,649
49,-77.845,529.8267,656
50,-74.829,529.9114,653
51,-71.815,529.9960,651
52,-68.802,530.0807,651
53,-65.790,530.1653,651
54,-62.779,530.2500,655
55,-59.769,530.3346,653
56,-56.761,530.4192,652
57,-53.754,530.5039,651
58,-50.748,530.5885,658
59,-47.743,530.6731,651
60,-44.739,530.7577,652
61,-41.737,530.8423,662
62,-38.736,530.9269,652
63,-35.735,531.0114,659
64,-32.737,531.0960,683
65,-29.739,531.1806,727
66,-26.742,531.2651,902
67,-23.747,531.3497,675
68,-20.753,531.4343,660
69,-17.760,531.5188,658
70,-14.768,531.6033,655
71,-11.777,531.6879,651
72,-8.788,531.7724,665
73,-5.799,531.8569,648
74,-2.812,531.9414,648
75,0.174,532.0259,649
76,3.159,532.1104,652
77,6.142,532.1949,651
78,9.125,532.2794,666
79,12.106,532.3639,656
80,15.086,532.4483,667
81,18.065,532.5328,657
82,21.043,532.6173,650
83,24.019,532.7017,651
84,26.995,532.7862,646
85,29.969,532.8706,657
86,32.942,532.9550,657
87,35.914,533.0395,656
88,38.885,533.1239,653
89,41.854,533.2083,654
90,44.823,533.2927,652
91,47.790,533.3771,651
92,50.756,533.4615,652
93,53.721,533.5459,650
94,56.685,533.6303,657
95,59.647,533.7147,651
96,62.609,533.7990,651
97,65.569,533.8834,651
98,68.528,533.9678,654
99,71.486,534.0521,655
100,74.443,534.1364,656
101,77.398,534.2208,652
102,80.353,534.3051,663
103,83.306,534.3894,670
104,86.258,534.4738,658
105,89.209,534.5581,659
106,92.159,534.6424,667
107,95.107,534.7267,658
108,98.055,534.8110,661
109,101.001,534.8952,658
110,103.946,534.9795,656
111,106.890,535.0638,677
112,109.833,535.1481,656
113,112.775,535.2323,657
114,115.715,535.3166,662
115,118.655,535.4008,660
116,121.593,535.4851,653
117,124.530,535.5693,657
118,127.466,535.6535,657
119,130.401,535.7377,657
120,133.335,535.8219,660
121,136.267,535.9062,664
122,139.198,535.9904,660
123,142.129,536.0745,659
124,145.058,536.1587,656
125,147.985,536.2429,653
126,150.912,536.3271,656
127,153.838,536.4113,655
128,156.762,536.4954,663
129,159.686,536.5796,655
130,162.608,536.6637,662
131,165.529,536.7479,651
132,168.449,536.8320,651
133,171.367,536.9161,658
134,174.285,537.0002,650
135,177.201,537.0844,660
136,180.117,537.1685,659
137,183.031,537.2526,663
138,185.944,537.3367,659
139,188.856,537.4207,655
140,191.767,537.5048,657
141,194.676,537.5889,670
142,197.585,537.6730,654
143,200.492,537.7570,668
144,203.398,537.8411,668
145,206.303,537.9251,664
146,209.207,538.0092,658
147,212.110,538.0932,664
148,215.012,538.1772,663
149,217.912,538.2613,656
150,220.811,538.3453,667
151,223.710,538.4293,664
152,226.607,538.5133,656
153,229.503,538.5973,661
154,232.398,538.6813,667
155,235.291,538.7653,655
156,238.184,538.8492,657
157,241.075,538.9332,659
158,243.966,539.0172,663
159,246.855,539.1011,657
160,249.743,539.1851,656
161,252.630,539.2690,673
162,255.516,539.3530,662
163,258.400,539.4369,669
164,261.284,539.5208,662
165,264.166,539.6047,658
166,267.048,539.6886,664
167,269.928,539.7725,665
168,272.807,539.8564,659
169,275.685,539.9403,664
170,278.562,540.0242,659
171,281.437,540.1081,663
172,284.312,540.1919,662
173,287.186,540.2758,661
174,290.058,540.3597,670
175,292.929,540.4435,673
176,295.799,540.5274,658
177,298.668,540.6112,658
178,301.536,540.6950,666
179,304.403,540.7788,677
180,307.268,540.8627,659
181,310.133,540.9465,666
182,312.996,541.0303,662
183,315.858,541.1141,658
184,318.720,541.1978,662
185,321.580,541.2816,663
186,324.439,541.3654,651
187,327.296,541.4492,664
188,330.153,541.5329,675
189,333.009,541.6167,668
190,335.863,541.7004,658
191,338.716,541.7842,660
192,341.569,541.8679,663
193,344.420,541.9516,670
194,347.270,542.0354,661
195,350.119,542.1191,666
196,352.967,542.2028,655
197,355.813,542.2865,655
198,358.659,542.3702,660
199,361.503,542.4539,655
200,364.347,542.5376,651
201,367.189,542.6212,656
202,370.030,542.7049,666
