# laser_power_pct,20.0
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,660
1,-224.001,525.7554,654
2,-220.928,525.8404,653
3,-217.855,525.9253,648
4,-214.785,526.0103,656
5,-211.715,526.0952,654
6,-208.646,526.1802,652
7,-205.579,526.2651,658
8,-202.513,526.3500,664
9,-199.448,526.4350,650
10,-196.385,526.5199,667
11,-193.322,526.6048,652
12,-190.261,526.6897,654
13,-187.201,526.7746,652
14,-184.142,526.8595,654
15,-181.085,526.9444,653
16,-178.029,527.0292,658
17,-174.974,527.1141,650
18,-171.920,527.1990,652
19,-168.867,527.2838,655
20,-165.815,527.3687,650
21,-162.765,527.4535,650
22,-159.716,527.5384,650
23,-156.668,527.6232,658
24,-153.622,527.7080,650
25,-150.576,527.7929,652
26,-147.532,527.8777,651
27,-144.489,527.9625,646
28,-141.447,528.0473,654
29,-138.406,528.1321,656
30,-135.367,528.2169,658
31,-132.329,528.3017,657
32,-129.291,528.3865,655
33,-126.256,528.4712,653
34,-123.221,528.5560,651
35,-120.188,528.6407,650
36,-117.155,528.7255,653
37,-114.124,528.8102,661
38,-111.094,528.8950,653
39,-108.066,528.9797,656
40,-105.038,529.0645,656
41,-102.012,529.1492,654
42,-98.987,529.2339,646
43,-95.963,529.3186,648
44,-92.940,529.4033,658
45,-89.919,529.4880,656
46,-86.899,529.5727,660
47,-83.879,529.6574,658
48,-80.862,529.7420,656
49,-77.845,529.8267,645
50,-74.829,529.9114,655
51,-71.815,529.9960,660
52,-68.802,530.0807,651
53,-65.790,530.1653,656
54,-62.779,530.2500,651
55,-59.769,530.3346,654
56,-56.761,530.4192,652
57,-53.754,530.5039,653
58,-50.748,530.5885,651
59,-47.743,530.6731,650
60,-44.739,530.7577,649
61,-41.737,530.8423,655
62,-38.736,530.9269,663
63,-35.735,531.0114,654
64,-32.737,531.0960,676
65,-29.739,531.1806,690
66,-26.742,531.2651,807
67,-23.747,531.3497,697
68,-20.753,531.4343,673
69,-17.760,531.5188,654
70,-14.768,531.6033,659
71,-11.777,531.6879,653
72,-8.788,531.7724,670
73,-5.799,531.8569,653
74,-2.812,531.9414,647
75,0.174,532.0259,653
76,3.159,532.1104,656
77,6.142,532.1949,649
78,9.125,532.2794,652
79,12.106,532.3639,656
80,15.086,532.4483,668
81,18.065,532.5328,652
82,21.043,532.6173,664
83,24.019,532.7017,651
84,26.995,532.7862,650
85,29.969,532.8706,661
86,32.942,532.9550,658
87,35.914,533.0395,655
88,38.885,533.1239,655
89,41.854,533.2083,653
90,44.823,533.2927,657
91,47.790,533.3771,656
92,50.756,533.4615,654
93,53.721,533.5459,651
94,56.685,533.6303,654
95,59.647,533.7147,658
96,62.609,533.7990,656
97,65.569,533.8834,659
98,68.528,533.9678,659
99,71.486,534.0521,658
100,74.443,534.1364,659
101,77.398,534.2208,657
102,80.353,534.3051,662
103,83.306,534.3894,678
104,86.258,534.4738,671
105,89.209,534.5581,669
106,92.159,534.6424,661
107,95.107,534.7267,667
108,98.055,534.8110,667
109,101.001,534.8952,660
110,103.946,534.9795,663
111,106.890,535.0638,671
112,109.833,535.1481,674
113,112.775,535.2323,664
114,115.715,535.3166,664
115,118.655,535.4008,674
116,121.593,535.4851,660
117,124.530,535.5693,662
118,127.466,535.6535,673
119,130.401,535.7377,664
120,133.335,535.8219,665
121,136.267,535.9062,661
122,139.198,535.9904,661
123,142.129,536.0745,668
124,145.058,536.1587,669
125,147.985,536.2429,661
126,150.912,536.3271,669
127,153.838,536.4113,663
128,156.762,536.4954,675
129,159.686,536.5796,675
130,162.608,536.6637,659
131,165.529,536.7479,653
132,168.449,536.8320,661
133,171.367,536.9161,672
134,174.285,537.0002,662
135,177.201,537.0844,672
136,180.117,537.1685,666
137,183.031,537.2526,666
138,185.944,537.3367,659
139,188.856,537.4207,663
140,191.767,537.5048,667
141,194.676,537.5889,679
142,197.585,537.6730,666
143,200.492,537.7570,679
144,203.398,537.8411,667
145,206.303,537.9251,670
146,209.207,538.0092,672
147,212.110,538.0932,675
148,215.012,538.1772,671
149,217.912,538.2613,674
150,220.811,538.3453,670
151,223.710,538.4293,667
152,226.607,538.5133,661
153,229.503,538.5973,677
154,232.398,538.6813,672
155,235.291,538.7653,673
156,238.184,538.8492,673
157,241.075,538.9332,676
158,243.966,539.0172,673
159,246.855,539.1011,676
160,249.743,539.1851,676
161,252.630,539.2690,686
162,255.516,539.3530,677
163,258.400,539.4369,669
164,261.284,539.5208,674
165,264.166,539.6047,681
166,267.048,539.6886,668
167,269.928,539.7725,673
168,272.807,539.8564,677
169,275.685,539.9403,683
170,278.562,540.0242,673
171,281.437,540.1081,673
172,284.312,540.1919,678
173,287.186,540.2758,683
174,290.058,540.3597,681
175,292.929,540.4435,678
176,295.799,540.5274,678
177,298.668,540.6112,676
178,301.536,540.6950,677
179,304.403,540.7788,684
180,307.268,540.8627,673
181,310.133,540.9465,681
182,312.996,541.0303,671
183,315.858,541.1141,674
184,318.720,541.1978,670
185,321.580,541.2816,677
186,324.439,541.3654,675
187,327.296,541.4492,670
188,330.153,541.5329,689
189,333.009,541.6167,675
190,335.863,541.7004,674
191,338.716,541.7842,670
192,341.569,541.8679,670
193,344.420,541.9516,668
194,347.270,542.0354,669
195,350.119,542.1191,673
196,352.967,542.2028,683
197,355.813,542.2865,676
198,358.659,542.3702,667
199,361.503,542.4539,673
200,364.347,542.5376,678
201,367.189,542.6212,673
202,370.030,542.7049,680
203,372.870,542.7886,672
204,375.709,542.8722,674
205,378.547,542.9559,685
206,381.384,543.0395,669
207,384.219,543.1231,684
208,387.054,543.2068,677
209,389.887,543.2904,684
210,392.720,543.3740,670
211,395.551,543.4576,669
212,398.381,543.5412,668
213,401.210,543.6248,682
214,404.038,543.7084,676
215,406.865,543.7920,680
216,409.690,543.8755,672
217,412.515,543.9591,669
218,415.339,544.0426,684
219,418.161,544.1262,676
220,420.982,544.2097,663
221,423.803,544.2933,672
222,426.622,544.3768,672
223,429.440,544.4603,678
224,432.257,544.5439,679
225,435.073,544.6274,676
226,437.887,544.7109,666
227,440.701,544.7944,667
228,443.514,544.8779,673
229,446.325,544.9613,670
230,449.136,545.0448,671
231,451.945,545.1283,668
232,454.753,545.2118,664
233,457.560,545.2952,673
234,460.366,545.3787,668
235,463.171,545.4621,685
236,465.975,545.5455,674
237,468.778,545.6290,673
238,471.580,545.7124,671
239,474.380,545.7958,676
240,477.180,545.8792,667
241,479.978,545.9626,667
242,482.775,546.0460,676
243,485.572,546.1294,683
244,488.367,546.2128,682
245,491.161,546.2962,684
246,493.954,546.3795,685
247,496.746,546.4629,690
248,499.537,546.5462,722
249,502.327,546.6296,769
250,505.115,546.7129,887
251,507.903,546.7963,1168
252,510.689,546.8796,1281
253,513.475,546.9629,998
254,516.259,547.0462,797
255,519.042,547.1295,733
256,521.825,547.2128,715
257,524.606,547.2961,691
258,527.386,547.3794,686
259,530.165,547.4627,680
260,532.943,547.5459,681
261,535.720,547.6292,675
262,538.495,547.7125,686
263,541.270,547.7957,677
264,544.044,547.8789,685
265,546.816,547.9622,674
266,549.588,548.0454,682
267,552.358,548.1286,670
268,555.127,548.2119,679
269,557.895,548.2951,687
270,560.663,548.3783,673
271,563.429,548.4615,675
272,566.194,548.5446,685
273,568.958,548.6278,687
274,571.721,548.7110,683
275,574.482,548.7942,682
276,577.243,548.8773,674
277,580.003,548.9605,668
278,582.761,549.0436,679
279,585.519,549.1268,671
280,588.275,549.2099,675
281,591.031,549.2930,679
282,593.785,549.3761,681
283,596.539,549.4592,678
284,599.291,549.5423,678
285,602.042,549.6254,681
286,604.792,549.7085,678
287,607.541,549.7916,668
288,610.289,549.8747,677
289,613.036,549.9578,677
290,615.782,550.0408,683
291,618.527,550.1239,678
292,621.270,550.2069,674
293,624.013,550.2900,679
294,626.755,550.3730,680
295,629.495,550.4560,675
296,632.235,550.5391,672
297,634.973,550.6221,678
298,637.711,550.7051,679
299,640.447,550.7881,673
300,643.182,550.8711,671
301,645.916,550.9540,681
302,648.650,551.0370,675
303,651.382,551.1200,680
304,654.113,551.2030,682
305,656.843,551.2859,675
306,659.572,551.3689,678
307,662.300,551.4518,685
308,665.026,551.5347,676
309,667.752,551.6177,676
310,670.477,551.7006,675
311,673.201,551.7835,680
312,675.923,551.8664,677
313,678.645,551.9493,674
314,681.365,552.0322,667
315,684.085,552.1151,674
316,686.803,552.1980,675
317,689.521,552.2808,669
318,692.237,552.3637,672
319,694.952,552.4466,664
320,697.667,552.5294,686
321,700.380,552.6123,672
322,703.092,552.6951,677
323,705.803,552.7779,675
324,708.513,552.8608,678
325,711.222,552.9436,682
