# laser_power_pct,20
# exposure_time,0.25
# laser_nm,532.021
# mode,single
pixel_index,raman_shift_cm-1,wavelength_nm,intensity
0,-224.846,525.7320,96.0
1,-221.778,525.8168,96.0
2,-218.712,525.9016,94.0
3,-215.647,525.9864,95.0
4,-212.583,526.0712,96.0
5,-209.521,526.1560,95.0
6,-206.460,526.2407,96.0
7,-203.399,526.3255,95.0
8,-200.340,526.4102,94.0
9,-197.283,526.4950,93.0
10,-194.226,526.5797,94.0
11,-191.171,526.6645,94.0
12,-188.116,526.7492,94.0
13,-185.064,526.8339,96.0
14,-182.012,526.9186,93.0
15,-178.961,527.0033,93.0
16,-175.912,527.0880,94.0
17,-172.864,527.1727,94.0
18,-169.817,527.2574,94.0
19,-166.771,527.3421,95.0
20,-163.726,527.4268,94.0
21,-160.683,527.5115,94.0
22,-157.641,527.5962,94.0
23,-154.600,527.6808,95.0
24,-151.560,527.7655,95.0
25,-148.521,527.8501,94.0
26,-145.484,527.9348,94.0
27,-142.447,528.0194,94.0
28,-139.412,528.1040,94.0
29,-136.379,528.1887,94.0
30,-133.346,528.2733,93.0
31,-130.314,528.3579,95.0
32,-127.284,528.4425,94.0
33,-124.255,528.5271,94.0
34,-121.227,528.6117,93.0
35,-118.200,528.6963,95.0
36,-115.175,528.7809,93.0
37,-112.150,528.8655,95.0
38,-109.127,528.9500,95.0
39,-106.105,529.0346,95.0
40,-103.084,529.1191,94.0
41,-100.065,529.2037,95.0
42,-97.046,529.2882,94.0
43,-94.029,529.3728,94.0
44,-91.013,529.4573,93.0
45,-87.998,529.5419,94.0
46,-84.984,529.6264,96.0
47,-81.972,529.7109,95.0
48,-78.960,529.7954,95.0
49,-75.950,529.8799,94.0
50,-72.941,529.9644,95.0
51,-69.933,530.0489,93.0
52,-66.927,530.1334,94.0
53,-63.921,530.2179,95.0
54,-60.917,530.3023,97.0
55,-57.914,530.3868,94.0
56,-54.912,530.4713,93.0
57,-51.911,530.5557,96.0
58,-48.912,530.6402,95.0
59,-45.913,530.7246,93.0
60,-42.916,530.8090,93.0
61,-39.920,530.8935,96.0
62,-36.925,530.9779,95.0
63,-33.931,531.0623,97.0
64,-30.939,531.1467,105.0
65,-27.947,531.2311,123.0
66,-24.957,531.3155,119.0
67,-21.968,531.3999,96.0
68,-18.980,531.4843,96.0
69,-15.993,531.5687,94.0
70,-13.008,531.6531,96.0
71,-10.023,531.7374,96.0
72,-7.040,531.8218,95.0
73,-4.058,531.9062,96.0
74,-1.077,531.9905,95.0
75,1.903,532.0749,95.0
76,4.881,532.1592,94.0
77,7.859,532.2435,94.0
78,10.835,532.3279,97.0
79,13.810,532.4122,94.0
80,16.784,532.4965,96.0
81,19.757,532.5808,94.0
82,22.728,532.6651,96.0
83,25.699,532.7494,93.0
84,28.668,532.8337,93.0
85,31.636,532.9180,96.0
86,34.603,533.0022,95.0
87,37.569,533.0865,92.0
88,40.534,533.1708,93.0
89,43.497,533.2550,95.0
90,46.460,533.3393,95.0
91,49.421,533.4235,95.0
92,52.381,533.5078,96.0
93,55.340,533.5920,94.0
94,58.297,533.6762,94.0
95,61.254,533.7604,95.0
96,64.209,533.8447,94.0
97,67.164,533.9289,95.0
98,70.117,534.0131,95.0
99,73.069,534.0973,95.0
100,76.020,534.1814,97.0
101,78.969,534.2656,96.0
102,81.918,534.3498,94.0
103,84.865,534.4340,96.0
104,87.811,534.5181,99.0
105,90.757,534.6023,98.0
106,93.700,534.6864,96.0
107,96.643,534.7706,95.0
108,99.585,534.8547,97.0
109,102.525,534.9389,97.0
110,105.465,535.0230,95.0
111,108.403,535.1071,97.0
112,111.340,535.1912,98.0
113,114.276,535.2753,96.0
114,117.211,535.3594,98.0
115,120.144,535.4435,96.0
116,123.077,535.5276,99.0
117,126.008,535.6117,97.0
118,128.938,535.6958,95.0
119,131.868,535.7798,96.0
120,134.795,535.8639,98.0
121,137.722,535.9480,98.0
122,140.648,536.0320,97.0
123,143.572,536.1160,96.0
124,146.496,536.2001,97.0
125,149.418,536.2841,96.0
126,152.339,536.3681,98.0
127,155.259,536.4522,96.0
128,158.178,536.5362,97.0
129,161.096,536.6202,95.0
130,164.012,536.7042,95.0
131,166.928,536.7882,96.0
132,169.842,536.8722,97.0
133,172.755,536.9561,97.0
134,175.667,537.0401,98.0
135,178.578,537.1241,98.0
136,181.488,537.2080,98.0
137,184.397,537.2920,99.0
138,187.304,537.3759,97.0
139,190.211,537.4599,96.0
140,193.116,537.5438,97.0
141,196.020,537.6277,97.0
142,198.923,537.7117,96.0
143,201.825,537.7956,98.0
144,204.726,537.8795,99.0
145,207.625,537.9634,97.0
146,210.524,538.0473,98.0
147,213.421,538.1312,99.0
148,216.318,538.2151,98.0
149,219.213,538.2990,99.0
150,222.107,538.3828,97.0
151,225.000,538.4667,98.0
152,227.891,538.5505,98.0
153,230.782,538.6344,100.0
154,233.672,538.7182,99.0
155,236.560,538.8021,100.0
156,239.447,538.8859,100.0
157,242.333,538.9697,99.0
158,245.218,539.0536,98.0
159,248.102,539.1374,98.0
160,250.985,539.2212,97.0
161,253.867,539.3050,99.0
162,256.748,539.3888,100.0
163,259.627,539.4726,98.0
164,262.505,539.5564,99.0
165,265.383,539.6401,98.0
166,268.259,539.7239,98.0
167,271.134,539.8077,99.0
168,274.008,539.8914,99.0
169,276.880,539.9752,99.0
170,279.752,540.0589,99.0
171,282.623,540.1426,99.0
172,285.492,540.2264,100.0
173,288.360,540.3101,99.0
174,291.228,540.3938,99.0
175,294.094,540.4775,99.0
176,296.959,540.5612,99.0
177,299.823,540.6449,97.0
178,302.685,540.7286,96.0
179,305.547,540.8123,99.0
180,308.408,540.8960,98.0
181,311.267,540.9797,101.0
182,314.126,541.0633,98.0
183,316.983,541.1470,97.0
184,319.839,541.2306,98.0
185,322.694,541.3143,97.0
186,325.548,541.3979,98.0
187,328.401,541.4816,99.0
188,331.253,541.5652,102.0
189,334.103,541.6488,98.0
190,336.953,541.7324,99.0
191,339.801,541.8160,96.0
192,342.649,541.8996,98.0
193,345.495,541.9832,100.0
194,348.340,542.0668,99.0
195,351.184,542.1504,98.0
196,354.027,542.2340,99.0
197,356.869,542.3175,99.0
198,359.709,542.4011,98.0
199,362.549,542.4846,97.0
200,365.388,542.5682,98.0
201,368.225,542.6517,99.0
202,371.061,542.7353,98.0
203,373.897,542.8188,98.0
204,376.731,542.9023,99.0
205,379.564,542.9858,97.0
206,382.396,543.0693,98.0
207,385.227,543.1529,100.0
208,388.057,543.2363,98.0
209,390.885,543.3198,98.0
210,393.713,543.4033,99.0
211,396.539,543.4868,98.0
212,399.365,543.5703,99.0
213,402.189,543.6537,99.0
214,405.012,543.7372,98.0
215,407.835,543.8206,99.0
216,410.656,543.9041,99.0
217,413.476,543.9875,99.0
218,416.295,544.0709,99.0
219,419.112,544.1544,98.0
220,421.929,544.2378,100.0
221,424.745,544.3212,100.0
222,427.559,544.4046,99.0
223,430.373,544.4880,100.0
224,433.185,544.5714,98.0
225,435.996,544.6548,100.0
226,438.807,544.7382,97.0
227,441.616,544.8215,98.0
228,444.424,544.9049,98.0
229,447.231,544.9882,97.0
230,450.037,545.0716,100.0
231,452.842,545.1549,99.0
232,455.645,545.2383,100.0
233,458.448,545.3216,99.0
234,461.250,545.4049,98.0
235,464.050,545.4883,99.0
236,466.849,545.5716,99.0
237,469.648,545.6549,102.0
238,472.445,545.7382,102.0
239,475.241,545.8215,99.0
240,478.036,545.9047,99.0
241,480.830,545.9880,98.0
242,483.623,546.0713,101.0
243,486.415,546.1546,98.0
244,489.206,546.2378,103.0
245,491.996,546.3211,107.0
246,494.784,546.4043,112.0
247,497.572,546.4875,123.0
248,500.358,546.5708,131.0
249,503.144,546.6540,153.0
250,505.928,546.7372,173.0
251,508.712,546.8204,199.0
252,511.494,546.9036,171.0
253,514.275,546.9868,131.0
254,517.055,547.0700,109.0
255,519.834,547.1532,104.0
256,522.612,547.2364,103.0
257,525.389,547.3196,102.0
258,528.165,547.4027,100.0
259,530.940,547.4859,100.0
260,533.713,547.5690,100.0
261,536.486,547.6522,101.0
262,539.257,547.7353,99.0
263,542.028,547.8185,98.0
264,544.797,547.9016,100.0
265,547.566,547.9847,100.0
266,550.333,548.0678,98.0
267,553.099,548.1509,100.0
268,555.864,548.2340,101.0
269,558.629,548.3171,101.0
270,561.392,548.4002,98.0
271,564.154,548.4833,97.0
272,566.915,548.5663,99.0
273,569.674,548.6494,99.0
274,572.433,548.7325,99.0
275,575.191,548.8155,100.0
276,577.948,548.8985,99.0
277,580.703,548.9816,100.0
278,583.458,549.0646,99.0
279,586.211,549.1476,97.0
280,588.964,549.2307,100.0
281,591.715,549.3137,99.0
282,594.466,549.3967,99.0
283,597.215,549.4797,99.0
284,599.963,549.5627,100.0
285,602.710,549.6456,100.0
286,605.457,549.7286,98.0
287,608.202,549.8116,101.0
288,610.946,549.8945,99.0
289,613.689,549.9775,99.0
290,616.431,550.0605,100.0
291,619.172,550.1434,99.0
292,621.911,550.2263,99.0
293,624.650,550.3093,101.0
294,627.388,550.3922,99.0
295,630.125,550.4751,99.0
296,632.860,550.5580,99.0
297,635.595,550.6409,100.0
298,638.328,550.7238,100.0
299,641.061,550.8067,99.0
300,643.792,550.8896,99.0
301,646.523,550.9725,100.0
302,649.252,551.0553,100.0
303,651.980,551.1382,100.0
304,654.708,551.2210,100.0
305,657.434,551.3039,100.0
306,660.159,551.3867,99.0
307,662.883,551.4696,100.0
308,665.606,551.5524,99.0
309,668.328,551.6352,99.0
310,671.049,551.7180,101.0
311,673.769,551.8008,99.0
312,676.488,551.8836,99.0
313,679.206,551.9664,100.0
314,681.923,552.0492,98.0
315,684.639,552.1320,100.0
316,687.354,552.2148,100.0
317,690.067,552.2975,100.0
318,692.780,552.3803,99.0
319,695.492,552.4630,98.0
320,698.202,552.5458,99.0
321,700.912,552.6285,102.0
322,703.621,552.7112,100.0
323,706.328,552.7940,99.0
324,709.035,552.8767,99.0
325,711.740,552.9594,99.0
326,714.444,553.0421,99.0
327,717.148,553.1248,100.0
328,719.850,553.2075,100.0
329,722.552,553.2902,99.0
330,725.252,553.3728,99.0
331,727.951,553.4555,100.0
332,730.649,553.5382,100.0
333,733.347,553.6208,100.0
334,736.043,553.7035,100.0
335,738.738,553.7861,99.0
336,741.432,553.8688,101.0
337,744.125,553.9514,100.0
338,746.817,554.0340,100.0
339,749.508,554.1166,100.0
340,752.198,554.1992,102.0
341,754.887,554.2818,100.0
342,757.575,554.3644,101.0
343,760.262,554.4470,100.0
344,762.948,554.5296,102.0
345,765.633,554.6122,102.0
346,768.317,554.6947,99.0
347,770.999,554.7773,100.0
348,773.681,554.8598,101.0
349,776.362,554.9424,101.0
350,779.042,555.0249,101.0
351,781.720,555.1075,101.0
352,784.398,555.1900,99.0
353,787.075,555.2725,101.0
354,789.751,555.3550,102.0
355,792.425,555.4375,100.0
356,795.099,555.5200,100.0
357,797.771,555.6025,100.0
358,800.443,555.6850,100.0
359,803.114,555.7675,101.0
360,805.783,555.8499,100.0
361,808.452,555.9324,101.0
362,811.119,556.0148,102.0
363,813.786,556.0973,100.0
364,816.451,556.1797,102.0
365,819.116,556.2622,102.0
366,821.779,556.3446,98.0
367,824.442,556.4270,101.0
368,827.103,556.5094,101.0
369,829.763,556.5918,100.0
370,832.423,556.6742,102.0
371,835.081,556.7566,102.0
372,837.739,556.8390,104.0
373,840.395,556.9214,101.0
374,843.050,557.0038,99.0
375,845.705,557.0861,100.0
376,848.358,557.1685,101.0
377,851.010,557.2508,101.0
378,853.662,557.3332,101.0
379,856.312,557.4155,102.0
380,858.961,557.4978,102.0
381,861.610,557.5802,100.0
382,864.257,557.6625,101.0
383,866.903,557.7448,101.0
384,869.549,557.8271,101.0
385,872.193,557.9094,101.0
386,874.836,557.9917,102.0
387,877.478,558.0740,99.0
388,880.120,558.1562,104.0
389,882.760,558.2385,102.0
390,885.399,558.3208,105.0
391,888.037,558.4030,99.0
392,890.675,558.4852,103.0
393,893.311,558.5675,102.0
394,895.946,558.6497,102.0
395,898.580,558.7319,101.0
396,901.214,558.8142,102.0
397,903.846,558.8964,101.0
398,906.477,558.9786,100.0
399,909.107,559.0608,101.0
400,911.737,559.1430,101.0
401,914.365,559.2251,103.0
402,916.992,559.3073,102.0
403,919.618,559.3895,102.0
404,922.244,559.4716,105.0
405,924.868,559.5538,101.0
406,927.491,559.6359,103.0
407,930.113,559.7181,103.0
408,932.735,559.8002,105.0
409,935.355,559.8823,106.0
410,937.974,559.9645,103.0
411,940.592,560.0466,104.0
412,943.210,560.1287,104.0
413,945.826,560.2108,105.0
414,948.441,560.2929,106.0
415,951.056,560.3749,103.0
416,953.669,560.4570,104.0
417,956.281,560.5391,106.0
418,958.893,560.6211,106.0
419,961.503,560.7032,105.0
420,964.112,560.7852,105.0
421,966.721,560.8673,105.0
422,969.328,560.9493,106.0
423,971.935,561.0313,107.0
424,974.540,561.1134,104.0
425,977.144,561.1954,103.0
426,979.748,561.2774,105.0
427,982.350,561.3594,105.0
428,984.952,561.4414,102.0
429,987.552,561.5234,103.0
430,990.152,561.6053,106.0
431,992.750,561.6873,102.0
432,995.348,561.7693,103.0
433,997.944,561.8512,103.0
434,1000.540,561.9332,102.0
435,1003.134,562.0151,101.0
436,1005.728,562.0970,101.0
437,1008.321,562.1790,101.0
438,1010.912,562.2609,102.0
439,1013.503,562.3428,102.0
440,1016.092,562.4247,103.0
441,1018.681,562.5066,102.0
442,1021.269,562.5885,103.0
443,1023.856,562.6704,102.0
444,1026.441,562.7522,101.0
445,1029.026,562.8341,101.0
446,1031.610,562.9160,101.0
447,1034.193,562.9978,101.0
448,1036.775,563.0797,104.0
449,1039.355,563.1615,101.0
450,1041.935,563.2434,102.0
451,1044.514,563.3252,102.0
452,1047.092,563.4070,102.0
453,1049.669,563.4888,101.0
454,1052.245,563.5706,99.0
455,1054.820,563.6524,100.0
456,1057.394,563.7342,103.0
457,1059.967,563.8160,103.0
458,1062.539,563.8978,101.0
459,1065.110,563.9795,105.0
460,1067.681,564.0613,104.0
461,1070.250,564.1430,103.0
462,1072.818,564.2248,102.0
463,1075.385,564.3065,103.0
464,1077.951,564.3883,102.0
465,1080.517,564.4700,102.0
466,1083.081,564.5517,103.0
467,1085.644,564.6334,102.0
468,1088.207,564.7151,102.0
469,1090.768,564.7968,102.0
470,1093.329,564.8785,103.0
471,1095.888,564.9602,103.0
472,1098.447,565.0419,104.0
473,1101.004,565.1235,103.0
474,1103.561,565.2052,101.0
475,1106.116,565.2868,102.0
