# laser_power_pct,5.0
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,652
1,-221.919,525.8130,654
2,-218.852,525.8978,648
3,-215.787,525.9826,654
4,-212.722,526.0673,649
5,-209.659,526.1521,660
6,-206.597,526.2369,651
7,-203.537,526.3217,655
8,-200.477,526.4065,654
9,-197.419,526.4912,652
10,-194.362,526.5760,671
11,-191.306,526.6607,660
12,-188.251,526.7455,650
13,-185.198,526.8302,651
14,-182.145,526.9149,656
15,-179.094,526.9996,649
16,-176.044,527.0844,648
17,-172.996,527.1691,649
18,-169.948,527.2538,643
19,-166.902,527.3385,650
20,-163.857,527.4232,644
21,-160.813,527.5079,646
22,-157.770,527.5926,652
23,-154.728,527.6772,651
24,-151.688,527.7619,649
25,-148.649,527.8466,647
26,-145.611,527.9312,652
27,-142.574,528.0159,650
28,-139.539,528.1005,657
29,-136.504,528.1852,661
30,-133.471,528.2698,651
31,-130.439,528.3544,655
32,-127.408,528.4390,654
33,-124.379,528.5237,652
34,-121.350,528.6083,651
35,-118.323,528.6929,655
36,-115.297,528.7775,651
37,-112.272,528.8621,651
38,-109.248,528.9466,644
39,-106.226,529.0312,649
40,-103.204,529.1158,658
41,-100.184,529.2004,650
42,-97.165,529.2849,653
43,-94.148,529.3695,654
44,-91.131,529.4540,653
45,-88.116,529.5386,648
46,-85.101,529.6231,654
47,-82.088,529.7076,648
48,-79.076,529.7921,655
49,-76.066,529.8767,649
50,-73.056,529.9612,651
51,-70.048,530.0457,653
52,-67.041,530.1302,655
53,-64.035,530.2147,653
54,-61.030,530.2992,659
55,-58.026,530.3836,654
56,-55.024,530.4681,649
57,-52.023,530.5526,647
58,-49.023,530.6370,646
59,-46.024,530.7215,647
60,-43.026,530.8059,650
61,-40.029,530.8904,651
62,-37.034,530.9748,653
63,-34.040,531.0593,648
64,-31.047,531.1437,663
65,-28.055,531.2281,667
66,-25.064,531.3125,679
67,-22.075,531.3969,659
68,-19.086,531.4813,660
69,-16.099,531.5657,650
70,-13.113,531.6501,647
71,-10.128,531.7345,648
72,-7.144,531.8189,659
73,-4.162,531.9032,657
74,-1.180,531.9876,652
75,1.800,532.0719,648
76,4.779,532.1563,647
