# laser_power_pct,40.0
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-226.925,525.6746,651
1,-223.851,525.7595,649
2,-220.779,525.8445,655
3,-217.708,525.9294,651
4,-214.638,526.0143,655
5,-211.570,526.0993,650
6,-208.502,526.1842,652
7,-205.436,526.2691,652
8,-202.371,526.3540,651
9,-199.307,526.4389,646
10,-196.245,526.5238,664
11,-193.183,526.6086,656
12,-190.123,526.6935,647
13,-187.064,526.7784,647
14,-184.007,526.8633,650
15,-180.950,526.9481,648
16,-177.895,527.0330,647
17,-174.841,527.1178,652
18,-171.788,527.2026,646
19,-168.736,527.2875,652
20,-165.685,527.3723,648
21,-162.636,527.4571,651
22,-159.588,527.5419,651
23,-156.541,527.6268,646
24,-153.496,527.7116,652
25,-150.451,527.7964,652
26,-147.408,527.8811,653
27,-144.366,527.9659,653
28,-141.325,528.0507,646
29,-138.285,528.1355,645
30,-135.247,528.2202,651
31,-132.209,528.3050,649
32,-129.173,528.3898,647
33,-126.138,528.4745,647
34,-123.105,528.5592,648
35,-120.072,528.6440,642
36,-117.041,528.7287,658
37,-114.011,528.8134,656
38,-110.982,528.8981,645
39,-107.954,528.9828,649
40,-104.928,529.0675,652
41,-101.902,529.1522,649
42,-98.878,529.2369,647
43,-95.855,529.3216,651
44,-92.833,529.4063,646
45,-89.813,529.4910,644
46,-86.794,529.5756,651
47,-83.775,529.6603,649
48,-80.758,529.7449,647
49,-77.742,529.8296,651
50,-74.728,529.9142,647
51,-71.714,529.9989,651
52,-68.702,530.0835,648
53,-65.691,530.1681,651
54,-62.681,530.2527,656
55,-59.672,530.3373,653
56,-56.665,530.4219,651
57,-53.659,530.5065,650
58,-50.653,530.5911,647
59,-47.649,530.6757,649
60,-44.647,530.7603,648
61,-41.645,530.8449,653
62,-38.645,530.9294,650
63,-35.645,531.0140,663
64,-32.647,531.0985,708
65,-29.650,531.1831,853
66,-26.655,531.2676,1288
67,-23.660,531.3522,699
68,-20.667,531.4367,653
69,-17.674,531.5212,652
70,-14.683,531.6057,659
71,-11.694,531.6902,653
72,-8.705,531.7747,657
73,-5.717,531.8592,647
74,-2.731,531.9437,644
75,0.254,532.0282,652
76,3.238,532.1127,649
77,6.221,532.1971,652
78,9.202,532.2816,661
79,12.183,532.3661,650
80,15.162,532.4505,665
81,18.140,532.5350,650
82,21.117,532.6194,645
83,24.093,532.7038,652
84,27.068,532.7882,645
85,30.041,532.8727,654
86,33.013,532.9571,656
87,35.985,533.0415,650
88,38.955,533.1259,651
89,41.923,533.2103,649
90,44.891,533.2947,651
91,47.857,533.3790,658
92,50.823,533.4634,654
93,53.787,533.5478,651
94,56.750,533.6321,655
95,59.712,533.7165,668
96,62.672,533.8009,651
97,65.632,533.8852,655
98,68.590,533.9695,653
99,71.547,534.0539,658
100,74.503,534.1382,654
101,77.458,534.2225,659
102,80.412,534.3068,655
103,83.365,534.3911,673
104,86.316,534.4754,660
105,89.266,534.5597,658
106,92.215,534.6440,661
107,95.163,534.7283,652
108,98.110,534.8125,654
109,101.056,534.8968,659
110,104.000,534.9811,658
111,106.943,535.0653,660
112,109.886,535.1496,661
113,112.827,535.2338,663
114,115.766,535.3180,661
115,118.705,535.4023,656
116,121.643,535.4865,659
117,124.579,535.5707,659
