# laser_power_pct,40.0
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-226.925,525.6746,654
1,-223.851,525.7595,647
2,-220.779,525.8445,648
3,-217.708,525.9294,645
4,-214.638,526.0143,647
5,-211.570,526.0993,650
6,-208.502,526.1842,646
7,-205.436,526.2691,654
8,-202.371,526.3540,647
9,-199.307,526.4389,649
10,-196.245,526.5238,667
11,-193.183,526.6086,664
12,-190.123,526.6935,648
13,-187.064,526.7784,647
14,-184.007,526.8633,655
15,-180.950,526.9481,648
16,-177.895,527.0330,644
17,-174.841,527.1178,649
18,-171.788,527.2026,644
19,-168.736,527.2875,648
20,-165.685,527.3723,650
21,-162.636,527.4571,643
22,-159.588,527.5419,643
23,-156.541,527.6268,652
24,-153.496,527.7116,651
25,-150.451,527.7964,646
26,-147.408,527.8811,645
27,-144.366,527.9659,648
28,-141.325,528.0507,654
29,-138.285,528.1355,648
30,-135.247,528.2202,650
31,-132.209,528.3050,649
32,-129.173,528.3898,650
33,-126.138,528.4745,650
34,-123.105,528.5592,645
35,-120.072,528.6440,651
36,-117.041,528.7287,651
37,-114.011,528.8134,651
38,-110.982,528.8981,647
39,-107.954,528.9828,647
40,-104.928,529.0675,656
41,-101.902,529.1522,653
42,-98.878,529.2369,652
43,-95.855,529.3216,649
44,-92.833,529.4063,646
45,-89.813,529.4910,650
46,-86.794,529.5756,647
47,-83.775,529.6603,653
48,-80.758,529.7449,657
49,-77.742,529.8296,653
50,-74.728,529.9142,648
51,-71.714,529.9989,644
52,-68.702,530.0835,649
53,-65.691,530.1681,650
54,-62.681,530.2527,654
55,-59.672,530.3373,649
56,-56.665,530.4219,649
57,-53.659,530.5065,645
58,-50.653,530.5911,646
59,-47.649,530.6757,645
60,-44.647,530.7603,646
61,-41.645,530.8449,653
62,-38.645,530.9294,660
63,-35.645,531.0140,659
64,-32.647,531.0985,714
65,-29.650,531.1831,858
66,-26.655,531.2676,1311
67,-23.660,531.3522,713
68,-20.667,531.4367,659
69,-17.674,531.5212,652
70,-14.683,531.6057,651
71,-11.694,531.6902,656
72,-8.705,531.7747,662
73,-5.717,531.8592,648
74,-2.731,531.9437,646
75,0.254,532.0282,650
76,3.238,532.1127,648
77,6.221,532.1971,651
78,9.202,532.2816,659
79,12.183,532.3661,651
