# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,655
1,-224.001,525.7554,651
2,-220.928,525.8404,650
3,-217.855,525.9253,657
4,-214.785,526.0103,648
5,-211.715,526.0952,647
6,-208.646,526.1802,650
7,-205.579,526.2651,654
8,-202.513,526.3500,648
9,-199.448,526.4350,647
10,-196.385,526.5199,661
11,-193.322,526.6048,660
12,-190.261,526.6897,649
13,-187.201,526.7746,644
14,-184.142,526.8595,651
15,-181.085,526.9444,645
16,-178.029,527.0292,648
17,-174.974,527.1141,644
18,-171.920,527.1990,650
19,-168.867,527.2838,654
20,-165.815,527.3687,640
21,-162.765,527.4535,646
22,-159.716,527.5384,647
23,-156.668,527.6232,645
24,-153.622,527.7080,646
25,-150.576,527.7929,654
26,-147.532,527.8777,644
27,-144.489,527.9625,646
28,-141.447,528.0473,651
29,-138.406,528.1321,657
30,-135.367,528.2169,646
31,-132.329,528.3017,650
32,-129.291,528.3865,649
33,-126.256,528.4712,652
34,-123.221,528.5560,643
35,-120.188,528.6407,648
36,-117.155,528.7255,648
37,-114.124,528.8102,660
38,-111.094,528.8950,646
39,-108.066,528.9797,650
40,-105.038,529.0645,652
41,-102.012,529.1492,643
42,-98.987,529.2339,645
43,-95.963,529.3186,651
44,-92.940,529.4033,646
45,-89.919,529.4880,659
46,-86.899,529.5727,651
47,-83.879,529.6574,649
48,-80.862,529.7420,647
49,-77.845,529.8267,653
50,-74.829,529.9114,641
51,-71.815,529.9960,647
52,-68.802,530.0807,644
53,-65.790,530.1653,651
54,-62.779,530.2500,653
55,-59.769,530.3346,643
56,-56.761,530.4192,645
57,-53.754,530.5039,645
58,-50.748,530.5885,648
59,-47.743,530.6731,650
60,-44.739,530.7577,646
61,-41.737,530.8423,652
62,-38.736,530.9269,647
63,-35.735,531.0114,665
64,-32.737,531.0960,717
65,-29.739,531.1806,909
66,-26.742,531.2651,1284
67,-23.747,531.3497,686
68,-20.753,531.4343,657
69,-17.760,531.5188,654
70,-14.768,531.6033,656
71,-11.777,531.6879,649
72,-8.788,531.7724,656
73,-5.799,531.8569,654
74,-2.812,531.9414,649
75,0.174,532.0259,645
76,3.159,532.1104,644
77,6.142,532.1949,654
78,9.125,532.2794,642
79,12.106,532.3639,653
80,15.086,532.4483,665
81,18.065,532.5328,647
82,21.043,532.6173,647
83,24.019,532.7017,649
84,26.995,532.7862,649
85,29.969,532.8706,655
86,32.942,532.9550,659
87,35.914,533.0395,649
88,38.885,533.1239,645
89,41.854,533.2083,651
90,44.823,533.2927,643
