# laser_power_pct,30
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,658
1,-224.001,525.7554,662
2,-220.928,525.8404,656
3,-217.855,525.9253,670
4,-214.785,526.0103,660
5,-211.715,526.0952,664
6,-208.646,526.1802,662
7,-205.579,526.2651,666
8,-202.513,526.3500,664
9,-199.448,526.4350,658
10,-196.385,526.5199,680
11,-193.322,526.6048,679
12,-190.261,526.6897,662
13,-187.201,526.7746,671
14,-184.142,526.8595,656
15,-181.085,526.9444,660
16,-178.029,527.0292,671
17,-174.974,527.1141,664
18,-171.920,527.1990,660
19,-168.867,527.2838,658
20,-165.815,527.3687,653
21,-162.765,527.4535,656
22,-159.716,527.5384,662
23,-156.668,527.6232,661
24,-153.622,527.7080,664
25,-150.576,527.7929,663
26,-147.532,527.8777,665
27,-144.489,527.9625,655
28,-141.447,528.0473,660
29,-138.406,528.1321,668
30,-135.367,528.2169,665
31,-132.329,528.3017,658
32,-129.291,528.3865,665
33,-126.256,528.4712,667
34,-123.221,528.5560,659
35,-120.188,528.6407,663
36,-117.155,528.7255,664
37,-114.124,528.8102,670
38,-111.094,528.8950,660
39,-108.066,528.9797,660
40,-105.038,529.0645,664
41,-102.012,529.1492,672
42,-98.987,529.2339,660
43,-95.963,529.3186,665
44,-92.940,529.4033,657
45,-89.919,529.4880,660
46,-86.899,529.5727,669
47,-83.879,529.6574,667
48,-80.862,529.7420,671
49,-77.845,529.8267,670
50,-74.829,529.9114,672
51,-71.815,529.9960,668
52,-68.802,530.0807,664
53,-65.790,530.1653,672
54,-62.779,530.2500,661
55,-59.769,530.3346,661
56,-56.761,530.4192,661
57,-53.754,530.5039,664
58,-50.748,530.5885,667
59,-47.743,530.6731,662
60,-44.739,530.7577,665
61,-41.737,530.8423,669
62,-38.736,530.9269,672
63,-35.735,531.0114,683
64,-32.737,531.0960,722
65,-29.739,531.1806,843
66,-26.742,531.2651,1420
67,-23.747,531.3497,722
68,-20.753,531.4343,682
69,-17.760,531.5188,670
70,-14.768,531.6033,670
71,-11.777,531.6879,661
72,-8.788,531.7724,678
73,-5.799,531.8569,658
74,-2.812,531.9414,658
75,0.174,532.0259,659
76,3.159,532.1104,659
77,6.142,532.1949,672
78,9.125,532.2794,674
79,12.106,532.3639,662
80,15.086,532.4483,676
81,18.065,532.5328,663
82,21.043,532.6173,667
83,24.019,532.7017,659
84,26.995,532.7862,658
85,29.969,532.8706,664
86,32.942,532.9550,673
87,35.914,533.0395,669
88,38.885,533.1239,668
89,41.854,533.2083,661
90,44.823,533.2927,659
91,47.790,533.3771,658
92,50.756,533.4615,673
93,53.721,533.5459,656
94,56.685,533.6303,652
95,59.647,533.7147,665
96,62.609,533.7990,666
97,65.569,533.8834,672
98,68.528,533.9678,682
99,71.486,534.0521,671
100,74.443,534.1364,673
101,77.398,534.2208,677
102,80.353,534.3051,688
103,83.306,534.3894,698
104,86.258,534.4738,685
105,89.209,534.5581,674
106,92.159,534.6424,681
107,95.107,534.7267,673
108,98.055,534.8110,674
109,101.001,534.8952,679
110,103.946,534.9795,678
111,106.890,535.0638,684
112,109.833,535.1481,685
113,112.775,535.2323,674
114,115.715,535.3166,689
115,118.655,535.4008,681
116,121.593,535.4851,674
117,124.530,535.5693,677
118,127.466,535.6535,684
119,130.401,535.7377,683
120,133.335,535.8219,683
121,136.267,535.9062,685
122,139.198,535.9904,679
123,142.129,536.0745,670
124,145.058,536.1587,681
