# laser_power_pct,10
# exposure_time,0.5
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.987,525.7281,656
1,-221.919,525.8130,655
2,-218.852,525.8978,659
3,-215.787,525.9826,666
4,-212.722,526.0673,654
5,-209.659,526.1521,655
6,-206.597,526.2369,665
7,-203.537,526.3217,663
8,-200.477,526.4065,668
9,-197.419,526.4912,657
10,-194.362,526.5760,670
11,-191.306,526.6607,659
12,-188.251,526.7455,658
13,-185.198,526.8302,655
14,-182.145,526.9149,657
15,-179.094,526.9996,661
16,-176.044,527.0844,663
17,-172.996,527.1691,657
18,-169.948,527.2538,657
19,-166.902,527.3385,669
20,-163.857,527.4232,660
21,-160.813,527.5079,657
22,-157.770,527.5926,659
23,-154.728,527.6772,656
24,-151.688,527.7619,660
25,-148.649,527.8466,665
26,-145.611,527.9312,654
27,-142.574,528.0159,661
28,-139.539,528.1005,655
29,-136.504,528.1852,665
30,-133.471,528.2698,659
31,-130.439,528.3544,663
32,-127.408,528.4390,659
33,-124.379,528.5237,661
34,-121.350,528.6083,653
35,-118.323,528.6929,660
36,-115.297,528.7775,660
37,-112.272,528.8621,663
38,-109.248,528.9466,658
39,-106.226,529.0312,660
40,-103.204,529.1158,662
41,-100.184,529.2004,663
42,-97.165,529.2849,660
43,-94.148,529.3695,659
44,-91.131,529.4540,656
45,-88.116,529.5386,666
46,-85.101,529.6231,662
47,-82.088,529.7076,670
48,-79.076,529.7921,663
49,-76.066,529.8767,660
50,-73.056,529.9612,663
51,-70.048,530.0457,654
52,-67.041,530.1302,660
53,-64.035,530.2147,661
54,-61.030,530.2992,659
55,-58.026,530.3836,655
56,-55.024,530.4681,658
57,-52.023,530.5526,652
58,-49.023,530.6370,656
59,-46.024,530.7215,658
60,-43.026,530.8059,663
61,-40.029,530.8904,665
62,-37.034,530.9748,658
63,-34.040,531.0593,661
64,-31.047,531.1437,680
65,-28.055,531.2281,718
66,-25.064,531.3125,746
67,-22.075,531.3969,670
68,-19.086,531.4813,656
69,-16.099,531.5657,660
70,-13.113,531.6501,657
71,-10.128,531.7345,658
72,-7.144,531.8189,667
73,-4.162,531.9032,661
74,-1.180,531.9876,660
75,1.800,532.0719,653
76,4.779,532.1563,662
77,7.757,532.2406,653
78,10.733,532.3250,668
79,13.709,532.4093,663
80,16.683,532.4936,683
81,19.657,532.5780,660
82,22.629,532.6623,663
83,25.599,532.7466,658
84,28.569,532.8309,660
85,31.538,532.9152,664
86,34.505,532.9995,667
87,37.472,533.0837,655
88,40.437,533.1680,659
89,43.401,533.2523,659
90,46.363,533.3365,660
91,49.325,533.4208,663
92,52.285,533.5050,662
93,55.245,533.5893,662
94,58.203,533.6735,656
95,61.160,533.7578,666
96,64.116,533.8420,657
97,67.071,533.9262,664
98,70.024,534.0104,658
99,72.977,534.0946,657
100,75.928,534.1788,664
101,78.878,534.2630,662
102,81.827,534.3472,664
103,84.775,534.4314,677
104,87.721,534.5156,662
105,90.667,534.5997,663
106,93.611,534.6839,662
107,96.554,534.7680,665
108,99.497,534.8522,666
109,102.437,534.9363,669
110,105.377,535.0205,673
111,108.316,535.1046,670
112,111.253,535.1887,663
113,114.190,535.2729,666
114,117.125,535.3570,672
115,120.059,535.4411,667
116,122.992,535.5252,658
117,125.924,535.6093,663
118,128.854,535.6933,655
119,131.784,535.7774,667
120,134.712,535.8615,667
121,137.639,535.9456,667
122,140.565,536.0296,659
123,143.490,536.1137,661
124,146.414,536.1977,654
125,149.337,536.2818,669
126,152.258,536.3658,663
127,155.179,536.4498,660
128,158.098,536.5339,658
129,161.016,536.6179,663
130,163.933,536.7019,657
131,166.849,536.7859,663
132,169.764,536.8699,663
133,172.677,536.9539,661
134,175.590,537.0379,670
135,178.501,537.1218,672
136,181.411,537.2058,665
137,184.320,537.2898,667
138,187.228,537.3737,665
139,190.135,537.4577,655
140,193.040,537.5416,665
141,195.945,537.6256,667
142,198.848,537.7095,663
143,201.751,537.7934,659
144,204.652,537.8774,669
145,207.552,537.9613,671
146,210.451,538.0452,659
147,213.349,538.1291,666
148,216.245,538.2130,658
149,219.141,538.2969,665
150,222.035,538.3807,663
151,224.928,538.4646,662
152,227.821,538.5485,661
153,230.712,538.6324,670
154,233.601,538.7162,664
155,236.490,538.8001,670
156,239.378,538.8839,670
157,242.264,538.9677,666
158,245.150,539.0516,664
159,248.034,539.1354,669
160,250.917,539.2192,663
161,253.799,539.3030,670
162,256.680,539.3868,667
163,259.560,539.4706,665
164,262.439,539.5544,666
165,265.317,539.6382,664
166,268.193,539.7220,661
167,271.068,539.8058,671
168,273.943,539.8895,664
169,276.816,539.9733,665
170,279.688,540.0570,661
171,282.559,540.1408,668
172,285.429,540.2245,666
173,288.297,540.3083,666
174,291.165,540.3920,663
175,294.031,540.4757,671
176,296.897,540.5594,660
177,299.761,540.6431,662
178,302.624,540.7268,664
179,305.486,540.8105,680
180,308.347,540.8942,663
181,311.207,540.9779,677
182,314.065,541.0616,657
183,316.923,541.1452,666
184,319.780,541.2289,659
185,322.635,541.3126,670
186,325.489,541.3962,657
187,328.342,541.4798,668
188,331.194,541.5635,671
189,334.045,541.6471,663
190,336.895,541.7307,661
191,339.744,541.8143,659
192,342.592,541.8980,664
193,345.438,541.9816,670
194,348.284,542.0652,666
195,351.128,542.1487,666
196,353.971,542.2323,661
197,356.814,542.3159,659
198,359.655,542.3995,659
199,362.495,542.4830,661
200,365.334,542.5666,665
201,368.171,542.6502,664
202,371.008,542.7337,660
203,373.844,542.8172,659
204,376.678,542.9008,662
205,379.511,542.9843,656
206,382.344,543.0678,664
207,385.175,543.1513,667
208,388.005,543.2348,667
209,390.834,543.3183,674
210,393.662,543.4018,664
211,396.489,543.4853,675
212,399.315,543.5688,667
213,402.139,543.6522,670
214,404.963,543.7357,661
215,407.785,543.8192,666
216,410.607,543.9026,657
217,413.427,543.9861,665
218,416.246,544.0695,672
219,419.064,544.1529,659
220,421.881,544.2364,665
221,424.697,544.3198,659
222,427.512,544.4032,668
223,430.326,544.4866,666
224,433.138,544.5700,659
225,435.950,544.6534,657
226,438.761,544.7368,658
227,441.570,544.8202,664
228,444.378,544.9035,656
229,447.186,544.9869,663
230,449.992,545.0703,662
231,452.797,545.1536,669
232,455.601,545.2370,660
233,458.404,545.3203,659
234,461.206,545.4036,651
235,464.006,545.4870,659
236,466.806,545.5703,661
237,469.605,545.6536,662
238,472.402,545.7369,663
239,475.199,545.8202,666
240,477.994,545.9035,665
241,480.788,545.9868,665
242,483.582,546.0701,658
243,486.374,546.1533,664
244,489.165,546.2366,665
245,491.955,546.3198,667
246,494.744,546.4031,669
247,497.532,546.4863,680
248,500.319,546.5696,682
249,503.104,546.6528,713
250,505.889,546.7360,791
251,508.672,546.8193,932
252,511.455,546.9025,930
253,514.236,546.9857,757
254,517.017,547.0689,687
255,519.796,547.1521,684
256,522.574,547.2353,677
257,525.351,547.3184,674
258,528.128,547.4016,665
259,530.903,547.4848,666
260,533.676,547.5679,667
261,536.449,547.6511,659
262,539.221,547.7342,671
263,541.992,547.8174,672
264,544.762,547.9005,664
265,547.530,547.9836,669
266,550.298,548.0667,668
267,553.064,548.1499,661
268,555.830,548.2330,673
269,558.594,548.3161,677
270,561.357,548.3992,656
271,564.120,548.4822,660
272,566.881,548.5653,661
273,569.641,548.6484,666
274,572.400,548.7315,663
275,575.158,548.8145,661
276,577.915,548.8976,672
277,580.671,548.9806,655
278,583.426,549.0636,662
279,586.179,549.1467,670
280,588.932,549.2297,660
281,591.684,549.3127,657
282,594.434,549.3957,670
283,597.184,549.4787,663
284,599.932,549.5617,665
285,602.680,549.6447,664
286,605.426,549.7277,662
287,608.172,549.8107,665
288,610.916,549.8936,663
289,613.659,549.9766,659
290,616.401,550.0596,658
291,619.142,550.1425,658
292,621.882,550.2255,663
293,624.621,550.3084,659
294,627.359,550.3913,667
295,630.096,550.4742,667
296,632.832,550.5572,664
297,635.567,550.6401,660
298,638.301,550.7230,655
299,641.034,550.8059,667
300,643.765,550.8888,669
301,646.496,550.9716,663
302,649.225,551.0545,650
303,651.954,551.1374,656
304,654.681,551.2202,656
305,657.408,551.3031,667
306,660.133,551.3859,673
307,662.858,551.4688,669
308,665.581,551.5516,662
309,668.303,551.6344,660
310,671.024,551.7173,667
311,673.745,551.8001,665
312,676.464,551.8829,669
313,679.182,551.9657,664
314,681.899,552.0485,661
315,684.615,552.1313,663
316,687.330,552.2140,663
317,690.044,552.2968,669
318,692.757,552.3796,653
319,695.469,552.4623,658
320,698.180,552.5451,670
321,700.889,552.6278,664
322,703.598,552.7106,659
323,706.306,552.7933,669
324,709.013,552.8760,668
325,711.718,552.9587,661
326,714.423,553.0414,667
327,717.126,553.1241,658
328,719.829,553.2068,661
329,722.530,553.2895,665
330,725.231,553.3722,663
331,727.930,553.4549,662
332,730.629,553.5376,663
333,733.326,553.6202,658
334,736.023,553.7029,662
335,738.718,553.7855,662
336,741.412,553.8682,672
337,744.105,553.9508,662
338,746.798,554.0334,671
339,749.489,554.1160,675
340,752.179,554.1986,660
341,754.868,554.2813,669
342,757.556,554.3639,662
343,760.243,554.4464,661
344,762.930,554.5290,662
345,765.615,554.6116,658
346,768.299,554.6942,665
347,770.982,554.7767,668
348,773.664,554.8593,666
349,776.345,554.9419,673
350,779.025,555.0244,664
351,781.703,555.1069,655
352,784.381,555.1895,659
353,787.058,555.2720,665
354,789.734,555.3545,664
355,792.409,555.4370,662
356,795.083,555.5195,655
357,797.755,555.6020,657
358,800.427,555.6845,668
359,803.098,555.7670,656
360,805.768,555.8494,664
361,808.436,555.9319,658
362,811.104,556.0144,661
363,813.771,556.0968,658
364,816.436,556.1793,663
365,819.101,556.2617,666
366,821.765,556.3441,667
367,824.427,556.4266,660
368,827.089,556.5090,668
369,829.749,556.5914,668
370,832.409,556.6738,667
371,835.068,556.7562,664
372,837.725,556.8386,663
373,840.382,556.9210,667
374,843.037,557.0034,674
375,845.692,557.0857,655
376,848.345,557.1681,659
377,850.998,557.2504,665
378,853.649,557.3328,664
379,856.300,557.4151,660
380,858.949,557.4975,659
381,861.597,557.5798,663
382,864.245,557.6621,662
383,866.891,557.7444,663
384,869.537,557.8267,667
385,872.181,557.9090,658
386,874.825,557.9913,660
387,877.467,558.0736,662
388,880.108,558.1559,659
389,882.749,558.2381,675
390,885.388,558.3204,657
391,888.027,558.4027,657
392,890.664,558.4849,662
393,893.300,558.5672,663
394,895.936,558.6494,661
395,898.570,558.7316,662
396,901.204,558.8138,662
397,903.836,558.8961,669
398,906.467,558.9783,665
399,909.098,559.0605,667
400,911.727,559.1427,671
401,914.355,559.2248,657
402,916.983,559.3070,663
403,919.609,559.3892,672
404,922.235,559.4714,660
405,924.859,559.5535,672
406,927.482,559.6357,666
407,930.105,559.7178,668
408,932.726,559.7999,668
409,935.346,559.8821,669
410,937.966,559.9642,671
411,940.584,560.0463,670
412,943.202,560.1284,666
413,945.818,560.2105,667
414,948.434,560.2926,673
415,951.048,560.3747,667
416,953.661,560.4568,683
417,956.274,560.5389,675
418,958.885,560.6209,683
419,961.496,560.7030,664
420,964.105,560.7850,677
421,966.714,560.8671,667
422,969.321,560.9491,668
423,971.928,561.0311,677
424,974.533,561.1132,670
425,977.138,561.1952,668
426,979.741,561.2772,666
427,982.344,561.3592,672
428,984.946,561.4412,669
429,987.546,561.5232,668
430,990.146,561.6051,668
431,992.744,561.6871,657
432,995.342,561.7691,662
433,997.939,561.8510,667
434,1000.534,561.9330,665
435,1003.129,562.0149,665
436,1005.723,562.0969,662
437,1008.315,562.1788,662
438,1010.907,562.2607,658
439,1013.498,562.3426,668
440,1016.088,562.4245,661
441,1018.676,562.5064,661
442,1021.264,562.5883,662
443,1023.851,562.6702,663
444,1026.437,562.7521,665
445,1029.022,562.8340,658
446,1031.606,562.9158,663
447,1034.188,562.9977,667
448,1036.770,563.0795,659
449,1039.351,563.1614,652
450,1041.931,563.2432,660
451,1044.510,563.3251,662
452,1047.088,563.4069,654
453,1049.665,563.4887,665
454,1052.241,563.5705,663
455,1054.816,563.6523,662
456,1057.391,563.7341,659
457,1059.964,563.8159,666
458,1062.536,563.8977,667
459,1065.107,563.9794,669
460,1067.677,564.0612,670
461,1070.247,564.1429,666
462,1072.815,564.2247,670
463,1075.382,564.3064,672
464,1077.949,564.3882,661
465,1080.514,564.4699,668
466,1083.078,564.5516,662
467,1085.642,564.6333,657
468,1088.204,564.7150,664
469,1090.766,564.7967,672
470,1093.326,564.8784,659
