# laser_power_pct,15
# exposure_time,0.5
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,692
1,-224.019,525.7549,677
2,-220.946,525.8399,681
3,-217.874,525.9248,689
4,-214.803,526.0098,675
5,-211.734,526.0947,677
6,-208.666,526.1796,681
7,-205.598,526.2646,685
8,-202.533,526.3495,682
9,-199.468,526.4344,684
10,-196.405,526.5193,702
11,-193.342,526.6042,699
12,-190.281,526.6891,687
13,-187.222,526.7740,676
14,-184.163,526.8589,671
15,-181.106,526.9438,672
16,-178.050,527.0287,688
17,-174.995,527.1135,680
18,-171.941,527.1984,675
19,-168.888,527.2832,673
20,-165.837,527.3681,684
21,-162.787,527.4529,685
22,-159.738,527.5378,687
23,-156.690,527.6226,690
24,-153.644,527.7074,682
25,-150.599,527.7922,683
26,-147.555,527.8771,681
27,-144.512,527.9619,687
28,-141.470,528.0467,692
29,-138.430,528.1314,693
30,-135.390,528.2162,683
31,-132.352,528.3010,682
32,-129.315,528.3858,682
33,-126.280,528.4706,689
34,-123.245,528.5553,685
35,-120.212,528.6401,679
36,-117.180,528.7248,677
37,-114.149,528.8096,682
38,-111.119,528.8943,680
39,-108.091,528.9790,680
40,-105.063,529.0637,688
41,-102.037,529.1485,690
42,-99.012,529.2332,688
43,-95.989,529.3179,681
44,-92.966,529.4026,678
45,-89.945,529.4873,691
46,-86.925,529.5720,694
47,-83.906,529.6566,691
48,-80.888,529.7413,693
49,-77.871,529.8260,685
50,-74.856,529.9106,690
51,-71.842,529.9953,689
52,-68.829,530.0799,681
53,-65.817,530.1646,679
54,-62.806,530.2492,691
55,-59.797,530.3338,673
56,-56.789,530.4185,687
57,-53.782,530.5031,684
58,-50.776,530.5877,690
59,-47.771,530.6723,684
60,-44.768,530.7569,684
61,-41.765,530.8415,694
62,-38.764,530.9261,686
63,-35.764,531.0106,720
64,-32.765,531.0952,735
65,-29.768,531.1798,692
66,-26.771,531.2643,702
67,-23.776,531.3489,704
68,-20.782,531.4334,695
69,-17.789,531.5180,687
70,-14.797,531.6025,682
71,-11.807,531.6870,684
72,-8.817,531.7715,695
73,-5.829,531.8561,683
74,-2.842,531.9406,682
75,0.144,532.0251,687
76,3.128,532.1096,676
77,6.112,532.1941,684
78,9.094,532.2785,701
79,12.075,532.3630,677
80,15.055,532.4475,716
81,18.034,532.5319,693
82,21.012,532.6164,686
83,23.988,532.7008,691
84,26.964,532.7853,693
85,29.938,532.8697,692
86,32.911,532.9542,695
87,35.882,533.0386,683
88,38.853,533.1230,698
89,41.822,533.2074,693
90,44.791,533.2918,700
91,47.758,533.3762,704
92,50.724,533.4606,736
93,53.689,533.5450,767
94,56.652,533.6294,838
95,59.615,533.7137,970
96,62.576,533.7981,1173
97,65.536,533.8825,1416
98,68.495,533.9668,1845
99,71.453,534.0512,2327
100,74.410,534.1355,2771
101,77.365,534.2198,3316
102,80.319,534.3042,3614
103,83.273,534.3885,3895
104,86.225,534.4728,3975
105,89.176,534.5571,4188
106,92.125,534.6414,4155
107,95.074,534.7257,4150
108,98.021,534.8100,4200
109,100.967,534.8943,4252
110,103.912,534.9786,4181
111,106.856,535.0628,4258
112,109.799,535.1471,4317
113,112.741,535.2313,4322
114,115.681,535.3156,4295
115,118.621,535.3998,4275
116,121.559,535.4841,4347
117,124.496,535.5683,4372
118,127.432,535.6525,4356
119,130.366,535.7367,4300
120,133.300,535.8210,4312
121,136.232,535.9052,4354
122,139.164,535.9894,4408
123,142.094,536.0735,4354
124,145.023,536.1577,4329
125,147.950,536.2419,4362
126,150.877,536.3261,4398
127,153.803,536.4102,4384
128,156.727,536.4944,4496
129,159.650,536.5786,4440
130,162.572,536.6627,4467
131,165.493,536.7468,4389
132,168.413,536.8310,4440
133,171.332,536.9151,4502
134,174.249,536.9992,4458
135,177.166,537.0833,4534
136,180.081,537.1674,4567
137,182.995,537.2515,4556
138,185.908,537.3356,4523
139,188.820,537.4197,4547
140,191.731,537.5038,4575
141,194.640,537.5879,4425
142,197.549,537.6719,4602
143,200.456,537.7560,4641
144,203.362,537.8400,4684
145,206.267,537.9241,4607
146,209.171,538.0081,4674
147,212.074,538.0922,4690
148,214.975,538.1762,4619
149,217.876,538.2602,4713
150,220.775,538.3442,4644
151,223.673,538.4282,4659
152,226.570,538.5122,4730
153,229.466,538.5962,4694
154,232.361,538.6802,4713
155,235.255,538.7642,4734
156,238.147,538.8482,4763
157,241.039,538.9321,4793
158,243.929,539.0161,4838
159,246.818,539.1001,4775
160,249.706,539.1840,4807
161,252.593,539.2679,4898
162,255.479,539.3519,4823
163,258.363,539.4358,4874
164,261.247,539.5197,4886
165,264.129,539.6036,4831
166,267.011,539.6875,4850
167,269.891,539.7714,4869
168,272.770,539.8553,4922
169,275.648,539.9392,4927
170,278.524,540.0231,4864
171,281.400,540.1070,4823
172,284.275,540.1909,4925
173,287.148,540.2747,4858
174,290.020,540.3586,4939
175,292.892,540.4424,4857
176,295.762,540.5263,4901
177,298.631,540.6101,4952
178,301.498,540.6939,4894
179,304.365,540.7777,4919
180,307.231,540.8616,4868
181,310.095,540.9454,4923
182,312.959,541.0292,4998
183,315.821,541.1130,5055
184,318.682,541.1967,5019
185,321.542,541.2805,4975
186,324.401,541.3643,5040
187,327.259,541.4481,5011
188,330.115,541.5318,4998
189,332.971,541.6156,5118
190,335.825,541.6993,5061
191,338.679,541.7831,5120
192,341.531,541.8668,5112
193,344.382,541.9505,5176
194,347.232,542.0343,5049
195,350.081,542.1180,5095
196,352.929,542.2017,5182
197,355.775,542.2854,5106
198,358.621,542.3691,5149
199,361.465,542.4528,5211
200,364.309,542.5364,5180
201,367.151,542.6201,5065
202,369.992,542.7038,5225
203,372.832,542.7874,5210
204,375.671,542.8711,5264
205,378.509,542.9547,5222
206,381.346,543.0384,5212
