# laser_power_pct,40
# exposure_time,2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,693
1,-224.019,525.7549,684
2,-220.946,525.8399,685
3,-217.874,525.9248,686
4,-214.803,526.0098,684
5,-211.734,526.0947,675
6,-208.666,526.1796,692
7,-205.598,526.2646,694
8,-202.533,526.3495,685
9,-199.468,526.4344,690
10,-196.405,526.5193,707
11,-193.342,526.6042,694
12,-190.281,526.6891,691
13,-187.222,526.7740,693
14,-184.163,526.8589,686
15,-181.106,526.9438,691
16,-178.050,527.0287,680
17,-174.995,527.1135,681
18,-171.941,527.1984,690
19,-168.888,527.2832,679
20,-165.837,527.3681,680
21,-162.787,527.4529,684
22,-159.738,527.5378,689
23,-156.690,527.6226,695
24,-153.644,527.7074,690
25,-150.599,527.7922,687
26,-147.555,527.8771,683
27,-144.512,527.9619,686
28,-141.470,528.0467,691
29,-138.430,528.1314,687
30,-135.390,528.2162,697
31,-132.352,528.3010,684
32,-129.315,528.3858,689
33,-126.280,528.4706,686
34,-123.245,528.5553,687
35,-120.212,528.6401,681
36,-117.180,528.7248,693
37,-114.149,528.8096,694
38,-111.119,528.8943,685
39,-108.091,528.9790,682
40,-105.063,529.0637,691
41,-102.037,529.1485,694
42,-99.012,529.2332,685
43,-95.989,529.3179,691
44,-92.966,529.4026,695
45,-89.945,529.4873,698
46,-86.925,529.5720,701
47,-83.906,529.6566,688
48,-80.888,529.7413,681
49,-77.871,529.8260,688
50,-74.856,529.9106,699
51,-71.842,529.9953,696
52,-68.829,530.0799,696
53,-65.817,530.1646,684
54,-62.806,530.2492,692
55,-59.797,530.3338,680
56,-56.789,530.4185,687
57,-53.782,530.5031,692
58,-50.776,530.5877,683
59,-47.771,530.6723,682
60,-44.768,530.7569,687
61,-41.765,530.8415,686
62,-38.764,530.9261,687
63,-35.764,531.0106,693
64,-32.765,531.0952,711
65,-29.768,531.1798,703
66,-26.771,531.2643,719
67,-23.776,531.3489,739
68,-20.782,531.4334,697
69,-17.789,531.5180,701
70,-14.797,531.6025,691
71,-11.807,531.6870,694
72,-8.817,531.7715,699
73,-5.829,531.8561,685
74,-2.842,531.9406,683
75,0.144,532.0251,692
76,3.128,532.1096,681
77,6.112,532.1941,699
78,9.094,532.2785,695
79,12.075,532.3630,687
80,15.055,532.4475,693
81,18.034,532.5319,686
82,21.012,532.6164,687
83,23.988,532.7008,690
84,26.964,532.7853,688
85,29.938,532.8697,692
86,32.911,532.9542,689
87,35.882,533.0386,678
88,38.853,533.1230,688
89,41.822,533.2074,697
90,44.791,533.2918,703
91,47.758,533.3762,690
92,50.724,533.4606,699
93,53.689,533.5450,715
94,56.652,533.6294,726
95,59.615,533.7137,768
96,62.576,533.7981,830
97,65.536,533.8825,954
98,68.495,533.9668,1099
99,71.453,534.0512,1358
100,74.410,534.1355,1623
101,77.365,534.2198,1862
102,80.319,534.3042,2006
103,83.273,534.3885,2147
104,86.225,534.4728,2172
105,89.176,534.5571,2219
106,92.125,534.6414,2224
107,95.074,534.7257,2282
108,98.021,534.8100,2262
109,100.967,534.8943,2285
110,103.912,534.9786,2375
111,106.856,535.0628,2344
112,109.799,535.1471,2299
113,112.741,535.2313,2306
114,115.681,535.3156,2337
115,118.621,535.3998,2363
116,121.559,535.4841,2312
117,124.496,535.5683,2405
118,127.432,535.6525,2370
119,130.366,535.7367,2402
120,133.300,535.8210,2407
121,136.232,535.9052,2371
122,139.164,535.9894,2413
123,142.094,536.0735,2428
124,145.023,536.1577,2418
125,147.950,536.2419,2400
126,150.877,536.3261,2446
127,153.803,536.4102,2377
128,156.727,536.4944,2462
129,159.650,536.5786,2447
130,162.572,536.6627,2510
131,165.493,536.7468,2479
132,168.413,536.8310,2426
133,171.332,536.9151,2503
134,174.249,536.9992,2466
135,177.166,537.0833,2500
136,180.081,537.1674,2529
137,182.995,537.2515,2534
138,185.908,537.3356,2546
139,188.820,537.4197,2502
140,191.731,537.5038,2546
141,194.640,537.5879,2562
142,197.549,537.6719,2470
143,200.456,537.7560,2562
144,203.362,537.8400,2598
145,206.267,537.9241,2571
146,209.171,538.0081,2607
147,212.074,538.0922,2673
148,214.975,538.1762,2617
149,217.876,538.2602,2651
150,220.775,538.3442,2696
151,223.673,538.4282,2673
152,226.570,538.5122,2721
153,229.466,538.5962,2691
154,232.361,538.6802,2676
155,235.255,538.7642,2668
156,238.147,538.8482,2667
157,241.039,538.9321,2763
158,243.929,539.0161,2729
159,246.818,539.1001,2727
160,249.706,539.1840,2730
161,252.593,539.2679,2752
162,255.479,539.3519,2729
163,258.363,539.4358,2775
164,261.247,539.5197,2762
165,264.129,539.6036,2765
166,267.011,539.6875,2789
167,269.891,539.7714,2785
168,272.770,539.8553,2770
169,275.648,539.9392,2787
170,278.524,540.0231,2818
171,281.400,540.1070,2783
172,284.275,540.1909,2782
173,287.148,540.2747,2816
174,290.020,540.3586,2754
175,292.892,540.4424,2814
176,295.762,540.5263,2774
177,298.631,540.6101,2787
178,301.498,540.6939,2792
179,304.365,540.7777,2829
180,307.231,540.8616,2873
181,310.095,540.9454,2872
182,312.959,541.0292,2798
183,315.821,541.1130,2845
184,318.682,541.1967,2840
185,321.542,541.2805,2854
186,324.401,541.3643,2849
187,327.259,541.4481,2949
188,330.115,541.5318,2901
189,332.971,541.6156,2891
190,335.825,541.6993,2920
191,338.679,541.7831,2948
192,341.531,541.8668,2910
193,344.382,541.9505,2942
194,347.232,542.0343,2939
195,350.081,542.1180,2896
196,352.929,542.2017,2920
197,355.775,542.2854,2912
198,358.621,542.3691,2917
199,361.465,542.4528,2926
200,364.309,542.5364,2913
201,367.151,542.6201,2978
202,369.992,542.7038,2966
203,372.832,542.7874,2971
204,375.671,542.8711,2984
205,378.509,542.9547,2963
206,381.346,543.0384,2943
207,384.181,543.1220,3006
208,387.016,543.2056,2946
209,389.849,543.2893,2987
210,392.682,543.3729,3019
211,395.513,543.4565,3043
212,398.343,543.5401,2975
213,401.172,543.6237,3021
214,404.000,543.7073,3045
215,406.827,543.7908,3009
216,409.653,543.8744,3041
217,412.477,543.9580,2956
218,415.301,544.0415,2990
219,418.123,544.1251,2970
220,420.945,544.2086,3095
221,423.765,544.2922,3124
222,426.584,544.3757,3067
223,429.402,544.4592,3078
224,432.219,544.5427,3065
225,435.035,544.6263,3069
226,437.850,544.7098,3125
227,440.664,544.7933,3095
228,443.476,544.8767,3095
229,446.288,544.9602,3049
230,449.098,545.0437,3123
231,451.907,545.1272,3140
232,454.716,545.2106,3094
233,457.523,545.2941,3101
234,460.329,545.3775,3092
235,463.134,545.4610,3133
236,465.938,545.5444,3141
237,468.741,545.6279,3145
238,471.542,545.7113,3158
