# laser_power_pct,5
# exposure_time,3
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,777
1,-224.019,525.7549,773
2,-220.946,525.8399,783
3,-217.874,525.9248,807
4,-214.803,526.0098,771
5,-211.734,526.0947,773
6,-208.666,526.1796,781
7,-205.598,526.2646,790
8,-202.533,526.3495,794
9,-199.468,526.4344,786
10,-196.405,526.5193,780
11,-193.342,526.6042,782
12,-190.281,526.6891,778
13,-187.222,526.7740,773
14,-184.163,526.8589,786
15,-181.106,526.9438,774
16,-178.050,527.0287,767
17,-174.995,527.1135,785
18,-171.941,527.1984,777
19,-168.888,527.2832,788
20,-165.837,527.3681,785
21,-162.787,527.4529,781
22,-159.738,527.5378,786
23,-156.690,527.6226,773
24,-153.644,527.7074,773
25,-150.599,527.7922,798
26,-147.555,527.8771,775
27,-144.512,527.9619,779
28,-141.470,528.0467,795
29,-138.430,528.1314,793
30,-135.390,528.2162,775
31,-132.352,528.3010,773
32,-129.315,528.3858,787
33,-126.280,528.4706,769
34,-123.245,528.5553,776
35,-120.212,528.6401,773
36,-117.180,528.7248,774
37,-114.149,528.8096,803
38,-111.119,528.8943,773
39,-108.091,528.9790,782
40,-105.063,529.0637,782
41,-102.037,529.1485,783
42,-99.012,529.2332,782
43,-95.989,529.3179,792
44,-92.966,529.4026,778
45,-89.945,529.4873,786
46,-86.925,529.5720,767
47,-83.906,529.6566,775
48,-80.888,529.7413,785
49,-77.871,529.8260,770
50,-74.856,529.9106,795
51,-71.842,529.9953,783
52,-68.829,530.0799,779
53,-65.817,530.1646,780
54,-62.806,530.2492,789
55,-59.797,530.3338,791
56,-56.789,530.4185,770
57,-53.782,530.5031,774
58,-50.776,530.5877,791
59,-47.771,530.6723,772
60,-44.768,530.7569,788
61,-41.765,530.8415,791
62,-38.764,530.9261,795
63,-35.764,531.0106,795
64,-32.765,531.0952,815
65,-29.768,531.1798,824
66,-26.771,531.2643,852
67,-23.776,531.3489,899
68,-20.782,531.4334,804
69,-17.789,531.5180,780
70,-14.797,531.6025,779
71,-11.807,531.6870,780
72,-8.817,531.7715,788
73,-5.829,531.8561,779
74,-2.842,531.9406,783
75,0.144,532.0251,793
76,3.128,532.1096,779
77,6.112,532.1941,774
78,9.094,532.2785,803
79,12.075,532.3630,785
80,15.055,532.4475,791
81,18.034,532.5319,784
82,21.012,532.6164,800
83,23.988,532.7008,792
84,26.964,532.7853,788
85,29.938,532.8697,785
86,32.911,532.9542,773
87,35.882,533.0386,809
88,38.853,533.1230,795
89,41.822,533.2074,792
90,44.791,533.2918,808
91,47.758,533.3762,829
92,50.724,533.4606,845
93,53.689,533.5450,893
94,56.652,533.6294,1000
95,59.615,533.7137,1164
96,62.576,533.7981,1440
97,65.536,533.8825,1787
98,68.495,533.9668,2430
99,71.453,534.0512,3137
100,74.410,534.1355,3867
101,77.365,534.2198,4612
102,80.319,534.3042,5107
103,83.273,534.3885,5521
104,86.225,534.4728,5747
105,89.176,534.5571,5920
106,92.125,534.6414,5955
107,95.074,534.7257,5897
108,98.021,534.8100,6064
109,100.967,534.8943,6039
110,103.912,534.9786,6043
111,106.856,535.0628,6162
112,109.799,535.1471,6116
113,112.741,535.2313,6114
114,115.681,535.3156,6148
115,118.621,535.3998,6139
116,121.559,535.4841,6140
117,124.496,535.5683,6218
118,127.432,535.6525,6177
119,130.366,535.7367,6201
120,133.300,535.8210,6273
121,136.232,535.9052,6244
122,139.164,535.9894,6308
123,142.094,536.0735,6186
124,145.023,536.1577,6270
125,147.950,536.2419,6214
126,150.877,536.3261,6327
127,153.803,536.4102,6326
128,156.727,536.4944,6358
129,159.650,536.5786,6415
130,162.572,536.6627,6383
