# laser_power_pct,15
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-224.507,525.7414,670
1,-221.440,525.8262,674
2,-218.375,525.9110,665
3,-215.311,525.9957,679
4,-212.249,526.0805,678
5,-209.187,526.1652,673
6,-206.127,526.2499,676
7,-203.068,526.3347,680
8,-200.010,526.4194,668
9,-196.953,526.5041,657
10,-193.898,526.5888,692
11,-190.844,526.6735,675
12,-187.790,526.7582,663
13,-184.739,526.8429,673
14,-181.688,526.9276,683
15,-178.638,527.0123,679
16,-175.590,527.0970,678
17,-172.543,527.1817,674
18,-169.497,527.2663,664
19,-166.452,527.3510,674
20,-163.409,527.4356,672
21,-160.367,527.5203,669
22,-157.325,527.6049,675
23,-154.285,527.6896,666
24,-151.247,527.7742,666
25,-148.209,527.8588,669
26,-145.173,527.9434,670
27,-142.138,528.0280,683
28,-139.104,528.1126,675
29,-136.071,528.1972,687
30,-133.039,528.2818,679
31,-130.009,528.3664,670
32,-126.980,528.4510,664
33,-123.951,528.5356,670
34,-120.925,528.6202,670
35,-117.899,528.7047,666
36,-114.874,528.7893,676
37,-111.851,528.8738,667
38,-108.829,528.9584,673
39,-105.808,529.0429,672
40,-102.788,529.1274,674
41,-99.770,529.2120,679
42,-96.752,529.2965,667
43,-93.736,529.3810,669
44,-90.721,529.4655,675
45,-87.707,529.5500,669
46,-84.694,529.6345,679
47,-81.683,529.7190,679
48,-78.672,529.8035,668
49,-75.663,529.8880,675
50,-72.655,529.9724,677
51,-69.649,530.0569,670
52,-66.643,530.1414,672
53,-63.638,530.2258,678
54,-60.635,530.3103,681
55,-57.633,530.3947,675
56,-54.632,530.4791,667
57,-51.632,530.5636,676
58,-48.634,530.6480,663
59,-45.636,530.7324,664
60,-42.640,530.8168,665
61,-39.645,530.9012,679
62,-36.651,530.9856,686
63,-33.658,531.0700,678
64,-30.667,531.1544,685
65,-27.676,531.2388,678
66,-24.687,531.3232,680
67,-21.699,531.4075,683
68,-18.712,531.4919,679
69,-15.726,531.5762,673
70,-12.742,531.6606,679
71,-9.758,531.7449,684
72,-6.776,531.8293,691
73,-3.795,531.9136,671
74,-0.815,531.9979,674
75,2.164,532.0823,667
76,5.141,532.1666,676
77,8.118,532.2509,678
78,11.093,532.3352,675
79,14.067,532.4195,683
80,17.040,532.5038,687
81,20.012,532.5880,670
82,22.983,532.6723,680
83,25.952,532.7566,672
84,28.921,532.8408,672
85,31.888,532.9251,667
86,34.854,533.0094,673
87,37.819,533.0936,671
88,40.782,533.1778,665
89,43.745,533.2621,668
90,46.706,533.3463,673
91,49.667,533.4305,669
92,52.626,533.5147,667
93,55.584,533.5989,677
94,58.541,533.6831,670
95,61.496,533.7673,681
96,64.451,533.8515,670
97,67.404,533.9357,680
98,70.356,534.0199,675
99,73.307,534.1041,683
100,76.257,534.1882,680
101,79.206,534.2724,694
102,82.154,534.3565,686
103,85.100,534.4407,710
104,88.045,534.5248,694
105,90.990,534.6090,698
106,93.933,534.6931,702
107,96.874,534.7772,698
108,99.815,534.8613,690
109,102.755,534.9454,691
110,105.693,535.0295,696
111,108.631,535.1136,691
112,111.567,535.1977,693
113,114.502,535.2818,700
114,117.436,535.3659,694
115,120.368,535.4499,693
116,123.300,535.5340,696
117,126.230,535.6181,695
118,129.160,535.7021,694
119,132.088,535.7862,696
120,135.015,535.8702,697
121,137.941,535.9542,695
122,140.866,536.0383,703
123,143.789,536.1223,699
124,146.712,536.2063,701
125,149.633,536.2903,706
126,152.554,536.3743,692
127,155.473,536.4583,697
128,158.391,536.5423,703
129,161.307,536.6263,705
130,164.223,536.7102,695
131,167.138,536.7942,694
132,170.051,536.8782,711
133,172.964,536.9621,698
134,175.875,537.0461,701
135,178.785,537.1300,682
136,181.694,537.2140,691
137,184.602,537.2979,695
138,187.508,537.3818,691
139,190.414,537.4657,692
140,193.318,537.5497,700
141,196.222,537.6336,699
142,199.124,537.7175,695
143,202.025,537.8014,693
144,204.925,537.8853,689
145,207.823,537.9691,698
146,210.721,538.0530,700
147,213.618,538.1369,695
148,216.513,538.2207,694
149,219.407,538.3046,712
150,222.301,538.3884,692
151,225.193,538.4723,693
152,228.084,538.5561,692
153,230.973,538.6400,692
154,233.862,538.7238,695
155,236.750,538.8076,711
156,239.636,538.8914,701
157,242.522,538.9752,702
158,245.406,539.0590,705
159,248.289,539.1428,707
160,251.171,539.2266,701
161,254.052,539.3104,710
162,256.932,539.3941,706
163,259.810,539.4779,704
164,262.688,539.5617,702
165,265.564,539.6454,706
166,268.440,539.7292,690
167,271.314,539.8129,695
168,274.187,539.8966,707
169,277.059,539.9804,697
170,279.930,540.0641,697
171,282.800,540.1478,703
172,285.668,540.2315,704
173,288.536,540.3152,707
174,291.402,540.3989,699
175,294.268,540.4826,696
176,297.132,540.5663,701
177,299.995,540.6500,692
178,302.857,540.7336,705
179,305.718,540.8173,714
180,308.578,540.9010,700
181,311.436,540.9846,713
182,314.294,541.0683,698
183,317.150,541.1519,693
184,320.006,541.2355,689
185,322.860,541.3192,706
186,325.713,541.4028,694
187,328.565,541.4864,706
188,331.416,541.5700,720
189,334.266,541.6536,696
190,337.115,541.7372,707
191,339.963,541.8208,700
192,342.809,541.9043,696
193,345.655,541.9879,692
194,348.499,542.0715,708
195,351.343,542.1550,694
196,354.185,542.2386,697
197,357.026,542.3222,695
198,359.866,542.4057,698
199,362.705,542.4892,695
200,365.543,542.5728,701
201,368.379,542.6563,690
202,371.215,542.7398,698
203,374.049,542.8233,701
204,376.883,542.9068,707
205,379.715,542.9903,710
206,382.546,543.0738,692
207,385.377,543.1573,702
208,388.206,543.2407,706
209,391.034,543.3242,700
210,393.860,543.4077,702
211,396.686,543.4911,705
212,399.511,543.5746,703
213,402.335,543.6580,707
214,405.157,543.7415,704
215,407.979,543.8249,709
216,410.799,543.9083,688
217,413.618,543.9917,693
218,416.436,544.0751,709
219,419.254,544.1585,699
220,422.070,544.2419,709
221,424.884,544.3253,698
222,427.698,544.4087,696
223,430.511,544.4921,700
224,433.323,544.5755,713
225,436.133,544.6588,698
226,438.943,544.7422,708
227,441.751,544.8255,695
228,444.559,544.9089,701
229,447.365,544.9922,698
230,450.170,545.0756,706
231,452.974,545.1589,716
232,455.777,545.2422,693
233,458.579,545.3255,704
234,461.380,545.4088,707
235,464.180,545.4921,701
236,466.979,545.5754,693
237,469.776,545.6587,704
238,472.573,545.7420,700
239,475.369,545.8253,701
240,478.163,545.9085,695
241,480.956,545.9918,698
242,483.749,546.0750,718
243,486.540,546.1583,700
244,489.330,546.2415,705
245,492.119,546.3247,702
246,494.907,546.4080,706
247,497.694,546.4912,701
248,500.480,546.5744,701
249,503.265,546.6576,707
250,506.048,546.7408,698
251,508.831,546.8240,708
252,511.613,546.9072,698
253,514.393,546.9904,706
254,517.173,547.0735,707
255,519.951,547.1567,708
256,522.728,547.2399,697
257,525.504,547.3230,708
258,528.280,547.4062,710
259,531.054,547.4893,701
260,533.827,547.5724,710
261,536.599,547.6556,704
262,539.370,547.7387,707
263,542.140,547.8218,708
