# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,734
1,-224.019,525.7549,723
2,-220.946,525.8399,746
3,-217.874,525.9248,733
4,-214.803,526.0098,728
5,-211.734,526.0947,734
6,-208.666,526.1796,729
7,-205.598,526.2646,733
8,-202.533,526.3495,731
9,-199.468,526.4344,746
10,-196.405,526.5193,736
11,-193.342,526.6042,725
12,-190.281,526.6891,734
13,-187.222,526.7740,729
14,-184.163,526.8589,725
15,-181.106,526.9438,730
16,-178.050,527.0287,725
17,-174.995,527.1135,731
18,-171.941,527.1984,739
19,-168.888,527.2832,727
20,-165.837,527.3681,723
21,-162.787,527.4529,728
22,-159.738,527.5378,730
23,-156.690,527.6226,738
24,-153.644,527.7074,727
25,-150.599,527.7922,737
26,-147.555,527.8771,741
27,-144.512,527.9619,735
28,-141.470,528.0467,729
29,-138.430,528.1314,724
30,-135.390,528.2162,732
31,-132.352,528.3010,738
32,-129.315,528.3858,728
33,-126.280,528.4706,741
34,-123.245,528.5553,732
35,-120.212,528.6401,728
36,-117.180,528.7248,716
37,-114.149,528.8096,730
38,-111.119,528.8943,730
39,-108.091,528.9790,729
40,-105.063,529.0637,739
41,-102.037,529.1485,742
42,-99.012,529.2332,741
43,-95.989,529.3179,728
44,-92.966,529.4026,748
45,-89.945,529.4873,739
46,-86.925,529.5720,726
47,-83.906,529.6566,729
48,-80.888,529.7413,743
49,-77.871,529.8260,736
50,-74.856,529.9106,739
51,-71.842,529.9953,728
52,-68.829,530.0799,732
53,-65.817,530.1646,733
54,-62.806,530.2492,737
55,-59.797,530.3338,724
56,-56.789,530.4185,739
57,-53.782,530.5031,729
58,-50.776,530.5877,724
59,-47.771,530.6723,724
60,-44.768,530.7569,729
61,-41.765,530.8415,744
62,-38.764,530.9261,724
63,-35.764,531.0106,737
64,-32.765,531.0952,755
65,-29.768,531.1798,746
66,-26.771,531.2643,770
67,-23.776,531.3489,791
68,-20.782,531.4334,750
69,-17.789,531.5180,749
70,-14.797,531.6025,730
71,-11.807,531.6870,738
72,-8.817,531.7715,744
73,-5.829,531.8561,742
74,-2.842,531.9406,730
75,0.144,532.0251,724
76,3.128,532.1096,737
77,6.112,532.1941,730
78,9.094,532.2785,750
79,12.075,532.3630,734
80,15.055,532.4475,753
81,18.034,532.5319,737
82,21.012,532.6164,730
83,23.988,532.7008,736
84,26.964,532.7853,740
85,29.938,532.8697,735
86,32.911,532.9542,744
87,35.882,533.0386,771
88,38.853,533.1230,757
89,41.822,533.2074,767
90,44.791,533.2918,781
91,47.758,533.3762,804
92,50.724,533.4606,868
93,53.689,533.5450,943
94,56.652,533.6294,1114
95,59.615,533.7137,1422
96,62.576,533.7981,1957
97,65.536,533.8825,2687
98,68.495,533.9668,3647
99,71.453,534.0512,4941
100,74.410,534.1355,6370
101,77.365,534.2198,7652
102,80.319,534.3042,8605
103,83.273,534.3885,9376
104,86.225,534.4728,9745
105,89.176,534.5571,9916
106,92.125,534.6414,10020
107,95.074,534.7257,10095
108,98.021,534.8100,10267
