# laser_power_pct,20
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,696
1,-224.019,525.7549,679
2,-220.946,525.8399,695
3,-217.874,525.9248,696
4,-214.803,526.0098,689
5,-211.734,526.0947,693
6,-208.666,526.1796,690
7,-205.598,526.2646,691
8,-202.533,526.3495,695
9,-199.468,526.4344,693
10,-196.405,526.5193,705
11,-193.342,526.6042,709
12,-190.281,526.6891,694
13,-187.222,526.7740,698
14,-184.163,526.8589,692
15,-181.106,526.9438,695
16,-178.050,527.0287,691
17,-174.995,527.1135,691
18,-171.941,527.1984,688
19,-168.888,527.2832,690
20,-165.837,527.3681,683
21,-162.787,527.4529,682
22,-159.738,527.5378,687
23,-156.690,527.6226,694
24,-153.644,527.7074,689
25,-150.599,527.7922,687
26,-147.555,527.8771,675
27,-144.512,527.9619,689
28,-141.470,528.0467,694
29,-138.430,528.1314,702
30,-135.390,528.2162,698
31,-132.352,528.3010,687
32,-129.315,528.3858,696
33,-126.280,528.4706,691
34,-123.245,528.5553,687
35,-120.212,528.6401,682
36,-117.180,528.7248,688
37,-114.149,528.8096,691
38,-111.119,528.8943,684
39,-108.091,528.9790,698
40,-105.063,529.0637,686
41,-102.037,529.1485,690
42,-99.012,529.2332,687
43,-95.989,529.3179,701
44,-92.966,529.4026,696
45,-89.945,529.4873,702
46,-86.925,529.5720,682
47,-83.906,529.6566,694
48,-80.888,529.7413,690
49,-77.871,529.8260,691
50,-74.856,529.9106,687
51,-71.842,529.9953,689
52,-68.829,530.0799,700
53,-65.817,530.1646,692
54,-62.806,530.2492,692
55,-59.797,530.3338,687
56,-56.789,530.4185,681
57,-53.782,530.5031,675
58,-50.776,530.5877,681
59,-47.771,530.6723,696
60,-44.768,530.7569,677
61,-41.765,530.8415,688
62,-38.764,530.9261,693
63,-35.764,531.0106,688
64,-32.765,531.0952,710
65,-29.768,531.1798,703
66,-26.771,531.2643,780
67,-23.776,531.3489,803
68,-20.782,531.4334,718
69,-17.789,531.5180,690
70,-14.797,531.6025,692
71,-11.807,531.6870,701
72,-8.817,531.7715,702
73,-5.829,531.8561,681
74,-2.842,531.9406,677
75,0.144,532.0251,694
76,3.128,532.1096,688
77,6.112,532.1941,694
78,9.094,532.2785,703
79,12.075,532.3630,700
80,15.055,532.4475,709
81,18.034,532.5319,700
82,21.012,532.6164,692
83,23.988,532.7008,698
84,26.964,532.7853,691
85,29.938,532.8697,699
86,32.911,532.9542,697
87,35.882,533.0386,691
88,38.853,533.1230,700
89,41.822,533.2074,696
90,44.791,533.2918,715
91,47.758,533.3762,725
92,50.724,533.4606,755
93,53.689,533.5450,808
94,56.652,533.6294,861
95,59.615,533.7137,1012
96,62.576,533.7981,1238
97,65.536,533.8825,1557
98,68.495,533.9668,1952
99,71.453,534.0512,2420
100,74.410,534.1355,2959
101,77.365,534.2198,3456
102,80.319,534.3042,3845
103,83.273,534.3885,4062
104,86.225,534.4728,4305
105,89.176,534.5571,4400
106,92.125,534.6414,4336
107,95.074,534.7257,4391
108,98.021,534.8100,4484
109,100.967,534.8943,4559
110,103.912,534.9786,4416
111,106.856,535.0628,4490
112,109.799,535.1471,4447
113,112.741,535.2313,4490
114,115.681,535.3156,4513
115,118.621,535.3998,4482
116,121.559,535.4841,4531
117,124.496,535.5683,4571
118,127.432,535.6525,4444
119,130.366,535.7367,4497
120,133.300,535.8210,4519
121,136.232,535.9052,4555
122,139.164,535.9894,4478
123,142.094,536.0735,4530
124,145.023,536.1577,4512
125,147.950,536.2419,4492
126,150.877,536.3261,4587
127,153.803,536.4102,4495
128,156.727,536.4944,4499
129,159.650,536.5786,4521
130,162.572,536.6627,4606
131,165.493,536.7468,4630
132,168.413,536.8310,4558
133,171.332,536.9151,4644
134,174.249,536.9992,4665
135,177.166,537.0833,4667
136,180.081,537.1674,4719
137,182.995,537.2515,4734
138,185.908,537.3356,4769
139,188.820,537.4197,4774
140,191.731,537.5038,4782
141,194.640,537.5879,4797
142,197.549,537.6719,4790
143,200.456,537.7560,4834
144,203.362,537.8400,4840
145,206.267,537.9241,4876
146,209.171,538.0081,4866
147,212.074,538.0922,4895
148,214.975,538.1762,4916
149,217.876,538.2602,4847
150,220.775,538.3442,4938
151,223.673,538.4282,4933
152,226.570,538.5122,4991
153,229.466,538.5962,5031
154,232.361,538.6802,5030
155,235.255,538.7642,4995
156,238.147,538.8482,5043
157,241.039,538.9321,4999
158,243.929,539.0161,5022
159,246.818,539.1001,4957
160,249.706,539.1840,5101
161,252.593,539.2679,5119
162,255.479,539.3519,5138
163,258.363,539.4358,5163
164,261.247,539.5197,5088
165,264.129,539.6036,5138
166,267.011,539.6875,5138
167,269.891,539.7714,5314
168,272.770,539.8553,5218
169,275.648,539.9392,5315
170,278.524,540.0231,5277
171,281.400,540.1070,5239
172,284.275,540.1909,5361
173,287.148,540.2747,5217
174,290.020,540.3586,5264
175,292.892,540.4424,5332
176,295.762,540.5263,5227
177,298.631,540.6101,5386
178,301.498,540.6939,5302
179,304.365,540.7777,5377
180,307.231,540.8616,5302
181,310.095,540.9454,5346
182,312.959,541.0292,5381
183,315.821,541.1130,5376
184,318.682,541.1967,5475
185,321.542,541.2805,5475
186,324.401,541.3643,5402
187,327.259,541.4481,5425
188,330.115,541.5318,5484
