# laser_power_pct,1
# exposure_time,0.5
# laser_nm,532.021
# mode,accumulate
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,676
1,-224.019,525.7549,674
2,-220.946,525.8399,683
3,-217.874,525.9248,676
4,-214.803,526.0098,681
5,-211.734,526.0947,678
6,-208.666,526.1796,675
7,-205.598,526.2646,670
8,-202.533,526.3495,679
9,-199.468,526.4344,670
10,-196.405,526.5193,689
11,-193.342,526.6042,681
12,-190.281,526.6891,680
13,-187.222,526.7740,670
14,-184.163,526.8589,683
15,-181.106,526.9438,678
16,-178.050,527.0287,679
17,-174.995,527.1135,674
18,-171.941,527.1984,670
19,-168.888,527.2832,683
20,-165.837,527.3681,682
21,-162.787,527.4529,678
22,-159.738,527.5378,675
23,-156.690,527.6226,677
24,-153.644,527.7074,679
25,-150.599,527.7922,681
26,-147.555,527.8771,681
27,-144.512,527.9619,673
28,-141.470,528.0467,671
29,-138.430,528.1314,683
30,-135.390,528.2162,681
31,-132.352,528.3010,681
32,-129.315,528.3858,677
33,-126.280,528.4706,669
34,-123.245,528.5553,681
35,-120.212,528.6401,674
36,-117.180,528.7248,682
37,-114.149,528.8096,678
38,-111.119,528.8943,685
39,-108.091,528.9790,679
40,-105.063,529.0637,677
41,-102.037,529.1485,681
42,-99.012,529.2332,688
43,-95.989,529.3179,678
44,-92.966,529.4026,675
45,-89.945,529.4873,678
46,-86.925,529.5720,688
47,-83.906,529.6566,692
48,-80.888,529.7413,682
49,-77.871,529.8260,684
50,-74.856,529.9106,677
51,-71.842,529.9953,687
52,-68.829,530.0799,671
53,-65.817,530.1646,688
54,-62.806,530.2492,680
55,-59.797,530.3338,675
56,-56.789,530.4185,679
57,-53.782,530.5031,673
58,-50.776,530.5877,690
59,-47.771,530.6723,670
60,-44.768,530.7569,682
61,-41.765,530.8415,683
62,-38.764,530.9261,685
63,-35.764,531.0106,680
64,-32.765,531.0952,696
65,-29.768,531.1798,684
66,-26.771,531.2643,682
67,-23.776,531.3489,682
68,-20.782,531.4334,680
69,-17.789,531.5180,684
70,-14.797,531.6025,683
