# laser_power_pct,20
# exposure_time,1
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.093,525.6699,693
1,-224.019,525.7549,680
2,-220.946,525.8399,692
3,-217.874,525.9248,692
4,-214.803,526.0098,696
5,-211.734,526.0947,683
6,-208.666,526.1796,692
7,-205.598,526.2646,692
8,-202.533,526.3495,686
9,-199.468,526.4344,680
10,-196.405,526.5193,708
11,-193.342,526.6042,695
12,-190.281,526.6891,693
13,-187.222,526.7740,689
14,-184.163,526.8589,692
15,-181.106,526.9438,686
16,-178.050,527.0287,693
17,-174.995,527.1135,689
18,-171.941,527.1984,674
19,-168.888,527.2832,685
20,-165.837,527.3681,681
21,-162.787,527.4529,694
22,-159.738,527.5378,688
23,-156.690,527.6226,684
24,-153.644,527.7074,686
25,-150.599,527.7922,685
26,-147.555,527.8771,683
27,-144.512,527.9619,687
28,-141.470,528.0467,695
29,-138.430,528.1314,684
30,-135.390,528.2162,686
31,-132.352,528.3010,695
32,-129.315,528.3858,692
33,-126.280,528.4706,688
34,-123.245,528.5553,683
35,-120.212,528.6401,685
36,-117.180,528.7248,684
37,-114.149,528.8096,704
38,-111.119,528.8943,686
39,-108.091,528.9790,693
40,-105.063,529.0637,680
41,-102.037,529.1485,700
42,-99.012,529.2332,687
43,-95.989,529.3179,685
44,-92.966,529.4026,690
45,-89.945,529.4873,705
46,-86.925,529.5720,691
47,-83.906,529.6566,696
48,-80.888,529.7413,688
49,-77.871,529.8260,683
50,-74.856,529.9106,681
51,-71.842,529.9953,697
52,-68.829,530.0799,681
53,-65.817,530.1646,693
54,-62.806,530.2492,685
55,-59.797,530.3338,681
56,-56.789,530.4185,686
57,-53.782,530.5031,682
58,-50.776,530.5877,684
59,-47.771,530.6723,682
60,-44.768,530.7569,699
61,-41.765,530.8415,694
62,-38.764,530.9261,683
63,-35.764,531.0106,704
64,-32.765,531.0952,719
65,-29.768,531.1798,750
66,-26.771,531.2643,792
67,-23.776,531.3489,751
68,-20.782,531.4334,692
69,-17.789,531.5180,686
70,-14.797,531.6025,689
71,-11.807,531.6870,683
