# laser_power_pct,20.0
# exposure_time,2.00001
# laser_nm,532.021
# mode,single
pixel_index,raman_shift_cm-1,wavelength_nm,intensity
0,-224.846,525.7320,106.0
1,-221.778,525.8168,106.0
2,-218.712,525.9016,108.0
3,-215.647,525.9864,105.0
4,-212.583,526.0712,107.0
5,-209.521,526.1560,107.0
6,-206.460,526.2407,103.0
7,-203.399,526.3255,104.0
8,-200.340,526.4102,104.0
9,-197.283,526.4950,104.0
10,-194.226,526.5797,106.0
11,-191.171,526.6645,105.0
12,-188.116,526.7492,104.0
13,-185.064,526.8339,106.0
14,-182.012,526.9186,105.0
15,-178.961,527.0033,105.0
16,-175.912,527.0880,105.0
17,-172.864,527.1727,108.0
18,-169.817,527.2574,106.0
19,-166.771,527.3421,108.0
20,-163.726,527.4268,104.0
21,-160.683,527.5115,106.0
22,-157.641,527.5962,103.0
23,-154.600,527.6808,107.0
24,-151.560,527.7655,106.0
25,-148.521,527.8501,107.0
26,-145.484,527.9348,106.0
27,-142.447,528.0194,103.0
28,-139.412,528.1040,107.0
29,-136.379,528.1887,108.0
30,-133.346,528.2733,104.0
31,-130.314,528.3579,107.0
32,-127.284,528.4425,105.0
33,-124.255,528.5271,107.0
34,-121.227,528.6117,105.0
35,-118.200,528.6963,104.0
36,-115.175,528.7809,105.0
37,-112.150,528.8655,108.0
38,-109.127,528.9500,102.0
39,-106.105,529.0346,104.0
40,-103.084,529.1191,107.0
41,-100.065,529.2037,104.0
42,-97.046,529.2882,108.0
43,-94.029,529.3728,107.0
44,-91.013,529.4573,106.0
45,-87.998,529.5419,104.0
46,-84.984,529.6264,105.0
47,-81.972,529.7109,105.0
48,-78.960,529.7954,107.0
49,-75.950,529.8799,107.0
50,-72.941,529.9644,106.0
51,-69.933,530.0489,105.0
52,-66.927,530.1334,107.0
53,-63.921,530.2179,107.0
54,-60.917,530.3023,104.0
55,-57.914,530.3868,107.0
56,-54.912,530.4713,104.0
57,-51.911,530.5557,108.0
58,-48.912,530.6402,105.0
59,-45.913,530.7246,105.0
60,-42.916,530.8090,104.0
61,-39.920,530.8935,106.0
