# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.085,525.6702,651
1,-224.010,525.7552,645
2,-220.937,525.8401,646
3,-217.864,525.9251,652
4,-214.793,526.0100,651
5,-211.724,526.0950,644
6,-208.655,526.1799,650
7,-205.588,526.2649,644
8,-202.521,526.3498,643
9,-199.457,526.4347,643
10,-196.393,526.5197,668
11,-193.330,526.6046,655
12,-190.269,526.6895,644
13,-187.209,526.7744,643
14,-184.150,526.8593,646
15,-181.093,526.9442,645
16,-178.036,527.0290,649
17,-174.981,527.1139,653
18,-171.927,527.1988,652
19,-168.874,527.2836,646
20,-165.822,527.3685,648
21,-162.772,527.4534,645
22,-159.723,527.5382,649
23,-156.675,527.6230,648
24,-153.628,527.7079,643
25,-150.583,527.7927,647
26,-147.538,527.8775,643
27,-144.495,527.9623,644
28,-141.453,528.0471,651
29,-138.412,528.1319,647
30,-135.373,528.2167,646
31,-132.334,528.3015,649
32,-129.297,528.3863,653
33,-126.261,528.4711,646
34,-123.227,528.5558,647
35,-120.193,528.6406,645
36,-117.161,528.7254,649
37,-114.130,528.8101,652
38,-111.100,528.8948,648
39,-108.071,528.9796,646
40,-105.043,529.0643,643
41,-102.017,529.1490,646
42,-98.992,529.2338,647
43,-95.968,529.3185,648
44,-92.945,529.4032,647
45,-89.924,529.4879,648
46,-86.903,529.5726,648
47,-83.884,529.6572,653
48,-80.866,529.7419,649
49,-77.849,529.8266,647
50,-74.833,529.9113,646
51,-71.819,529.9959,650
52,-68.806,530.0806,646
53,-65.794,530.1652,646
54,-62.783,530.2499,645
55,-59.773,530.3345,649
56,-56.765,530.4191,645
57,-53.757,530.5038,648
58,-50.751,530.5884,646
59,-47.746,530.6730,651
60,-44.743,530.7576,650
61,-41.740,530.8422,652
62,-38.739,530.9268,658
63,-35.738,531.0114,658
64,-32.739,531.0959,689
65,-29.742,531.1805,912
66,-26.745,531.2651,982
67,-23.749,531.3496,655
68,-20.755,531.4342,652
69,-17.762,531.5187,649
70,-14.770,531.6033,654
71,-11.779,531.6878,653
72,-8.790,531.7723,655
73,-5.801,531.8568,647
74,-2.814,531.9414,644
75,0.172,532.0259,649
76,3.157,532.1104,644
77,6.140,532.1949,647
78,9.123,532.2793,656
79,12.104,532.3638,644
80,15.084,532.4483,666
81,18.063,532.5328,653
82,21.041,532.6172,645
83,24.018,532.7017,645
84,26.993,532.7861,646
85,29.968,532.8706,647
86,32.941,532.9550,641
87,35.913,533.0394,646
88,38.884,533.1239,646
89,41.853,533.2083,646
90,44.822,533.2927,649
91,47.789,533.3771,643
92,50.755,533.4615,644
93,53.720,533.5459,650
94,56.684,533.6303,646
95,59.647,533.7147,652
96,62.608,533.7990,643
97,65.568,533.8834,650
98,68.528,533.9677,650
99,71.486,534.0521,649
100,74.442,534.1364,655
101,77.398,534.2208,656
102,80.353,534.3051,652
103,83.306,534.3894,667
104,86.258,534.4738,654
105,89.209,534.5581,648
106,92.159,534.6424,653
107,95.108,534.7267,659
108,98.055,534.8110,648
109,101.002,534.8953,653
110,103.947,534.9795,658
111,106.891,535.0638,652
112,109.834,535.1481,651
113,112.776,535.2323,654
114,115.716,535.3166,663
115,118.656,535.4008,651
116,121.594,535.4851,647
117,124.531,535.5693,655
118,127.467,535.6535,653
119,130.402,535.7378,653
120,133.336,535.8220,657
121,136.268,535.9062,653
122,139.200,535.9904,655
123,142.130,536.0746,651
124,145.059,536.1588,654
125,147.987,536.2430,652
126,150.914,536.3271,651
127,153.839,536.4113,653
128,156.764,536.4955,652
129,159.687,536.5796,649
130,162.610,536.6638,655
131,165.531,536.7479,649
132,168.451,536.8320,657
133,171.369,536.9162,647
134,174.287,537.0003,650
135,177.203,537.0844,664
136,180.119,537.1685,655
137,183.033,537.2526,649
138,185.946,537.3367,657
139,188.858,537.4208,652
140,191.769,537.5049,657
141,194.679,537.5890,667
142,197.587,537.6730,652
143,200.494,537.7571,651
144,203.401,537.8412,660
145,206.306,537.9252,650
146,209.210,538.0093,653
147,212.113,538.0933,667
148,215.014,538.1773,664
149,217.915,538.2613,658
150,220.814,538.3454,660
151,223.713,538.4294,659
152,226.610,538.5134,655
153,229.506,538.5974,664
154,232.401,538.6814,666
155,235.294,538.7654,662
156,238.187,538.8493,657
157,241.079,538.9333,656
158,243.969,539.0173,662
159,246.858,539.1012,667
160,249.746,539.1852,659
161,252.633,539.2691,670
162,255.519,539.3531,661
163,258.404,539.4370,664
164,261.288,539.5209,667
165,264.170,539.6048,666
166,267.051,539.6887,656
167,269.932,539.7726,669
168,272.811,539.8565,662
169,275.689,539.9404,672
170,278.566,540.0243,666
171,281.441,540.1082,672
172,284.316,540.1921,666
173,287.189,540.2759,675
174,290.062,540.3598,663
175,292.933,540.4436,673
176,295.803,540.5275,668
177,298.672,540.6113,658
178,301.540,540.6951,673
179,304.407,540.7790,683
180,307.272,540.8628,661
181,310.137,540.9466,676
182,313.000,541.0304,664
183,315.863,541.1142,663
184,318.724,541.1980,660
185,321.584,541.2818,662
186,324.443,541.3655,665
187,327.301,541.4493,664
188,330.158,541.5331,676
189,333.013,541.6168,664
190,335.868,541.7006,660
191,338.721,541.7843,668
