# laser_power_pct,40
# exposure_time,0.2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.085,525.6702,658
1,-224.010,525.7552,655
2,-220.937,525.8401,651
3,-217.864,525.9251,660
4,-214.793,526.0100,647
5,-211.724,526.0950,646
6,-208.655,526.1799,646
7,-205.588,526.2649,643
8,-202.521,526.3498,647
9,-199.457,526.4347,648
10,-196.393,526.5197,665
11,-193.330,526.6046,658
12,-190.269,526.6895,651
13,-187.209,526.7744,645
14,-184.150,526.8593,652
15,-181.093,526.9442,642
16,-178.036,527.0290,648
17,-174.981,527.1139,646
18,-171.927,527.1988,645
19,-168.874,527.2836,645
20,-165.822,527.3685,645
21,-162.772,527.4534,647
22,-159.723,527.5382,648
23,-156.675,527.6230,649
24,-153.628,527.7079,650
25,-150.583,527.7927,644
26,-147.538,527.8775,639
27,-144.495,527.9623,643
28,-141.453,528.0471,651
29,-138.412,528.1319,647
30,-135.373,528.2167,648
31,-132.334,528.3015,647
32,-129.297,528.3863,646
33,-126.261,528.4711,639
34,-123.227,528.5558,645
35,-120.193,528.6406,646
36,-117.161,528.7254,648
37,-114.130,528.8101,648
38,-111.100,528.8948,648
39,-108.071,528.9796,641
40,-105.043,529.0643,653
41,-102.017,529.1490,645
42,-98.992,529.2338,644
43,-95.968,529.3185,649
44,-92.945,529.4032,648
45,-89.924,529.4879,657
46,-86.903,529.5726,659
47,-83.884,529.6572,646
48,-80.866,529.7419,652
49,-77.849,529.8266,643
50,-74.833,529.9113,647
51,-71.819,529.9959,650
52,-68.806,530.0806,646
53,-65.794,530.1652,648
54,-62.783,530.2499,649
55,-59.773,530.3345,646
56,-56.765,530.4191,645
57,-53.757,530.5038,645
58,-50.751,530.5884,646
59,-47.746,530.6730,644
60,-44.743,530.7576,648
61,-41.740,530.8422,649
62,-38.739,530.9268,659
63,-35.738,531.0114,666
64,-32.739,531.0959,685
65,-29.742,531.1805,922
66,-26.745,531.2651,1010
67,-23.749,531.3496,655
68,-20.755,531.4342,649
69,-17.762,531.5187,654
70,-14.770,531.6033,646
71,-11.779,531.6878,647
72,-8.790,531.7723,665
73,-5.801,531.8568,644
74,-2.814,531.9414,655
75,0.172,532.0259,645
76,3.157,532.1104,652
77,6.140,532.1949,648
78,9.123,532.2793,666
79,12.104,532.3638,650
80,15.084,532.4483,658
81,18.063,532.5328,648
82,21.041,532.6172,648
83,24.018,532.7017,645
84,26.993,532.7861,646
85,29.968,532.8706,645
86,32.941,532.9550,648
87,35.913,533.0394,641
88,38.884,533.1239,651
89,41.853,533.2083,650
90,44.822,533.2927,653
91,47.789,533.3771,642
92,50.755,533.4615,650
93,53.720,533.5459,648
94,56.684,533.6303,648
95,59.647,533.7147,651
96,62.608,533.7990,647
97,65.568,533.8834,653
98,68.528,533.9677,646
99,71.486,534.0521,654
100,74.442,534.1364,654
101,77.398,534.2208,654
102,80.353,534.3051,657
103,83.306,534.3894,669
104,86.258,534.4738,658
105,89.209,534.5581,655
106,92.159,534.6424,656
107,95.108,534.7267,655
108,98.055,534.8110,652
109,101.002,534.8953,650
110,103.947,534.9795,655
111,106.891,535.0638,668
112,109.834,535.1481,660
113,112.776,535.2323,653
